 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55,Mean56,XM56,YM56,Mean57,XM57,YM57,Mean58,XM58,YM58,Mean59,XM59,YM59,Mean60,XM60,YM60,Mean61,XM61,YM61,Mean62,XM62,YM62,Mean63,XM63,YM63
554,366.429,125.617,109.981,130.857,165.823,70.157,324.375,95.687,129.139,161.100,92.361,123.825,329.810,127.904,76.518,165.000,145.784,106.222,133.333,115.295,158.254,168.750,131.529,153.063,789.375,133.786,158.131,103.250,133.623,53.184,200.387,91.797,108.674,227.400,100.812,105.772,200.500,115.040,125.389,367.692,97.532,163.818,208.278,97.274,139.816,359.944,114.340,117.430,110.500,132.047,162.842,411.154,122.580,118.149,229.812,131.204,80.914,445.333,146.813,97.695,513.765,154.560,129.521,22.167,38.595,78.592,489.500,133.654,130.998,406.385,128.451,149.045,176.214,115.629,106.300,128.312,101.703,98.122,51.800,121.587,42.623,103.857,112.708,46.194,512.682,151.127,105.062,43.294,52.510,151.759,284.800,139.933,95.833,98.500,134.223,138.428,349.000,106.683,130.191,282.500,123.835,165.498,100.333,115.637,131.039,544.727,119.166,143.182,10.176,60.395,139.203,131.385,110.575,100.793,19.300,91.475,92.283,278.400,134.586,146.335,347.786,137.325,108.137,197.412,141.136,138.979,286.846,154.035,118.191,64.938,119.099,79.633,93.938,109.075,87.320,133.154,133.880,123.395,467.812,107.319,118.377,345.231,119.901,103.041,337.500,119.764,109.746,22.625,159.354,70.491,296.769,140.106,92.887,176.625,135.820,86.760,56.000,82.885,133.313,188.875,137.088,152.643,92.095,134.676,64.191,326.385,119.712,137.794,156.143,100.575,137.128,95.290,153.222,135.974,353.000,124.809,114.046,55.692,159.066,80.096,401.083,97.127,89.626,324.762,132.728,117.700,599.231,128.168,141.926
555,409.786,125.540,109.873,2115.286,165.851,70.180,261.375,95.872,129.119,205.200,92.318,123.763,367.429,127.769,76.409,166.714,145.922,106.088,131.333,115.449,158.318,256.833,131.351,153.062,833.375,133.752,158.147,87.417,133.442,53.039,216.258,91.654,108.717,187.200,100.609,105.766,118.000,115.039,125.625,393.462,97.630,163.758,214.333,97.348,139.737,344.000,114.408,117.385,81.875,132.222,162.922,388.692,122.602,118.052,232.375,131.089,80.927,291.810,146.816,97.844,466.588,154.539,129.459,42.667,38.676,79.092,610.750,133.587,131.031,549.154,128.552,149.138,166.143,115.561,106.291,180.188,101.676,97.908,10.500,121.767,43.006,63.643,112.627,46.143,742.864,151.089,105.008,65.412,52.310,151.656,349.900,139.987,96.154,120.812,134.416,138.064,522.250,106.756,130.217,1158.250,123.899,165.536,125.667,115.614,131.644,566.909,119.198,143.060,1.765,60.605,139.345,69.077,110.575,100.887,6.100,91.427,92.179,266.400,134.568,146.430,405.500,137.311,108.078,211.824,141.059,139.190,229.615,153.972,118.217,96.125,119.302,79.648,79.750,109.143,87.320,114.077,134.165,123.606,371.062,107.225,118.374,316.308,120.049,103.085,384.312,119.903,109.648,92.812,159.383,70.499,184.385,140.092,92.964,239.875,136.058,86.809,60.077,82.640,133.536,193.000,136.959,152.579,80.476,134.358,64.270,346.462,119.525,137.706,78.000,100.508,136.795,128.194,153.298,136.146,407.143,124.757,114.088,104.385,159.083,80.312,361.000,97.076,89.612,243.048,132.787,117.811,506.692,128.220,141.981
556,464.571,125.529,110.021,1849.929,165.868,70.164,230.250,95.797,129.251,243.500,92.292,123.918,259.714,127.848,76.428,206.714,145.866,106.078,132.095,115.423,158.242,191.750,131.470,153.204,851.375,133.763,158.047,46.583,133.497,53.031,190.645,91.736,108.732,239.700,100.703,105.585,218.000,114.905,125.588,401.385,97.593,163.897,187.944,97.161,139.820,322.944,114.378,117.481,81.500,131.932,162.944,356.077,122.675,118.169,250.500,130.984,80.800,288.952,146.747,97.821,572.235,154.498,129.344,4.333,38.595,78.704,520.000,133.557,131.077,486.308,128.544,149.128,150.786,115.670,106.515,176.812,101.718,97.902,35.600,121.550,42.646,61.857,112.408,46.346,1069.955,151.106,105.058,112.588,52.729,151.839,259.500,139.938,96.068,99.188,134.258,138.352,434.375,106.754,130.220,2103.000,123.866,165.523,182.000,115.681,131.119,604.909,119.223,143.046,0.706,61.535,139.655,120.538,110.642,100.883,2.200,91.295,91.436,327.100,134.625,146.323,336.143,137.346,108.242,214.294,141.123,139.038,338.231,154.006,118.337,74.688,119.352,79.920,92.438,108.989,87.218,199.923,133.917,123.445,521.500,107.283,118.330,313.538,119.884,102.969,376.875,119.767,109.681,67.500,159.540,70.733,310.692,140.236,92.720,308.125,135.997,86.826,39.308,83.005,133.491,161.875,137.064,152.358,84.905,134.480,64.048,311.846,119.770,137.746,65.857,100.512,137.016,85.097,153.401,136.168,419.429,124.828,114.057,68.615,159.383,80.525,441.500,97.035,89.597,270.952,132.746,117.630,566.385,128.195,141.950
557,387.286,125.586,109.747,1418.143,165.870,70.162,338.750,95.826,128.930,244.400,92.403,124.015,283.905,127.706,76.341,129.429,145.942,105.909,238.095,115.441,158.245,244.000,131.345,153.078,784.375,133.799,158.138,98.750,133.616,53.390,134.774,91.601,108.784,172.400,100.679,105.762,168.500,114.930,125.680,413.308,97.648,163.895,184.944,97.351,139.864,364.500,114.280,117.338,205.000,132.060,162.833,352.077,122.639,118.124,157.375,131.005,81.054,386.762,146.875,97.767,424.235,154.535,129.461,30.000,38.595,78.924,545.333,133.592,130.993,424.154,128.546,149.122,180.929,115.565,106.536,122.750,101.740,98.168,54.100,121.991,42.687,53.286,112.603,46.222,1039.909,151.096,104.985,73.059,52.698,151.757,298.900,139.989,96.178,139.188,134.335,138.229,393.375,106.779,130.237,1639.250,123.900,165.543,152.333,115.694,131.357,573.455,119.278,143.139,0.882,60.357,138.766,69.692,110.427,100.857,12.100,91.052,92.407,223.900,134.527,146.523,371.357,137.335,108.218,232.529,140.989,138.921,246.154,154.196,118.286,60.188,119.354,79.414,114.000,109.186,87.576,161.308,134.078,123.598,503.250,107.304,118.422,347.385,119.858,103.060,365.625,119.798,109.753,52.500,159.563,70.806,269.077,140.196,92.876,199.375,135.877,86.857,58.154,82.938,133.752,199.000,137.070,152.410,65.619,134.677,64.233,288.846,119.816,137.797,49.000,100.792,136.703,57.484,153.477,135.862,409.429,124.745,114.103,75.538,159.162,80.286,419.917,97.036,89.637,294.476,132.746,117.653,524.846,128.312,141.973
558,393.929,125.551,109.939,967.357,165.834,70.210,275.000,95.834,129.140,258.100,92.339,123.929,333.429,127.816,76.435,198.429,145.937,105.999,2050.476,115.460,158.193,119.083,131.484,153.114,714.250,133.777,158.150,68.667,133.715,53.206,167.355,91.554,108.566,270.600,100.806,105.685,185.333,115.040,125.570,341.846,97.546,163.912,158.333,97.310,139.753,356.444,114.322,117.482,158.500,132.141,162.837,278.462,122.689,118.228,220.562,131.010,80.853,369.238,146.811,97.796,631.412,154.563,129.383,27.500,38.711,79.308,592.750,133.609,130.892,458.769,128.468,149.021,164.286,115.716,106.461,134.375,101.685,98.037,31.900,122.113,43.075,35.571,112.354,46.158,1332.545,151.015,105.039,52.000,52.908,151.766,252.200,139.980,96.176,126.500,134.341,138.471,395.000,106.779,130.189,911.750,123.874,165.504,125.500,115.664,131.232,614.909,119.180,142.996,1.706,61.535,138.725,22.769,110.566,100.498,14.800,91.215,91.632,288.800,134.563,146.500,364.071,137.357,108.140,204.176,140.986,139.074,199.308,154.032,118.341,77.188,119.433,79.908,146.750,108.988,87.478,295.615,133.978,123.532,396.938,107.181,118.288,372.154,119.952,103.102,389.250,119.797,109.871,34.625,159.641,70.725,216.154,140.001,92.818,141.250,135.982,86.714,88.615,83.014,133.588,199.438,136.934,152.555,62.714,134.623,64.366,381.615,119.656,137.802,27.286,100.618,137.032,98.387,153.138,136.250,327.571,124.768,114.005,85.462,159.156,80.538,453.750,97.074,89.696,2110.190,132.845,117.653,547.308,128.193,141.999
559,404.571,125.541,109.808,190.000,165.874,70.203,273.000,95.699,129.114,232.200,92.456,123.980,251.905,127.846,76.530,146.143,145.738,105.978,1722.857,115.477,158.225,233.333,131.468,153.111,685.500,133.749,158.166,169.000,133.682,53.248,212.387,91.734,108.646,201.100,100.681,105.871,218.667,115.210,125.540,458.154,97.589,163.909,259.333,97.397,139.799,346.889,114.359,117.405,78.625,131.942,162.767,356.923,122.588,118.173,211.438,131.115,80.739,428.381,146.777,97.810,631.294,154.503,129.449,27.500,38.719,79.243,512.167,133.591,131.003,384.308,128.503,149.067,137.643,115.669,106.231,141.375,101.910,97.994,15.500,122.009,42.953,102.143,112.658,46.211,1055.364,151.092,105.080,34.824,52.914,151.854,457.200,139.967,96.175,101.000,134.451,138.638,406.875,106.846,130.251,209.000,123.820,165.463,336.333,115.638,131.121,768.364,119.193,143.085,0.000,NaN,NaN,109.231,110.457,100.805,18.400,91.162,92.304,390.700,134.520,146.213,324.429,137.338,108.017,243.529,140.894,139.166,219.846,154.185,118.215,59.812,119.339,79.651,140.812,108.904,87.433,368.308,133.809,123.447,413.250,107.271,118.390,394.615,119.881,103.069,377.562,119.878,109.727,37.688,159.238,70.721,305.385,140.008,92.848,234.000,135.982,86.774,63.769,82.952,133.406,173.188,137.102,152.623,88.762,134.720,64.539,307.615,119.670,137.839,50.143,100.534,136.487,79.355,153.128,136.373,462.000,124.756,114.020,64.923,159.373,80.464,610.917,97.112,89.591,2464.952,132.840,117.635,530.154,128.227,142.062
560,430.000,125.518,109.928,159.643,165.822,70.328,264.125,95.944,129.137,246.500,92.302,123.979,346.190,127.842,76.495,175.571,145.826,105.988,1422.571,115.462,158.232,285.083,131.456,152.957,538.875,133.782,158.085,124.167,133.629,53.303,147.419,91.704,108.730,295.500,100.654,105.425,311.333,115.035,125.499,443.692,97.669,163.820,185.444,97.206,139.705,359.778,114.304,117.440,197.125,131.967,162.910,426.692,122.727,118.058,177.688,131.203,80.945,297.619,146.700,97.863,499.647,154.530,129.339,20.333,38.595,79.042,504.000,133.669,130.969,423.077,128.512,149.044,201.571,115.626,106.222,177.062,101.606,98.047,21.100,121.834,42.766,60.643,112.958,46.305,521.045,150.986,105.063,71.647,52.439,151.752,230.400,139.907,96.351,118.188,134.356,138.357,421.875,106.730,130.199,135.500,123.757,165.577,243.833,115.690,131.365,605.455,119.212,143.036,5.471,59.702,139.062,111.000,110.482,100.910,11.700,90.996,92.490,346.900,134.524,146.342,370.929,137.329,108.068,210.471,141.044,139.168,286.923,154.130,118.261,58.188,119.560,79.671,92.062,109.162,87.368,322.000,133.909,123.491,577.438,107.308,118.362,247.538,119.933,102.984,378.438,119.801,109.698,50.312,159.386,70.770,217.769,140.183,92.890,150.250,136.072,86.809,39.462,83.205,133.761,169.125,137.048,152.616,93.762,134.786,63.939,383.615,119.623,137.865,37.857,100.604,136.547,109.097,153.387,135.935,446.286,124.822,114.030,70.692,159.083,80.183,1132.583,97.105,89.636,1567.143,132.792,117.716,507.385,128.168,142.022
561,436.500,125.561,109.822,115.500,165.956,70.275,199.625,95.882,129.108,188.200,92.436,124.102,238.286,127.945,76.542,109.571,145.721,106.122,1451.714,115.447,158.223,225.583,131.473,152.933,648.750,133.746,158.098,91.750,133.559,53.274,193.290,91.892,108.712,205.600,100.800,105.910,188.667,114.944,125.542,405.769,97.568,163.802,201.944,97.382,139.707,318.333,114.273,117.430,136.875,132.210,162.748,385.077,122.571,118.060,179.688,131.273,80.841,289.714,146.736,97.812,562.588,154.546,129.490,41.000,38.905,78.698,470.000,133.590,131.057,407.385,128.495,148.959,711.571,115.671,106.447,146.875,101.582,97.927,48.800,121.671,42.675,98.429,112.202,46.111,163.227,151.246,105.033,82.353,52.587,151.672,311.400,139.984,95.826,87.125,134.268,138.136,488.750,106.798,130.222,161.500,123.837,165.451,256.667,115.589,131.120,610.909,119.170,143.057,5.353,60.414,139.870,54.615,110.731,100.810,12.800,91.041,92.363,337.500,134.446,146.442,323.500,137.370,108.321,270.882,141.060,138.986,175.000,154.286,118.228,46.000,119.479,79.840,111.000,108.886,87.529,205.231,134.021,123.571,412.062,107.234,118.453,487.154,119.963,103.077,710.625,119.778,109.577,89.062,159.354,70.784,273.000,140.107,92.731,167.625,135.872,86.827,38.077,82.705,133.508,130.062,137.014,152.403,85.524,134.408,64.634,320.462,119.669,137.776,61.143,100.805,136.972,50.387,153.264,136.091,346.429,124.780,114.074,73.077,158.951,80.271,3377.333,97.114,89.585,721.143,132.811,117.672,493.692,128.199,142.066
562,430.857,125.593,109.921,141.857,165.878,70.121,174.875,95.851,129.096,262.000,92.332,123.979,170.000,127.790,76.495,186.286,145.858,106.141,1144.095,115.432,158.213,307.083,131.459,152.805,607.125,133.765,158.115,66.750,133.460,53.405,212.000,91.857,108.693,186.600,100.797,105.717,120.000,114.956,125.579,492.615,97.564,163.844,132.889,97.342,139.666,388.111,114.436,117.351,144.375,131.941,162.881,451.846,122.522,118.135,180.938,131.153,80.910,344.667,146.884,97.748,533.294,154.569,129.309,38.000,38.905,79.482,512.917,133.555,131.008,444.615,128.455,149.129,896.857,115.635,106.551,252.375,101.709,97.913,59.900,121.753,42.532,72.000,112.477,46.104,93.500,151.186,104.864,18.941,52.909,151.809,274.400,139.967,95.997,113.688,134.315,138.340,332.375,106.786,130.190,222.500,123.792,165.651,175.667,115.622,131.290,673.091,119.215,143.163,10.059,60.725,139.066,68.231,110.696,100.740,6.800,91.295,91.942,224.100,134.552,146.372,337.429,137.346,108.037,220.941,140.957,138.914,206.846,154.092,118.177,43.688,119.572,79.496,112.188,109.139,87.286,141.615,133.711,123.629,455.062,107.196,118.356,254.846,119.850,103.056,738.312,119.794,109.617,66.938,159.393,70.713,303.846,140.094,92.875,214.500,135.825,86.749,53.615,82.856,133.481,146.438,137.054,152.637,111.524,134.476,64.176,307.923,119.705,137.859,83.714,100.507,137.113,42.065,153.145,136.371,484.000,124.723,114.110,47.462,159.324,80.241,2845.792,97.091,89.577,303.143,132.814,117.775,409.615,128.190,141.948
563,443.643,125.548,110.004,157.714,165.757,70.320,171.500,95.824,129.119,286.800,92.414,124.132,110.476,127.883,76.383,122.143,145.912,105.995,598.571,115.442,158.190,279.417,131.493,152.879,554.000,133.783,158.175,90.750,133.578,53.313,217.032,91.635,108.720,238.800,100.717,105.718,168.333,115.024,125.579,379.077,97.673,163.779,148.611,97.485,139.695,391.944,114.497,117.412,229.500,132.027,162.895,381.462,122.694,118.106,164.188,131.121,80.868,431.714,146.771,97.828,454.706,154.482,129.327,45.167,38.874,79.099,626.083,133.561,131.064,535.615,128.556,149.106,637.714,115.621,106.582,85.500,101.629,97.839,65.500,121.665,42.991,61.214,112.265,46.124,148.455,150.794,104.986,77.059,52.749,151.757,349.600,140.057,96.174,123.938,134.264,138.058,353.375,106.793,130.237,125.125,123.982,165.545,183.833,115.619,131.277,648.545,119.178,143.014,0.941,59.675,138.725,85.692,110.554,100.479,16.700,91.134,92.546,301.900,134.496,146.362,374.143,137.328,108.106,204.765,140.962,138.920,249.308,154.070,118.317,89.000,119.251,79.669,131.000,109.037,87.398,185.154,133.880,123.536,437.250,107.336,118.557,328.462,119.891,103.127,508.562,119.796,109.634,56.750,159.426,70.575,331.538,140.074,92.852,208.500,135.918,86.776,40.538,83.128,133.437,108.250,136.830,152.582,76.762,134.809,64.404,257.385,119.680,137.730,96.429,100.516,137.068,77.677,153.414,135.957,442.429,124.818,113.999,48.154,159.227,80.206,1956.750,97.074,89.589,226.571,132.839,117.764,593.462,128.223,142.071
564,561.214,125.503,109.927,117.429,165.790,70.103,215.875,95.696,129.119,210.200,92.372,123.847,206.286,127.986,76.488,262.571,145.754,105.975,353.333,115.482,158.249,286.083,131.471,152.937,724.750,133.787,158.061,111.250,133.651,52.939,253.871,91.653,108.655,178.300,100.624,105.703,165.500,114.897,125.584,292.923,97.563,163.906,146.000,97.273,139.868,318.667,114.379,117.335,136.375,132.140,162.827,346.231,122.626,118.163,223.375,131.022,80.877,341.238,146.773,97.765,599.059,154.566,129.473,29.667,38.670,79.525,538.167,133.582,130.993,523.538,128.485,149.063,402.929,115.614,106.466,185.812,101.635,97.878,54.000,121.793,43.038,82.214,112.441,46.378,187.182,150.973,104.881,75.647,52.969,151.774,595.000,139.998,96.202,106.375,134.436,138.250,298.875,106.797,130.278,145.125,123.747,165.511,293.333,115.627,131.016,488.364,119.194,143.071,2.941,60.710,139.147,59.000,110.611,100.982,14.100,90.956,91.842,268.100,134.542,146.405,356.214,137.345,107.994,233.353,141.002,139.090,425.385,154.127,118.288,86.438,119.280,79.868,163.438,109.217,87.329,196.769,133.864,123.401,449.125,107.344,118.350,314.846,120.068,103.092,515.188,119.844,109.721,70.375,159.292,70.607,491.923,140.193,92.935,183.750,135.901,86.729,68.462,82.993,133.493,185.562,137.065,152.592,100.095,134.618,64.174,222.769,119.572,137.755,93.143,100.561,137.081,53.871,153.158,135.837,304.571,124.719,113.957,68.231,159.230,80.223,1127.500,97.042,89.567,241.905,132.729,117.794,516.154,128.213,141.917
565,523.786,125.499,109.920,199.286,165.901,70.326,256.375,95.849,129.213,354.300,92.426,124.074,153.333,127.590,76.549,248.857,145.820,105.991,264.857,115.470,158.306,435.250,131.373,152.779,729.125,133.700,158.083,121.750,133.564,53.330,134.839,91.691,108.635,211.200,100.860,105.618,272.333,114.950,125.492,379.923,97.631,163.851,170.778,97.307,139.824,308.667,114.402,117.438,180.000,132.116,162.930,319.077,122.606,118.184,192.312,131.125,80.924,472.381,146.754,97.706,572.471,154.568,129.266,9.667,38.606,79.515,610.583,133.603,131.000,462.308,128.518,149.130,325.786,115.659,106.426,128.812,101.690,97.990,58.500,121.760,42.666,74.571,112.511,46.200,184.318,150.811,104.839,64.588,52.290,151.807,1014.400,139.975,96.088,110.562,134.286,138.121,451.500,106.767,130.294,178.625,123.856,165.438,217.167,115.607,131.084,734.182,119.196,143.024,0.000,NaN,NaN,90.692,110.536,101.045,12.400,91.030,91.900,243.700,134.507,146.493,327.929,137.399,108.125,234.765,141.123,139.104,2851.154,154.051,118.261,117.562,119.473,79.799,155.750,109.003,87.502,260.462,133.986,123.585,519.062,107.263,118.447,288.846,119.912,103.190,369.312,119.878,109.735,46.812,159.197,70.614,587.385,140.228,92.838,217.500,135.903,86.706,146.692,83.093,133.464,205.562,136.855,152.687,74.048,134.442,64.402,292.385,119.707,137.756,65.286,100.719,136.851,45.806,153.464,136.273,441.714,124.802,113.937,52.692,159.123,80.376,1038.833,97.110,89.584,440.476,132.815,117.594,489.154,128.267,141.900
566,345.357,125.555,109.912,136.571,165.818,70.066,220.375,95.796,129.197,331.900,92.338,123.997,135.143,127.786,76.477,123.286,145.806,106.085,194.952,115.395,158.078,327.667,131.423,152.840,794.500,133.694,158.142,128.917,133.503,53.102,188.968,91.575,108.779,211.500,100.801,105.755,259.333,114.974,125.503,422.000,97.657,163.865,152.556,97.471,139.876,353.889,114.246,117.325,189.125,132.015,162.999,420.769,122.652,118.117,190.000,131.189,80.913,365.429,146.720,97.795,585.765,154.587,129.436,37.667,38.729,79.261,550.500,133.558,130.888,498.769,128.466,149.017,172.357,115.766,106.423,169.688,101.624,98.081,26.300,121.996,42.763,55.286,112.305,46.224,228.182,150.837,104.832,94.235,52.561,151.730,701.200,139.969,96.085,161.188,134.519,138.068,418.375,106.828,130.200,124.125,123.871,165.608,190.500,115.579,131.143,722.000,119.146,143.109,2.353,59.675,139.655,69.385,110.711,100.826,20.900,91.111,92.479,377.300,134.554,146.412,325.500,137.361,108.240,231.824,141.105,139.005,1926.385,154.028,118.240,65.875,119.599,79.573,112.000,109.137,87.244,322.077,133.911,123.651,455.562,107.228,118.387,313.231,120.043,103.072,308.438,119.822,109.679,82.500,159.318,70.856,520.000,140.170,92.808,197.000,135.957,86.927,189.308,83.060,133.449,182.062,137.015,152.584,116.000,134.392,64.019,311.154,119.681,137.842,122.714,100.585,137.188,86.129,153.165,135.814,482.000,124.787,114.023,35.692,159.329,80.432,673.167,97.092,89.634,356.000,132.814,117.681,528.923,128.207,141.950
