 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22
328,42.592,126.013,131.623,65.725,123.320,136.824,162.926,119.760,90.639,134.785,171.307,64.480,38.952,154.435,142.225,67.115,122.596,74.234,80.170,119.386,148.776,373.484,169.434,55.807,102.133,163.783,61.121,42.810,121.914,125.276,31.900,148.218,142.169,33.000,113.769,129.464,155.611,139.181,137.331,200.056,135.737,126.082,558.703,143.357,133.559,455.682,144.326,126.792,194.143,150.210,124.528,180.857,153.888,130.180,102.000,139.853,148.396,83.524,137.390,154.593,31.375,90.838,178.214,58.906,118.911,132.925
329,54.408,126.362,131.423,35.375,123.189,136.513,127.593,119.968,90.479,152.405,171.368,64.253,48.238,154.025,142.040,62.951,122.732,74.311,78.468,119.044,148.266,428.839,169.432,56.021,161.120,163.821,61.045,71.905,121.756,125.273,44.500,148.191,142.142,52.412,113.860,129.314,150.611,139.316,137.332,174.833,135.759,126.061,499.676,143.373,133.454,366.000,144.224,126.888,157.400,150.012,124.421,214.095,154.000,130.153,139.062,140.038,148.130,72.190,137.980,154.639,46.875,90.119,178.392,35.375,118.746,132.801
330,57.816,125.917,131.625,442.675,123.438,136.706,110.926,119.940,90.656,139.215,171.408,64.168,45.952,154.372,141.694,58.098,122.719,74.519,105.319,119.332,148.485,369.484,169.436,55.878,114.507,163.780,60.697,52.524,121.763,125.389,35.533,148.097,142.540,43.471,113.422,129.137,168.444,139.191,137.259,225.222,135.858,126.126,462.324,143.304,133.420,345.227,144.251,126.845,165.600,150.103,124.324,185.667,154.167,130.219,117.812,140.063,148.335,78.333,137.673,154.668,21.833,90.606,178.338,27.000,118.735,133.336
331,63.796,126.115,131.598,266.200,123.402,136.702,100.630,119.799,90.612,165.291,171.113,64.232,38.810,154.312,142.301,64.689,122.695,74.206,119.915,119.271,148.702,485.613,169.417,55.951,79.253,163.749,61.254,55.952,121.788,125.083,57.800,148.040,142.210,12.882,114.004,129.159,183.833,139.247,137.406,215.556,135.783,126.102,559.243,143.344,133.490,468.591,144.248,126.772,159.171,150.056,124.467,252.619,154.055,130.064,142.625,140.100,147.877,45.286,137.765,154.596,46.625,89.988,178.466,29.656,118.921,132.801
332,104.918,126.046,131.458,266.775,123.509,136.762,124.481,120.033,90.813,147.772,171.396,64.339,137.762,154.435,141.560,41.803,123.108,74.440,85.362,119.283,148.217,360.452,169.358,55.838,118.480,163.816,60.914,55.524,121.903,125.117,40.967,148.063,142.079,45.941,113.715,129.434,173.778,139.112,137.254,183.056,135.752,126.027,600.000,143.360,133.438,385.955,144.341,126.830,148.829,150.145,124.367,259.476,154.067,130.020,125.562,140.115,148.431,67.048,138.047,154.852,47.250,90.802,178.348,35.656,118.928,132.386
333,92.061,125.781,131.759,230.650,123.551,136.906,143.815,119.821,90.659,115.089,171.337,64.489,26.952,154.259,141.810,46.852,122.525,74.459,101.787,119.348,148.560,338.000,169.510,55.835,81.200,163.901,60.850,96.905,121.815,125.492,29.100,147.934,142.101,22.588,113.707,129.623,231.500,139.114,137.358,273.222,135.689,125.929,593.568,143.356,133.411,479.455,144.248,126.838,146.971,150.403,124.382,252.190,154.010,130.080,168.750,139.978,148.074,103.476,137.685,154.893,61.417,90.200,178.229,31.469,118.851,132.789
334,44.469,125.979,131.368,252.625,123.599,136.735,150.667,119.808,90.465,123.089,171.228,64.384,29.238,154.256,142.101,57.443,122.523,74.270,75.787,119.219,148.560,433.935,169.487,55.814,98.800,163.854,60.900,53.714,121.789,125.162,33.333,148.265,142.175,26.294,113.505,129.413,156.278,139.052,137.239,238.333,135.720,125.960,632.973,143.345,133.502,446.318,144.264,126.802,139.086,149.938,124.555,174.571,154.087,130.199,96.188,140.051,147.727,67.048,137.876,154.805,40.417,90.483,178.312,33.812,118.998,132.764
335,52.327,125.975,131.501,215.550,123.410,136.823,138.704,119.766,90.376,158.127,171.014,64.153,47.000,154.452,142.024,32.557,122.730,74.694,100.851,119.184,148.674,320.065,169.398,55.795,107.253,163.688,60.557,34.429,121.645,125.235,42.333,148.112,142.254,17.294,113.738,128.642,233.278,139.078,137.530,198.167,135.972,126.052,591.189,143.287,133.455,395.273,144.278,126.856,172.829,150.118,124.317,181.333,154.140,130.084,102.188,139.941,147.945,48.048,137.974,154.541,28.000,90.292,178.353,40.750,118.742,132.845
336,193.490,126.036,131.236,269.125,123.251,136.825,122.111,119.823,90.710,167.848,171.251,64.357,45.286,154.254,141.695,46.787,122.565,74.469,90.468,119.285,148.560,425.935,169.457,55.815,112.453,163.701,61.223,94.524,121.898,125.468,23.500,147.564,142.004,17.412,113.275,129.116,233.889,139.222,137.329,251.222,135.726,126.202,660.487,143.462,133.544,394.318,144.285,126.764,196.743,150.030,124.410,171.048,154.114,130.075,140.750,140.039,148.063,52.524,137.938,154.683,40.000,90.185,178.473,48.438,118.851,133.137
337,174.327,126.017,131.247,187.025,123.256,136.801,146.333,119.801,90.642,147.772,171.286,64.239,26.238,154.417,142.104,49.541,122.872,74.433,149.660,119.170,148.409,445.484,169.501,55.781,96.640,163.839,60.915,61.714,121.573,125.216,19.800,147.656,142.167,37.000,113.908,129.365,166.000,139.164,137.477,179.111,135.688,126.204,595.297,143.359,133.556,413.909,144.287,126.784,143.457,149.929,124.415,135.238,154.011,129.906,143.438,139.915,148.208,54.238,137.747,154.755,40.167,90.115,178.653,53.438,118.636,133.141
338,93.224,125.809,131.214,149.775,123.416,136.622,138.148,119.938,90.676,92.380,171.197,64.395,38.048,154.154,142.387,39.180,122.636,74.571,74.170,119.372,148.766,448.710,169.381,55.826,125.813,163.772,60.949,76.190,121.996,125.282,35.133,147.966,142.297,42.529,113.666,129.260,241.667,139.065,137.060,235.944,135.832,126.043,515.513,143.333,133.431,431.545,144.199,126.802,140.514,150.024,124.414,218.381,153.931,130.034,139.000,140.102,148.294,50.048,137.625,154.707,34.583,89.713,178.388,45.656,118.802,132.991
339,50.612,126.159,131.534,171.825,123.507,136.674,111.481,119.766,90.692,130.253,171.324,64.249,47.952,154.270,142.628,44.885,122.741,74.682,127.489,119.161,148.790,338.000,169.510,55.837,101.227,163.768,61.153,32.238,122.057,125.499,39.233,148.018,142.247,46.471,113.500,129.562,132.667,139.162,137.455,172.667,135.726,126.046,679.027,143.410,133.442,404.318,144.355,126.897,164.286,150.238,124.532,218.476,154.052,129.823,137.062,139.866,148.069,89.857,137.918,154.682,45.542,90.170,178.445,52.156,118.612,133.102
340,40.061,126.347,131.364,163.700,123.276,136.540,119.333,119.891,90.587,119.873,171.324,64.390,52.714,154.280,141.932,61.639,122.728,74.400,113.489,119.207,148.505,429.935,169.475,55.921,134.427,163.788,60.717,57.190,121.612,125.242,32.933,148.167,142.156,65.706,113.546,129.316,140.278,139.181,137.431,158.000,135.705,125.895,586.487,143.380,133.543,359.091,144.290,126.830,182.943,149.875,124.367,237.286,154.057,130.171,118.750,139.936,148.178,72.381,137.893,154.694,41.292,90.289,178.497,43.812,118.621,133.010
341,49.633,125.890,131.616,54.700,123.441,136.603,146.148,119.983,90.510,93.975,171.150,64.609,56.524,154.143,141.950,46.525,122.823,74.790,120.000,119.058,148.452,363.806,169.488,55.934,117.333,163.750,60.999,42.667,121.698,125.302,42.633,147.973,141.643,33.353,113.448,129.365,243.778,139.221,137.476,158.944,135.739,126.145,570.649,143.412,133.478,393.227,144.293,126.855,152.000,150.049,124.442,234.857,154.006,130.110,137.875,140.008,147.850,54.524,137.878,154.841,44.417,90.325,178.110,34.469,118.798,132.720
342,70.143,126.076,131.450,64.975,123.006,136.734,126.148,119.908,90.340,157.266,171.247,64.417,31.143,154.072,142.255,41.508,122.837,74.174,132.170,119.139,148.712,361.032,169.392,55.940,110.160,163.952,60.559,61.190,122.076,125.136,23.600,148.324,142.324,38.000,113.305,129.168,170.611,139.165,137.498,188.778,135.702,126.224,610.000,143.398,133.489,420.409,144.311,126.750,127.571,150.175,124.311,190.429,154.115,130.016,124.062,139.998,148.028,86.905,138.083,154.986,46.708,90.239,178.355,28.750,118.584,132.688
343,52.102,126.234,131.387,52.100,123.264,136.594,144.741,119.907,90.891,108.506,171.298,64.526,30.952,154.192,142.212,60.820,122.630,74.447,81.830,119.128,148.587,350.000,169.471,55.915,124.827,163.902,61.033,48.429,121.770,125.220,14.867,148.184,142.132,51.882,113.895,129.085,141.444,139.018,137.300,203.222,135.790,126.020,647.838,143.389,133.469,438.136,144.271,126.772,136.571,149.906,124.311,164.095,154.070,129.933,154.500,139.864,148.251,67.190,137.842,154.678,29.000,89.981,178.319,30.125,118.723,133.065
344,47.388,126.018,131.789,35.450,123.547,137.034,102.037,119.983,90.541,155.367,171.116,64.363,76.762,154.215,142.028,42.492,122.878,74.442,127.660,119.233,148.780,401.548,169.418,55.787,132.240,163.857,61.037,41.333,121.821,125.441,52.333,148.306,142.449,28.882,113.680,129.186,175.333,139.064,137.337,134.500,135.705,126.060,648.919,143.372,133.423,329.955,144.271,126.756,148.000,150.018,124.302,198.714,154.093,130.019,139.625,140.036,148.164,43.143,137.561,154.885,51.625,89.953,178.334,21.531,118.463,133.457
345,57.408,126.012,131.620,44.700,123.163,136.774,140.852,119.939,90.483,125.114,171.347,64.507,52.429,154.293,142.279,86.098,122.777,74.277,87.574,119.289,148.732,421.484,169.353,55.854,98.347,163.714,61.244,43.571,121.471,125.398,50.667,148.157,141.914,32.000,113.245,129.392,236.333,139.042,137.286,166.889,135.635,126.014,502.973,143.361,133.455,450.773,144.285,126.752,141.400,149.975,124.498,121.762,154.044,129.921,173.750,140.049,148.043,41.143,137.991,154.635,27.917,90.159,178.486,38.812,119.092,132.802
346,56.429,125.946,131.328,53.200,123.277,136.383,128.074,119.864,90.449,123.646,171.394,64.557,35.048,154.261,141.711,87.770,122.588,74.702,82.723,119.168,148.598,431.806,169.512,55.916,88.720,163.870,61.021,47.905,121.984,125.201,48.367,148.077,142.052,20.706,113.932,129.355,203.389,139.003,137.362,193.611,135.858,126.019,573.243,143.435,133.416,463.909,144.340,126.688,153.543,150.105,124.447,206.333,154.105,130.114,167.562,139.927,148.150,71.333,137.805,154.663,42.792,90.089,178.334,43.000,118.268,132.941
347,54.816,126.050,131.793,35.075,123.443,136.447,147.778,119.832,90.448,144.658,171.145,64.316,62.667,153.993,142.632,43.607,122.550,74.762,86.638,119.154,148.669,334.065,169.493,55.852,138.560,163.986,60.694,70.571,121.723,125.268,24.433,148.063,141.844,46.000,113.867,129.274,170.111,139.193,137.361,122.556,135.894,125.932,580.324,143.448,133.495,355.864,144.251,126.753,185.286,150.118,124.260,213.714,154.137,130.083,105.938,139.977,148.180,55.619,137.906,154.800,15.375,89.469,178.384,55.250,118.717,132.956
348,50.408,126.127,131.820,47.725,123.084,136.531,191.630,119.769,90.671,124.051,171.205,64.188,50.619,154.241,141.783,39.934,122.537,74.391,155.702,119.169,148.656,465.419,169.468,55.898,111.333,163.883,61.150,55.667,122.059,125.570,47.867,148.271,142.586,28.176,113.326,129.535,235.889,139.145,137.215,197.056,135.851,126.071,595.568,143.282,133.416,519.636,144.322,126.674,153.714,150.084,124.441,195.238,154.042,130.024,114.750,139.950,148.240,34.619,137.992,154.683,26.917,90.244,178.211,35.344,118.852,132.581
349,52.714,126.237,131.988,36.550,123.192,136.462,3241.333,119.736,90.685,121.367,171.194,64.429,61.333,154.269,142.224,32.984,122.616,74.656,139.319,119.227,148.757,396.258,169.402,55.891,105.573,163.774,60.692,17.857,121.800,125.682,33.067,147.938,142.302,25.235,113.647,129.486,186.500,139.258,137.278,205.611,135.754,126.099,526.649,143.407,133.527,385.455,144.339,126.774,181.200,149.804,124.514,161.905,154.046,130.039,127.875,139.883,147.958,63.714,137.828,154.735,38.917,89.956,178.421,33.844,119.003,133.151
350,46.878,125.985,131.545,26.875,123.044,136.450,2681.352,119.800,90.670,137.190,171.207,64.211,47.333,154.171,141.587,70.426,122.757,74.336,154.936,119.168,148.483,525.742,169.409,55.879,78.987,163.899,60.573,54.667,122.041,125.208,57.100,148.086,142.131,45.235,114.001,129.276,214.500,139.213,137.213,185.333,135.896,126.209,565.838,143.384,133.443,421.636,144.412,126.828,144.029,150.126,124.561,179.952,154.011,129.830,107.812,139.980,148.199,65.238,137.805,154.941,40.917,89.946,178.385,51.219,118.437,132.611
351,41.469,126.135,131.422,50.475,123.467,136.823,2227.185,119.790,90.614,171.519,171.187,64.558,29.286,154.263,141.846,48.885,122.843,74.635,81.021,119.112,148.537,427.161,169.440,55.814,139.947,163.779,60.837,66.667,121.536,125.356,27.500,148.248,141.995,50.529,113.765,129.382,164.222,139.253,137.617,108.944,135.939,125.969,546.757,143.324,133.384,461.773,144.275,126.759,103.486,150.004,124.265,136.286,154.176,130.024,132.562,139.983,147.774,64.524,138.139,154.695,51.792,89.788,178.306,19.156,118.948,132.980
352,49.531,125.917,131.780,53.725,123.228,136.443,1263.222,119.798,90.557,1833.873,171.258,64.227,37.857,154.390,142.184,63.475,122.677,74.365,84.638,119.362,148.679,312.645,169.307,55.854,95.707,163.799,60.760,48.000,121.510,125.325,22.367,147.927,141.819,25.588,113.475,129.357,254.389,139.227,137.345,235.500,135.837,126.008,703.027,143.343,133.469,400.364,144.308,126.957,183.543,150.005,124.488,191.238,154.113,129.925,148.250,139.915,148.264,89.714,137.877,154.965,48.083,90.841,178.202,26.031,118.931,132.345
353,37.020,126.245,131.511,37.625,123.481,136.956,444.926,119.814,90.620,933.646,171.245,64.237,67.905,154.304,141.770,54.492,122.940,73.993,136.638,119.206,148.630,433.097,169.471,55.860,117.120,163.740,61.222,68.667,121.892,125.366,31.833,148.086,142.373,34.176,113.797,129.172,167.889,139.035,137.173,190.500,135.970,126.259,575.892,143.330,133.536,424.955,144.240,126.820,152.657,150.093,124.403,162.381,154.001,129.856,77.500,139.857,148.109,79.762,137.994,154.685,40.542,89.939,178.464,34.812,119.268,133.058
354,57.633,126.097,131.673,30.350,123.375,136.471,159.074,119.869,90.380,264.886,171.181,64.237,47.476,154.433,142.559,78.197,122.765,74.423,107.574,119.097,148.634,331.935,169.457,55.900,141.573,163.735,60.992,91.000,121.532,125.407,33.100,148.016,142.395,27.353,113.974,129.140,190.278,139.200,137.264,115.167,135.828,126.188,599.676,143.343,133.476,408.682,144.285,126.833,131.829,150.227,124.388,174.905,154.255,130.083,97.188,140.042,148.144,25.714,137.707,154.905,31.958,90.500,178.559,28.375,119.006,133.316
355,49.408,126.207,131.569,31.050,122.962,137.059,132.259,119.865,90.535,100.759,171.365,64.367,24.619,154.222,141.955,42.459,122.899,74.634,113.787,119.179,148.777,450.387,169.435,55.875,94.293,163.800,60.803,48.476,121.764,125.493,28.333,148.141,141.869,17.765,113.949,129.424,124.444,139.072,137.625,180.444,135.824,126.116,564.757,143.423,133.509,395.091,144.330,126.854,181.543,150.207,124.428,142.810,154.079,130.140,140.750,139.868,148.549,73.048,137.605,154.714,39.625,90.213,178.460,40.000,118.789,132.867
356,40.796,126.020,131.460,30.325,123.295,136.975,108.778,119.816,90.698,125.823,171.215,64.559,84.714,154.436,142.474,43.082,122.523,74.690,108.553,119.144,148.831,376.581,169.451,55.883,116.827,163.729,60.849,29.095,122.057,125.135,23.533,148.090,142.339,17.118,113.354,129.254,249.333,139.229,137.273,160.556,135.851,126.160,596.270,143.409,133.520,452.227,144.450,126.845,140.971,150.007,124.379,129.714,153.966,129.941,110.938,139.975,148.169,58.381,137.689,154.585,67.000,90.424,178.555,36.188,118.831,133.287
357,52.245,125.735,131.613,64.800,122.810,136.773,76.185,119.669,90.601,123.342,171.073,64.378,61.143,154.187,141.833,42.557,122.407,74.350,123.021,119.112,148.569,285.484,169.482,55.843,106.187,163.650,60.947,77.333,121.826,125.424,44.767,147.884,142.063,36.706,113.513,129.309,196.167,139.205,137.391,196.722,135.806,126.214,704.216,143.384,133.532,361.273,144.343,126.800,148.800,150.086,124.488,228.143,154.000,130.161,93.438,140.211,148.256,75.667,137.888,154.882,32.375,89.832,178.419,40.188,118.775,132.760
358,61.592,126.271,131.414,50.000,123.337,136.985,98.741,119.762,90.702,96.886,171.344,64.597,33.429,154.239,142.042,38.459,122.649,74.598,125.149,119.332,148.735,408.774,169.441,55.841,114.827,163.834,61.049,46.571,121.637,125.110,41.567,148.168,142.116,45.529,113.519,129.390,214.722,139.291,137.417,118.667,135.787,126.130,641.459,143.459,133.378,454.682,144.288,126.844,160.286,150.171,124.405,132.714,154.115,129.842,130.938,139.956,148.102,53.048,137.626,154.703,57.458,90.043,178.347,37.469,118.681,133.173
359,40.837,126.380,131.534,44.950,123.112,137.069,126.741,119.875,90.717,123.443,171.311,64.271,28.714,154.421,142.161,50.918,122.616,74.405,161.106,119.058,148.590,397.613,169.426,55.777,102.187,163.748,60.843,72.524,121.966,125.016,27.100,148.409,142.108,30.529,113.779,129.079,201.500,139.144,137.236,200.111,135.843,126.100,585.730,143.354,133.509,439.455,144.296,126.997,146.000,149.881,124.428,168.762,154.043,130.209,84.500,140.089,148.130,34.286,137.998,154.741,49.917,89.879,178.339,70.438,118.957,132.733
360,60.694,125.921,131.514,33.925,123.194,136.835,220.630,119.861,90.584,100.759,171.165,64.375,37.905,154.192,141.739,431.377,122.584,74.511,152.851,119.168,148.823,414.710,169.417,55.888,122.853,163.670,60.782,64.095,121.821,125.210,47.733,147.934,142.206,50.941,113.763,129.246,197.222,139.213,137.397,198.278,135.793,126.063,654.000,143.340,133.492,546.591,144.288,126.832,125.686,150.072,124.576,173.238,153.953,130.247,83.375,139.851,148.218,38.810,138.102,155.033,43.917,90.634,178.592,36.125,118.850,133.308
361,55.816,126.047,131.390,83.300,123.300,136.773,107.963,119.837,90.748,118.051,171.260,64.503,26.476,154.158,141.697,400.262,122.636,74.535,132.894,119.203,148.567,399.484,169.507,55.794,101.867,163.989,60.817,61.381,121.716,125.107,46.167,147.692,142.845,55.824,113.624,129.309,208.889,139.124,137.264,224.056,135.811,125.997,4095.000,143.375,133.455,479.273,144.282,126.647,139.143,150.056,124.473,273.571,154.102,129.940,87.875,139.915,148.212,37.524,137.763,154.735,29.333,90.184,178.264,51.281,118.793,133.007
362,103.265,126.074,131.445,73.550,123.472,136.605,147.185,119.811,90.834,103.013,171.130,64.704,30.762,154.668,142.288,340.918,122.607,74.470,140.170,119.191,148.527,429.548,169.406,55.858,119.333,163.793,60.928,76.667,122.125,125.151,39.067,148.151,141.633,38.824,113.653,129.512,197.611,139.101,137.107,151.667,135.922,125.943,4095.000,143.375,133.455,4034.864,144.299,126.796,147.400,149.995,124.492,199.286,154.083,129.958,105.062,139.985,148.059,80.524,137.894,154.570,21.458,90.342,178.531,27.312,118.636,133.119
363,314.898,126.007,131.240,223.275,123.254,136.592,121.296,119.850,90.741,113.646,171.170,64.417,59.381,154.259,142.075,370.656,122.568,74.552,114.128,119.347,148.937,423.871,169.405,55.787,99.680,163.785,60.708,74.286,122.104,124.992,27.733,148.120,142.040,24.471,113.598,129.341,190.833,139.079,137.369,191.778,135.916,126.211,4066.946,143.377,133.459,4050.886,144.306,126.794,250.943,150.125,124.465,255.667,153.974,130.019,98.125,140.070,148.093,68.714,137.553,154.584,23.625,90.324,178.225,48.781,118.355,132.988
364,283.347,125.906,131.160,232.525,123.329,136.573,147.852,119.813,90.449,119.924,171.210,64.400,69.190,154.216,141.344,311.344,122.650,74.615,1273.362,119.240,148.551,386.774,169.463,55.692,75.760,163.898,60.988,50.952,121.816,125.165,35.100,148.059,142.052,49.882,113.680,129.214,203.278,139.166,137.254,202.278,135.895,125.889,4058.270,143.368,133.459,3730.182,144.310,126.797,120.971,150.283,124.496,240.762,153.933,130.184,88.250,139.927,148.531,45.571,137.783,154.669,53.292,90.316,178.556,36.594,118.980,133.301
