 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26
522,766.323,92.172,96.016,54.400,75.495,72.616,958.969,86.577,101.674,899.833,86.655,94.942,188.111,107.315,97.926,190.615,105.307,102.974,43.571,125.294,119.316,190.500,103.046,93.369,76.045,100.178,103.093,283.571,126.881,106.559,97.952,55.898,67.203,53.462,132.553,104.745,88.645,36.577,58.756,46.941,132.156,123.455,41.455,137.546,111.209,455.688,55.365,61.036,51.200,80.571,142.443,45.182,89.401,137.278,228.824,64.873,49.811,75.469,69.733,63.631,248.129,58.784,56.608,106.222,125.666,112.518,178.486,115.118,119.239,80.185,126.176,123.979,79.810,80.585,84.218,80.875,102.070,119.498
523,437.226,92.235,96.065,58.433,75.092,72.666,982.598,86.545,101.577,839.067,86.619,94.870,146.278,107.241,97.922,90.077,105.347,103.215,29.400,125.092,119.241,138.389,102.817,93.649,113.409,100.315,103.268,251.486,126.858,106.447,111.619,55.763,67.139,44.385,132.898,104.519,29.806,36.626,58.766,51.235,131.961,123.301,452.136,137.936,111.238,497.188,55.354,61.194,91.533,80.782,141.910,42.682,89.665,137.159,269.941,64.646,49.740,50.500,69.717,63.622,229.097,58.714,56.593,161.111,125.475,112.518,272.162,115.188,119.554,61.111,126.161,123.938,68.238,80.740,84.161,105.675,102.119,119.503
524,275.226,92.013,96.117,47.633,75.513,72.586,993.155,86.567,101.713,829.467,86.557,94.920,89.111,107.172,97.747,203.077,105.375,103.059,36.429,125.177,119.090,165.583,103.027,93.426,161.318,100.397,103.124,213.971,126.972,106.558,113.952,55.774,67.197,60.308,132.258,104.598,10.645,36.367,58.999,75.765,131.935,123.382,446.682,137.738,111.230,454.500,55.383,61.198,69.067,80.458,141.865,28.500,90.141,136.993,234.000,64.784,49.879,54.656,69.851,63.527,199.097,58.547,56.535,82.944,125.835,112.136,177.027,114.871,119.487,68.630,126.075,123.883,168.238,80.540,84.190,75.025,101.858,119.544
525,676.516,92.116,95.992,32.833,75.058,72.899,944.474,86.570,101.608,860.100,86.685,94.973,130.944,107.394,98.011,172.231,105.384,103.009,46.171,125.255,118.915,167.361,102.911,93.408,109.682,100.293,103.199,212.143,126.923,106.489,83.667,55.754,67.107,106.231,132.909,104.624,43.226,36.504,58.148,55.118,131.937,123.608,334.409,137.728,111.195,460.688,55.327,61.093,56.300,80.485,142.051,29.091,89.655,137.257,247.000,64.818,49.897,60.938,69.997,63.410,141.742,58.746,56.478,104.500,125.537,112.202,286.757,115.028,119.546,40.444,125.976,123.667,73.095,80.673,84.128,77.625,102.057,119.651
526,565.742,92.195,95.963,55.333,75.101,72.740,989.340,86.615,101.645,890.467,86.635,94.878,147.500,107.278,97.975,214.077,105.593,102.947,482.657,125.325,119.169,191.000,102.855,93.241,125.727,100.260,103.056,165.771,126.756,106.555,83.952,55.803,66.933,47.462,132.426,104.684,12.968,36.491,58.565,79.941,132.261,123.004,331.045,137.808,111.226,551.750,55.334,60.979,59.767,80.532,142.125,15.682,89.797,137.728,241.588,64.696,49.916,62.219,69.673,63.669,170.710,58.653,56.716,91.778,125.499,112.112,224.162,114.959,119.500,181.000,126.243,123.481,109.667,80.447,84.105,103.075,102.041,119.590
527,329.935,92.220,95.852,42.400,75.039,72.677,954.289,86.598,101.604,836.367,86.654,94.950,125.278,107.354,98.084,128.769,105.466,103.035,188.600,125.346,118.956,213.972,102.930,93.454,124.273,100.467,103.160,210.829,126.858,106.313,84.714,55.838,66.836,27.231,132.773,104.576,6.194,36.483,58.241,35.294,131.960,123.734,312.182,137.736,111.210,497.188,55.381,61.045,21.433,80.522,141.999,27.455,89.671,137.331,198.000,64.833,49.947,55.344,69.237,63.425,179.419,58.724,56.544,80.556,125.458,112.404,272.162,115.073,119.583,106.481,126.104,123.676,139.905,80.602,84.088,80.725,101.823,119.647
528,81.871,92.215,96.065,64.400,75.143,72.789,926.289,86.594,101.650,912.200,86.707,94.842,149.556,107.237,97.924,167.231,105.533,102.951,53.029,125.028,119.087,173.306,102.960,93.669,162.409,100.441,103.056,244.343,126.864,106.717,124.143,55.886,66.686,45.154,132.416,104.548,9.677,36.656,58.443,93.000,132.106,123.539,256.091,137.878,111.269,468.438,55.354,61.063,51.000,80.902,141.901,32.000,90.169,136.805,190.118,64.748,49.772,61.312,69.848,63.742,246.839,58.774,56.691,104.278,125.677,112.274,235.351,115.093,119.435,60.000,126.185,124.037,71.095,80.441,83.942,69.225,102.091,119.643
529,166.129,92.140,96.147,38.733,75.186,72.787,930.990,86.597,101.633,825.500,86.612,94.849,199.333,107.264,97.946,146.538,105.370,103.151,30.171,125.080,119.111,153.000,102.870,93.526,137.364,100.372,103.175,194.743,127.129,106.592,78.071,55.810,66.977,39.462,132.207,104.478,8.516,36.712,58.520,97.000,132.024,123.252,314.909,137.721,111.284,562.125,55.358,61.115,50.367,80.884,141.846,26.227,90.185,137.259,297.059,64.584,49.785,52.688,69.929,63.950,155.613,58.714,56.613,206.833,125.451,112.181,294.757,115.182,119.453,58.185,126.176,123.683,68.381,80.131,84.296,73.975,101.720,119.769
530,99.677,92.203,96.075,28.367,74.744,72.892,884.330,86.661,101.712,831.733,86.622,94.863,117.222,107.284,98.051,111.154,105.156,103.116,35.057,125.196,119.060,202.083,102.732,93.433,110.864,100.239,103.156,239.657,126.842,106.614,97.714,55.643,66.996,49.615,132.485,104.881,25.548,36.252,58.337,63.176,131.939,123.735,246.227,137.816,111.245,484.688,55.370,61.073,45.067,80.826,141.870,17.273,89.561,137.464,191.706,64.864,50.038,69.812,69.854,63.628,231.871,58.747,56.534,183.667,125.840,112.303,298.216,115.133,119.468,43.667,126.171,124.046,64.048,80.506,83.878,112.550,102.038,119.448
531,89.097,92.352,95.912,31.400,75.330,72.831,877.567,86.607,101.561,933.067,86.652,94.849,93.944,107.090,97.803,110.692,105.561,103.089,40.743,125.184,119.388,186.778,102.942,93.438,143.955,100.376,103.264,208.686,127.047,106.609,96.690,55.724,66.830,48.308,132.520,104.690,21.419,36.920,58.454,81.000,132.025,123.581,116.909,137.811,111.299,352.562,55.415,61.148,68.567,80.667,141.841,27.364,89.666,137.316,248.294,64.844,49.889,50.156,69.552,63.712,168.581,58.687,56.577,2409.722,125.574,112.260,327.568,115.099,119.621,58.593,126.253,124.144,84.286,80.314,84.222,78.200,102.007,119.936
532,115.032,92.139,96.105,71.667,75.206,72.629,863.629,86.598,101.755,917.500,86.576,94.896,164.000,107.211,97.912,236.692,105.403,103.034,45.086,125.140,118.934,153.861,102.896,93.447,195.045,100.506,103.324,253.686,126.938,106.546,94.381,55.814,66.827,31.308,132.501,104.556,15.935,36.955,58.636,63.706,131.772,123.358,40.364,137.792,111.385,428.062,55.376,61.086,73.167,80.595,141.914,63.045,89.347,137.353,210.824,64.791,49.925,74.500,69.530,63.128,153.806,58.734,56.616,1696.778,125.601,112.260,209.784,115.064,119.508,80.889,126.369,123.724,127.190,80.767,84.234,74.825,102.036,119.957
533,80.452,92.106,96.394,56.933,75.019,72.445,844.268,86.610,101.629,789.400,86.738,94.849,184.389,107.239,98.112,136.154,105.342,103.000,45.457,125.462,119.250,134.111,102.910,93.192,107.591,100.430,103.103,263.800,127.010,106.602,97.976,55.959,66.795,57.308,132.315,104.259,23.484,36.364,58.728,116.882,131.904,123.169,59.682,137.785,111.322,495.688,55.382,60.980,59.700,80.545,141.741,18.091,90.055,137.639,174.941,64.810,49.864,44.031,69.861,63.343,184.645,58.754,56.825,1310.056,125.536,112.230,287.946,115.011,119.452,71.296,126.123,123.755,93.143,80.665,84.070,80.450,102.062,119.880
534,159.355,92.224,96.136,45.433,75.247,72.918,854.062,86.586,101.625,907.000,86.639,94.939,174.611,107.317,98.171,148.692,105.350,103.069,24.314,124.744,119.375,152.583,102.907,93.607,158.818,100.197,102.969,258.686,126.860,106.712,94.619,55.738,67.006,34.462,132.577,104.702,47.097,36.599,58.094,41.412,132.322,123.546,33.909,137.615,111.252,447.312,55.377,61.021,123.100,80.783,141.996,28.227,89.612,137.531,243.765,64.720,49.747,74.188,69.358,63.396,210.387,58.643,56.765,1119.667,125.511,112.286,194.649,115.083,119.693,76.185,126.175,124.301,81.905,80.752,83.906,81.750,101.825,119.784
535,154.516,92.233,96.134,32.667,75.385,72.506,988.103,86.607,101.642,811.800,86.600,94.849,216.500,107.026,97.890,179.231,105.424,103.221,30.057,125.349,119.362,168.444,102.774,93.429,145.409,100.331,102.894,259.943,126.876,106.662,86.810,55.691,66.778,37.154,132.363,104.802,8.129,36.560,58.546,92.588,131.960,123.260,8.273,137.664,111.387,415.500,55.329,61.165,61.900,80.581,141.880,42.364,89.647,137.346,163.353,64.627,49.646,133.594,69.501,63.687,202.516,58.673,56.661,499.944,125.489,112.370,213.189,115.182,119.489,57.852,126.247,123.851,55.619,80.620,84.140,69.300,101.949,119.579
536,91.871,92.168,96.141,57.067,75.282,72.711,917.340,86.550,101.666,851.167,86.630,94.775,109.889,107.081,98.124,112.846,105.348,103.168,27.829,125.258,118.966,157.806,103.031,93.525,171.182,100.268,103.122,269.971,127.051,106.697,98.762,55.630,66.976,48.923,132.634,104.579,8.645,36.335,58.574,38.588,131.815,123.552,11.318,137.671,111.403,1840.125,55.390,61.102,51.900,80.521,142.074,27.136,89.519,137.275,165.529,64.807,49.921,77.094,69.725,63.518,260.452,58.720,56.603,148.556,125.394,112.231,202.757,115.099,119.413,33.704,126.380,123.585,105.238,80.808,84.036,73.450,102.190,119.788
537,64.065,92.381,96.240,52.533,75.151,72.958,914.969,86.605,101.668,781.267,86.604,94.870,139.500,107.209,98.104,212.000,105.384,102.900,41.114,125.341,119.107,181.972,102.953,93.547,135.955,100.356,102.844,265.400,126.826,106.876,171.262,55.492,66.542,46.154,132.870,104.657,33.935,36.910,58.886,61.118,131.991,123.291,21.682,137.924,111.834,4095.000,55.335,61.070,69.067,80.577,141.675,37.227,89.790,137.362,261.882,64.759,49.875,74.625,69.572,63.533,250.000,58.769,56.603,141.056,125.388,112.211,232.000,115.162,119.579,69.222,126.145,123.669,94.952,80.531,84.064,98.150,101.982,119.550
538,81.677,92.236,95.989,58.267,75.385,72.728,868.784,86.568,101.644,767.167,86.683,94.828,153.278,107.345,98.250,152.077,105.273,102.981,29.829,125.369,119.257,229.444,102.745,93.446,132.227,100.210,103.059,211.543,126.906,106.699,126.548,55.572,66.746,63.692,132.617,104.702,11.742,36.982,58.767,64.353,132.079,123.507,41.727,137.789,111.167,3761.875,55.329,61.093,49.500,80.684,141.906,25.636,89.787,137.688,277.412,64.787,49.705,92.281,69.375,63.502,159.548,58.696,56.695,76.556,125.375,112.480,152.270,115.147,119.712,90.185,126.346,123.741,121.619,80.593,83.977,108.000,101.831,119.750
539,69.290,92.133,96.202,28.967,75.250,72.599,833.711,86.626,101.621,937.333,86.577,94.852,140.667,107.310,97.938,98.077,105.555,103.177,56.143,124.956,119.384,179.028,102.912,93.396,127.818,100.312,103.100,169.771,126.958,106.596,129.976,55.465,66.912,56.462,132.759,104.538,34.129,36.693,58.407,45.588,132.270,123.377,7.636,137.526,112.006,2516.938,55.316,61.137,64.700,80.721,141.920,21.727,89.836,137.329,161.059,64.854,49.983,45.875,69.551,63.418,233.806,58.779,56.755,110.667,125.303,112.305,202.595,115.147,119.525,64.185,126.281,124.111,138.381,80.219,84.159,81.525,102.157,119.695
540,42.452,92.361,95.807,26.067,75.791,73.000,941.835,86.564,101.674,774.033,86.522,94.903,165.833,107.092,98.023,161.077,105.589,102.967,49.629,125.222,118.977,180.694,102.937,93.352,113.591,100.325,103.142,176.714,126.874,106.496,127.167,55.700,66.977,53.308,132.758,104.541,11.548,36.331,58.776,46.000,132.130,123.400,20.318,137.961,111.332,981.812,55.446,61.068,94.933,80.635,141.676,47.545,89.605,137.054,216.706,64.821,49.755,42.969,69.555,62.994,270.903,58.710,56.578,102.722,125.700,112.369,158.378,115.173,119.479,86.852,126.264,124.079,104.857,80.479,84.218,99.525,101.909,119.395
541,116.065,92.184,96.184,43.400,75.116,72.600,1013.897,86.633,101.645,927.200,86.572,94.870,160.333,107.476,97.977,121.462,105.539,102.918,43.229,125.299,119.300,135.694,102.874,93.413,166.227,100.116,103.185,170.886,126.881,106.589,112.000,55.796,67.099,32.000,132.304,104.515,19.806,36.411,59.044,55.294,132.163,123.450,36.545,137.617,111.036,497.812,55.369,61.067,760.667,80.748,141.937,30.000,89.734,137.585,282.412,64.672,49.847,72.000,69.663,63.582,197.677,58.729,56.295,89.333,125.736,112.251,267.135,115.255,119.596,55.037,126.087,123.444,36.524,80.510,84.096,121.500,101.895,119.851
542,83.548,92.301,96.551,57.800,74.946,72.887,931.340,86.627,101.639,920.867,86.655,94.870,160.389,107.181,98.023,112.615,105.296,103.076,38.857,125.309,119.217,160.222,102.810,93.495,175.318,100.410,103.199,195.829,126.790,106.688,116.548,55.717,67.112,43.308,132.434,104.699,35.935,36.820,58.259,104.176,132.051,123.444,48.455,138.120,111.634,358.375,55.351,60.871,753.067,80.700,141.800,13.545,89.717,136.712,276.294,64.933,49.953,60.219,69.642,63.805,206.452,58.753,56.631,89.389,125.354,112.300,250.324,115.056,119.643,70.889,126.399,123.622,94.524,80.603,83.854,87.625,101.884,120.168
543,98.968,92.166,96.171,31.900,75.137,72.181,913.608,86.637,101.709,1016.833,86.591,94.899,156.056,107.263,97.845,118.923,105.647,103.079,19.914,125.254,118.981,116.139,102.722,93.550,117.045,100.042,103.235,163.657,126.951,106.461,88.548,55.821,66.763,34.769,132.505,104.724,27.871,36.641,58.756,87.235,131.778,123.409,33.864,137.685,111.222,454.312,55.307,61.075,570.867,80.629,141.761,21.591,89.840,137.749,186.412,64.708,49.775,47.719,69.700,63.393,239.355,58.732,56.713,94.444,125.497,112.320,210.162,115.079,119.591,52.704,126.038,123.573,83.238,80.732,84.170,58.825,101.933,119.711
544,104.129,92.219,96.394,36.200,75.511,72.373,873.608,86.650,101.627,1085.567,86.595,94.894,139.444,107.260,98.055,194.615,105.295,103.089,38.486,125.062,119.072,173.472,103.045,93.518,146.636,100.166,103.090,166.314,127.069,106.715,103.405,55.659,67.053,3.615,132.848,104.328,15.613,36.499,58.331,67.412,132.235,123.023,21.318,137.853,111.198,501.250,55.363,61.015,487.367,80.635,141.953,31.682,89.873,137.807,228.706,64.896,49.695,55.125,69.645,63.683,128.000,58.821,56.618,92.167,125.578,112.366,224.486,115.039,119.435,66.667,126.331,123.986,52.714,80.353,84.305,80.125,101.731,119.763
545,92.323,92.009,96.521,43.200,75.320,72.720,887.010,86.624,101.591,846.233,86.650,94.925,113.167,107.196,98.224,219.308,105.411,103.123,49.714,125.025,119.057,162.361,103.022,93.543,120.545,100.380,102.976,173.714,126.816,106.434,95.548,55.788,67.056,33.692,132.177,104.624,15.226,36.506,58.196,40.000,132.224,123.567,45.818,137.764,111.308,419.938,55.321,61.151,689.900,80.777,141.828,11.136,89.181,137.394,293.588,64.828,49.659,33.906,69.797,63.377,164.258,58.833,56.642,157.944,125.663,112.269,291.784,115.129,119.566,66.852,126.226,123.688,57.095,80.690,83.998,87.750,102.009,120.210
546,88.710,92.282,96.264,46.633,75.392,72.932,848.990,86.644,101.621,940.733,86.622,94.933,157.389,107.256,98.054,187.923,105.572,103.070,53.429,125.462,119.196,114.611,102.898,93.571,124.591,100.247,103.041,188.629,126.809,106.586,99.476,55.693,67.340,45.385,132.342,104.779,26.452,36.862,58.739,51.882,132.085,123.708,28.273,137.857,111.560,488.375,55.375,61.111,629.733,80.682,141.770,41.500,89.631,137.311,254.765,64.730,49.812,56.188,69.835,63.588,185.806,58.802,56.658,139.111,125.827,112.117,208.000,115.007,119.516,65.444,126.186,124.024,84.143,80.540,83.748,90.600,101.949,119.573
547,132.645,92.144,96.134,42.033,75.146,72.844,930.412,86.624,101.599,855.500,86.654,94.913,141.000,107.161,98.163,195.231,105.377,102.964,30.429,125.073,119.217,185.778,102.969,93.452,148.955,100.301,102.990,183.257,126.899,106.649,104.524,55.651,67.130,29.154,132.661,104.511,38.323,36.557,58.562,79.882,132.062,123.213,16.364,137.964,111.361,383.375,55.322,61.025,642.933,80.663,141.786,36.955,89.596,137.117,310.000,64.758,49.793,60.531,69.520,63.972,196.968,58.747,56.621,107.333,125.595,112.306,221.892,115.216,119.596,51.963,126.125,123.906,114.143,80.686,83.863,100.200,101.912,119.576
548,117.742,92.054,96.075,63.667,75.367,72.649,928.165,86.689,101.637,1065.700,86.612,94.917,215.944,107.309,98.064,125.692,105.452,103.028,19.114,125.153,119.204,239.278,102.943,93.348,177.182,100.159,103.102,163.257,127.090,106.595,93.452,55.519,67.316,21.923,132.373,104.784,26.903,36.754,58.538,73.882,132.098,123.326,33.091,137.949,111.329,445.062,55.441,60.946,582.367,80.635,141.782,27.864,90.071,136.862,202.882,64.757,49.798,56.375,69.735,63.484,158.258,58.639,56.677,132.167,125.546,112.078,267.351,115.100,119.500,65.222,126.328,123.414,101.952,80.718,84.128,74.300,102.092,119.815
549,121.742,92.033,96.241,23.467,75.542,73.036,843.216,86.673,101.687,982.100,86.659,94.849,127.389,107.356,98.139,115.000,105.401,102.950,39.171,125.344,118.998,184.028,102.913,93.468,144.636,100.252,103.004,157.286,126.964,106.693,113.024,55.518,66.882,30.462,132.361,104.896,28.839,36.528,58.131,55.059,131.788,123.632,21.364,138.024,110.858,517.938,55.283,60.987,413.533,80.742,141.791,25.091,89.657,137.051,204.353,64.830,49.996,30.844,69.490,63.480,216.968,58.733,56.655,80.222,125.886,112.127,311.514,114.905,119.658,49.222,126.433,123.849,94.381,80.819,83.889,88.025,101.937,119.829
550,111.871,92.071,96.215,52.400,75.172,72.672,892.825,86.606,101.551,1059.700,86.616,94.916,162.333,107.197,98.086,152.231,105.438,102.944,41.943,125.259,119.151,156.667,102.835,93.385,148.227,100.433,103.123,149.343,126.851,106.687,128.119,55.762,66.751,65.154,132.475,104.390,15.290,36.430,58.240,58.118,132.070,123.452,17.409,137.500,111.519,447.812,55.323,61.069,426.833,80.742,141.729,42.909,89.665,137.377,243.000,64.838,49.704,55.688,69.739,63.840,226.387,58.778,56.589,80.167,125.538,112.195,166.270,114.822,119.388,68.000,126.070,123.946,41.524,80.281,84.345,51.375,102.047,119.381
551,96.645,92.089,95.817,37.733,75.251,72.519,849.093,86.579,101.659,1100.367,86.645,94.954,186.889,107.327,97.960,150.538,105.573,103.053,47.257,124.760,119.639,218.528,102.824,93.860,164.182,100.148,102.939,142.086,126.902,106.710,107.786,55.830,66.535,8.077,132.989,104.652,37.548,36.854,58.621,54.059,131.806,123.311,20.091,137.862,111.040,399.250,55.334,61.024,304.600,80.669,141.702,45.864,90.067,137.487,305.588,64.729,49.811,67.500,69.778,63.200,224.452,58.802,56.770,89.333,125.541,112.046,193.189,115.041,119.471,38.407,126.046,123.418,56.000,80.630,83.899,103.325,102.067,119.775
552,148.129,92.031,96.179,38.300,75.411,72.521,959.670,86.523,101.622,4095.000,86.645,94.860,220.056,107.084,98.134,109.231,105.468,103.005,65.029,125.276,118.927,133.639,103.028,93.511,144.318,100.319,102.928,219.371,127.076,106.626,111.476,55.731,66.938,31.154,132.846,105.002,15.161,36.784,58.460,29.059,131.753,123.599,29.273,137.616,111.420,464.188,55.408,60.961,239.833,80.729,141.811,30.727,89.388,137.330,254.765,64.775,49.858,64.250,69.491,63.879,237.677,58.655,56.631,126.500,125.549,112.310,224.541,115.149,119.487,78.000,126.116,123.926,73.905,80.627,84.003,79.475,101.788,120.078
553,120.839,92.159,95.970,62.600,75.131,72.678,935.299,86.611,101.598,4095.000,86.645,94.860,154.889,107.365,98.021,278.615,105.409,103.029,31.057,125.130,119.318,153.750,102.932,93.494,155.364,100.288,103.226,164.486,126.953,106.437,77.571,55.734,66.643,28.385,132.613,104.509,221.290,36.649,58.779,51.176,131.984,123.654,22.227,137.829,111.318,474.188,55.339,60.954,187.300,80.800,141.687,36.545,90.011,137.293,245.765,64.782,49.845,70.344,69.721,63.735,179.032,58.589,56.571,135.500,125.585,112.434,284.811,114.995,119.466,49.889,126.132,123.972,43.333,80.827,84.145,105.950,101.983,119.935
554,165.032,92.095,96.243,38.333,74.949,72.978,999.505,86.645,101.554,4085.517,86.642,94.860,179.722,107.017,97.969,166.846,105.447,103.154,49.800,125.096,119.094,115.500,103.044,93.457,159.455,100.081,103.062,196.286,126.816,106.559,97.143,55.482,66.990,44.538,132.387,104.711,163.484,36.780,58.596,84.235,131.973,123.552,37.091,137.744,111.217,514.125,55.384,60.988,132.133,80.798,141.665,34.682,89.450,137.258,206.765,64.930,49.632,80.719,69.682,63.873,218.645,58.699,56.791,100.944,125.560,112.440,211.351,115.139,119.418,60.704,126.507,123.826,66.333,80.363,83.873,84.350,102.033,120.004
