 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38
496,762.367,79.325,151.762,157.694,90.061,146.935,1963.647,61.218,147.381,46.931,84.582,175.952,78.867,61.281,205.033,1034.250,84.186,149.768,65.810,99.340,170.468,17.500,61.540,113.652,12.815,52.308,172.547,147.255,70.137,167.608,32.233,75.601,117.572,587.375,78.127,144.473,184.600,58.980,179.442,110.923,66.393,173.125,210.864,73.870,177.527,18.136,101.171,143.048,119.500,67.001,136.381,217.062,52.186,180.904,24.588,80.512,195.226,23.529,100.532,148.096,315.312,99.638,112.029,243.062,97.254,124.659,61.625,55.332,169.405,33.938,47.129,146.459,13.600,79.205,133.765,259.182,49.377,160.709,185.871,74.555,163.397,514.773,80.113,139.146,77.189,79.373,201.219,139.613,103.491,121.560,329.875,80.348,165.187,0.000,NaN,NaN,43.167,70.016,115.961,11.161,98.658,164.883,40.486,65.153,116.600,103.615,73.818,197.326,26.571,79.865,173.781,118.556,77.161,185.979
497,646.333,79.355,151.744,154.417,90.204,146.800,1511.961,61.198,147.359,19.069,84.573,175.839,102.033,61.383,205.329,151.000,84.160,149.536,66.952,99.270,170.725,11.846,61.788,113.432,22.370,52.635,172.640,159.725,70.405,167.460,29.600,75.802,117.283,530.333,78.201,144.493,157.900,58.832,179.219,96.385,66.405,173.161,258.955,73.684,177.365,30.364,100.955,142.644,117.100,67.025,136.161,186.875,52.371,180.987,21.824,80.176,195.300,19.765,100.045,148.282,357.500,99.432,112.059,157.500,97.188,124.618,39.812,55.285,169.249,15.875,47.312,145.914,2.200,78.895,133.765,259.864,49.425,160.554,212.452,74.849,163.437,534.955,80.173,139.131,12.108,79.458,200.994,127.806,103.400,121.790,273.000,80.518,165.187,15.938,59.682,109.556,53.750,70.072,115.525,43.935,98.191,165.001,22.973,65.122,117.067,65.462,74.118,196.837,37.286,79.952,173.746,63.222,77.125,186.006
498,609.933,79.337,151.843,150.833,90.156,146.918,876.196,61.181,147.394,29.862,84.563,175.934,81.267,61.261,205.174,76.875,84.295,149.403,94.905,99.373,170.940,29.346,61.294,113.348,7.741,52.563,172.614,136.471,70.390,167.733,26.367,75.897,117.320,560.292,78.104,144.445,195.700,58.866,179.172,34.692,66.767,172.914,207.455,73.736,177.373,12.727,101.174,142.870,127.867,67.046,136.135,267.500,52.556,181.026,47.294,79.967,195.108,23.000,100.227,148.092,380.500,99.528,112.009,219.688,97.247,124.657,18.250,55.489,169.396,22.750,46.979,146.568,1.500,79.515,133.455,229.409,49.380,160.576,186.903,74.571,163.544,444.091,80.205,139.141,53.676,79.489,200.901,58.774,103.419,121.462,353.438,80.312,165.144,9.250,59.365,108.965,26.583,70.323,115.703,14.323,98.654,164.799,28.811,65.112,117.104,49.923,74.106,197.250,39.714,79.962,173.943,94.889,77.097,185.968
499,644.400,79.293,151.754,159.250,90.250,146.764,662.196,61.192,147.441,31.310,84.494,176.303,69.667,61.213,204.979,77.062,84.218,149.837,54.381,99.572,170.636,26.654,61.552,113.642,653.296,52.414,172.769,156.824,70.409,167.502,25.933,75.709,117.140,616.917,78.163,144.497,433.800,58.841,179.106,81.462,66.547,173.141,165.045,73.744,177.427,32.227,101.011,142.860,114.367,67.095,136.177,240.938,52.438,181.010,117.882,79.886,195.031,25.471,100.447,147.961,338.188,99.481,112.018,143.938,97.194,124.581,46.750,55.163,169.403,25.688,47.224,146.287,6.100,79.612,133.765,152.773,49.490,160.452,214.839,74.613,163.492,480.136,80.202,139.187,48.703,79.416,201.123,29.484,103.497,122.110,336.812,80.232,165.153,3.750,60.295,108.655,34.667,69.981,115.552,41.871,98.283,165.011,38.000,65.248,117.108,39.538,73.995,197.240,32.929,79.965,173.979,102.222,77.274,185.810
500,677.067,79.268,151.776,119.444,90.221,146.843,688.667,61.180,147.264,47.069,84.453,176.145,96.167,61.328,204.944,82.812,83.993,149.776,83.952,99.356,170.773,30.846,61.335,113.740,134.889,52.276,172.518,144.118,70.258,167.638,38.967,75.529,117.054,583.958,78.136,144.616,247.800,58.802,179.095,41.846,66.337,172.747,184.000,73.839,177.356,22.500,100.951,143.023,149.133,66.995,136.049,197.500,52.371,181.021,866.529,80.275,195.079,4.529,99.870,148.021,324.188,99.478,111.931,179.625,97.196,124.753,36.250,55.151,169.036,30.062,47.327,146.526,27.000,79.205,133.717,229.909,49.512,160.553,115.419,74.737,163.588,492.818,80.142,139.143,21.946,79.073,201.072,46.710,103.180,121.592,444.375,80.238,165.117,0.000,NaN,NaN,41.417,69.932,115.521,29.613,98.294,165.381,64.162,65.148,117.350,50.615,73.702,197.197,23.357,79.670,173.642,152.444,77.159,185.797
501,627.300,79.351,151.855,151.750,90.322,146.900,319.020,61.190,147.446,31.586,84.697,175.778,72.800,61.421,205.191,92.250,84.098,149.504,1789.762,99.301,170.928,18.000,61.115,113.546,20.481,52.502,171.797,265.804,70.327,167.536,19.233,75.899,117.152,662.208,78.165,144.524,210.700,58.902,179.253,77.923,66.490,172.903,172.182,73.907,177.455,28.818,101.541,143.113,127.233,66.932,136.344,154.625,52.460,181.274,691.059,80.354,195.154,27.000,100.117,148.132,399.062,99.441,111.915,144.875,97.106,124.872,53.375,55.235,169.138,24.438,47.210,146.791,3.600,78.947,133.765,223.091,49.328,160.598,192.645,74.752,163.450,458.955,80.118,139.195,32.486,79.585,201.070,19.032,103.306,122.234,340.062,80.248,165.089,2.875,59.574,109.127,48.417,70.021,116.085,34.774,98.557,165.022,39.730,65.152,116.951,86.308,73.944,197.358,26.857,80.202,173.645,100.056,76.992,186.053
502,553.467,79.392,151.722,148.889,90.184,146.757,192.275,61.159,147.361,51.448,84.457,176.023,72.900,61.293,205.078,74.250,84.173,149.869,77.952,99.237,171.034,27.962,61.109,113.672,13.815,52.429,172.255,2200.078,70.281,167.548,30.933,75.762,117.345,652.542,78.114,144.444,147.800,58.870,179.273,35.462,66.559,173.173,233.955,73.671,177.524,8.091,100.619,142.687,85.967,67.096,136.233,175.000,52.399,181.115,175.235,80.338,195.107,9.176,100.108,147.858,321.688,99.435,111.991,154.000,97.163,124.856,34.250,55.067,169.273,18.000,47.573,146.199,28.500,79.282,133.382,236.045,49.440,160.569,333.742,74.619,163.459,535.000,80.077,139.139,79.838,79.452,200.617,33.742,103.458,121.743,390.312,80.184,165.173,0.000,NaN,NaN,43.083,69.917,115.743,774.065,98.426,165.077,31.784,65.375,117.512,71.308,74.165,197.235,49.286,80.158,173.711,120.500,77.334,186.229
503,630.333,79.385,151.719,158.944,90.231,146.681,165.961,61.065,147.270,20.793,84.376,175.820,43.533,61.237,204.878,93.062,84.069,150.050,186.048,99.407,170.760,28.654,61.180,113.997,17.000,52.213,172.545,900.000,70.319,167.559,9.867,75.773,117.770,558.250,78.162,144.508,119.400,58.807,179.322,59.385,66.223,172.968,224.545,73.825,177.561,18.364,101.308,143.050,119.667,67.058,136.311,137.125,52.333,181.058,40.235,80.094,194.966,22.647,100.182,147.553,363.312,99.453,112.074,150.625,97.180,124.639,37.188,55.586,169.091,17.875,47.265,146.026,5.500,79.109,133.325,201.727,49.355,160.390,2432.387,74.560,163.489,507.455,80.104,139.197,32.162,79.724,200.701,37.419,103.051,121.581,1263.125,80.360,165.139,12.188,59.629,109.401,46.250,69.902,115.574,380.129,98.394,165.032,37.784,65.267,117.095,29.462,73.673,197.238,34.786,80.076,173.646,99.111,77.072,186.050
504,622.000,79.331,151.742,123.833,90.105,147.017,163.490,61.119,147.351,32.862,84.601,175.760,98.533,61.362,205.001,73.688,83.997,149.255,167.190,99.452,171.072,21.423,61.226,113.947,22.889,52.588,172.829,1371.647,70.285,167.539,29.567,75.412,117.375,535.125,78.133,144.471,113.900,58.907,179.153,61.615,66.680,172.709,305.500,73.804,177.592,16.318,101.435,142.527,114.867,66.812,136.426,208.875,52.277,181.194,40.000,80.083,195.382,16.882,100.365,148.215,386.562,99.476,112.043,157.875,97.172,124.847,53.125,55.389,169.463,23.688,47.339,145.994,19.000,79.039,133.726,247.727,49.332,160.574,1889.161,74.545,163.507,458.682,80.088,139.114,51.730,79.609,201.135,44.903,103.396,122.177,3506.281,80.319,165.203,2.812,59.055,108.965,30.083,69.866,115.737,68.258,98.464,165.297,78.486,65.456,117.093,80.923,73.998,197.263,25.786,80.101,173.848,83.333,77.088,186.140
505,686.733,79.375,151.792,185.583,90.289,146.959,123.098,61.052,147.320,48.586,84.596,175.886,86.800,61.320,204.999,93.125,84.202,149.550,81.667,99.317,170.988,36.846,61.030,113.855,17.593,52.395,172.864,263.804,70.293,167.316,27.900,75.873,117.136,590.333,78.150,144.552,206.700,58.893,179.167,54.385,66.486,172.880,3725.636,73.795,177.485,11.864,101.029,143.042,88.033,66.851,136.311,158.000,52.354,181.055,54.412,80.332,194.749,9.706,99.654,147.739,431.250,99.476,112.019,233.562,97.035,124.795,8.312,55.305,169.674,25.938,47.671,146.368,18.500,79.357,133.455,180.818,49.285,160.476,405.355,74.542,163.434,444.636,80.137,139.116,70.541,79.310,201.148,46.129,103.642,121.750,2189.344,80.258,165.231,0.625,59.458,109.275,66.917,69.894,115.863,11.161,98.316,165.200,73.730,65.281,117.274,149.308,73.791,197.296,28.571,79.855,173.902,168.222,77.031,186.016
506,1994.317,79.500,151.909,179.306,90.146,146.612,176.824,61.097,147.368,11.793,83.743,175.875,79.367,61.156,205.005,79.625,84.274,149.791,47.048,99.194,171.064,15.962,61.472,113.761,20.778,52.627,172.942,123.216,70.333,167.436,25.800,75.541,117.414,539.167,78.160,144.507,144.100,58.936,179.303,50.231,66.347,172.642,2802.545,73.763,177.466,31.500,101.122,143.116,92.700,66.937,136.418,163.625,52.420,181.113,89.294,80.209,194.921,12.000,100.279,147.846,299.188,99.507,112.078,199.375,97.105,124.505,19.062,55.395,168.883,28.562,46.996,146.501,43.400,79.496,133.856,207.773,49.441,160.634,160.839,74.401,163.291,589.682,80.090,139.211,39.730,79.573,200.979,9.484,103.124,121.548,2396.000,80.275,165.240,2.125,60.295,109.895,48.917,70.068,115.646,22.645,98.547,165.109,60.432,65.424,117.094,125.462,73.787,197.109,29.857,79.948,173.445,1648.444,77.166,185.927
507,4095.000,79.360,151.745,146.639,90.201,146.732,145.137,61.043,147.251,25.103,84.673,175.891,66.933,61.325,205.038,101.375,83.962,149.920,44.905,99.545,170.897,61.731,61.484,113.572,22.370,52.469,173.045,96.941,70.257,167.749,32.633,75.497,117.242,4095.000,78.120,144.460,177.700,59.015,179.261,47.769,66.594,172.947,1925.273,73.791,177.502,29.273,101.306,142.941,82.667,66.812,136.147,243.000,52.363,181.174,26.059,80.111,194.946,13.353,100.250,148.300,360.312,99.430,111.977,237.062,97.021,124.822,47.875,55.429,169.044,5.062,47.470,145.912,1041.200,79.358,133.691,195.955,49.475,160.586,134.903,74.614,163.531,3095.955,80.061,139.063,54.324,79.452,200.971,71.742,103.218,121.753,2052.906,80.326,165.213,0.812,59.985,108.655,37.167,69.867,116.007,15.290,98.411,165.371,29.622,65.225,117.648,90.615,74.083,197.035,55.500,80.005,173.513,1066.556,77.103,185.975
508,2623.150,79.255,151.660,152.083,90.265,146.895,159.647,61.057,147.407,31.172,84.452,175.531,88.600,61.490,204.965,62.000,84.164,149.741,76.810,99.239,170.923,39.885,61.377,113.790,14.037,52.624,172.221,66.039,70.210,167.602,35.567,75.833,117.167,3643.896,78.169,144.485,125.200,58.979,178.918,72.846,66.331,172.963,2551.682,73.782,177.501,26.045,101.315,143.086,150.933,66.916,136.371,262.125,52.310,181.066,50.235,80.322,194.751,7.647,100.130,147.634,467.500,99.475,111.848,148.438,97.138,124.714,25.250,55.531,169.265,10.312,46.826,146.327,1177.400,79.329,133.589,150.455,49.338,160.745,230.839,74.466,163.470,4084.295,80.137,139.191,37.243,79.464,200.840,25.097,103.517,121.780,2148.562,80.292,165.259,2.812,60.019,109.378,53.667,69.778,115.540,29.548,98.453,165.022,54.595,65.338,116.929,84.462,74.136,197.382,26.357,80.078,173.753,278.278,77.041,186.101
509,1170.100,79.236,151.638,105.083,90.280,146.747,167.725,61.074,147.331,14.000,84.889,175.960,92.700,61.216,204.986,113.438,84.121,149.654,78.810,99.389,170.817,35.115,61.722,113.494,31.519,52.593,172.611,106.039,70.519,167.644,34.567,75.747,117.159,1866.083,78.203,144.535,105.300,59.018,179.223,32.769,66.278,173.184,2496.250,73.761,177.520,21.500,101.376,143.031,105.867,67.198,136.458,221.438,52.293,181.010,46.882,80.009,195.051,18.647,99.990,147.847,353.938,99.465,112.008,259.938,97.088,124.853,40.938,55.058,169.145,10.375,47.374,146.447,453.000,79.312,133.563,250.182,49.515,160.507,208.129,74.653,163.540,3623.250,80.124,139.199,55.514,79.389,201.332,181.871,103.519,121.693,889.312,80.361,165.251,41.375,60.130,108.846,38.000,70.023,115.986,7.677,98.399,165.203,54.432,65.422,117.069,122.308,73.874,197.245,14.214,79.825,174.395,175.333,77.085,186.046
510,688.333,79.309,151.754,154.611,90.083,146.794,180.706,61.217,147.385,48.000,84.531,175.958,65.033,61.102,204.967,40.438,84.420,149.681,38.000,99.362,170.780,32.000,61.555,113.567,23.519,52.219,173.144,109.765,70.291,167.781,12.000,75.990,117.148,725.750,78.211,144.449,248.700,58.984,179.052,56.231,66.200,173.164,2217.864,73.832,177.522,16.591,101.351,142.768,102.167,66.699,136.195,213.375,52.436,180.965,32.529,80.398,195.428,21.000,99.952,148.201,399.125,99.483,111.984,175.000,97.257,124.681,24.812,55.431,169.005,15.250,47.093,146.273,803.000,79.387,133.615,217.091,49.488,160.599,225.935,74.537,163.674,2427.227,80.076,139.111,26.270,79.461,200.883,174.581,103.255,121.620,291.750,80.197,165.334,22.500,59.857,109.550,51.333,70.032,115.728,13.290,98.088,164.768,13.081,65.169,117.586,92.000,73.894,196.891,62.143,80.012,174.270,122.889,77.192,186.047
511,585.933,79.368,151.679,123.333,90.228,146.724,183.059,61.137,147.218,30.724,84.799,175.785,73.800,61.284,205.025,61.562,84.111,149.960,64.238,99.355,170.633,44.769,61.431,113.971,21.370,52.260,172.390,140.980,70.308,167.677,42.033,75.511,117.139,561.000,78.088,144.506,147.400,58.865,179.535,49.462,66.451,172.978,1052.091,73.831,177.520,29.773,100.899,143.038,102.667,66.982,136.298,183.188,52.300,181.051,25.000,80.355,194.880,22.294,99.649,148.114,340.688,99.477,111.979,458.938,97.243,124.565,37.875,55.180,169.504,18.000,47.121,146.159,430.500,79.373,133.451,202.909,49.469,160.572,130.839,74.676,163.600,1105.409,80.032,139.055,27.405,79.313,200.906,186.387,103.190,121.877,332.562,80.238,165.261,24.562,59.773,108.909,57.000,70.108,115.825,25.097,98.584,165.042,91.459,65.156,117.457,118.923,73.781,197.345,70.286,80.079,173.730,76.944,77.082,185.817
512,635.600,79.339,151.842,148.250,90.295,146.778,153.647,61.174,147.159,46.621,84.578,175.760,82.967,61.059,205.094,92.312,84.112,149.788,77.810,99.505,170.947,28.462,61.384,114.045,28.778,52.438,172.439,162.863,70.348,167.842,41.500,75.750,117.387,522.542,78.089,144.359,145.800,58.886,179.242,58.154,66.207,172.822,1350.864,73.825,177.549,32.545,100.920,143.084,136.633,66.903,136.344,139.062,52.422,180.862,30.059,80.328,195.093,29.588,100.142,148.135,439.750,99.521,111.999,246.562,97.209,124.774,5.625,55.070,169.174,23.750,47.191,145.992,112.400,79.283,133.700,227.455,49.414,160.827,159.484,74.439,163.545,593.000,80.147,139.098,67.838,79.511,200.862,409.097,103.261,121.758,374.375,80.377,165.213,2.188,60.277,109.248,56.583,70.234,115.496,48.710,98.680,165.043,45.189,65.303,117.380,1974.538,73.914,197.199,25.429,80.055,173.870,136.722,77.280,186.113
513,624.833,79.339,151.754,153.361,90.262,146.869,201.765,61.346,147.173,39.724,85.269,175.598,99.400,61.284,204.957,34.875,84.356,149.322,63.143,99.326,170.696,26.846,61.301,113.738,17.333,52.112,172.909,128.510,70.320,167.613,24.067,75.868,117.256,539.708,78.119,144.484,88.000,58.916,178.968,32.077,66.650,173.055,232.455,73.904,177.598,39.409,100.742,143.085,88.467,66.985,136.297,180.750,52.231,181.194,38.235,80.194,195.002,19.765,99.840,148.021,431.188,99.381,112.033,285.875,97.234,124.814,56.688,55.073,169.180,9.062,47.350,147.127,31.700,79.657,133.696,229.227,49.402,160.630,149.613,74.660,163.638,494.545,80.151,139.154,1706.270,79.539,201.024,112.194,103.199,121.784,323.188,80.302,165.156,11.125,59.860,109.165,78.667,70.141,115.617,30.452,98.466,165.084,42.270,65.361,117.161,1238.000,73.881,197.204,68.071,80.068,173.771,49.556,77.215,185.588
514,570.167,79.436,151.760,161.472,90.156,146.877,156.667,61.144,147.275,46.000,84.415,175.982,102.667,61.011,204.885,1627.938,84.143,149.688,62.619,99.164,171.056,45.308,61.457,113.992,26.963,52.366,172.719,109.922,70.283,167.848,18.900,75.291,117.570,497.542,78.134,144.473,143.000,58.908,179.470,44.462,66.461,173.305,228.955,73.873,177.511,44.500,101.245,142.193,106.233,66.988,136.134,201.000,52.304,180.964,27.118,80.087,195.626,24.706,100.204,147.674,314.812,99.358,111.990,190.438,97.128,124.690,13.000,55.468,168.752,28.188,47.354,146.472,61.900,79.496,133.723,227.318,49.477,160.581,206.710,74.517,163.704,443.091,80.167,139.168,521.838,79.685,201.057,31.742,103.255,121.876,298.250,80.246,165.127,9.750,60.041,108.748,39.333,70.183,115.467,44.065,98.360,165.097,66.486,65.284,117.695,1831.692,73.908,197.268,27.500,80.089,173.679,76.611,77.239,185.991
515,631.500,79.324,151.809,159.222,90.241,146.855,182.392,61.261,147.142,32.414,84.357,175.791,71.000,61.292,205.034,570.750,84.157,149.745,91.524,99.244,171.066,20.885,61.175,113.535,17.556,52.564,172.458,129.647,70.292,167.527,30.533,75.817,117.316,596.042,78.117,144.413,196.500,58.878,179.314,89.231,66.546,173.079,205.091,73.749,177.363,35.818,101.338,142.897,82.233,67.006,136.392,186.375,52.312,181.000,42.765,80.082,194.707,19.882,100.093,148.462,420.562,99.483,112.006,254.688,97.197,124.803,9.688,55.173,169.525,4.875,47.561,146.451,115.000,79.472,133.409,206.727,49.417,160.382,126.323,74.761,163.432,482.818,80.127,139.253,1113.676,79.586,201.079,35.871,102.805,121.800,362.688,80.261,165.146,4.875,60.327,109.354,50.333,70.081,116.147,28.516,98.576,164.837,37.027,65.303,116.810,728.308,73.880,197.209,15.286,79.979,174.136,60.944,77.220,185.556
516,633.267,79.335,151.784,118.333,90.240,146.636,196.157,61.256,147.267,131.345,84.335,175.785,82.567,61.079,205.100,1555.688,84.158,149.701,42.429,99.413,171.204,8.308,61.552,113.883,16.148,52.374,173.294,83.216,70.339,167.836,34.267,75.799,117.414,559.958,78.100,144.403,68.900,58.842,179.299,72.308,66.784,172.759,215.545,73.607,177.429,46.136,101.093,142.857,106.200,66.909,136.249,223.562,52.406,181.077,975.529,80.274,194.998,21.588,100.132,147.958,307.312,99.488,112.004,269.625,97.239,124.797,38.500,55.519,169.202,10.938,47.463,146.702,43.200,79.402,133.685,237.727,49.449,160.482,150.645,74.689,163.425,439.409,80.114,139.117,807.351,79.495,201.146,68.968,103.130,121.828,325.500,80.237,165.065,0.000,NaN,NaN,60.333,70.191,115.889,14.645,98.400,164.776,72.973,65.304,117.193,1395.846,73.876,197.293,102.857,80.063,173.940,63.278,77.258,185.852
517,703.600,79.405,151.682,146.583,90.232,146.782,217.216,61.206,147.293,997.759,84.685,175.874,83.400,61.074,205.114,1067.562,84.126,149.698,44.571,99.382,171.057,30.577,61.357,113.701,14.481,52.190,172.379,84.118,70.345,167.738,11.467,75.158,116.917,523.000,78.140,144.518,199.700,58.921,179.097,40.154,66.478,173.048,240.591,73.917,177.520,19.545,101.193,142.867,124.567,66.823,136.420,186.875,52.331,180.973,89.941,80.265,195.205,17.176,100.130,147.892,385.312,99.452,111.949,179.438,97.337,124.820,11.312,55.047,169.583,40.375,47.334,145.769,44.800,79.334,133.380,262.364,49.519,160.641,132.903,74.519,163.293,507.500,80.128,139.250,44.486,79.130,201.257,35.742,102.787,121.730,331.562,80.276,165.395,0.438,59.365,108.345,62.333,70.075,115.538,27.742,98.588,165.515,52.378,65.387,117.111,420.000,73.901,197.240,67.286,79.957,174.196,93.444,77.204,186.225
518,672.233,79.332,151.738,162.222,90.127,146.770,273.098,61.242,147.281,68.207,84.384,175.932,113.333,61.048,204.944,112.438,84.128,149.795,43.857,99.386,170.509,962.808,61.330,113.744,562.259,52.398,172.655,152.275,70.297,167.519,16.800,75.545,116.991,628.833,78.147,144.448,140.800,59.038,179.244,64.462,66.311,172.891,205.909,73.690,177.514,29.227,101.116,143.267,131.000,66.924,136.437,175.312,52.321,180.924,33.471,80.206,195.253,13.706,100.125,148.280,460.312,99.373,111.919,146.500,97.395,124.872,12.750,55.321,169.687,7.500,46.823,146.454,136.400,79.370,133.513,226.500,49.374,160.629,235.161,74.573,163.403,536.818,80.097,139.241,30.216,79.248,200.852,69.742,103.031,121.728,298.750,80.273,165.200,0.000,NaN,NaN,72.417,70.000,116.264,32.839,98.462,165.558,251.297,65.202,116.913,1853.769,73.912,197.188,27.286,79.878,173.603,98.444,77.284,186.018
519,668.933,79.368,151.794,162.111,90.400,146.943,240.824,61.259,147.333,36.414,84.503,175.678,60.233,61.063,204.920,107.375,84.151,149.504,90.429,99.266,170.906,377.692,61.291,113.735,350.778,52.449,172.758,93.686,70.092,167.507,27.067,75.561,116.886,609.458,78.165,144.407,129.600,58.986,179.310,84.154,66.182,172.950,222.636,73.765,177.514,8.591,100.851,142.568,120.900,66.936,136.348,176.750,52.375,181.045,41.000,80.272,194.920,15.412,100.171,147.904,400.000,99.547,111.950,279.875,97.196,124.767,20.188,55.560,169.260,13.562,47.075,146.145,18.100,79.047,133.544,244.682,49.505,160.646,135.355,74.589,163.361,516.455,80.182,139.103,27.514,79.687,201.277,19.032,103.431,121.687,269.750,80.357,165.192,3.000,60.605,108.655,56.750,70.040,115.201,20.903,98.166,165.015,176.108,65.267,116.711,1158.769,73.940,197.223,20.357,80.046,173.878,103.444,76.924,186.471
