 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54
475,0.692,63.085,29.295,340.125,90.028,22.440,77.000,162.314,48.000,24.375,127.727,105.096,90.222,130.774,21.479,13.742,63.995,99.074,322.538,136.748,107.241,100.429,125.659,100.399,11.308,121.213,89.262,6.385,81.556,41.364,14.444,157.742,41.033,4.353,116.715,92.116,12.389,131.143,130.787,289.750,137.236,22.884,201.243,159.616,20.463,11.375,105.671,80.936,36.194,107.047,17.071,28.667,79.571,25.773,251.375,86.992,19.498,27.829,121.673,36.423,86.595,160.976,56.052,5.355,162.210,66.252,262.692,156.410,23.500,251.810,146.822,15.782,18.196,111.100,37.910,55.676,131.451,109.338,5.778,101.143,17.542,101.875,84.979,21.383,98.750,118.990,14.819,22.773,128.292,24.964,89.189,112.398,28.443,45.471,80.411,31.042,106.615,129.595,34.179,337.500,116.034,97.548,122.385,13.924,61.635,180.471,116.758,21.004,79.000,114.791,36.614,49.643,65.514,117.024,24.125,142.190,82.666,43.385,131.182,17.506,20.581,84.501,35.953,220.143,150.491,12.505,21.286,115.238,83.545,30.077,135.353,14.817,43.304,137.531,78.040,328.312,150.741,21.205,169.625,14.424,55.812,17.188,80.792,16.175,42.333,78.257,49.108,17.533,85.011,48.281,136.000,120.926,17.758,510.000,110.547,24.944,41.700,64.397,25.911,37.000,121.808,51.905
476,0.077,63.395,29.605,240.188,90.039,22.664,60.571,162.439,47.913,28.750,128.221,105.627,111.000,130.832,21.287,4.645,64.549,98.912,296.462,136.697,107.186,39.071,125.906,100.214,48.385,121.310,89.114,12.385,81.693,40.267,6.500,158.266,40.656,17.824,116.054,91.509,18.500,130.739,131.102,216.750,137.118,22.909,161.027,159.542,20.271,11.875,105.839,80.135,44.774,106.884,17.329,13.714,79.177,25.570,247.375,87.101,19.448,42.914,121.609,36.198,66.865,161.095,56.080,24.839,162.242,66.579,165.615,156.448,23.612,241.048,146.694,15.683,12.431,111.189,38.250,27.459,131.348,109.477,2.833,101.215,17.515,153.375,84.813,21.440,123.750,118.595,14.714,10.455,128.587,24.760,98.865,112.262,28.596,45.059,79.906,31.071,83.615,129.656,34.305,97.000,116.004,97.577,37.462,13.973,61.708,157.412,116.711,20.727,77.000,114.855,37.066,28.786,65.227,116.792,16.875,142.248,82.959,69.769,131.407,17.744,9.097,84.728,35.123,263.571,150.440,12.459,25.429,114.939,83.629,27.385,135.663,15.193,49.478,137.429,77.243,309.188,150.805,21.140,173.750,14.846,55.807,6.375,79.849,15.831,41.500,78.256,49.149,15.700,84.804,48.015,150.000,120.985,17.535,225.750,110.507,25.094,36.100,64.687,25.738,43.312,121.936,52.007
477,18.385,63.115,29.142,350.438,89.992,22.605,48.143,162.658,47.957,34.688,128.409,105.529,148.389,130.932,21.546,5.677,64.262,99.105,234.000,136.685,107.206,43.929,125.036,100.339,17.154,121.248,89.338,4.962,82.070,40.743,26.500,158.060,41.080,0.471,116.986,92.148,13.389,131.156,130.980,282.667,137.120,22.936,218.378,159.544,20.483,9.125,105.517,80.755,30.129,107.238,17.451,10.524,78.961,25.560,241.625,86.990,19.560,66.086,121.563,36.614,97.459,161.027,55.902,11.677,162.121,66.951,225.769,156.353,23.477,255.333,146.767,15.565,6.902,111.082,38.079,67.784,131.460,109.172,24.778,101.818,17.487,124.625,84.780,21.489,40.250,118.642,14.802,2.864,127.481,25.009,99.892,112.228,28.517,83.765,80.480,31.070,108.692,129.945,34.007,29.250,115.797,97.437,42.231,13.871,61.680,136.471,116.821,21.190,200.000,114.779,36.864,43.643,65.453,116.639,6.938,141.886,82.143,20.462,131.733,17.552,15.161,85.120,35.024,242.143,150.467,12.409,35.714,115.148,83.154,41.769,135.624,14.810,90.609,137.444,77.955,263.438,150.815,21.167,129.500,14.665,55.779,35.312,79.888,16.087,45.083,78.209,49.258,21.833,85.172,48.073,127.419,121.154,17.560,249.000,110.461,25.094,40.500,64.606,25.474,40.688,121.577,51.772
478,8.769,63.055,29.839,328.750,89.977,22.416,84.357,162.471,48.205,23.812,128.136,105.317,107.333,130.811,21.425,5.290,64.431,98.988,312.385,136.731,107.105,25.000,125.530,100.393,21.154,120.579,89.584,22.538,81.875,40.794,20.944,158.008,41.484,11.059,116.496,92.284,4.556,131.164,130.688,214.750,137.173,23.047,250.324,159.568,20.327,9.500,105.555,80.494,51.097,107.023,17.421,4.476,78.717,26.294,235.438,87.124,19.505,57.657,121.765,36.517,65.838,160.804,55.912,13.548,161.957,66.716,193.154,156.357,23.519,293.429,146.847,15.718,18.549,111.031,38.031,81.838,131.507,109.102,18.056,101.151,17.459,148.375,84.783,21.188,54.250,118.746,14.964,6.409,127.923,24.542,83.730,112.282,28.243,59.588,80.263,30.969,99.000,129.466,34.213,59.250,116.017,97.978,51.692,13.946,61.637,112.471,116.728,20.806,72.500,115.018,37.045,35.286,65.440,117.315,16.188,141.932,82.196,25.308,131.081,17.903,24.000,84.266,35.077,183.000,150.497,12.360,18.143,115.272,83.316,37.000,135.381,15.068,70.609,137.480,77.727,264.000,150.794,21.212,200.625,14.730,55.634,31.125,79.641,16.322,40.583,78.173,48.899,18.833,84.918,48.012,201.355,121.017,17.365,378.750,110.512,25.052,29.700,64.206,25.946,22.875,121.351,51.764
479,30.000,62.956,29.359,320.875,90.036,22.511,56.071,162.412,47.818,64.312,128.463,105.464,127.778,130.674,21.206,11.097,64.750,99.665,295.846,136.704,107.068,22.214,126.286,100.448,17.077,121.225,89.522,5.423,81.549,40.998,35.333,158.031,40.984,15.824,116.317,92.202,2.167,131.365,131.110,218.667,137.141,22.967,240.757,159.636,20.688,13.625,105.552,80.235,49.097,107.175,17.302,28.476,79.263,25.460,280.250,87.073,19.505,68.914,121.734,36.747,72.649,161.159,55.823,25.613,161.862,66.934,231.385,156.450,23.457,293.333,146.773,15.693,13.137,110.695,37.599,82.541,131.541,109.298,10.333,101.583,17.192,120.000,85.079,21.381,222.000,118.700,14.786,56.909,127.889,24.964,87.243,112.414,28.510,57.882,79.977,30.867,86.923,130.147,34.161,10.125,115.854,97.667,30.923,14.060,61.900,175.647,116.722,20.734,0.000,NaN,NaN,70.429,65.455,117.706,24.438,142.020,83.273,73.615,131.373,17.854,13.742,84.295,35.578,302.286,150.482,12.560,19.429,115.165,83.529,58.308,135.535,14.925,73.913,137.506,78.292,330.625,150.809,21.181,251.625,14.675,55.722,42.000,80.186,16.504,66.333,78.193,49.152,45.867,85.009,47.886,109.871,120.956,17.429,414.500,110.507,25.027,17.200,64.455,26.080,49.750,121.909,51.882
480,9.231,62.966,28.962,332.500,89.829,22.541,91.714,162.398,48.076,47.438,128.173,105.491,92.056,130.807,21.382,4.710,64.635,98.735,310.538,136.644,107.040,51.286,126.212,100.279,21.846,121.486,89.398,18.231,82.016,41.214,5.500,158.365,40.630,25.647,116.559,92.642,8.556,131.337,130.816,281.000,137.264,22.875,241.568,159.533,20.462,2.875,105.555,80.755,52.323,106.993,17.292,16.905,79.149,26.198,304.062,87.070,19.495,86.943,121.785,36.798,85.892,160.932,55.845,25.484,162.029,66.371,229.385,156.364,23.400,307.238,146.837,15.666,13.843,110.786,38.168,60.324,131.380,109.397,22.056,101.224,17.453,117.125,84.911,21.430,140.750,118.830,14.814,12.909,127.920,24.439,101.838,112.269,28.369,46.529,80.015,30.901,105.692,129.618,34.196,22.000,116.035,97.352,60.077,14.015,61.483,125.647,116.656,21.127,0.250,115.165,37.045,40.929,65.522,117.018,28.000,141.955,82.564,25.154,130.998,17.979,3.871,85.183,36.296,188.286,150.530,12.480,7.000,115.165,82.324,44.000,135.671,14.904,108.609,137.394,77.636,343.312,150.804,21.140,222.250,14.881,55.723,32.312,79.937,16.417,19.250,77.894,49.607,12.267,85.281,47.781,206.903,121.042,17.600,276.750,110.544,25.059,7.500,64.333,26.505,15.750,121.803,51.524
481,33.769,62.716,29.128,260.750,89.962,22.456,58.929,162.592,47.896,32.625,128.198,105.572,94.889,130.803,21.435,12.903,64.489,99.715,419.154,136.706,107.128,55.286,126.019,100.385,25.231,121.085,89.405,11.692,81.428,41.079,9.556,158.232,41.127,3.882,116.480,92.155,4.833,130.989,130.686,188.167,137.336,22.963,166.649,159.604,20.422,34.500,105.691,80.439,51.419,107.174,17.128,16.381,79.625,25.680,292.438,87.099,19.475,43.257,121.573,36.455,102.054,160.978,55.837,13.161,162.255,66.867,384.231,156.414,23.662,273.429,146.779,15.668,5.725,110.010,38.100,44.757,131.305,109.101,0.111,101.525,18.135,94.000,84.796,21.476,109.500,118.667,14.860,6.409,127.754,25.045,100.270,112.418,28.404,51.824,80.335,30.986,96.615,129.659,34.346,15.750,115.994,97.537,43.923,13.898,61.353,165.647,116.702,21.036,83.000,115.015,36.778,80.429,65.554,116.918,15.938,141.945,83.078,45.077,131.132,17.627,8.129,84.824,34.786,203.143,150.441,12.524,2.286,114.971,82.964,22.615,135.533,15.160,68.087,137.383,77.725,320.750,150.823,21.100,340.750,14.763,55.719,18.125,80.318,16.715,12.167,78.067,48.808,30.567,85.082,47.714,173.097,120.980,17.503,397.750,110.588,25.157,14.000,64.921,25.575,51.938,121.587,51.278
482,6.000,63.331,29.653,343.500,89.916,22.475,67.857,162.640,48.189,23.062,127.653,105.769,128.500,130.867,21.416,4.323,64.945,99.355,307.615,136.627,107.107,34.071,125.873,100.353,57.615,121.148,89.805,1.231,81.685,40.339,14.667,157.644,40.868,10.706,116.630,92.131,2.056,130.506,130.665,200.083,137.190,22.963,243.676,159.569,20.449,24.250,105.398,80.736,49.161,107.112,17.525,29.381,79.043,25.678,246.125,87.151,19.596,53.257,121.895,36.795,90.108,161.002,55.820,17.226,162.203,65.812,198.231,156.390,23.458,211.048,146.918,15.710,37.176,110.856,38.196,55.838,131.467,109.018,24.222,101.365,17.282,82.625,84.875,21.594,52.000,118.518,14.864,16.182,127.710,25.241,66.486,112.241,28.569,43.059,80.080,31.047,73.615,129.572,34.187,31.125,116.228,97.717,44.154,13.777,61.308,154.941,116.787,20.720,169.750,114.589,36.903,55.286,65.473,116.859,26.125,142.197,83.001,85.231,131.295,17.680,11.226,84.502,35.793,205.571,150.500,12.515,38.857,114.974,82.848,13.231,135.859,14.611,45.217,137.570,78.176,361.000,150.721,21.244,239.875,14.830,55.637,776.625,80.144,16.243,48.250,78.215,48.656,27.567,85.373,47.826,233.871,121.048,17.498,201.750,110.568,25.121,42.200,64.632,25.729,29.312,121.483,51.956
483,17.615,62.898,29.252,323.375,90.022,22.638,80.357,162.251,47.878,14.750,128.014,105.505,154.667,130.893,21.424,5.484,64.041,99.067,289.923,136.667,107.105,50.714,125.953,100.537,39.154,121.045,89.107,14.885,81.574,41.368,11.667,158.057,41.079,3.118,116.715,91.915,4.056,130.733,130.780,154.833,137.377,23.040,254.811,159.600,20.277,12.375,106.112,80.489,72.516,106.908,17.358,22.571,79.117,25.641,309.250,87.232,19.716,49.514,121.778,36.553,66.541,161.261,55.805,5.484,162.219,66.488,232.462,156.379,23.657,221.238,146.854,15.649,42.471,110.833,38.097,46.757,131.389,109.555,11.889,101.692,17.680,146.375,84.926,21.502,91.750,118.758,14.940,13.000,128.711,24.969,148.324,112.209,28.259,47.765,80.243,31.295,58.154,129.604,34.248,49.000,116.024,97.715,55.462,13.853,61.394,123.412,116.641,21.115,105.000,114.833,37.001,24.214,65.494,116.972,4.438,141.559,83.021,920.538,131.284,17.721,5.806,84.286,35.130,382.143,150.494,12.375,2.714,115.410,83.170,81.769,135.626,15.030,58.087,137.431,77.957,259.250,150.721,21.199,2916.938,14.712,55.809,721.375,80.174,16.280,20.333,77.923,48.346,30.300,85.365,47.467,139.613,120.985,17.402,181.500,110.473,25.049,23.900,64.385,25.833,61.438,121.774,51.274
484,40.538,63.007,29.403,287.062,89.873,22.497,47.429,162.381,48.278,27.000,128.102,105.275,132.556,130.807,21.221,10.129,64.368,99.398,372.308,136.828,107.011,113.357,125.431,100.417,11.462,120.728,89.597,8.077,81.898,40.641,7.389,158.048,40.856,0.529,116.405,92.225,3.111,131.656,131.230,247.667,137.274,22.777,273.838,159.475,20.388,53.000,105.336,80.705,31.419,107.261,17.195,15.857,79.273,25.844,248.562,87.115,19.559,54.143,122.133,36.639,47.135,161.060,55.767,8.968,162.189,65.685,246.923,156.352,23.644,215.048,146.659,15.493,29.176,110.979,37.978,82.108,131.375,109.796,7.389,101.889,17.333,87.500,84.606,21.274,243.750,118.693,14.851,10.773,128.576,25.349,111.189,112.130,28.399,39.471,80.421,30.896,34.231,130.023,34.213,32.375,116.263,97.628,159.385,14.059,61.399,120.941,116.655,20.642,130.250,114.760,36.818,39.643,65.412,117.436,13.000,141.925,82.856,732.769,131.207,17.735,6.000,84.978,35.515,202.000,150.610,12.282,45.286,115.287,83.554,56.231,135.524,14.633,73.130,137.426,78.044,280.938,150.771,21.125,2387.625,14.659,55.788,245.188,80.123,16.219,28.417,78.065,49.640,21.700,85.157,48.049,142.710,121.009,17.684,294.250,110.501,25.104,60.200,64.439,25.558,23.625,121.827,51.887
485,47.077,62.888,29.360,445.062,89.957,22.553,47.571,162.324,47.673,12.188,127.535,105.347,152.111,130.796,21.406,7.226,64.646,99.056,397.077,136.642,107.063,40.929,125.516,100.297,5.846,120.721,88.937,19.654,81.487,40.664,21.056,158.159,40.830,17.294,116.379,92.111,24.167,130.798,130.661,271.417,137.242,22.915,192.541,159.503,20.314,27.375,105.487,80.618,17.484,107.370,17.748,12.762,79.433,26.027,294.125,87.014,19.608,36.143,121.909,36.662,60.432,161.147,55.871,27.032,162.090,66.270,247.000,156.451,23.637,298.762,146.762,15.686,18.863,110.578,37.790,57.351,131.360,109.587,8.278,101.825,17.440,87.250,84.745,21.514,121.500,118.740,14.750,27.409,127.703,25.026,117.189,112.848,28.410,45.824,80.472,31.285,89.308,129.736,34.438,10.750,116.138,97.982,65.538,13.693,61.205,151.765,116.718,20.939,66.750,114.943,36.864,35.500,65.431,116.556,15.438,142.249,82.920,491.308,131.245,17.659,8.645,85.049,35.402,250.286,150.498,12.507,26.000,115.199,82.918,57.769,135.246,14.900,103.217,137.400,78.163,307.312,150.780,21.161,754.750,14.654,55.780,54.312,80.131,16.498,23.083,77.994,49.614,18.100,84.714,48.368,128.710,120.931,17.847,371.000,110.578,25.234,30.400,64.483,25.849,38.000,121.794,51.715
486,37.692,62.597,29.432,299.625,89.831,22.478,62.143,162.252,47.786,38.688,127.987,105.193,92.944,130.850,21.594,5.935,63.894,99.328,317.231,136.816,107.105,82.214,125.762,100.448,18.615,121.386,89.630,20.423,81.811,40.672,2.611,158.499,41.194,10.941,116.125,91.708,19.167,131.128,130.670,180.917,137.350,23.001,235.514,159.484,20.432,28.250,105.252,80.408,34.452,107.159,17.354,37.524,79.193,25.784,270.500,87.221,19.505,46.943,121.875,36.459,57.892,161.001,56.206,23.097,161.996,66.751,239.923,156.277,23.511,231.429,146.886,15.757,13.490,110.812,37.515,50.324,131.648,109.495,9.444,101.541,17.386,86.875,84.622,21.183,43.750,118.554,14.907,17.273,128.094,24.623,101.027,112.246,28.362,54.118,80.073,30.703,58.000,129.589,34.206,7.500,116.188,97.232,32.154,13.969,61.094,170.353,116.812,20.958,34.500,114.749,37.032,28.071,65.428,116.694,13.812,141.992,82.720,157.923,131.241,17.679,11.935,84.953,35.294,231.429,150.540,12.465,6.000,114.980,83.670,26.231,135.414,14.839,54.609,137.278,77.861,344.375,150.821,21.173,170.000,14.692,55.856,21.375,80.059,15.888,43.667,78.061,49.083,17.967,84.963,47.552,186.194,121.039,17.447,271.000,110.609,25.067,13.700,64.601,25.749,6.312,121.506,51.661
487,11.692,62.912,29.540,382.375,89.986,22.691,77.429,162.299,47.907,10.812,128.402,105.202,124.833,130.747,21.536,8.129,64.618,99.498,327.769,136.800,107.127,35.643,126.187,100.596,36.615,121.238,89.589,10.038,82.347,41.327,17.056,157.917,41.401,25.118,116.685,92.025,19.889,130.680,130.357,209.333,137.310,22.969,216.378,159.581,20.390,48.750,105.767,80.929,77.290,107.004,17.342,42.048,79.130,25.941,211.750,87.114,19.553,49.714,121.943,36.652,109.405,161.021,56.020,14.387,162.450,66.667,186.615,156.335,23.562,282.190,146.904,15.790,7.255,110.905,38.587,37.351,131.489,109.747,28.111,101.513,17.395,80.000,84.903,21.388,141.500,118.806,14.769,34.182,127.995,24.886,87.946,112.579,28.381,48.353,80.132,31.256,81.769,129.736,34.243,3.000,115.604,97.366,23.846,13.846,61.382,234.588,116.692,20.889,158.500,114.839,36.753,18.714,65.622,117.335,9.750,142.344,83.154,68.692,131.250,17.735,6.774,84.947,35.994,224.143,150.481,12.314,49.143,115.226,82.779,29.308,135.492,14.854,66.522,137.550,78.489,354.812,150.756,21.133,189.250,14.610,55.672,38.125,80.045,16.032,24.917,78.116,48.967,15.133,85.123,47.635,178.774,120.993,17.457,246.000,110.497,25.102,45.400,64.235,25.880,30.438,121.837,51.164
488,47.462,63.026,29.762,259.875,89.877,22.564,88.143,162.519,48.219,42.312,128.016,105.218,117.778,130.812,21.147,2.645,64.431,99.839,300.692,136.740,107.144,55.286,125.522,100.636,36.231,121.007,89.413,3.769,82.400,41.271,5.889,158.042,40.674,15.882,116.243,91.928,24.556,130.860,130.895,239.500,137.275,22.943,207.135,159.600,20.509,50.375,105.560,80.682,63.290,107.187,17.192,12.524,79.285,25.415,224.000,87.074,19.597,53.086,121.531,36.666,84.649,161.179,55.949,33.355,162.242,67.031,255.077,156.251,23.651,309.714,146.803,15.659,13.294,110.692,37.996,61.514,131.648,109.447,13.889,101.638,17.029,144.500,84.986,21.270,22.750,118.538,14.967,16.000,127.938,25.057,82.324,112.286,28.354,52.353,80.389,31.006,71.923,130.317,34.171,25.500,116.004,97.530,22.077,13.854,61.144,133.176,116.812,20.972,106.750,114.801,36.858,31.643,65.409,117.218,18.375,141.651,83.220,66.154,131.294,17.928,5.484,85.095,35.528,189.714,150.443,12.446,40.286,115.264,83.299,51.077,135.582,15.011,49.739,137.515,77.445,296.000,150.747,21.108,247.375,14.746,55.823,30.625,80.396,16.557,4.083,78.275,49.065,14.333,84.975,47.855,206.194,121.120,17.579,436.500,110.415,24.991,21.100,64.373,25.361,15.312,121.840,51.724
489,19.692,63.014,29.239,399.875,89.896,22.573,85.143,162.476,48.125,18.062,127.884,105.083,95.167,130.869,21.274,3.871,64.945,99.665,318.846,136.543,107.099,36.429,125.678,100.257,18.615,121.177,89.083,11.115,81.767,40.991,5.167,157.875,41.385,0.706,116.405,92.535,12.444,130.662,130.921,203.167,137.209,22.928,284.703,159.610,20.350,22.625,105.466,80.351,59.419,107.077,17.142,9.095,79.138,25.840,215.375,87.197,19.483,39.314,121.663,36.896,40.270,161.067,55.930,26.129,162.063,66.600,237.769,156.337,23.578,367.905,146.814,15.629,11.608,111.362,38.156,49.514,131.437,108.977,2.556,101.538,16.807,150.750,84.731,21.404,67.000,118.639,14.959,24.955,128.196,24.987,106.541,112.598,28.334,84.294,80.039,30.971,115.462,129.888,34.262,31.375,116.154,97.878,39.769,14.018,61.378,143.294,116.666,20.849,110.750,114.805,37.021,50.429,65.413,116.926,25.938,142.114,82.959,32.615,131.526,17.631,11.355,84.764,35.069,116.286,150.452,12.571,16.714,115.215,83.015,50.385,135.642,15.004,77.652,137.477,77.650,392.625,150.774,21.012,278.500,14.668,55.778,28.812,79.878,16.398,36.167,78.011,49.324,32.133,85.010,48.088,187.742,120.949,17.414,369.250,110.575,25.071,51.500,64.429,25.289,17.125,121.777,51.641
490,38.231,62.923,29.560,347.688,89.963,22.546,43.429,162.416,48.242,21.500,128.167,105.639,128.278,130.843,21.605,5.032,64.460,98.910,372.769,136.658,107.140,30.286,125.510,100.207,25.462,121.633,89.458,7.192,81.813,40.152,19.167,158.039,41.060,3.176,116.692,91.909,29.111,131.118,130.896,250.833,137.260,23.057,246.811,159.512,20.231,24.125,105.817,80.712,51.097,107.114,16.991,31.190,79.162,26.036,286.625,87.147,19.558,53.314,121.569,36.565,58.162,161.002,55.933,9.613,162.291,66.245,195.231,156.389,23.570,278.000,146.773,15.641,18.941,110.708,38.621,47.027,131.543,108.824,15.611,101.520,17.290,111.500,84.887,21.241,112.750,118.781,14.779,21.909,128.377,25.140,101.459,112.421,28.220,76.412,80.319,31.208,72.615,129.700,34.213,16.250,116.209,97.805,27.615,13.854,61.460,135.882,116.733,21.093,76.250,115.038,36.856,25.857,65.520,117.227,37.312,142.032,82.474,51.769,131.080,17.415,13.032,84.922,35.122,253.429,150.452,12.229,11.000,115.193,83.473,18.462,135.600,14.817,46.174,137.598,77.916,343.750,150.751,21.204,245.250,14.802,55.831,42.875,80.145,16.416,15.583,78.136,48.843,27.533,85.415,47.616,139.806,121.091,17.433,303.250,110.434,25.018,8.800,64.561,25.755,30.250,121.405,51.365
491,24.615,62.950,28.965,316.062,89.848,22.617,82.000,162.451,47.943,34.312,128.161,105.204,102.111,130.917,21.527,0.000,NaN,NaN,340.769,136.647,107.101,29.571,125.638,100.441,53.000,121.007,89.273,13.462,82.027,40.641,9.667,157.847,40.817,5.412,116.392,92.619,17.667,130.680,130.925,183.833,137.146,23.115,241.676,159.486,20.406,27.500,105.893,80.787,31.290,107.363,17.580,11.190,79.082,26.086,2491.000,87.079,19.540,42.429,121.445,36.612,66.108,161.000,55.843,13.290,162.422,66.594,231.000,156.434,23.609,229.905,146.843,15.669,18.549,110.849,37.554,39.135,131.466,109.517,8.278,101.411,17.519,171.875,84.916,21.349,175.250,118.812,14.897,28.045,127.797,25.185,106.595,112.420,28.554,81.529,80.169,31.177,51.000,130.031,34.190,12.500,116.607,97.625,95.615,13.900,61.326,174.353,116.629,20.745,52.750,115.050,36.977,51.071,65.422,116.906,19.250,141.936,82.799,57.846,131.223,17.851,19.871,84.477,35.287,185.429,150.495,12.472,30.571,114.969,83.425,60.462,135.343,14.955,99.130,137.413,78.144,291.000,150.861,21.009,274.625,14.610,55.742,23.750,80.213,16.393,24.333,77.959,49.458,24.900,85.056,47.683,156.000,121.065,17.420,328.750,110.548,25.093,34.900,64.637,25.685,12.938,121.543,51.619
492,31.000,62.855,29.345,345.938,89.884,22.536,95.000,162.358,48.010,12.062,128.060,105.594,126.889,130.728,21.334,0.387,64.015,98.735,344.462,136.606,107.015,53.214,125.515,100.438,8.154,121.011,88.701,2.692,81.561,41.084,21.444,158.433,41.152,20.118,116.645,92.412,12.889,130.956,130.853,214.583,137.243,23.015,237.135,159.526,20.184,3.000,106.175,80.445,48.968,107.059,17.233,8.000,79.063,25.427,2730.969,87.154,19.581,57.571,121.684,35.986,68.054,161.069,55.722,15.548,161.868,66.575,317.308,156.377,23.611,341.524,146.797,15.627,9.804,111.089,38.023,38.324,131.383,109.492,14.833,100.905,17.479,174.875,84.906,21.398,107.000,118.727,14.800,27.864,127.576,24.679,117.189,112.433,28.271,70.529,80.415,30.997,92.769,129.722,33.956,3.000,115.617,97.740,34.154,14.015,61.321,146.824,116.709,20.843,5.250,114.781,37.207,44.214,65.327,117.394,24.625,141.871,82.822,53.231,131.085,17.761,15.742,84.643,35.245,184.857,150.573,12.529,15.286,115.165,83.701,36.615,135.966,15.075,65.652,137.537,78.018,295.500,150.786,21.053,252.875,14.702,55.727,31.375,80.285,16.578,20.167,78.262,49.674,28.933,84.944,47.865,196.194,121.016,17.354,430.000,110.526,25.045,6.300,64.325,25.644,43.375,121.609,51.783
