 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53
446,165.875,56.448,84.059,196.900,73.398,101.930,207.231,31.264,78.096,73.706,34.484,91.438,1808.923,124.770,86.793,83.625,15.591,77.259,70.385,22.189,80.416,305.188,41.870,91.841,134.846,40.024,51.049,132.700,63.073,123.456,32.500,43.563,95.968,279.677,50.782,90.759,99.714,81.056,105.625,158.000,84.915,103.174,90.571,77.700,94.249,124.486,125.640,108.627,126.353,46.990,87.263,434.577,54.026,118.140,195.000,59.851,119.493,26.857,76.793,127.430,238.839,25.290,77.170,85.714,76.373,111.135,8.600,34.727,106.550,33.750,42.223,61.113,83.375,71.668,93.789,1582.923,86.464,128.819,108.065,12.344,93.789,299.161,55.663,111.160,45.548,27.574,108.400,32.588,70.816,131.256,112.667,62.766,85.587,27.730,97.120,123.775,208.500,43.364,127.114,30.692,31.686,59.623,24.476,75.661,132.615,345.929,65.413,127.166,9.667,66.949,115.106,83.250,21.727,71.795,340.952,35.790,75.539,70.818,27.813,98.707,73.500,117.754,80.368,0.000,NaN,NaN,173.000,65.953,119.644,274.000,81.317,131.212,51.824,55.545,126.867,822.231,50.335,122.788,240.700,118.484,62.207,215.800,61.927,112.743,314.625,69.963,124.984,62.462,34.203,96.583,98.065,72.971,119.185,189.226,69.103,102.477,233.647,83.241,125.459
447,194.625,56.417,84.085,236.800,73.386,102.221,332.308,31.125,78.219,77.118,34.519,91.039,1395.154,124.717,86.845,44.750,16.268,77.492,62.154,22.122,80.386,232.438,41.561,91.912,142.462,39.643,50.912,125.700,62.898,123.623,68.000,43.595,95.914,484.710,50.871,90.734,50.095,81.150,105.645,93.700,84.757,103.433,99.143,77.712,94.259,61.568,125.497,108.833,90.588,46.994,87.511,284.615,53.988,118.151,221.923,59.846,119.545,73.857,77.145,127.474,278.387,25.183,77.049,48.381,76.428,111.189,44.100,34.623,106.415,19.188,42.303,61.565,351.375,71.603,93.858,1014.385,86.492,128.781,126.968,12.271,93.806,226.387,55.707,111.100,21.806,27.418,108.719,236.471,70.576,131.012,102.833,62.568,85.521,17.568,97.151,123.731,213.875,43.302,127.042,18.538,32.080,59.431,81.619,75.951,132.645,2803.750,65.415,127.117,42.583,66.500,114.598,67.750,21.845,71.778,313.048,35.865,75.469,54.909,27.995,99.081,97.500,117.604,80.640,0.000,NaN,NaN,203.312,65.908,119.551,178.143,81.491,131.266,41.471,55.058,126.462,494.769,50.305,122.846,93.000,118.458,62.287,202.300,62.080,112.924,381.875,69.797,124.995,65.154,34.179,96.713,79.677,72.921,119.348,155.097,69.076,102.646,212.824,83.316,125.378
448,230.500,56.504,83.851,134.900,73.401,102.027,266.692,31.022,77.958,90.647,34.626,91.127,1062.308,124.729,86.869,34.312,15.727,77.652,51.000,22.443,80.619,224.750,41.826,91.878,172.923,39.767,50.903,89.100,62.880,123.504,41.125,43.512,95.917,265.161,50.926,90.720,42.571,80.892,105.877,111.500,84.948,103.199,98.286,77.673,94.145,95.568,125.625,108.817,154.000,46.863,87.458,344.846,54.036,118.227,202.538,59.837,119.469,68.571,76.916,127.230,251.935,25.223,77.057,86.000,76.411,111.322,101.000,34.641,106.239,52.812,41.889,61.563,501.500,71.608,93.771,685.923,86.475,128.784,79.097,12.046,94.002,276.968,55.524,111.151,25.484,27.285,108.499,365.059,70.564,131.092,163.250,62.389,85.532,19.081,97.030,123.373,125.250,43.264,127.162,40.692,32.314,59.385,35.048,75.397,132.871,2036.571,65.380,127.197,8.167,66.574,114.618,31.250,22.150,71.765,216.952,35.767,75.451,57.682,28.052,98.991,123.500,117.960,80.761,4.129,30.535,114.032,205.688,66.108,119.773,220.000,81.335,131.072,47.941,55.617,126.597,475.154,50.354,122.826,64.400,118.377,62.096,181.100,61.897,112.818,284.500,69.877,125.035,33.231,34.161,96.504,127.613,72.892,119.102,139.613,69.143,102.681,280.000,83.283,125.487
449,294.500,56.367,84.007,192.400,73.574,102.091,326.308,31.262,78.207,77.765,34.680,91.271,676.462,124.722,86.786,58.438,15.619,77.347,88.308,22.498,80.506,255.188,41.776,91.857,156.154,39.810,51.039,41.500,63.140,123.843,12.125,43.328,96.255,185.355,50.991,90.699,53.524,81.030,105.587,53.800,84.921,103.557,108.143,77.452,94.363,79.027,125.464,108.671,101.294,47.110,87.202,319.231,53.891,118.067,218.308,59.941,119.438,9.429,76.833,127.438,235.871,25.334,76.956,81.905,76.318,111.427,62.600,34.719,106.532,45.312,42.207,61.432,203.625,71.558,93.758,666.846,86.478,128.826,63.613,12.194,93.767,204.710,55.652,111.146,13.484,27.920,108.565,220.118,70.590,130.978,125.500,62.480,85.430,5.081,96.608,123.360,129.125,43.247,127.311,38.308,31.906,59.297,16.667,75.512,133.046,1676.000,65.406,127.175,23.167,66.437,114.746,183.250,22.042,71.874,303.619,35.793,75.463,37.955,27.667,98.910,134.125,117.743,80.711,7.613,30.535,113.305,262.438,65.919,119.728,197.571,81.322,131.278,37.059,55.623,126.779,481.231,50.445,122.797,94.100,118.446,62.204,224.700,62.014,112.775,324.500,69.989,125.018,23.385,34.235,96.737,82.129,73.014,119.194,109.419,69.203,102.691,278.235,83.239,125.349
450,301.250,56.405,83.989,193.200,73.475,102.100,248.769,31.143,78.029,113.588,34.550,91.270,271.154,124.740,86.843,61.688,16.125,77.374,47.769,22.385,80.570,280.688,41.830,91.853,147.385,39.730,51.082,51.900,62.991,123.777,62.875,43.188,96.090,135.871,50.795,90.763,74.952,80.839,105.465,29.100,85.182,103.492,65.429,77.467,94.228,88.811,125.381,108.812,205.176,46.938,87.236,372.654,53.816,118.090,261.231,59.782,119.524,62.286,76.950,127.841,270.000,25.137,77.145,51.810,76.302,111.212,50.700,34.561,106.539,18.375,42.550,61.150,227.375,71.631,93.858,574.615,86.541,128.783,34.839,12.775,93.896,265.226,55.613,111.067,23.032,27.189,108.041,143.412,70.593,131.025,115.083,62.386,85.475,16.865,96.362,123.496,42.000,43.192,127.075,59.769,31.764,59.386,64.095,75.620,133.086,1831.214,65.419,127.164,9.750,66.283,114.415,91.000,22.028,71.919,324.000,35.825,75.472,51.045,27.803,98.844,142.500,117.717,80.687,4.258,30.638,113.822,205.938,66.021,119.445,160.429,81.324,131.104,27.882,55.765,126.260,391.769,50.334,122.743,78.500,118.453,62.172,326.300,61.942,112.804,416.000,69.983,124.966,57.385,34.345,96.535,72.258,73.118,119.222,141.419,69.160,102.665,274.588,83.216,125.276
451,217.688,56.474,84.027,151.700,73.415,101.854,297.385,31.034,78.170,78.824,34.478,91.232,200.385,124.751,86.804,54.750,15.978,77.443,69.846,22.280,80.320,261.250,42.074,91.892,139.077,39.748,50.967,52.800,63.128,123.946,96.500,43.736,95.988,167.097,50.866,90.721,43.048,81.025,105.347,62.200,84.744,103.599,106.714,77.689,94.089,64.973,125.410,108.724,174.588,47.009,87.317,327.038,53.919,118.088,308.769,59.753,119.565,61.143,76.993,127.526,365.871,25.271,77.005,77.429,76.450,111.269,41.100,34.876,105.968,13.312,42.222,61.242,129.875,71.567,93.748,399.692,86.538,128.928,55.484,12.196,93.686,262.194,55.619,111.115,13.548,27.386,108.472,34.765,71.097,130.999,92.167,62.296,85.399,20.486,96.729,123.327,69.750,43.083,127.047,50.231,32.049,59.720,62.381,75.834,132.983,1410.786,65.406,127.165,14.583,66.626,115.443,113.000,21.733,71.997,248.190,35.778,75.444,58.500,27.928,98.850,220.375,117.640,80.747,0.581,29.295,114.545,237.375,66.124,119.741,216.143,81.355,130.943,31.471,55.457,126.749,421.154,50.379,122.892,103.200,118.365,62.352,284.900,61.958,112.892,274.750,69.927,125.047,67.923,34.540,96.447,59.806,72.933,119.068,122.129,69.148,102.797,184.471,83.252,125.265
452,209.938,56.435,83.972,242.300,73.445,101.941,306.154,31.154,78.129,106.118,34.522,91.232,129.615,124.815,86.822,58.750,15.913,77.467,80.846,22.335,80.198,286.062,41.846,91.964,129.308,39.770,51.023,63.100,62.969,123.889,49.750,43.796,96.070,180.258,50.791,90.759,76.476,81.047,105.782,65.100,84.966,103.218,59.714,77.474,94.256,99.676,125.626,108.648,168.000,47.042,87.321,380.192,54.024,118.203,225.385,59.764,119.480,28.143,77.035,127.799,196.000,25.151,77.023,44.762,76.392,111.262,33.700,34.619,106.281,12.125,41.984,61.324,116.000,71.513,93.540,131.154,86.541,128.788,112.129,12.372,93.908,229.548,55.751,111.084,27.677,27.470,108.589,26.529,70.566,131.167,75.417,62.503,85.546,13.568,96.917,123.662,126.375,43.201,127.036,36.000,32.154,59.423,18.000,76.128,132.958,804.071,65.389,127.166,20.000,66.500,114.492,86.250,22.291,72.044,223.048,35.803,75.596,66.000,27.829,98.831,99.000,117.831,80.719,0.452,29.915,113.615,203.125,65.979,119.732,166.286,81.414,131.144,41.235,55.666,126.411,336.000,50.345,122.826,57.400,118.636,62.331,192.000,61.932,112.839,188.750,69.934,124.991,78.692,34.353,96.572,65.419,72.924,119.326,154.065,69.102,102.642,357.882,83.223,125.260
453,191.125,56.336,84.062,222.200,73.514,101.906,238.385,31.056,78.096,80.824,34.672,91.155,124.615,124.689,86.742,66.062,15.960,77.332,17.692,22.422,80.456,248.438,41.943,91.865,109.077,39.890,50.840,63.900,63.046,123.570,55.500,43.434,96.210,157.161,50.658,90.958,48.762,81.193,105.687,36.000,84.914,103.394,128.571,77.623,94.289,156.865,125.435,108.609,118.000,47.099,87.128,383.423,54.054,118.168,219.308,59.845,119.573,88.857,77.181,127.557,308.323,25.221,77.003,83.333,76.217,111.210,68.200,34.937,106.436,49.000,41.970,61.616,159.250,71.660,93.731,136.000,86.447,128.856,112.968,12.298,93.661,214.387,55.652,111.082,48.194,27.256,108.430,15.647,70.471,131.018,98.667,62.443,85.468,10.000,96.612,123.780,106.250,43.092,126.971,17.923,31.992,59.280,52.476,75.710,132.891,380.071,65.367,127.081,10.417,67.075,114.763,156.250,21.813,71.985,287.143,35.901,75.384,67.000,27.830,99.188,111.625,117.785,80.964,0.710,29.295,113.925,354.500,65.975,119.739,241.571,81.343,131.058,45.882,55.321,126.672,378.231,50.376,122.724,60.100,118.393,62.465,157.600,61.972,112.841,247.250,69.957,124.990,81.077,34.468,96.369,89.161,72.865,119.291,132.903,69.340,102.760,299.765,83.291,125.262
454,205.000,56.286,83.939,234.700,73.406,102.183,410.308,31.161,78.105,89.647,34.434,91.286,69.692,124.576,86.644,60.812,15.867,77.668,83.308,22.500,80.519,287.562,41.860,91.946,141.538,39.693,50.744,34.900,62.801,123.562,46.125,43.941,96.060,99.290,50.631,90.762,111.524,81.123,105.716,103.700,84.930,103.311,138.143,77.555,94.223,64.811,125.591,108.731,131.294,47.082,87.110,330.769,53.959,118.286,239.923,59.823,119.492,44.143,77.081,127.564,308.516,25.482,77.023,71.619,76.425,111.334,17.600,34.891,106.096,42.062,42.177,61.774,93.625,71.477,93.907,118.615,86.343,128.799,77.226,12.240,93.696,166.581,55.622,111.124,36.903,27.478,107.978,7.176,70.835,131.155,99.500,62.645,85.503,20.000,97.110,123.426,71.625,43.464,126.931,24.846,32.107,59.237,26.667,75.890,133.216,363.929,65.468,127.011,46.417,66.444,114.746,41.750,21.996,71.787,336.381,35.683,75.474,51.227,27.739,98.998,174.750,117.766,80.719,2.581,29.644,113.879,245.812,66.091,119.633,283.571,81.358,130.951,38.882,55.544,126.239,407.154,50.398,122.763,134.900,118.408,62.457,142.900,62.003,112.739,313.125,69.867,125.067,37.462,34.397,96.702,72.516,73.073,119.395,134.774,69.197,102.720,285.176,83.260,125.333
455,271.688,56.376,83.816,254.000,73.479,101.893,348.385,31.106,78.144,138.706,34.548,91.266,137.769,124.733,86.902,26.688,15.680,77.332,1087.769,22.318,80.415,222.750,41.602,91.894,106.231,39.894,50.891,93.700,62.822,123.320,129.500,43.524,96.117,205.871,50.914,90.777,89.238,81.259,105.511,57.500,84.926,103.382,104.857,77.630,94.152,98.324,125.338,108.626,118.235,46.871,87.274,352.846,54.001,118.197,269.769,59.716,119.477,20.857,77.035,128.058,308.065,25.219,77.152,94.952,76.224,111.165,45.600,34.252,106.264,28.750,41.993,61.377,65.625,71.685,94.046,112.692,86.544,128.818,99.677,11.961,93.702,259.226,55.703,111.042,18.129,27.753,108.193,11.882,70.787,130.760,46.083,62.596,85.495,12.108,96.468,123.619,97.375,43.355,127.159,45.538,31.865,59.241,44.000,75.745,133.107,346.857,65.502,127.075,16.583,66.682,114.061,44.500,21.611,71.937,383.905,35.776,75.475,42.000,28.081,99.070,78.000,117.796,80.631,0.903,29.295,113.615,282.750,66.050,119.628,353.000,81.349,131.230,25.824,55.295,126.378,541.923,50.387,122.771,95.600,118.415,62.308,121.500,61.904,112.905,295.875,69.890,124.937,50.231,34.301,96.735,49.677,73.054,119.524,119.806,69.148,102.572,306.588,83.244,125.349
456,203.062,56.346,83.976,205.900,73.408,102.149,340.000,31.206,78.138,91.059,34.427,91.162,189.231,124.785,86.892,74.625,15.973,77.388,1232.923,22.398,80.430,270.812,41.924,91.984,167.538,39.535,51.016,74.300,62.841,123.736,47.875,43.120,96.106,119.097,50.768,90.761,84.952,81.289,105.652,69.300,84.865,103.412,76.714,77.684,94.243,76.216,125.571,108.779,67.765,46.941,87.424,354.692,53.978,118.177,350.154,59.887,119.512,78.000,76.999,127.706,299.032,25.162,77.055,122.952,76.286,111.275,30.200,34.973,106.376,60.000,42.327,61.579,62.375,71.448,93.817,54.308,86.298,128.832,93.097,12.118,93.789,212.194,55.612,111.147,48.387,27.954,108.167,17.882,70.464,131.085,87.750,62.280,85.675,10.378,97.169,123.567,114.625,43.185,127.217,46.385,32.282,59.285,17.810,75.457,133.017,417.357,65.412,127.006,21.500,66.219,115.032,78.750,21.969,71.885,286.952,35.947,75.470,63.409,27.936,98.784,101.875,117.701,80.973,0.000,NaN,NaN,265.562,66.006,119.653,333.857,81.389,131.198,50.882,55.591,126.588,428.308,50.319,122.761,102.800,118.516,62.439,213.300,62.097,112.853,316.750,69.981,124.908,48.385,34.610,96.776,83.742,72.997,119.088,159.871,69.179,102.514,161.647,83.237,125.417
457,237.938,56.377,84.047,242.000,73.312,102.034,298.923,31.191,78.050,105.294,34.393,91.075,98.923,124.655,86.699,476.562,15.816,77.471,608.154,22.357,80.442,220.688,41.892,91.887,161.615,39.890,50.998,90.100,63.027,123.725,51.625,43.490,96.125,148.000,50.850,90.783,40.762,81.025,105.291,52.300,84.747,103.280,127.143,77.583,94.086,138.000,125.280,108.658,142.471,46.893,87.538,335.769,53.943,118.296,262.385,59.918,119.525,18.429,77.117,127.721,220.258,25.291,76.855,70.952,76.499,110.860,22.700,34.691,105.921,24.375,41.933,61.549,125.375,71.657,94.033,115.231,86.530,128.671,100.839,12.210,93.745,172.065,55.778,111.162,22.710,27.633,108.555,22.588,70.410,130.790,66.917,62.859,85.437,11.676,97.102,123.406,152.000,43.340,127.118,36.077,32.342,59.311,45.048,75.746,132.728,377.214,65.462,127.035,34.833,66.744,114.831,97.000,21.998,71.831,324.952,35.792,75.461,86.455,27.904,98.759,128.000,117.826,80.507,0.000,NaN,NaN,292.875,66.038,119.725,365.857,81.363,131.162,13.235,55.788,126.072,453.923,50.299,122.781,124.000,118.442,62.384,205.800,61.784,112.874,326.500,69.903,124.998,41.154,34.365,96.811,80.645,73.201,119.336,154.710,69.227,102.802,302.235,83.195,125.257
458,269.000,56.446,84.064,265.000,73.423,102.094,325.154,31.131,78.065,148.176,34.326,91.278,140.154,124.712,86.805,1076.375,15.821,77.465,231.538,22.246,80.493,280.562,41.738,91.792,208.385,39.667,50.987,31.300,63.086,123.757,66.375,43.380,96.214,127.484,50.723,90.737,99.429,80.967,105.648,70.200,84.823,103.179,52.429,77.795,94.357,100.541,125.627,108.685,167.294,46.894,87.419,338.308,53.931,118.187,238.769,59.656,119.534,54.286,77.031,127.749,282.774,25.245,76.952,82.286,76.499,111.212,73.000,34.655,106.156,36.438,42.121,61.387,68.875,71.715,93.691,93.385,86.567,128.835,138.710,12.491,93.937,211.290,55.814,111.174,13.290,27.342,108.578,12.000,70.279,131.259,91.583,62.313,85.580,11.135,97.363,123.526,82.500,43.259,127.162,41.462,31.776,59.475,64.286,75.650,132.835,1695.357,65.476,127.261,43.750,66.811,114.827,54.500,21.886,71.951,260.857,35.685,75.515,35.727,27.894,98.834,142.625,117.887,80.849,0.000,NaN,NaN,286.125,66.054,119.632,211.286,81.425,131.114,40.824,55.424,126.980,435.769,50.292,122.830,105.500,118.407,62.327,292.200,61.905,112.779,332.500,69.911,125.060,34.000,34.690,96.459,92.000,72.775,119.122,106.516,69.218,102.625,282.941,83.263,125.411
459,187.812,56.346,84.047,155.500,73.463,102.063,393.692,31.165,78.183,80.941,34.521,91.494,82.385,124.945,86.651,678.312,15.827,77.491,118.692,22.509,80.529,275.375,41.846,91.969,165.538,39.654,51.000,66.300,63.001,123.739,63.000,43.369,96.047,141.097,50.598,90.812,21.048,81.142,105.377,60.800,84.712,103.463,169.571,77.628,94.222,139.027,125.521,108.705,204.706,46.921,87.796,333.269,53.940,118.154,241.462,59.812,119.536,37.571,76.725,127.776,335.742,25.313,77.000,32.000,76.233,111.403,15.500,34.647,106.033,18.812,42.161,61.951,45.125,71.743,93.906,224.846,86.512,128.838,84.258,12.132,93.892,193.226,55.677,111.077,15.935,27.345,108.278,26.588,70.680,131.164,71.750,62.330,85.525,18.919,96.961,123.562,166.625,43.310,127.047,30.538,32.052,59.400,36.190,75.812,132.579,1121.500,65.437,127.270,32.583,66.805,114.453,198.500,21.856,71.884,271.429,35.747,75.609,62.636,27.824,98.826,94.125,117.819,80.726,4.839,30.390,114.458,252.312,65.987,119.730,235.857,81.393,130.989,47.353,55.667,126.434,338.923,50.372,122.826,77.000,118.479,62.378,254.100,61.969,112.891,456.250,69.880,124.988,18.692,34.301,96.726,76.903,72.858,119.175,107.161,69.144,102.599,296.471,83.164,125.316
460,231.312,56.372,84.053,166.300,73.498,102.040,318.769,31.108,78.127,121.353,34.575,91.344,98.923,124.793,86.806,271.375,15.834,77.526,97.385,22.248,80.493,282.500,41.744,91.861,186.692,39.781,50.961,44.900,63.154,123.445,78.500,43.745,95.857,194.645,50.812,90.986,14.000,81.109,105.310,95.600,84.764,103.587,63.429,77.660,94.026,108.865,125.488,109.001,105.294,47.065,87.141,384.192,53.942,118.265,273.000,59.866,119.453,81.143,76.950,127.398,215.613,25.433,76.940,50.190,76.182,111.376,88.700,35.069,106.166,28.250,42.299,61.813,78.500,71.743,93.936,167.846,86.333,128.687,113.419,12.453,93.753,233.871,55.614,111.165,32.129,27.424,108.533,49.471,70.508,131.131,65.000,62.440,85.463,11.351,96.499,123.585,138.875,43.311,127.017,35.923,31.792,59.354,33.238,75.495,133.031,723.429,65.455,127.234,24.833,66.596,114.647,14.500,21.545,72.075,289.238,35.728,75.456,51.182,27.935,98.573,80.750,117.819,80.566,0.645,28.985,113.925,257.250,66.044,119.590,184.714,81.491,131.023,43.235,55.257,126.251,453.462,50.344,122.708,81.500,118.414,62.297,235.200,61.983,112.780,420.875,69.902,124.915,35.077,34.428,96.632,133.226,73.045,119.281,124.323,69.203,102.492,225.765,83.356,125.473
461,192.938,56.313,83.967,135.800,73.423,102.067,353.077,31.103,78.047,88.176,34.362,91.488,103.615,124.711,86.752,105.688,16.010,77.611,104.923,22.342,80.532,288.000,41.904,91.966,148.923,39.651,51.052,40.400,63.041,123.760,55.500,43.438,96.087,182.581,50.754,90.736,78.571,81.240,105.541,52.400,84.706,103.458,76.571,77.765,94.168,143.081,125.458,108.764,64.000,46.848,87.223,440.654,53.948,118.155,270.385,59.789,119.564,49.429,77.210,127.509,202.194,25.326,77.106,62.190,76.366,110.857,32.200,35.008,106.329,38.125,42.243,61.443,67.750,71.633,93.813,82.385,86.614,128.846,85.613,12.150,93.812,253.484,55.797,111.109,29.161,27.289,108.370,88.412,70.631,130.989,63.000,62.304,85.443,19.514,96.766,123.690,102.500,43.338,127.183,80.154,31.967,59.585,77.810,75.546,132.739,676.000,65.390,127.395,9.750,66.527,114.688,120.500,22.163,71.842,322.762,35.836,75.521,67.909,27.958,98.865,130.750,117.620,80.863,0.000,NaN,NaN,299.875,66.015,119.701,228.143,81.262,131.063,32.529,55.396,126.567,350.846,50.297,122.858,50.700,118.317,62.214,234.000,62.127,112.728,416.500,69.882,124.926,32.923,34.661,96.694,44.452,73.134,119.076,129.935,69.065,102.528,171.765,83.323,125.407
462,192.938,56.525,84.039,197.100,73.432,102.081,351.615,31.133,78.002,68.294,34.448,91.257,114.923,124.684,86.704,66.188,15.747,77.616,71.308,22.376,80.455,272.062,41.888,91.858,158.385,39.614,50.979,30.500,63.075,123.905,67.000,43.598,96.010,224.581,50.610,90.844,119.238,81.160,105.442,138.800,84.963,103.256,123.429,77.655,94.092,183.081,125.475,108.660,177.412,46.974,87.516,360.846,53.916,118.236,259.385,59.907,119.531,61.429,77.015,127.696,284.387,25.218,76.918,68.000,76.336,111.168,51.600,34.782,106.721,18.250,42.398,61.734,56.500,71.701,93.702,169.308,86.432,128.610,94.645,12.031,93.925,279.484,55.811,111.147,16.645,26.989,108.375,322.941,70.553,131.065,110.583,62.647,85.395,6.865,96.694,123.298,104.875,43.135,127.106,28.077,31.882,59.437,58.000,75.703,132.521,904.643,65.455,127.260,52.500,66.621,114.415,92.250,22.066,71.794,340.286,35.818,75.571,71.045,28.129,98.736,49.000,117.823,80.688,5.097,30.029,113.305,341.312,66.049,119.680,238.571,81.467,131.173,52.353,55.404,126.595,417.769,50.389,122.837,40.200,118.250,62.340,243.000,62.075,112.829,527.500,69.895,124.954,63.692,34.484,96.371,74.645,73.106,119.237,140.258,69.327,102.620,257.529,83.259,125.414
463,232.312,56.498,84.066,290.000,73.428,101.983,307.000,31.062,78.126,90.941,34.464,91.406,71.308,124.541,86.800,60.875,15.984,77.647,45.231,22.528,80.517,221.500,41.917,91.828,77.846,39.950,50.789,34.300,62.859,123.916,43.500,43.362,96.028,140.387,50.658,90.849,55.905,81.027,105.660,69.500,84.976,103.429,111.143,77.698,94.307,645.676,125.449,108.791,90.706,46.794,87.436,345.192,53.961,118.227,276.692,59.738,119.487,1024.000,77.068,127.404,185.419,25.339,76.996,107.048,76.441,110.934,74.300,34.497,106.399,47.125,41.832,61.640,95.750,71.807,93.775,111.000,86.506,128.663,80.839,12.252,93.788,180.710,55.526,110.958,37.742,26.828,108.484,311.235,70.553,131.067,45.667,62.600,85.456,11.892,96.573,123.552,119.000,43.137,127.054,54.615,31.730,58.990,162.857,75.844,132.575,538.143,65.410,127.226,46.000,66.823,114.744,111.000,21.999,71.933,173.524,35.823,75.438,86.227,28.001,99.160,89.875,117.912,80.752,1.935,30.535,114.235,170.625,66.070,119.594,215.286,81.428,130.976,14.529,55.330,126.158,420.769,50.340,122.777,93.000,118.556,62.404,160.200,61.881,112.841,432.125,69.908,125.017,36.077,34.512,96.717,84.000,72.898,119.220,107.290,69.204,102.884,289.529,83.270,125.342
464,248.625,56.462,83.825,247.600,73.414,101.822,334.154,31.125,78.076,143.412,34.460,91.082,107.692,124.845,86.831,68.625,15.935,77.335,48.692,22.407,80.533,287.688,41.862,91.941,135.000,39.646,50.932,49.400,63.070,123.413,46.000,43.947,96.151,182.387,50.648,90.785,26.476,80.855,105.458,71.600,85.077,103.188,147.000,77.680,94.120,1510.108,125.467,108.779,86.471,46.840,87.694,341.538,53.860,118.237,271.692,59.928,119.521,535.857,77.041,127.498,275.871,25.191,77.162,97.143,76.174,111.270,51.200,34.855,106.477,25.750,41.955,61.665,159.625,71.611,93.867,91.923,86.401,128.755,108.387,12.036,93.766,174.258,55.849,111.086,19.419,27.190,108.139,104.529,70.665,130.933,130.833,62.773,85.476,16.757,97.265,123.610,112.500,43.129,127.085,40.462,31.872,59.403,618.762,75.787,132.877,373.786,65.429,127.209,7.833,66.765,114.228,142.750,21.881,71.964,342.190,35.775,75.484,53.091,27.886,98.514,36.250,117.483,80.404,0.000,NaN,NaN,233.250,65.909,119.757,275.429,81.400,131.108,43.471,55.368,126.567,358.308,50.305,122.758,91.500,118.507,62.391,257.900,61.984,112.863,390.000,69.930,124.962,47.077,34.426,96.485,82.839,72.893,119.180,144.000,69.068,102.428,146.118,83.284,125.405
