 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23
556,286.667,90.451,137.467,31.625,83.060,119.810,69.077,69.157,89.220,66.000,50.549,50.430,66.500,53.572,55.406,144.333,90.562,130.979,125.833,101.743,124.648,73.500,59.241,64.680,67.400,93.941,129.991,24.500,96.578,91.801,21.167,57.437,74.959,24.667,78.275,123.800,48.500,85.551,77.791,122.471,89.411,91.112,112.000,85.921,135.029,99.000,98.888,125.203,153.333,93.505,125.535,170.000,89.828,107.570,269.455,84.436,97.185,52.250,84.708,67.747,32.615,63.488,93.749,212.667,110.205,119.150,84.182,94.022,107.946
557,126.000,90.399,137.411,103.500,83.080,119.925,74.385,69.398,89.378,69.500,50.252,50.578,18.500,53.768,55.335,218.167,90.610,130.793,127.000,101.675,124.722,72.000,59.213,64.847,108.200,93.896,130.197,35.750,96.634,91.633,24.944,57.068,75.158,20.889,78.872,123.984,81.333,85.565,77.828,166.706,89.513,91.135,117.250,85.990,135.049,181.000,98.814,125.183,114.333,93.626,125.519,226.875,89.754,107.572,244.727,84.435,97.153,46.250,84.493,67.730,41.308,63.347,93.890,266.667,110.205,119.015,69.818,94.038,107.668
558,247.333,90.311,137.467,34.250,82.560,120.126,55.923,69.224,89.040,23.667,50.628,50.334,45.750,53.861,55.328,239.833,90.517,130.789,121.500,101.693,124.641,51.125,59.053,64.469,54.800,93.820,130.378,119.250,96.668,91.784,49.611,57.170,75.491,55.333,78.634,123.872,70.000,85.639,77.986,130.353,89.483,91.018,96.750,86.087,135.021,144.200,98.903,125.199,141.500,93.733,125.483,260.875,89.770,107.614,264.000,84.398,97.140,140.250,84.482,67.838,40.615,63.790,93.704,179.667,110.205,118.993,132.000,93.995,107.711
559,134.444,90.308,137.524,39.375,82.759,119.815,33.000,69.156,89.380,42.833,50.472,50.504,49.000,53.785,55.507,179.667,90.622,130.799,85.167,101.686,124.530,44.500,59.328,64.457,62.000,93.847,130.263,62.000,96.684,91.788,29.500,56.912,75.198,52.444,78.321,123.850,93.833,85.542,77.749,211.882,89.414,91.064,63.750,86.080,135.123,152.600,98.915,125.512,139.500,93.631,125.599,192.250,89.704,107.523,298.000,84.430,97.084,30.250,84.724,67.438,110.538,63.585,93.526,279.333,110.205,119.260,106.000,93.922,107.506
560,246.000,90.363,137.578,58.875,82.869,119.878,40.231,69.425,89.238,73.500,50.568,50.794,101.250,53.792,55.461,170.833,90.482,130.745,173.000,101.704,124.599,41.000,59.345,64.212,49.600,93.995,130.375,18.500,96.360,91.764,16.833,57.397,75.109,39.778,78.613,123.786,85.667,85.561,77.662,96.706,89.443,91.213,64.250,85.924,135.069,102.200,98.919,125.382,145.167,93.595,125.574,295.500,89.670,107.594,268.909,84.462,97.111,69.500,84.608,67.697,28.692,63.783,93.974,252.000,110.205,119.306,82.182,94.228,107.698
561,229.333,90.328,137.519,41.375,82.967,119.839,50.769,69.478,89.024,41.833,50.591,50.737,86.500,53.815,55.231,201.333,90.614,130.843,115.167,101.650,124.599,77.625,59.238,64.309,64.600,93.873,130.107,77.750,96.649,91.754,27.000,57.671,75.008,37.111,78.732,123.942,10.000,85.808,77.815,161.059,89.408,91.021,48.250,85.808,135.156,188.000,98.881,125.520,136.833,93.704,125.448,197.500,89.821,107.538,164.909,84.554,97.253,38.750,84.475,67.585,29.000,63.978,93.719,200.667,110.205,119.176,70.727,94.159,107.797
562,216.000,90.343,137.406,25.500,82.920,119.813,42.923,69.504,89.145,23.000,50.433,50.806,43.500,53.960,55.693,132.000,90.511,130.955,166.667,101.623,124.594,69.750,59.082,64.646,134.600,93.915,130.152,45.500,96.640,91.741,11.944,57.541,74.783,52.444,78.448,123.901,52.833,85.470,77.867,158.941,89.391,90.895,137.750,86.022,135.003,137.200,98.906,125.465,120.333,93.583,125.654,316.625,89.705,107.556,197.818,84.522,97.221,31.500,84.414,67.747,35.923,63.394,93.823,139.000,110.205,118.846,72.364,94.158,107.840
563,152.000,90.427,137.481,59.000,82.622,119.953,66.077,69.313,89.188,45.833,50.589,50.700,62.000,53.854,55.488,195.500,90.527,130.724,132.500,101.724,124.725,64.875,59.113,64.575,115.000,93.915,130.213,30.750,96.361,91.499,34.722,57.320,74.935,111.333,78.629,123.725,63.333,85.603,77.645,185.529,89.457,90.893,120.500,85.952,135.120,151.400,98.916,125.286,131.667,93.631,125.475,259.375,89.769,107.511,229.273,84.425,97.266,44.250,84.549,67.555,70.385,63.572,93.922,302.000,110.205,119.016,71.455,94.050,107.840
564,224.889,90.493,137.615,68.250,82.938,119.917,40.923,69.321,89.210,93.500,50.614,50.437,91.750,53.823,55.532,209.333,90.488,130.760,148.000,101.558,124.620,83.125,59.128,64.803,98.200,93.859,129.933,48.000,96.639,92.022,32.278,57.419,75.162,34.000,78.749,123.934,81.667,85.694,77.751,145.647,89.368,91.287,154.500,85.846,135.225,113.400,98.894,125.326,175.500,93.659,125.418,218.125,89.736,107.599,210.909,84.422,97.278,60.750,84.606,67.669,38.923,63.518,94.008,395.333,110.205,119.060,54.727,94.114,107.720
565,244.000,90.413,137.515,77.750,83.063,119.944,44.538,69.432,89.351,34.833,50.351,50.510,44.000,53.894,55.670,188.833,90.569,130.882,78.167,101.718,124.560,46.625,59.053,64.436,124.000,93.971,130.102,37.000,96.523,91.739,18.444,57.487,74.985,24.889,78.593,123.881,34.000,85.628,77.766,122.235,89.434,90.870,92.750,85.966,135.130,102.800,98.883,125.081,83.167,93.433,125.737,238.875,89.744,107.513,183.091,84.376,97.209,53.250,84.890,67.686,45.692,63.920,93.905,233.667,110.205,119.014,72.727,93.993,107.647
566,198.444,90.359,137.392,24.750,82.823,120.078,36.615,69.646,89.196,29.000,50.270,50.612,67.250,53.633,55.507,170.000,90.595,130.801,91.500,101.818,124.629,57.625,59.198,64.648,170.400,93.947,130.092,31.000,96.508,91.993,70.056,57.086,74.877,41.333,78.388,123.943,78.333,85.596,77.807,183.294,89.410,90.961,38.250,85.865,134.906,166.400,98.910,125.314,128.000,93.593,125.617,209.750,89.615,107.561,238.364,84.479,97.176,81.250,84.555,67.774,27.154,63.662,93.650,197.667,110.205,118.969,102.909,94.106,107.726
567,221.556,90.287,137.402,49.625,83.111,119.916,50.692,69.258,88.970,76.333,50.659,50.301,68.500,53.715,55.571,222.500,90.571,130.830,101.500,101.753,124.616,70.375,59.246,64.416,91.200,93.896,130.237,94.250,96.711,91.753,21.278,57.422,75.220,38.222,78.553,123.903,21.333,85.756,77.948,130.941,89.383,91.104,32.250,86.102,134.976,95.000,98.879,125.496,128.000,93.758,125.450,223.500,89.751,107.641,169.455,84.417,97.339,38.000,84.528,67.910,15.000,63.715,94.188,219.667,110.205,119.042,62.182,94.219,107.756
568,99.556,90.327,137.592,29.125,83.037,119.807,21.846,69.452,89.163,53.667,50.269,50.570,50.250,53.785,55.138,189.333,90.536,130.770,116.833,101.816,124.607,69.000,59.157,64.663,63.000,93.867,130.419,57.000,96.443,91.829,31.889,57.519,74.613,40.889,78.669,123.725,38.667,85.565,77.786,202.941,89.487,90.896,164.250,85.975,135.150,203.200,98.948,125.336,210.333,93.648,125.714,244.750,89.740,107.574,248.182,84.468,97.185,16.000,84.388,67.958,28.769,63.579,93.795,277.000,110.205,119.217,78.182,94.176,107.730
569,261.556,90.367,137.546,49.375,82.746,119.959,70.615,69.204,89.461,58.333,50.500,50.538,36.250,53.712,55.341,180.500,90.625,130.835,106.833,101.639,124.596,67.750,59.143,64.439,45.000,93.807,130.465,28.500,96.682,91.733,25.667,57.580,75.177,52.222,78.683,123.840,56.000,85.684,77.465,129.882,89.524,90.786,132.500,85.931,135.028,86.400,98.912,125.140,92.167,93.625,125.626,235.000,89.678,107.610,192.909,84.463,97.245,77.500,84.475,67.862,24.846,63.705,93.820,218.667,110.205,119.129,87.818,94.156,107.729
570,197.333,90.330,137.488,64.875,82.711,120.043,41.462,69.288,89.296,69.833,50.499,50.404,40.000,53.766,55.769,173.833,90.448,130.791,151.833,101.643,124.558,33.000,59.140,64.701,116.400,93.960,130.360,62.250,96.358,91.847,21.111,57.324,75.284,60.000,78.603,123.983,99.667,85.711,77.858,134.471,89.441,90.979,117.250,86.030,135.015,189.200,98.970,125.284,194.667,93.728,125.636,262.875,89.823,107.493,322.364,84.420,97.143,51.250,84.513,67.656,19.077,63.391,93.720,191.667,110.205,119.111,115.636,94.105,107.790
571,170.889,90.423,137.487,25.750,82.788,120.099,41.846,68.970,89.148,47.833,50.444,50.573,23.250,53.732,55.365,143.500,90.444,130.902,178.667,101.629,124.735,54.625,59.272,64.664,147.200,93.857,130.243,56.250,96.565,91.752,19.833,57.402,74.930,32.222,78.619,123.559,84.500,85.681,77.697,172.353,89.439,91.002,96.250,85.943,135.098,124.800,98.846,125.344,163.000,93.545,125.568,197.625,89.783,107.572,257.091,84.512,97.247,85.000,84.677,67.580,33.769,63.668,94.002,213.333,110.205,118.826,17.455,93.998,107.796
572,154.444,90.408,137.424,9.000,83.093,119.849,95.231,69.346,89.252,19.667,50.543,50.646,31.250,53.859,55.618,133.000,90.580,130.864,75.000,101.646,124.546,95.875,59.205,64.679,47.000,93.920,130.147,82.500,96.689,91.696,52.556,57.399,75.008,62.222,78.539,123.856,92.500,85.582,78.053,187.294,89.355,90.901,91.250,85.984,135.018,165.000,98.970,125.370,99.667,93.672,125.544,263.625,89.688,107.490,282.727,84.446,97.249,73.750,84.656,67.751,35.077,63.525,93.736,125.000,110.205,119.043,24.000,94.118,107.720
573,94.222,90.351,137.563,16.875,82.725,119.900,51.077,69.320,89.222,13.000,50.371,50.653,181.750,53.795,55.414,212.833,90.513,130.783,106.500,101.769,124.758,109.250,59.194,64.551,63.800,93.905,130.194,77.750,96.656,91.882,36.833,57.290,75.486,52.889,78.378,123.782,133.333,85.623,77.946,223.765,89.429,91.111,140.750,85.939,135.284,160.800,98.865,125.407,124.667,93.650,125.553,217.750,89.602,107.561,202.909,84.454,97.038,53.750,84.635,67.499,37.692,63.750,93.993,264.333,110.205,119.071,88.182,94.042,107.505
574,162.667,90.401,137.541,35.500,82.747,119.879,56.231,69.228,89.307,65.333,50.574,50.571,135.250,53.901,55.626,168.833,90.486,130.815,239.667,101.723,124.534,51.875,59.198,64.558,89.200,93.951,130.190,65.500,96.401,91.695,35.444,57.338,75.318,11.778,78.398,123.968,67.500,85.485,77.957,156.941,89.474,90.988,50.750,86.077,135.187,181.000,98.882,125.337,142.500,93.698,125.542,203.750,89.951,107.492,240.545,84.379,97.226,44.250,84.447,67.686,26.154,63.769,93.697,229.667,110.205,119.136,60.545,93.858,107.749
575,182.000,90.350,137.566,23.125,83.158,120.278,61.308,69.352,89.181,35.667,50.423,50.821,195.750,53.845,55.511,115.833,90.607,130.744,89.167,101.536,124.653,72.125,59.230,64.753,42.200,93.919,130.362,97.000,96.605,91.762,36.944,57.086,75.044,22.000,78.616,123.842,37.833,85.450,77.570,194.824,89.398,90.885,121.000,86.015,135.250,187.400,98.894,125.514,156.500,93.621,125.559,248.250,89.689,107.463,187.273,84.508,97.202,64.000,84.391,67.672,36.077,63.597,93.955,210.000,110.205,119.077,61.091,93.877,107.835
576,102.667,90.513,137.464,11.625,82.855,119.955,54.462,69.674,89.213,52.667,50.409,50.404,125.500,53.915,55.483,160.000,90.532,130.827,153.167,101.585,124.499,97.750,59.220,64.823,66.800,93.944,130.517,63.250,96.571,91.723,26.611,57.228,74.688,40.889,78.732,123.928,74.333,85.461,77.878,177.882,89.403,90.891,29.250,86.025,134.888,143.200,98.861,125.300,220.333,93.679,125.642,193.375,89.866,107.502,262.909,84.468,97.028,42.250,84.301,67.603,22.231,63.702,93.766,243.333,110.205,119.114,47.091,94.041,107.818
577,132.667,90.317,137.369,13.875,83.146,119.768,33.769,69.288,89.127,32.667,50.517,50.576,118.750,53.879,55.441,215.000,90.513,130.775,157.500,101.721,124.640,63.625,59.142,64.586,68.600,93.841,130.406,42.000,96.451,91.850,38.278,57.492,75.102,54.667,78.601,123.624,80.167,85.511,77.868,172.941,89.380,90.863,51.500,86.042,135.062,98.600,98.963,125.532,135.333,93.530,125.640,208.125,89.776,107.508,257.636,84.613,97.076,59.500,84.825,67.708,34.615,63.728,93.803,125.667,110.205,119.050,44.182,94.141,107.925
578,192.000,90.359,137.441,17.875,82.958,120.043,45.769,69.390,89.395,63.500,50.565,50.589,55.500,53.683,55.342,125.333,90.519,130.836,76.500,101.759,124.539,73.000,59.066,64.823,76.200,93.844,130.457,64.500,96.873,91.872,23.889,57.274,75.451,42.889,78.699,124.038,120.500,85.537,77.880,115.529,89.462,91.168,164.000,86.030,135.125,120.800,98.844,125.412,205.000,93.602,125.527,203.250,89.778,107.519,222.727,84.476,97.134,45.000,84.408,67.609,52.231,63.684,93.884,243.000,110.205,118.976,93.273,94.071,107.599
579,160.667,90.425,137.464,52.625,82.845,120.258,86.077,69.331,89.080,65.667,50.527,50.724,36.750,53.688,55.554,106.167,90.486,130.880,105.500,101.741,124.602,38.125,59.363,64.612,9.000,93.961,130.589,86.500,96.526,91.741,24.222,57.250,74.748,27.778,78.704,123.902,52.000,85.555,77.974,200.941,89.414,91.157,110.250,86.189,135.297,137.800,98.874,125.426,117.500,93.688,125.458,250.500,89.683,107.609,250.545,84.454,97.204,98.750,84.643,67.752,54.462,63.797,93.963,152.667,110.205,119.226,106.000,94.027,107.814
580,118.444,90.402,137.411,44.750,83.136,120.208,50.385,69.287,89.373,63.333,50.504,50.643,88.250,53.748,55.533,177.833,90.522,130.866,107.667,101.633,124.430,27.500,59.258,64.463,139.400,93.885,130.408,76.250,96.620,91.720,41.722,57.282,75.291,50.667,78.743,123.929,79.167,85.534,77.949,179.529,89.385,90.879,114.250,86.139,135.240,74.600,98.925,125.407,123.667,93.674,125.626,267.875,89.863,107.650,213.818,84.493,97.228,27.000,84.475,67.795,20.846,63.498,93.884,232.333,110.205,118.974,367.091,94.096,107.672
581,129.333,90.470,137.661,35.625,82.663,119.931,37.846,69.301,89.265,44.667,50.367,50.441,38.500,53.936,55.474,103.667,90.588,130.792,150.500,101.642,124.611,88.625,59.345,64.605,119.000,93.821,130.406,112.250,96.560,91.914,32.000,57.254,75.275,38.667,78.275,123.941,105.833,85.536,77.820,148.000,89.416,91.022,85.000,85.901,134.885,146.600,98.836,125.502,197.500,93.750,125.582,286.750,89.701,107.574,176.000,84.503,97.170,24.750,84.585,68.045,32.769,63.420,93.679,227.333,110.205,118.940,310.364,94.040,107.658
582,182.889,90.339,137.488,59.375,82.826,119.926,136.923,69.376,89.464,46.500,50.506,50.342,63.250,53.822,55.595,184.500,90.556,130.768,115.333,101.635,124.538,96.625,59.083,64.732,157.800,93.946,130.321,114.250,96.469,91.558,31.056,57.326,74.882,33.333,78.475,124.019,127.667,85.624,77.815,119.412,89.377,91.022,78.500,85.852,135.100,83.800,98.839,125.719,146.167,93.564,125.368,228.750,89.756,107.570,202.000,84.488,97.104,22.250,84.768,67.627,26.692,63.262,93.731,194.000,110.205,119.016,222.909,94.063,107.671
583,264.889,90.366,137.496,27.125,82.835,119.962,51.154,69.423,89.340,54.667,50.532,50.569,44.250,53.811,55.624,192.500,90.687,130.940,97.167,101.727,124.620,68.875,59.319,64.657,70.200,93.983,130.336,66.500,96.594,91.458,19.833,57.211,75.172,63.778,78.675,123.700,64.000,85.688,77.992,152.118,89.460,91.316,134.500,86.127,135.191,126.000,98.798,125.490,147.500,93.603,125.529,288.625,89.684,107.597,190.364,84.378,97.144,54.500,84.846,67.745,36.308,63.632,93.950,200.333,110.205,119.179,116.545,94.141,107.704
584,105.111,90.314,137.502,47.625,83.045,120.049,64.154,69.420,89.318,28.667,50.332,50.375,28.250,53.703,55.519,126.500,90.595,130.855,132.000,101.697,124.454,32.500,59.286,64.488,46.400,93.935,130.303,26.750,96.614,91.683,23.333,57.370,74.991,27.111,78.791,123.942,135.333,85.433,77.896,146.118,89.467,91.117,144.250,86.095,135.256,111.400,98.818,125.303,161.833,93.528,125.431,219.500,89.808,107.608,181.273,84.489,97.086,133.000,84.451,67.681,61.615,63.558,93.655,350.000,110.205,119.057,55.636,94.115,107.757
585,197.111,90.401,137.645,26.750,82.869,120.187,44.231,69.585,89.254,331.667,50.603,50.545,36.250,53.714,55.335,159.500,90.457,130.835,114.167,101.738,124.549,44.375,59.151,64.641,65.400,93.920,130.133,104.000,96.452,91.766,49.556,57.288,75.511,44.667,78.670,123.847,48.667,85.638,78.031,139.647,89.402,91.019,206.000,85.976,135.211,139.400,98.936,125.128,153.000,93.668,125.610,263.125,89.762,107.518,315.455,84.364,97.129,37.750,84.596,67.493,56.615,63.237,93.858,341.667,110.205,118.930,35.091,94.263,107.699
586,198.222,90.399,137.448,57.625,82.662,120.085,42.692,69.287,89.095,366.667,50.539,50.527,5.250,53.637,55.483,207.333,90.530,130.925,148.333,101.646,124.632,69.875,59.217,64.521,18.600,93.978,130.105,39.000,96.603,91.702,28.444,57.118,74.844,76.444,78.537,123.831,44.833,85.615,78.016,141.176,89.380,91.046,46.250,86.154,135.101,83.400,98.922,125.506,138.167,93.708,125.592,284.000,89.683,107.595,175.273,84.483,97.283,91.000,84.507,67.606,14.308,63.357,93.728,122.000,110.205,119.548,70.727,94.234,107.703
587,236.222,90.343,137.501,50.000,82.735,119.901,49.385,69.186,89.163,187.333,50.434,50.548,69.000,53.992,55.510,165.833,90.458,130.866,118.333,101.554,124.756,49.750,59.312,64.768,59.800,93.921,130.646,80.750,96.525,91.684,53.333,57.318,75.126,18.000,78.275,123.711,44.000,85.629,77.709,146.941,89.399,91.265,217.750,86.026,135.128,130.000,98.897,125.363,165.000,93.548,125.523,273.125,89.741,107.605,284.182,84.531,97.204,25.250,84.401,67.710,53.462,63.771,94.032,179.000,110.205,119.078,60.364,94.038,108.008
588,75.556,90.201,137.532,39.875,82.819,120.105,41.308,69.188,89.004,77.333,50.702,50.558,35.000,53.798,55.477,172.167,90.495,130.790,100.833,101.690,124.509,57.250,59.341,64.472,90.600,93.856,130.106,89.000,96.616,91.986,54.222,57.410,74.716,66.000,78.634,123.698,37.333,85.696,77.871,233.412,89.385,90.995,66.500,85.940,135.159,59.000,98.849,125.499,70.500,93.793,125.597,203.750,89.586,107.594,185.636,84.476,97.114,67.250,84.684,67.760,37.769,63.754,93.875,195.333,110.205,118.889,48.545,94.160,107.482
589,114.444,90.331,137.575,34.750,82.791,119.778,53.692,69.381,89.162,86.167,50.410,50.332,12.000,53.869,55.109,233.333,90.451,130.900,206.000,101.709,124.635,55.375,58.987,64.442,35.600,93.960,130.630,102.500,96.573,91.910,30.000,57.198,75.048,41.111,78.489,123.711,43.000,85.703,77.899,184.471,89.540,90.896,152.000,86.157,135.359,126.000,98.884,125.427,141.000,93.648,125.460,245.625,89.634,107.549,227.455,84.427,97.110,54.000,84.672,67.481,18.923,63.314,93.862,161.667,110.205,119.087,47.636,94.110,107.539
590,236.222,90.442,137.412,29.625,82.959,120.245,67.846,69.304,89.061,61.333,50.475,50.379,9.500,53.981,55.417,220.333,90.551,130.814,141.000,101.769,124.476,66.125,59.101,64.762,91.400,93.900,130.319,73.500,96.675,91.707,27.611,57.325,75.187,23.333,78.496,123.836,40.667,85.761,78.067,142.353,89.405,90.908,89.750,85.954,135.247,105.200,98.931,125.165,76.333,93.645,125.543,278.000,89.639,107.630,261.091,84.371,97.234,65.500,84.701,67.631,52.615,63.857,93.761,228.667,110.205,118.888,31.818,94.175,107.652
591,137.333,90.345,137.471,25.250,83.163,119.987,41.308,69.338,89.225,16.667,50.803,50.604,66.500,53.853,55.694,161.500,90.520,130.844,99.000,101.712,124.622,55.625,59.192,64.577,15.000,93.775,130.132,55.750,96.672,91.658,47.167,57.493,74.795,7.556,78.275,123.809,73.833,85.199,77.760,174.353,89.350,91.026,116.500,86.119,135.226,94.600,98.937,125.363,167.667,93.547,125.482,269.125,89.765,107.625,194.000,84.554,97.162,46.000,84.662,67.839,37.615,63.685,93.782,203.000,110.205,119.041,121.091,94.183,107.810
592,152.889,90.355,137.444,50.125,82.699,120.076,54.077,69.299,89.241,38.000,50.647,50.550,42.000,53.909,55.468,162.333,90.633,130.823,130.667,101.734,124.497,57.750,59.215,64.740,109.800,93.937,130.453,79.500,96.541,91.710,29.222,57.549,75.061,89.333,78.507,123.826,61.333,85.525,77.899,164.235,89.379,90.981,107.000,85.999,135.162,174.000,98.925,125.308,188.000,93.691,125.493,210.625,89.787,107.552,301.273,84.387,97.136,103.500,84.590,67.887,28.846,63.566,93.814,312.667,110.205,119.232,59.455,94.121,107.596
593,159.556,90.319,137.418,59.125,83.033,120.096,53.923,69.168,88.945,59.500,50.438,50.598,64.750,53.960,55.527,154.333,90.622,130.851,92.667,101.454,124.509,55.500,59.281,64.625,80.600,93.907,130.276,39.250,96.739,91.808,34.611,57.314,75.060,30.000,78.658,123.918,92.000,85.656,77.829,196.118,89.438,91.005,69.000,86.219,135.170,186.000,98.887,125.564,152.500,93.566,125.503,232.750,89.631,107.654,251.455,84.370,97.168,34.500,84.569,67.735,30.000,63.195,94.010,237.333,110.205,118.845,48.182,94.105,107.627
594,139.111,90.386,137.419,23.375,82.877,120.304,35.077,69.452,89.157,140.667,50.468,50.491,61.750,53.815,55.586,91.000,90.521,130.873,144.167,101.684,124.533,31.250,59.079,64.523,86.600,93.939,130.335,43.750,96.740,91.857,47.333,57.297,75.013,96.889,78.628,123.744,87.000,85.624,77.945,148.353,89.458,91.114,112.250,86.033,135.211,99.000,98.903,125.538,217.333,93.655,125.625,226.125,89.753,107.644,233.636,84.512,97.219,71.250,84.525,67.817,13.615,63.376,93.903,207.000,110.205,118.906,54.909,93.823,107.844
595,180.667,90.245,137.546,46.750,82.919,119.851,44.231,69.292,89.243,52.167,50.665,50.743,28.000,53.846,55.554,238.833,90.612,130.850,130.833,101.677,124.647,78.750,59.234,64.566,92.600,93.892,130.507,50.250,96.391,91.633,40.389,57.583,75.006,34.444,78.279,123.995,35.167,85.763,77.843,209.176,89.457,91.082,105.250,85.941,135.246,152.600,98.881,125.567,89.000,93.658,125.479,322.625,89.778,107.546,139.273,84.448,97.273,46.500,84.778,67.675,34.769,63.332,93.844,125.667,110.205,119.328,97.818,94.027,107.810
