 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19
550,111.500,65.897,66.034,231.000,63.948,69.155,196.750,70.284,67.692,138.000,73.540,60.621,255.500,73.490,72.443,358.450,75.776,76.969,316.750,68.201,70.724,147.125,42.369,56.362,774.238,67.230,74.898,289.889,76.124,67.751,751.875,67.805,95.100,236.731,62.511,61.675,317.750,60.756,70.004,201.250,68.097,56.387,175.400,67.172,61.865,101.625,62.332,54.755,134.833,69.797,59.929,144.833,36.461,60.700,524.000,71.283,70.236
551,150.875,65.897,66.086,421.000,63.900,69.188,241.667,70.207,67.585,97.000,73.557,60.871,193.750,73.487,72.459,331.200,75.824,77.041,285.625,68.273,70.686,132.000,42.214,56.391,617.762,67.306,74.941,187.000,76.153,67.790,662.250,67.747,95.125,186.654,62.466,61.569,232.000,60.831,70.078,174.000,68.125,56.360,303.700,67.161,61.780,59.000,62.230,54.695,240.500,69.876,59.930,79.833,36.255,60.703,462.500,71.436,70.291
552,80.938,65.914,66.241,310.455,63.890,69.255,181.917,70.285,67.620,238.625,73.483,60.692,418.375,73.461,72.391,939.900,75.756,76.986,229.750,68.149,70.755,143.625,42.267,56.391,661.095,67.295,74.873,342.444,76.190,67.639,769.375,67.747,95.108,158.654,62.475,61.770,201.750,60.859,70.001,128.250,68.103,56.276,402.200,67.152,61.753,64.500,62.390,54.769,440.667,69.925,59.984,142.333,36.507,60.657,421.167,71.340,70.276
553,109.312,65.934,66.098,307.273,63.995,69.232,315.500,70.306,67.664,162.375,73.451,60.681,323.125,73.489,72.444,1223.200,75.746,76.979,256.750,68.243,70.814,85.875,42.378,56.351,578.619,67.291,74.895,322.556,76.065,67.818,682.125,67.738,95.162,245.615,62.469,61.661,330.750,60.893,70.051,199.000,68.063,56.436,396.500,67.180,61.770,60.250,62.361,54.855,335.833,69.926,59.991,135.667,36.482,60.750,347.333,71.343,70.243
554,113.875,65.971,66.266,234.636,63.940,69.128,229.167,70.242,67.666,135.750,73.421,60.781,324.750,73.567,72.444,1008.300,75.779,76.988,321.750,68.212,70.749,127.125,42.370,56.364,457.381,67.243,74.950,278.333,76.184,67.809,885.625,67.755,95.118,324.615,62.503,61.629,262.125,60.811,70.035,156.000,68.017,56.295,278.800,67.174,61.895,112.250,62.354,54.651,462.000,69.875,60.016,49.667,36.151,60.654,455.667,71.343,70.271
555,136.000,65.924,66.117,398.636,63.943,69.254,176.833,70.213,67.604,209.125,73.391,60.701,265.625,73.458,72.512,731.550,75.732,76.976,336.500,68.281,70.832,215.000,42.343,56.382,335.000,67.304,74.956,229.111,76.137,67.720,1031.875,67.788,95.127,255.269,62.574,61.593,320.125,60.821,70.010,246.750,68.106,56.383,276.300,67.135,61.860,45.812,62.416,54.865,280.000,69.898,59.970,102.500,36.224,60.774,420.000,71.352,70.340
556,177.000,65.976,66.107,345.182,63.875,69.130,278.250,70.220,67.632,150.125,73.411,60.705,296.875,73.476,72.404,625.850,75.779,77.006,274.500,68.261,70.752,196.000,42.319,56.334,333.619,67.318,74.959,431.444,76.167,67.720,720.750,67.758,95.107,224.346,62.456,61.640,247.125,60.788,69.999,161.333,68.109,56.426,408.100,67.174,61.743,28.750,62.156,54.654,182.333,69.850,59.989,44.083,36.170,60.764,525.833,71.315,70.237
557,284.188,65.921,66.091,370.455,63.927,69.171,338.083,70.304,67.669,219.250,73.538,60.774,259.625,73.441,72.489,432.300,75.815,76.982,225.250,68.259,70.788,212.250,42.356,56.403,302.810,67.181,74.936,394.556,76.114,67.758,765.000,67.736,95.135,238.885,62.539,61.733,165.000,60.867,70.000,157.583,68.119,56.340,398.900,67.157,61.880,32.188,62.159,54.767,333.333,69.914,59.980,46.917,36.231,60.652,501.333,71.336,70.269
558,356.062,65.989,66.090,365.000,63.971,69.189,807.417,70.243,67.627,263.125,73.463,60.683,284.000,73.502,72.495,387.550,75.766,76.954,339.625,68.276,70.694,173.375,42.088,56.390,280.524,67.274,74.881,320.778,76.143,67.839,820.875,67.744,95.125,257.192,62.480,61.639,184.125,60.798,69.994,101.000,68.063,56.338,271.900,67.125,61.818,60.750,62.367,54.770,162.833,69.953,59.967,59.667,36.213,60.645,466.000,71.374,70.278
559,435.688,66.004,66.103,365.909,63.900,69.212,927.917,70.277,67.587,99.750,73.409,60.555,344.625,73.532,72.413,328.650,75.766,77.093,354.000,68.267,70.694,104.500,42.412,56.449,286.762,67.280,74.866,414.444,76.159,67.694,993.750,67.776,95.139,286.769,62.621,61.707,327.500,60.834,70.048,146.833,68.113,56.429,280.400,67.143,61.902,118.375,62.301,54.571,327.833,69.847,59.983,58.500,36.576,60.685,686.333,71.408,70.252
560,419.000,65.989,66.061,299.455,63.947,69.210,760.167,70.230,67.652,204.625,73.547,60.660,348.250,73.487,72.425,369.350,75.793,77.031,328.250,68.229,70.671,195.750,42.324,56.395,294.429,67.269,74.852,253.000,76.140,67.711,722.875,67.762,95.141,197.000,62.439,61.584,354.625,60.753,69.996,180.917,68.025,56.353,356.100,67.169,61.797,78.562,62.365,54.741,285.000,69.866,59.915,129.833,36.158,60.735,505.000,71.394,70.278
561,395.000,65.951,66.080,392.182,63.933,69.199,633.417,70.264,67.623,279.750,73.557,60.658,431.375,73.469,72.373,312.650,75.780,76.983,303.375,68.219,70.772,160.500,42.296,56.344,243.429,67.294,74.855,346.778,76.163,67.746,752.250,67.735,95.122,194.577,62.524,61.700,338.875,60.782,69.995,107.083,68.115,56.404,273.600,67.175,61.916,75.750,62.272,54.674,188.833,69.952,60.026,92.917,36.143,60.757,403.667,71.350,70.263
562,314.125,65.964,66.093,351.545,64.023,69.169,569.833,70.273,67.657,270.125,73.506,60.701,333.000,73.533,72.408,348.500,75.830,77.020,286.875,68.214,70.758,62.250,42.126,56.455,233.524,67.280,74.919,276.889,76.137,67.729,1034.000,67.752,95.119,279.769,62.531,61.713,226.750,60.740,70.048,221.083,68.093,56.429,447.500,67.144,61.777,30.938,62.322,54.867,538.000,69.903,60.024,70.167,36.227,60.638,539.333,71.435,70.247
563,461.500,66.045,66.057,305.818,63.934,69.260,502.667,70.229,67.648,297.125,73.443,60.735,335.875,73.472,72.533,433.350,75.804,76.972,311.125,68.278,70.775,145.625,42.337,56.475,187.333,67.284,74.911,187.222,76.093,67.731,966.875,67.704,95.089,262.115,62.437,61.576,238.625,60.880,70.010,124.000,68.147,56.386,262.000,67.141,61.718,43.000,62.398,54.699,386.667,69.955,59.961,103.000,36.279,60.740,552.000,71.315,70.242
564,425.500,65.966,66.113,379.636,63.908,69.169,339.250,70.278,67.616,108.875,73.470,60.565,513.875,73.537,72.457,328.350,75.796,77.079,505.000,68.236,70.721,97.250,42.249,56.452,225.571,67.266,74.927,232.333,76.112,67.827,1076.125,67.749,95.154,231.115,62.539,61.636,250.625,60.834,70.074,243.750,68.198,56.510,343.600,67.139,61.719,71.250,62.377,54.700,322.167,69.924,59.984,74.667,36.375,60.693,720.333,71.315,70.269
565,346.000,65.965,66.150,258.636,63.926,69.272,412.417,70.232,67.581,165.250,73.462,60.745,1397.875,73.475,72.393,231.150,75.775,76.924,376.375,68.217,70.709,107.125,42.342,56.395,196.571,67.321,74.942,423.111,76.093,67.711,854.750,67.723,95.137,316.731,62.443,61.602,283.625,60.830,70.141,152.000,68.064,56.380,225.600,67.128,61.814,37.125,62.140,54.693,679.167,69.857,59.985,60.750,36.326,60.699,487.000,71.338,70.261
566,372.188,65.974,66.119,339.364,63.953,69.244,315.833,70.251,67.670,133.625,73.620,60.761,1579.125,73.492,72.436,309.600,75.755,76.986,433.000,68.196,70.778,178.875,42.297,56.380,290.667,67.328,74.806,419.778,76.160,67.741,826.875,67.738,95.071,280.154,62.546,61.660,192.625,60.752,70.001,140.917,68.113,56.387,266.100,67.144,61.759,58.875,62.161,54.708,388.000,69.898,60.027,79.500,36.184,60.659,560.500,71.395,70.234
567,122.062,66.087,66.115,411.000,63.942,69.177,520.750,70.275,67.638,197.125,73.407,60.661,1754.500,73.503,72.433,369.950,75.779,76.958,331.625,68.218,70.700,132.250,42.461,56.432,244.905,67.305,74.937,484.667,75.987,67.858,951.875,67.739,95.111,171.885,62.440,61.649,231.125,60.843,70.062,56.667,68.112,56.229,288.900,67.160,61.815,26.312,62.499,54.706,508.500,69.878,60.011,56.083,36.491,60.631,631.000,71.463,70.293
568,202.062,65.917,66.127,343.091,63.905,69.245,340.917,70.229,67.605,126.375,73.525,60.637,1698.875,73.486,72.415,279.900,75.839,77.056,499.875,68.251,70.722,60.250,42.430,56.345,257.905,67.281,74.888,281.778,76.102,67.852,842.250,67.746,95.140,259.500,62.555,61.670,141.125,60.828,70.105,114.667,68.122,56.383,279.600,67.174,61.704,65.812,62.247,55.012,515.833,69.905,60.037,82.667,36.366,60.743,540.000,71.401,70.222
569,94.562,65.973,66.080,363.273,63.924,69.174,358.250,70.264,67.674,141.875,73.479,60.772,1750.750,73.507,72.393,311.100,75.750,77.032,411.250,68.255,70.743,148.125,42.323,56.338,224.333,67.223,74.886,260.556,76.187,67.748,876.625,67.764,95.133,255.077,62.504,61.723,338.000,60.801,70.004,172.333,68.135,56.331,271.500,67.151,61.752,96.375,62.218,54.697,357.667,69.881,60.002,57.250,36.413,60.679,674.500,71.341,70.270
570,72.812,65.910,66.196,295.000,63.922,69.248,338.250,70.275,67.617,119.375,73.504,60.709,1874.750,73.473,72.431,291.200,75.829,77.002,402.125,68.205,70.706,166.500,42.287,56.426,251.667,67.305,74.982,274.444,76.119,67.727,795.375,67.750,95.131,396.192,62.517,61.757,315.625,60.825,70.086,116.917,68.054,56.406,353.200,67.174,61.744,70.125,62.131,54.836,283.500,69.893,59.950,142.417,36.472,60.675,360.333,71.320,70.286
571,141.062,65.910,66.306,429.818,63.915,69.165,304.917,70.198,67.589,198.500,73.463,60.742,1646.625,73.505,72.403,309.500,75.812,77.100,276.000,68.248,70.763,133.750,42.349,56.316,189.286,67.251,74.868,267.222,76.130,67.742,810.250,67.765,95.082,714.269,62.482,61.633,220.250,60.890,70.022,156.833,68.101,56.328,352.900,67.150,61.777,101.625,62.260,54.790,506.333,69.838,59.995,100.333,36.494,60.662,413.500,71.348,70.275
572,189.312,65.981,66.167,718.364,63.952,69.157,239.333,70.304,67.674,97.125,73.468,60.702,1302.125,73.501,72.425,236.000,75.848,76.872,407.750,68.214,70.762,121.625,42.417,56.412,249.952,67.315,74.908,363.333,76.113,67.780,838.125,67.706,95.157,915.923,62.471,61.675,336.125,60.871,69.988,98.083,68.115,56.466,340.100,67.135,61.751,31.812,62.220,54.803,587.333,69.872,59.978,45.167,36.190,60.708,355.167,71.417,70.301
573,142.062,66.064,66.122,1116.636,63.936,69.179,432.250,70.267,67.643,172.875,73.471,60.722,1027.750,73.494,72.403,306.200,75.853,77.001,362.250,68.289,70.697,268.500,42.231,56.397,204.048,67.223,74.879,257.889,76.172,67.708,782.625,67.749,95.134,837.577,62.523,61.624,390.000,60.846,69.980,122.500,68.092,56.260,257.400,67.197,61.834,61.250,62.213,54.888,400.333,69.952,59.973,49.417,36.331,60.718,542.000,71.352,70.251
574,127.188,66.007,66.113,823.455,63.937,69.177,590.167,70.294,67.609,133.375,73.596,60.744,1000.250,73.490,72.463,242.650,75.828,77.011,390.375,68.300,70.755,119.375,42.232,56.326,237.095,67.265,74.891,209.111,76.095,67.728,736.250,67.728,95.122,718.923,62.495,61.619,386.625,60.778,70.026,147.583,68.017,56.276,359.500,67.152,61.898,87.188,62.206,54.749,306.167,69.869,60.003,96.167,36.502,60.761,455.333,71.368,70.272
575,155.625,65.799,66.148,730.636,63.936,69.227,404.833,70.278,67.559,198.625,73.429,60.703,694.250,73.541,72.457,443.250,75.826,76.985,287.875,68.175,70.744,96.625,42.214,56.456,185.905,67.262,74.927,237.778,76.159,67.729,1010.000,67.738,95.133,741.269,62.511,61.724,326.750,60.876,70.016,419.083,68.097,56.400,310.600,67.173,61.819,45.562,62.218,54.533,570.333,69.900,59.981,66.583,36.217,60.665,534.667,71.366,70.256
576,100.562,65.934,65.967,791.818,63.953,69.207,443.500,70.311,67.641,158.625,73.463,60.703,794.250,73.479,72.444,319.900,75.793,76.991,315.250,68.265,70.738,220.125,42.274,56.331,203.905,67.251,74.862,319.222,76.169,67.806,959.250,67.763,95.094,631.192,62.511,61.667,297.125,60.856,70.057,532.000,68.055,56.445,212.400,67.164,61.859,32.562,62.382,54.806,497.333,69.917,60.014,79.917,36.352,60.648,582.167,71.371,70.264
577,124.250,65.959,66.155,796.000,63.964,69.190,328.417,70.282,67.656,193.000,73.434,60.673,480.750,73.489,72.458,413.450,75.715,76.939,296.375,68.256,70.714,202.750,42.292,56.422,215.286,67.275,74.976,293.111,76.076,67.777,689.625,67.822,95.136,496.462,62.550,61.694,329.750,60.815,70.017,730.333,68.120,56.429,357.100,67.184,61.804,38.125,62.294,54.895,433.833,69.887,59.934,48.167,36.407,60.704,316.667,71.382,70.266
578,113.875,66.035,66.054,1032.545,63.901,69.195,334.417,70.239,67.615,141.375,73.519,60.544,355.875,73.484,72.424,329.500,75.756,76.989,300.500,68.260,70.815,215.000,42.333,56.369,269.762,67.214,74.921,285.222,76.103,67.753,836.500,67.787,95.134,549.269,62.472,61.669,246.000,60.756,69.996,634.917,68.093,56.410,340.300,67.153,61.715,62.000,62.207,54.724,461.667,69.873,60.029,36.917,36.412,60.656,501.000,71.377,70.289
579,115.312,65.876,66.160,780.000,63.958,69.148,258.917,70.213,67.660,236.625,73.448,60.773,381.250,73.528,72.408,332.900,75.690,76.949,324.125,68.231,70.781,193.625,42.211,56.376,186.619,67.319,74.885,268.889,76.137,67.788,812.250,67.755,95.127,570.731,62.509,61.735,351.875,60.867,70.015,659.083,68.069,56.436,430.800,67.160,61.734,87.250,62.320,54.692,299.500,69.943,59.949,84.083,36.244,60.711,523.333,71.424,70.268
580,110.188,65.888,66.012,410.000,63.875,69.143,293.583,70.268,67.659,263.625,73.464,60.679,262.875,73.423,72.375,441.600,75.743,76.931,481.125,68.212,70.801,148.000,42.354,56.393,243.905,67.316,75.001,321.222,76.069,67.750,992.500,67.775,95.100,447.038,62.538,61.582,290.000,60.866,69.983,558.667,68.130,56.421,328.600,67.173,61.683,117.250,62.317,54.735,157.167,70.002,59.960,132.333,36.296,60.746,485.500,71.364,70.285
581,82.000,65.922,66.139,455.000,63.936,69.164,267.750,70.303,67.617,220.000,73.521,60.663,265.750,73.510,72.454,305.150,75.786,77.058,305.625,68.231,70.757,68.250,42.279,56.387,258.905,67.235,74.909,258.222,76.122,67.782,1046.125,67.748,95.125,281.077,62.491,61.666,203.500,60.759,70.024,481.833,68.101,56.339,288.100,67.206,61.826,234.938,62.269,54.794,45.000,69.753,59.974,192.583,36.232,60.682,576.000,71.383,70.254
582,108.062,65.956,66.067,351.818,63.941,69.203,276.167,70.205,67.557,142.875,73.586,60.808,331.000,73.478,72.381,332.650,75.801,76.964,445.375,68.212,70.770,182.625,42.267,56.347,241.905,67.247,74.954,237.000,76.051,67.713,840.750,67.754,95.141,298.308,62.496,61.648,315.125,60.841,70.090,267.167,68.122,56.428,220.700,67.161,61.798,114.062,62.294,54.798,177.833,69.941,59.999,75.333,36.506,60.803,423.167,71.372,70.275
583,73.438,65.933,66.031,248.909,63.897,69.211,253.750,70.244,67.685,224.250,73.522,60.661,387.250,73.551,72.492,347.450,75.760,76.983,442.500,68.262,70.745,133.000,42.327,56.340,295.905,67.339,74.899,320.000,76.084,67.735,653.250,67.743,95.108,237.962,62.506,61.659,359.875,60.871,70.046,441.333,68.125,56.388,175.100,67.147,61.718,113.000,62.266,54.667,69.667,69.908,59.909,132.667,36.202,60.699,520.167,71.323,70.273
584,78.438,66.072,66.076,333.182,63.911,69.224,209.750,70.218,67.628,129.125,73.463,60.630,350.625,73.522,72.409,401.900,75.786,77.037,346.750,68.272,70.727,127.750,42.396,56.372,307.810,67.206,74.938,264.667,76.107,67.905,757.250,67.721,95.181,270.038,62.517,61.666,277.250,60.903,70.018,377.000,68.144,56.441,276.300,67.118,61.759,123.312,62.170,54.826,138.167,69.827,60.063,55.583,36.306,60.721,552.667,71.352,70.248
585,72.562,66.028,66.049,357.818,63.934,69.135,180.167,70.312,67.550,259.000,73.530,60.700,271.875,73.519,72.439,299.550,75.748,76.980,225.375,68.182,70.841,117.750,42.229,56.413,283.857,67.234,74.906,234.778,76.099,67.804,587.750,67.779,95.088,414.231,62.515,61.580,360.250,60.863,70.014,426.833,68.156,56.409,290.300,67.131,61.815,85.375,62.496,54.788,167.833,69.929,59.927,73.250,36.228,60.646,689.000,71.382,70.275
586,141.375,65.942,66.168,282.636,63.927,69.148,340.333,70.253,67.651,141.500,73.477,60.725,328.875,73.492,72.470,420.050,75.720,76.962,300.125,68.251,70.782,24.625,42.217,56.468,235.333,67.356,74.901,359.444,76.172,67.728,678.750,67.728,95.118,337.346,62.530,61.671,261.375,60.854,70.058,411.917,68.072,56.498,269.400,67.172,61.834,31.312,62.402,54.716,153.500,69.947,59.901,48.083,36.395,60.715,768.667,71.343,70.262
587,57.938,66.144,66.048,312.636,63.896,69.219,313.333,70.243,67.621,225.875,73.521,60.686,408.250,73.502,72.465,535.900,75.756,76.981,475.750,68.276,70.709,278.375,42.184,56.409,203.571,67.346,74.831,291.556,76.133,67.745,749.125,67.752,95.150,313.962,62.542,61.648,225.625,60.827,70.101,375.583,68.091,56.395,353.900,67.147,61.767,81.812,62.341,54.611,128.833,69.845,60.019,46.417,36.242,60.734,522.167,71.326,70.273
588,41.125,66.023,66.165,347.636,63.960,69.119,322.833,70.294,67.654,283.625,73.496,60.699,274.875,73.504,72.431,556.500,75.743,76.974,370.625,68.207,70.809,97.125,42.371,56.454,291.524,67.182,74.947,306.556,76.082,67.864,646.125,67.771,95.122,341.577,62.500,61.696,318.875,60.797,69.995,404.833,68.112,56.374,459.000,67.190,61.787,38.312,62.232,54.697,91.833,69.938,60.052,124.500,36.313,60.689,521.500,71.312,70.254
589,130.750,65.953,66.106,213.455,63.958,69.210,516.500,70.276,67.643,242.375,73.453,60.669,720.875,73.478,72.395,567.550,75.728,77.032,270.500,68.213,70.722,169.250,42.228,56.422,246.524,67.273,74.983,226.444,76.215,67.800,566.625,67.755,95.130,294.231,62.463,61.608,180.125,60.784,70.004,246.333,68.119,56.355,250.100,67.175,61.852,41.688,62.347,54.603,104.167,69.913,59.923,71.833,36.334,60.774,626.667,71.358,70.261
590,88.938,65.971,66.180,280.727,63.954,69.133,601.667,70.205,67.651,171.625,73.489,60.726,511.875,73.508,72.371,675.250,75.788,76.983,319.375,68.247,70.687,197.125,42.340,56.431,223.619,67.237,74.823,324.000,76.104,67.847,789.250,67.775,95.117,229.885,62.474,61.723,284.625,60.849,69.928,265.250,68.151,56.340,344.900,67.137,61.733,58.375,62.309,54.906,142.333,69.956,60.082,106.167,36.345,60.725,563.833,71.318,70.281
591,118.188,65.936,66.020,360.000,63.928,69.217,428.333,70.165,67.636,143.250,73.493,60.773,713.625,73.504,72.443,749.100,75.776,77.043,319.250,68.265,70.737,139.500,42.161,56.349,245.333,67.284,74.922,375.111,76.126,67.706,785.125,67.784,95.107,354.231,62.477,61.697,344.500,60.888,70.037,138.500,68.145,56.457,271.300,67.169,61.765,46.250,62.250,54.643,99.333,69.840,60.021,93.250,36.393,60.692,672.000,71.369,70.304
592,54.375,66.020,66.316,324.364,63.915,69.256,388.417,70.333,67.636,211.625,73.478,60.599,747.125,73.478,72.368,575.850,75.765,77.007,378.625,68.189,70.720,303.500,42.339,56.437,227.333,67.214,74.928,220.444,76.121,67.766,780.625,67.744,95.137,198.885,62.531,61.565,143.125,60.878,70.074,200.750,68.107,56.393,329.500,67.137,61.755,97.812,62.335,54.781,172.333,70.015,60.044,47.167,36.167,60.769,880.833,71.396,70.313
593,118.625,65.928,65.995,272.545,63.886,69.263,320.167,70.241,67.667,163.500,73.471,60.644,494.750,73.502,72.427,396.250,75.751,76.958,363.500,68.249,70.739,163.375,42.321,56.458,274.571,67.240,74.796,183.556,76.119,67.740,787.000,67.783,95.082,283.192,62.486,61.644,183.875,60.749,69.983,159.667,68.139,56.440,275.800,67.168,61.718,17.812,62.267,54.771,76.333,69.774,60.006,81.167,36.686,60.630,660.667,71.420,70.313
594,117.875,65.815,66.121,364.091,63.933,69.122,320.750,70.215,67.562,149.500,73.538,60.717,406.125,73.500,72.463,342.000,75.795,76.976,401.125,68.240,70.762,84.500,42.237,56.441,178.381,67.324,74.875,355.111,76.125,67.786,729.125,67.742,95.164,315.038,62.481,61.736,209.500,60.911,69.965,137.417,68.148,56.487,186.500,67.147,61.840,94.250,62.526,54.784,79.500,69.873,60.059,119.000,36.281,60.750,587.167,71.315,70.280
595,85.000,65.952,66.127,350.455,63.936,69.070,406.417,70.191,67.597,169.500,73.577,60.831,301.000,73.470,72.416,279.700,75.722,77.037,431.750,68.198,70.807,127.500,42.164,56.486,258.714,67.275,74.886,259.111,76.126,67.769,1111.375,67.754,95.097,332.923,62.478,61.664,134.125,60.828,70.088,101.167,68.170,56.372,320.400,67.160,61.802,51.250,62.117,54.542,65.667,69.920,60.025,112.667,36.487,60.719,611.167,71.322,70.275
596,167.375,65.997,66.119,313.091,63.924,69.239,283.083,70.323,67.609,164.750,73.525,60.712,303.375,73.517,72.417,258.100,75.732,77.063,439.750,68.201,70.831,157.125,42.246,56.474,327.762,67.233,74.911,229.333,76.088,67.749,835.500,67.729,95.159,352.115,62.538,61.624,383.000,60.797,70.050,77.500,68.168,56.284,317.200,67.190,61.681,36.312,62.285,54.774,87.833,69.897,60.016,57.333,36.360,60.714,684.833,71.372,70.267
597,117.875,65.974,66.147,351.091,63.915,69.163,181.000,70.270,67.729,155.625,73.507,60.639,414.500,73.491,72.450,477.250,75.722,77.104,269.875,68.198,70.761,264.000,42.268,56.447,305.286,67.309,74.867,231.778,76.113,67.765,808.875,67.707,95.132,261.846,62.611,61.649,161.750,60.836,70.083,146.833,68.089,56.403,301.300,67.112,61.761,36.875,62.396,54.793,107.333,69.880,60.022,102.083,36.411,60.684,521.500,71.383,70.296
598,86.750,65.952,65.984,432.636,63.957,69.174,362.583,70.226,67.748,126.875,73.557,60.604,268.250,73.579,72.519,277.000,75.791,76.944,124.250,68.226,70.742,119.375,42.360,56.370,295.619,67.330,74.931,397.000,76.082,67.727,919.125,67.771,95.137,240.423,62.484,61.704,380.625,60.871,69.977,170.000,68.095,56.564,279.300,67.155,61.879,30.875,62.395,54.803,65.333,69.931,59.991,59.500,36.561,60.756,311.333,71.334,70.289
