 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18
64,203.500,96.631,84.533,139.333,76.187,110.706,190.889,88.195,100.822,149.000,80.586,87.362,160.250,94.467,98.308,85.000,86.442,58.023,44.000,91.828,79.334,238.500,79.053,64.312,129.000,70.235,109.650,97.250,88.976,42.758,52.200,80.825,57.677,109.810,90.825,83.473,129.333,93.630,104.034,102.333,81.482,35.687,234.875,92.239,89.809,73.750,63.071,90.001,99.200,88.996,109.716,100.000,87.485,89.153
65,197.375,96.386,84.600,174.000,75.999,110.857,278.222,88.291,100.886,128.000,80.691,87.420,185.750,94.278,98.195,227.000,86.339,57.931,37.750,91.766,79.743,164.125,79.168,64.360,146.500,70.165,109.565,147.000,88.837,42.680,62.000,80.853,57.677,141.810,91.091,83.413,106.333,93.724,104.177,127.167,81.685,35.599,250.125,92.274,89.874,117.750,63.179,89.913,167.400,88.989,109.973,98.250,87.323,89.277
66,88.375,96.488,84.658,208.222,76.207,110.880,254.667,88.309,100.838,158.000,80.696,87.559,148.500,94.404,98.236,155.750,86.407,57.930,18.875,91.831,79.599,104.125,78.958,64.254,242.500,70.184,109.796,75.750,88.899,42.599,53.600,80.912,57.550,95.905,91.112,83.638,176.333,93.748,104.159,62.000,81.660,35.669,142.250,92.172,89.853,60.250,63.392,89.968,175.000,88.988,109.608,83.750,87.313,89.293
67,188.000,96.645,84.681,48.889,75.997,110.915,216.667,88.218,100.789,67.000,80.576,87.449,208.250,94.333,98.278,85.000,86.258,57.948,93.250,91.923,79.289,119.875,79.154,64.418,143.500,70.093,109.685,152.750,88.949,42.706,118.000,80.905,57.976,159.810,90.702,83.423,55.667,93.612,104.161,55.833,81.535,35.731,158.125,92.252,89.932,52.250,63.106,89.904,167.200,88.957,110.010,131.750,87.223,89.191
68,147.000,96.498,84.571,53.556,76.060,110.885,182.222,88.256,101.093,118.500,80.717,87.432,337.500,94.427,98.239,135.750,86.476,57.930,26.500,91.661,79.724,278.875,79.005,64.266,138.500,70.255,109.501,73.000,88.916,42.615,29.200,80.806,57.785,85.333,91.065,83.527,134.000,93.547,104.189,72.833,81.511,35.640,143.375,92.253,89.848,67.000,63.147,89.679,204.600,88.956,109.979,111.375,87.382,89.412
69,180.875,96.548,84.636,192.444,76.163,110.785,97.111,88.216,100.954,171.667,80.638,87.391,230.375,94.383,98.293,192.750,86.303,57.885,43.875,91.681,79.602,166.750,79.062,64.328,190.500,70.238,109.810,88.750,89.026,42.757,35.200,81.002,57.688,93.524,90.859,83.484,62.500,93.711,104.180,73.333,81.552,35.422,253.500,92.150,89.894,50.000,63.060,90.253,139.800,88.991,109.872,70.000,87.260,89.426
70,197.125,96.607,84.693,123.333,76.069,110.812,261.556,88.109,100.919,153.167,80.688,87.260,153.375,94.321,98.253,115.750,86.510,57.904,36.125,91.946,79.566,167.500,79.089,64.467,175.250,70.360,109.780,123.250,88.826,42.582,67.800,80.893,57.814,89.619,90.972,83.399,90.500,93.639,104.180,104.833,81.507,35.516,234.125,92.163,89.852,45.000,63.114,89.695,171.400,88.937,110.018,107.500,87.499,89.381
71,317.000,96.570,84.659,101.778,76.014,110.932,151.111,88.153,100.880,184.167,80.591,87.428,199.250,94.403,98.334,210.750,86.342,57.902,59.125,91.702,79.531,64.750,78.998,64.515,197.500,70.179,109.715,42.000,88.937,42.433,71.000,81.042,57.677,84.476,90.774,83.536,43.500,93.701,104.044,83.167,81.614,35.812,191.500,92.150,89.930,45.250,63.100,90.103,201.000,89.013,109.807,80.250,87.276,89.321
72,280.625,96.556,84.711,124.444,75.929,110.659,156.889,88.205,100.916,105.333,80.468,87.485,189.750,94.319,98.352,123.000,86.334,57.973,39.125,91.589,79.564,212.750,79.070,64.379,212.750,70.110,109.888,78.750,88.929,42.651,69.400,80.882,57.843,131.810,91.038,83.630,73.667,93.701,104.240,76.167,81.340,35.558,168.000,92.251,89.983,66.250,63.046,89.902,137.600,88.952,110.006,107.375,87.366,89.388
73,263.375,96.439,84.749,133.333,76.163,110.955,160.889,88.058,100.980,157.000,80.355,87.385,185.875,94.477,98.225,238.750,86.482,57.876,53.000,91.834,79.427,175.750,79.076,64.249,231.250,70.240,109.786,61.500,88.649,42.679,65.600,80.902,57.521,90.857,90.890,83.448,61.000,93.700,104.379,33.000,81.597,35.495,160.250,92.068,89.782,91.250,63.003,89.785,149.600,89.034,109.980,78.625,87.353,89.406
74,456.125,96.579,84.680,103.111,76.172,110.725,196.222,88.154,100.904,82.167,80.702,87.464,187.875,94.573,98.204,59.500,86.278,58.049,38.125,91.738,79.625,183.250,79.053,64.385,127.500,70.143,109.690,115.250,89.012,42.688,129.200,80.930,57.811,81.714,91.044,83.630,74.333,93.517,104.048,60.833,81.520,35.830,233.750,92.274,90.013,48.750,62.996,89.979,121.800,88.971,109.992,101.625,87.244,89.420
75,208.000,96.609,84.594,128.222,76.164,110.958,267.778,88.228,100.779,127.667,80.628,87.422,259.625,94.289,98.263,58.000,86.409,57.882,42.625,92.013,79.218,164.375,79.014,64.317,222.500,70.249,109.814,63.250,89.181,42.504,62.000,80.848,57.895,93.048,91.011,83.546,86.500,93.659,104.263,64.000,81.633,35.555,180.375,92.144,89.987,72.750,63.112,89.945,151.400,89.037,109.796,97.500,87.340,89.234
76,302.375,96.659,84.652,115.556,76.140,110.719,281.556,88.151,100.831,128.000,80.631,87.499,221.375,94.526,98.276,216.000,86.411,57.966,25.625,91.600,79.210,248.500,79.083,64.286,158.750,70.247,109.605,120.250,89.030,42.740,61.400,80.897,58.074,90.190,90.958,83.500,67.500,93.605,104.134,134.333,81.381,35.663,203.750,92.151,89.843,84.250,63.071,90.060,140.000,88.938,109.996,79.875,87.358,89.330
77,392.000,96.527,84.550,156.444,76.161,110.639,166.222,88.271,100.849,168.000,80.603,87.475,241.750,94.389,98.302,78.750,86.394,58.065,45.375,91.736,79.383,190.750,79.039,64.323,176.250,70.228,109.713,93.500,88.929,42.652,80.200,80.867,57.634,102.095,90.901,83.568,86.333,93.440,104.077,33.667,81.513,35.644,123.375,92.390,89.884,41.750,63.310,89.916,152.800,89.019,110.201,86.500,87.231,89.293
78,309.750,96.591,84.623,109.111,75.950,110.810,213.111,88.223,100.890,100.000,80.701,87.222,287.750,94.400,98.256,149.250,86.246,58.096,44.250,91.876,79.501,118.250,78.999,64.406,163.250,70.236,109.706,97.000,88.843,42.558,102.600,80.947,57.619,131.333,91.038,83.636,82.333,93.568,104.028,75.500,81.266,35.717,176.875,92.104,89.961,114.250,63.168,90.084,93.600,88.920,109.785,80.250,87.365,89.453
79,319.000,96.514,84.618,67.111,75.867,110.726,208.667,88.204,100.980,135.667,80.508,87.553,220.625,94.350,98.200,185.000,86.256,57.985,11.500,91.777,79.060,187.000,79.092,64.297,284.500,70.237,109.615,25.000,89.314,42.532,71.000,80.922,57.736,111.143,90.996,83.537,67.667,93.570,104.260,68.833,81.604,35.744,71.375,92.139,90.063,76.500,63.014,90.016,54.600,88.910,110.113,122.500,87.367,89.240
80,290.750,96.460,84.675,115.111,76.125,110.970,236.889,88.256,100.877,160.500,80.836,87.495,244.625,94.345,98.242,130.750,86.442,57.933,84.750,91.698,79.496,164.750,78.986,64.353,182.250,70.256,109.692,79.500,88.856,42.709,120.200,80.840,57.867,106.571,90.922,83.704,86.333,93.510,104.282,77.833,81.648,35.715,148.000,92.240,89.978,160.250,63.197,89.922,187.400,88.960,109.787,116.250,87.113,89.275
81,399.625,96.652,84.617,91.778,76.071,110.688,194.444,88.222,100.898,108.833,80.590,87.407,192.375,94.436,98.258,121.750,86.243,58.068,77.875,91.866,79.395,211.000,79.071,64.398,192.250,70.307,109.748,111.250,89.001,42.632,75.600,80.827,57.792,163.429,91.028,83.509,78.333,93.648,104.193,72.000,81.502,35.835,122.625,92.142,89.861,49.500,63.281,89.944,223.200,88.985,109.954,108.750,87.132,89.331
82,324.125,96.538,84.711,115.333,76.118,110.786,239.556,88.194,100.824,75.667,80.414,87.530,211.375,94.424,98.138,110.250,86.421,57.985,31.250,91.895,79.537,111.500,79.161,64.178,188.000,70.161,109.754,58.000,88.930,42.756,86.800,80.871,57.714,142.762,91.031,83.512,88.667,93.693,104.280,71.500,81.444,35.753,149.250,92.249,89.837,43.000,62.973,89.801,117.800,88.920,109.804,100.000,87.207,89.456
83,328.125,96.559,84.661,108.000,75.919,110.949,251.556,88.210,100.920,134.167,80.500,87.408,167.000,94.380,98.285,57.500,86.431,57.756,28.750,91.530,79.658,251.375,79.068,64.362,183.500,70.153,109.680,69.250,88.912,42.697,97.000,80.942,57.809,121.048,91.217,83.518,96.167,93.762,103.960,163.833,81.404,35.592,73.875,92.426,89.966,50.750,62.931,90.127,102.600,88.952,110.046,79.000,87.299,89.342
84,266.625,96.558,84.714,104.222,76.057,110.766,122.444,88.208,100.831,140.167,80.550,87.459,124.750,94.448,98.266,207.250,86.359,58.002,39.750,91.872,79.467,120.625,78.957,64.295,187.500,70.283,109.626,59.500,89.124,42.471,140.800,80.872,57.802,60.667,91.060,83.622,104.000,93.576,104.116,151.500,81.648,35.579,132.875,92.232,89.856,58.500,63.161,90.123,125.200,89.014,110.090,128.250,87.108,89.223
85,370.125,96.646,84.610,120.667,76.195,110.790,206.667,88.170,100.850,130.500,80.630,87.584,342.000,94.284,98.319,113.250,86.308,58.039,37.625,91.861,79.561,192.375,78.996,64.327,155.750,70.206,109.691,37.250,88.875,42.729,136.400,80.833,57.871,144.095,90.865,83.520,128.667,93.589,104.248,66.667,81.535,35.679,147.875,92.215,89.789,121.000,63.149,89.750,252.800,88.999,109.826,67.125,87.383,89.329
86,289.250,96.544,84.726,144.667,76.206,110.782,141.778,88.148,101.003,180.833,80.646,87.520,183.000,94.445,98.201,89.250,86.337,58.062,40.500,91.816,79.728,243.625,79.082,64.324,169.750,70.207,109.807,91.750,88.898,42.658,105.000,80.980,57.882,149.143,90.954,83.633,102.667,93.618,104.286,94.500,81.537,35.520,105.250,92.350,90.038,130.000,63.253,89.937,144.200,88.886,109.804,126.875,87.348,89.215
87,415.375,96.612,84.627,79.333,76.181,110.732,162.889,88.227,100.923,162.500,80.522,87.402,174.500,94.352,98.275,172.500,86.282,57.853,47.500,91.842,79.305,114.625,79.035,64.352,189.250,70.255,109.719,64.000,88.803,42.722,59.400,81.007,57.806,91.714,90.813,83.723,82.667,93.665,104.079,63.000,81.432,35.609,112.250,92.328,89.930,117.250,63.094,89.746,189.400,88.962,110.085,93.500,87.198,89.210
88,407.000,96.642,84.583,91.556,76.225,110.615,154.222,88.237,100.914,80.500,80.518,87.459,209.375,94.379,98.410,114.250,86.270,57.950,70.500,91.861,79.620,159.625,78.973,64.447,178.250,70.187,109.654,111.250,88.940,42.498,219.800,80.912,57.783,101.333,90.887,83.310,36.167,93.469,104.282,92.333,81.563,35.589,182.500,92.197,89.808,115.500,63.186,89.953,118.600,89.016,110.058,94.875,87.241,89.275
89,357.625,96.630,84.668,66.889,75.982,110.860,159.556,88.016,100.929,190.833,80.585,87.269,216.500,94.375,98.218,170.000,86.346,58.040,25.500,91.711,79.175,151.500,79.059,64.240,166.750,70.350,109.703,126.500,89.077,42.551,98.200,80.872,57.743,100.381,91.022,83.537,56.833,93.448,104.289,73.500,81.361,35.799,211.000,92.050,89.910,115.250,63.186,89.904,151.200,89.005,109.906,120.875,87.291,89.305
90,405.625,96.571,84.628,58.222,76.012,110.903,144.444,88.157,100.786,160.333,80.724,87.467,191.000,94.385,98.239,186.250,86.418,58.017,35.750,91.872,79.744,170.250,79.006,64.370,179.750,70.259,109.809,92.750,88.934,42.630,151.000,80.918,57.686,163.333,90.926,83.601,69.667,93.733,104.221,76.000,81.682,35.643,101.625,92.208,90.033,112.000,62.973,89.908,156.200,88.955,109.762,86.375,87.352,89.158
91,282.250,96.571,84.538,231.111,76.101,110.766,150.222,88.165,100.980,135.000,80.667,87.316,226.500,94.488,98.256,174.750,86.398,58.002,25.250,91.903,79.495,229.250,79.171,64.247,145.750,70.125,109.835,95.500,88.982,42.571,68.800,80.853,57.978,88.286,91.008,83.522,115.833,93.707,104.211,135.833,81.485,35.687,142.875,92.192,89.906,41.000,62.775,89.830,87.800,88.997,109.820,65.500,87.113,89.197
92,408.500,96.577,84.643,186.667,76.148,110.760,263.556,88.177,100.936,65.167,80.508,87.350,237.125,94.438,98.172,60.750,86.511,58.022,52.375,91.925,79.472,171.500,78.989,64.320,163.500,70.106,109.811,137.250,89.044,42.752,127.000,80.878,57.846,87.048,90.960,83.337,62.500,93.591,104.302,85.000,81.574,35.628,56.875,92.178,89.684,107.250,63.132,89.953,194.200,88.912,109.834,111.000,87.097,89.096
93,318.375,96.658,84.638,211.333,76.144,110.730,180.667,88.209,100.956,144.167,80.489,87.405,188.875,94.424,98.293,94.250,86.252,57.821,44.625,91.631,79.125,190.250,79.047,64.242,159.000,70.136,109.681,116.500,88.929,42.751,88.200,80.934,57.944,84.476,91.129,83.487,73.000,93.552,104.341,66.833,81.503,35.647,98.750,92.110,89.839,85.750,63.110,89.925,153.800,88.913,109.933,49.875,87.347,89.400
94,336.750,96.604,84.667,102.222,76.031,110.907,204.000,88.173,100.858,151.667,80.597,87.503,205.875,94.314,98.285,183.500,86.253,58.019,67.250,91.561,79.512,201.875,78.962,64.137,144.750,70.317,109.737,142.000,89.003,42.609,162.600,80.869,57.630,84.286,90.987,83.697,59.500,93.819,104.127,66.000,81.442,35.634,129.500,92.136,89.852,75.500,62.947,89.935,211.600,89.016,109.882,80.750,87.213,89.285
95,388.125,96.597,84.606,156.222,76.065,110.896,210.000,88.144,100.972,227.833,80.502,87.464,253.750,94.229,98.228,122.000,86.379,57.966,36.000,91.858,79.318,276.875,79.055,64.409,332.250,70.228,109.773,84.750,89.024,42.654,142.200,80.980,57.979,72.762,90.935,83.378,36.500,93.570,103.856,126.667,81.499,35.712,151.375,92.215,89.952,90.000,62.965,89.836,128.800,88.945,110.095,66.500,87.210,89.375
96,429.000,96.606,84.635,185.333,76.146,110.757,165.333,88.279,100.970,170.000,80.576,87.529,267.500,94.418,98.316,60.500,86.295,58.202,31.000,91.741,79.841,253.500,79.029,64.268,240.500,70.280,109.793,156.250,89.044,42.615,69.800,80.906,57.561,58.952,90.962,83.532,89.500,93.707,104.274,55.167,81.643,35.652,143.000,92.256,89.843,116.750,63.141,89.886,108.800,89.061,109.822,51.125,87.163,89.111
97,353.375,96.688,84.650,226.444,76.106,110.775,270.667,88.154,100.801,125.667,80.525,87.365,207.500,94.294,98.133,109.000,86.290,58.104,48.500,91.966,79.294,184.250,79.020,64.336,150.250,70.199,109.866,60.750,89.082,42.779,162.800,80.935,57.838,62.190,90.819,83.383,56.667,93.594,104.277,165.667,81.456,35.478,94.875,92.259,89.964,75.500,63.038,89.932,205.000,88.996,110.008,91.875,87.254,89.413
98,452.500,96.546,84.608,136.222,76.052,110.813,237.556,88.211,100.869,172.500,80.494,87.415,209.000,94.388,98.335,104.500,86.277,58.003,31.375,91.573,79.330,243.875,79.053,64.305,89.250,70.284,109.714,56.000,88.790,42.527,112.400,80.950,57.732,105.714,90.932,83.454,135.667,93.501,104.105,82.333,81.416,35.708,226.625,92.106,89.877,60.250,63.032,90.051,87.800,89.018,109.692,68.125,87.079,89.366
99,366.500,96.589,84.676,95.111,76.232,110.847,252.667,88.289,100.790,162.000,80.771,87.436,233.375,94.395,98.197,129.000,86.433,57.995,37.500,91.648,79.891,179.000,79.092,64.314,117.000,70.230,109.729,86.750,88.891,42.550,93.000,80.914,57.580,95.333,91.025,83.506,122.667,93.435,104.252,148.833,81.550,35.556,161.250,92.259,89.850,107.500,63.092,89.806,168.400,88.930,110.112,102.250,87.281,89.329
100,461.125,96.601,84.713,174.222,76.139,110.878,162.000,88.117,100.902,133.000,80.631,87.412,176.875,94.499,98.243,138.500,86.342,57.968,33.000,91.558,79.283,164.125,79.075,64.351,135.500,70.259,109.751,120.000,89.006,42.496,75.400,80.832,57.882,39.333,91.113,83.577,55.167,93.647,104.185,113.667,81.600,35.616,156.250,92.173,89.789,45.000,63.216,89.781,150.800,88.966,110.006,81.500,87.298,89.255
101,293.875,96.517,84.565,152.889,76.209,110.798,250.000,88.145,100.869,148.167,80.567,87.491,299.625,94.470,98.337,99.500,86.361,57.999,32.250,91.784,79.140,213.625,79.064,64.354,272.250,70.158,109.731,65.250,89.035,42.623,102.600,80.968,57.668,69.333,90.867,83.481,73.667,93.650,104.102,84.000,81.476,35.596,89.125,92.123,89.835,35.750,63.102,89.587,170.000,88.996,109.920,124.750,87.314,89.300
102,157.375,96.624,84.672,112.889,76.122,110.856,150.444,88.119,100.969,88.333,80.554,87.552,233.250,94.445,98.232,140.500,86.275,57.983,14.750,91.899,79.746,279.750,79.168,64.411,141.250,70.277,109.860,44.250,88.946,42.490,77.600,80.848,57.956,71.429,91.130,83.513,75.333,93.814,104.230,82.333,81.551,35.701,111.500,92.202,89.893,118.750,63.050,89.971,199.200,88.967,109.954,68.875,87.313,89.238
103,220.875,96.627,84.502,95.556,76.012,110.828,199.556,88.128,100.824,97.000,80.582,87.425,186.250,94.312,98.331,99.000,86.395,58.021,71.875,91.827,79.623,158.625,79.045,64.428,190.750,70.152,109.766,6.750,88.505,42.625,65.600,80.790,57.962,121.143,91.027,83.420,57.333,93.312,104.133,69.667,81.586,35.706,113.000,92.117,89.671,51.000,63.267,90.034,208.800,88.934,109.852,69.750,87.183,89.249
104,146.125,96.738,84.641,106.000,76.000,110.796,167.333,88.221,100.794,161.667,80.688,87.504,235.750,94.363,98.193,94.750,86.221,58.106,40.000,91.945,79.372,181.250,79.120,64.225,78.750,70.217,109.709,78.750,89.004,42.625,117.000,80.945,57.937,79.333,90.991,83.798,99.667,93.532,104.092,88.167,81.568,35.643,137.125,92.120,89.942,30.000,63.085,90.096,252.800,89.090,109.981,77.500,87.361,89.164
105,83.125,96.528,84.538,101.333,76.291,110.728,215.111,88.158,100.982,153.833,80.764,87.454,272.875,94.484,98.319,193.500,86.290,57.806,48.625,91.929,79.309,136.500,78.981,64.578,146.000,70.212,109.942,55.000,89.009,42.698,146.200,80.952,57.923,64.571,91.146,83.615,46.000,93.456,104.131,100.833,81.656,35.778,149.500,92.042,89.865,70.000,62.775,89.832,103.800,88.923,110.108,46.125,87.372,89.314
106,99.875,96.411,84.575,218.667,76.114,110.916,301.333,88.152,100.855,192.000,80.705,87.464,66.375,94.684,98.337,66.750,86.258,57.882,29.250,91.826,79.523,239.250,79.061,64.265,222.500,70.250,109.620,93.750,88.978,42.599,155.200,80.775,57.984,75.333,90.974,83.569,96.667,93.542,104.247,118.500,81.493,35.800,79.250,92.186,90.044,65.500,63.155,89.840,260.200,88.943,109.819,129.375,87.250,89.265
107,64.375,96.642,84.467,146.000,76.117,110.932,273.333,88.119,100.873,93.167,80.488,87.390,201.250,94.304,98.250,140.250,86.227,58.064,11.500,92.006,79.748,271.250,79.014,64.258,220.500,70.235,109.839,45.250,88.957,42.767,123.400,80.903,57.933,61.524,91.032,83.611,60.167,93.577,104.310,58.667,81.571,35.622,83.750,92.089,89.746,53.500,63.160,90.161,117.400,88.950,110.156,104.500,87.339,89.368
108,68.375,96.581,84.529,162.889,76.029,110.846,269.556,88.203,100.985,130.333,80.632,87.355,187.000,94.292,98.380,110.500,86.245,57.854,36.250,91.792,79.181,275.375,79.090,64.418,174.750,70.282,109.781,117.000,89.018,42.770,81.200,80.882,57.642,104.762,90.961,83.665,67.000,93.593,104.192,103.833,81.536,35.613,163.625,92.168,89.855,47.250,62.890,90.003,155.600,88.995,109.718,50.750,87.401,89.324
109,114.875,96.623,84.553,187.111,76.189,110.787,203.556,88.289,100.910,148.000,80.697,87.331,219.625,94.313,98.210,113.250,86.240,57.971,40.875,91.987,79.490,220.375,79.108,64.257,260.500,70.156,109.784,161.250,89.125,42.598,72.400,80.824,57.584,110.762,90.968,83.340,125.833,93.613,104.107,161.500,81.408,35.827,104.750,92.326,89.890,128.250,63.171,89.968,128.400,89.023,110.032,60.625,87.287,89.124
110,124.875,96.713,84.538,113.111,76.209,110.915,193.778,88.211,100.847,176.167,80.676,87.557,152.500,94.466,98.332,100.500,86.354,58.059,35.875,91.707,79.716,174.375,79.066,64.255,265.750,70.159,109.748,102.250,88.892,42.556,63.200,80.889,57.871,68.286,90.944,83.459,72.667,93.650,104.073,90.167,81.437,35.515,81.250,92.154,89.869,48.750,63.085,89.470,93.200,88.983,110.087,85.625,87.341,89.218
111,85.375,96.466,84.579,117.778,76.203,110.780,219.556,88.224,100.906,214.000,80.620,87.487,247.000,94.314,98.384,94.000,86.249,58.001,42.125,91.789,79.440,134.500,78.980,64.288,246.750,70.263,109.697,90.000,89.003,42.603,113.000,80.863,57.911,69.429,90.971,83.485,109.167,93.520,104.059,43.000,81.317,35.658,148.750,92.210,89.971,63.500,63.029,89.747,104.200,89.038,109.963,64.125,87.275,89.370
112,78.875,96.691,84.596,149.333,76.212,110.695,204.000,88.106,100.937,151.000,80.569,87.395,220.750,94.489,98.267,107.250,86.431,58.090,30.750,91.552,79.346,188.250,78.942,64.167,214.250,70.146,109.783,44.250,88.833,42.734,153.200,80.855,57.601,56.000,91.155,83.421,55.667,93.625,103.998,77.167,81.506,35.735,162.500,92.077,89.757,68.500,62.989,89.860,169.200,88.956,109.834,51.625,87.273,89.181
113,78.125,96.510,84.762,77.333,76.146,110.810,187.556,88.364,100.987,125.500,80.451,87.507,247.500,94.372,98.199,93.250,86.379,57.926,40.875,91.985,79.409,221.125,79.001,64.300,129.250,70.185,109.908,104.000,88.795,42.654,124.400,80.942,57.897,163.429,91.032,83.598,67.167,93.737,104.222,90.667,81.474,35.700,167.500,92.191,89.798,77.250,62.896,89.764,119.400,88.956,110.017,91.000,87.356,89.242
