 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
22,75.136,145.391,169.492,146.556,147.224,175.233,15.935,167.908,179.930,44.000,198.783,170.516,48.136,141.012,161.066,32.231,93.411,74.125,229.111,87.354,61.193,105.861,90.930,57.191,38.286,201.218,159.112,13.706,164.053,167.695,236.875,199.407,132.004,43.149,146.879,80.292,73.333,113.811,73.414,223.529,84.481,66.569,188.111,87.860,74.826,99.351,94.756,68.132,26.667,163.877,161.647,158.833,153.032,170.792,28.600,128.604,69.329,22.812,116.370,66.492,19.909,115.604,47.660,27.484,139.721,133.564,105.243,157.415,182.539,107.588,142.640,157.250,92.745,195.309,108.941,143.320,133.832,174.571,302.667,95.174,178.967,96.769,127.389,171.570,22.682,139.769,106.542,46.077,192.733,127.128,31.611,196.298,91.884,12.703,173.878,77.874,27.231,110.366,69.806,105.586,171.154,161.315,53.621,113.730,137.345,56.773,167.917,118.819,16.867,157.703,124.058,35.846,209.092,159.063,95.294,141.829,179.851,52.500,149.772,182.334,187.167,154.570,166.171,8.308,184.918,142.919,15.889,179.742,173.221,8.438,191.395,157.897,2.414,199.839,147.290,851.676,93.387,59.685,45.367,107.814,54.201,29.312,158.637,116.397,9.806,172.516,96.786,2.706,132.053,163.053,205.188,89.828,67.227,2.312,141.104,173.839
23,90.591,145.546,169.409,140.778,147.147,175.159,0.581,167.245,180.472,51.812,199.010,170.780,75.409,140.730,160.802,45.769,93.487,74.398,179.111,87.324,61.140,48.583,90.732,57.292,25.714,201.484,159.193,30.235,164.513,167.161,245.000,199.496,131.899,43.191,146.302,80.591,633.333,113.963,73.305,99.961,84.537,66.648,300.944,87.906,74.815,96.973,94.939,68.079,28.667,163.897,161.847,144.433,153.048,171.020,7.767,128.520,69.809,14.000,116.341,66.152,19.818,114.795,48.071,14.452,139.578,133.658,142.270,157.355,182.717,96.882,142.918,157.311,142.824,195.146,108.522,149.546,133.898,174.757,232.700,95.208,178.942,99.231,127.076,171.274,12.773,139.851,106.289,41.308,193.097,126.913,11.778,196.169,91.035,42.919,174.224,78.201,14.154,110.597,69.956,89.345,171.310,161.380,59.034,113.359,137.378,32.045,167.953,118.838,23.900,157.421,124.200,34.654,208.975,159.233,123.176,141.527,180.015,12.917,150.123,182.525,189.750,154.666,166.005,11.077,185.341,143.056,9.611,180.410,174.318,18.750,190.717,158.213,3.552,200.111,146.364,187.135,93.433,59.915,68.933,107.610,54.179,36.688,158.614,116.785,7.333,172.742,97.657,4.941,131.883,162.864,143.812,90.002,67.081,3.875,141.515,174.375
24,49.909,145.334,169.479,156.222,147.386,175.277,3.935,167.321,180.265,65.000,198.951,170.457,55.136,141.060,160.788,69.000,93.403,74.078,100.000,87.478,60.993,20.417,91.015,56.694,245.184,201.986,159.132,20.588,164.246,167.639,215.000,199.341,131.907,385.745,146.770,80.350,66.286,113.786,73.313,108.549,84.410,66.593,195.111,87.777,74.793,102.649,94.967,68.214,20.667,163.801,161.639,192.967,153.127,170.763,18.200,128.546,69.522,12.625,116.465,66.767,26.182,115.107,48.056,21.161,140.002,133.691,133.838,157.459,182.620,122.412,142.721,157.210,110.941,195.053,108.446,136.680,134.006,174.531,363.300,95.151,178.949,55.846,127.321,171.183,12.500,139.741,106.769,28.154,192.778,126.819,6.667,196.098,91.801,11.622,174.212,78.670,21.885,110.706,69.596,115.241,171.250,161.226,65.638,113.325,137.206,29.091,167.834,119.129,26.267,158.056,123.774,65.885,209.021,159.320,88.941,141.786,180.095,49.333,149.831,182.126,135.917,154.769,166.102,26.385,185.227,142.880,1.167,179.970,173.120,10.688,190.618,158.226,1.793,200.713,147.137,97.730,93.577,59.876,56.967,107.498,54.306,3.750,158.601,115.966,11.139,172.473,97.381,2.588,131.757,162.060,236.250,89.927,67.218,1.625,140.895,174.375
25,57.591,145.502,169.457,150.611,147.380,175.184,11.355,167.344,180.587,55.625,198.832,170.345,55.727,140.905,161.030,65.000,93.617,73.801,97.556,87.272,61.219,21.278,90.918,56.533,38.245,201.534,159.259,598.059,164.304,167.298,204.812,199.472,131.949,26.128,146.563,80.530,72.857,113.716,73.279,146.588,84.428,66.613,179.833,87.857,74.735,61.730,94.961,68.313,21.608,164.037,161.935,187.567,153.137,170.833,14.100,128.464,69.739,16.000,115.785,66.049,13.591,115.497,47.951,18.581,139.749,133.278,117.730,157.351,182.672,134.647,142.858,157.251,150.784,195.274,108.575,129.835,133.886,174.868,238.567,95.330,178.949,82.692,127.261,171.257,34.636,139.783,106.720,14.077,192.924,127.011,13.944,196.233,90.822,9.135,174.256,78.818,14.923,110.733,69.625,123.724,171.263,161.024,46.707,113.717,137.245,24.227,167.822,118.823,23.500,158.258,123.717,41.462,209.295,159.355,74.353,141.791,179.993,79.750,149.805,182.109,144.208,154.622,165.995,0.769,184.977,143.592,7.611,179.697,173.708,0.688,190.495,158.565,8.621,200.328,147.013,93.081,93.354,59.755,52.267,107.656,54.461,8.500,158.437,116.355,3.833,171.641,97.293,12.529,132.230,161.902,230.438,89.992,67.362,0.000,NaN,NaN
26,102.909,145.364,169.520,128.000,147.293,175.249,6.323,167.223,180.442,93.812,198.782,170.638,31.500,140.478,160.844,54.308,93.514,73.815,97.111,87.419,60.912,14.944,90.971,57.154,13.469,201.359,159.529,415.118,164.325,167.286,2141.875,199.494,131.975,31.106,147.007,80.341,42.952,113.876,73.444,140.627,84.479,66.550,262.056,87.843,74.637,71.135,94.733,68.050,22.235,163.377,161.907,166.600,153.232,170.793,8.333,129.029,69.436,17.625,116.038,66.265,36.864,115.320,48.129,19.871,139.046,133.481,128.216,157.483,182.710,143.529,142.682,157.244,146.980,195.166,108.618,124.660,134.016,174.666,274.600,95.156,178.891,122.154,127.111,171.233,37.682,139.893,106.472,22.538,193.204,127.488,39.000,196.248,91.550,10.486,173.979,78.042,17.231,111.136,69.619,125.241,171.115,161.119,70.069,113.386,137.475,43.864,167.938,118.765,18.567,158.068,124.340,53.038,209.224,159.216,80.471,141.683,179.846,86.083,149.810,182.414,167.667,154.768,166.000,14.692,184.480,143.000,15.389,179.958,173.255,9.938,190.885,158.044,2.655,200.479,146.636,85.027,93.389,59.673,67.467,107.672,54.408,21.062,158.626,117.008,10.611,171.636,97.426,7.588,132.013,162.396,172.812,90.037,67.371,0.812,140.895,173.755
27,95.773,145.500,169.331,112.611,147.010,175.264,2.323,167.417,180.239,53.125,198.971,170.599,54.545,140.798,160.790,18.385,93.134,74.167,101.833,87.544,61.049,31.000,91.084,56.915,37.673,201.469,159.415,10.941,164.347,167.855,881.875,199.448,132.015,19.404,146.376,80.588,30.952,113.607,73.213,181.608,84.427,66.750,222.222,87.814,74.651,113.784,94.960,68.194,36.039,163.898,161.800,142.667,153.021,170.968,11.100,128.157,69.788,9.875,115.964,65.897,41.455,115.643,47.839,28.194,140.113,133.655,116.270,157.241,182.580,92.059,142.569,157.222,104.235,195.265,108.936,110.969,133.921,174.750,275.767,95.121,178.894,79.154,127.225,171.210,24.636,139.514,106.717,13.308,192.905,126.906,15.167,195.854,91.826,12.378,174.045,77.956,17.115,110.708,70.166,117.241,171.281,161.197,130.259,113.212,137.432,18.364,168.138,118.916,23.500,157.976,124.028,64.654,209.031,159.301,99.882,141.905,179.886,73.333,149.753,182.173,182.292,154.630,166.314,13.385,184.876,143.003,31.500,180.055,173.348,11.500,190.601,158.134,12.379,200.172,147.248,136.811,93.475,59.604,72.833,107.708,54.207,7.375,158.544,116.951,12.000,172.335,96.894,16.000,132.241,162.728,225.250,89.827,67.344,6.312,141.518,174.372
28,666.818,145.363,169.368,159.000,147.250,175.237,12.645,167.519,180.714,110.438,198.822,170.577,38.909,140.733,160.814,63.000,93.598,73.888,120.722,87.424,61.118,15.972,90.746,56.782,27.306,202.022,159.117,28.765,164.312,167.090,160.438,199.373,131.735,59.660,146.550,80.308,68.095,113.926,73.093,121.176,84.387,66.621,143.111,87.735,74.676,93.946,94.831,68.351,40.078,163.816,161.739,196.933,153.059,170.966,21.967,128.683,69.851,12.688,116.403,66.425,33.955,115.142,47.999,20.000,139.867,133.629,106.757,157.371,182.632,171.412,142.584,157.174,100.118,195.200,108.611,137.588,133.892,174.605,233.733,95.249,178.774,77.000,127.454,171.163,25.545,140.084,106.502,29.462,192.886,127.049,30.389,196.136,91.652,27.081,173.681,77.994,9.115,111.455,69.379,98.724,171.034,161.201,82.224,113.287,137.433,33.818,168.048,118.952,23.767,158.064,124.369,35.923,209.240,159.001,78.706,141.822,180.001,61.333,149.853,182.640,159.250,154.507,166.349,16.923,185.128,142.918,19.278,180.471,173.893,5.125,190.680,157.816,4.552,201.479,146.684,120.324,93.522,59.765,32.333,107.739,54.084,27.250,158.769,116.923,4.917,172.883,96.591,11.000,131.953,162.380,223.750,89.773,67.293,3.000,140.585,172.825
29,1593.500,145.415,169.429,126.778,147.397,175.237,4.774,166.960,180.097,64.812,199.198,170.697,50.409,140.763,160.839,102.846,93.258,74.068,108.389,87.542,61.093,17.389,90.504,56.934,15.918,201.893,159.127,14.882,164.155,167.559,202.688,199.274,132.162,43.064,146.733,80.488,15.810,114.284,72.994,216.000,84.478,66.373,225.056,87.818,74.676,94.811,94.616,68.094,51.608,163.919,161.694,155.033,153.246,170.806,13.933,128.542,69.693,11.562,116.489,66.249,20.045,115.444,48.175,33.032,139.544,133.263,88.162,157.420,182.784,118.882,142.645,157.267,114.745,195.017,108.742,104.639,134.173,174.675,287.367,95.172,178.960,102.231,127.388,171.356,29.682,140.206,106.504,44.769,193.053,127.036,11.889,196.126,91.737,34.486,174.250,77.911,35.962,110.801,70.067,96.793,171.176,161.147,77.224,113.634,137.327,38.864,167.914,118.923,18.133,157.437,123.977,43.846,209.453,159.103,116.941,142.064,179.974,74.417,149.845,181.926,189.250,154.818,165.801,12.615,184.435,143.061,15.722,180.313,173.797,6.812,190.629,158.721,11.552,201.079,146.480,117.946,93.416,59.702,52.367,107.661,54.233,9.562,158.859,116.863,4.306,173.165,96.965,15.706,131.961,162.155,138.250,89.900,67.171,1.812,141.825,174.065
30,1044.273,145.370,169.431,182.833,147.217,175.204,11.032,166.775,180.212,53.062,198.608,170.623,99.818,140.605,160.941,54.385,93.378,74.001,170.722,87.364,61.112,23.667,90.557,56.540,22.816,201.848,159.143,16.235,164.846,167.403,163.062,199.374,132.040,22.638,146.468,80.361,126.381,113.932,73.277,312.784,84.458,66.564,241.111,87.783,74.815,86.216,94.811,68.164,28.314,163.791,161.485,147.533,153.098,170.828,16.933,128.526,69.682,10.438,115.696,66.642,33.864,115.468,47.793,8.774,139.402,133.138,135.405,157.292,182.684,112.412,142.732,157.362,124.745,195.080,108.783,136.742,134.100,174.675,255.800,95.186,178.950,105.692,127.332,171.289,29.682,140.035,106.772,18.615,193.312,127.137,44.667,196.141,91.708,13.622,174.777,78.368,23.885,111.017,69.403,133.897,171.338,161.302,77.793,113.505,137.397,32.727,167.683,119.059,41.133,158.005,123.918,45.769,209.207,159.230,146.588,141.734,179.941,77.333,149.505,181.870,178.875,154.777,166.096,3.000,185.153,142.954,26.833,179.888,173.221,15.938,190.831,158.426,4.552,200.246,146.625,85.892,93.463,59.742,47.800,107.764,54.249,5.812,158.852,116.788,6.111,172.430,97.343,4.118,132.472,162.413,214.438,89.900,67.313,3.625,141.226,173.402
31,208.409,145.609,169.506,179.333,147.198,175.203,6.387,167.524,180.534,70.000,198.899,170.436,54.500,140.769,161.034,49.385,93.424,74.195,191.111,87.197,61.317,30.250,90.627,56.824,24.122,200.775,159.244,8.118,164.455,167.270,277.438,199.398,132.014,48.255,146.480,80.464,51.714,113.855,73.219,1940.118,84.404,66.523,257.556,87.718,74.745,69.514,94.885,67.997,28.784,163.907,161.721,157.067,153.176,170.988,24.133,128.092,69.514,4.750,116.552,66.316,35.045,115.093,48.006,2.323,139.750,133.395,96.649,157.315,182.553,108.647,142.862,157.138,138.706,195.302,108.758,114.515,133.969,174.507,263.533,95.259,179.045,89.154,126.967,171.430,27.682,139.926,106.930,16.692,192.938,127.291,416.222,196.344,91.548,10.000,174.516,78.057,9.038,110.796,69.875,144.931,171.230,161.146,78.897,113.557,137.344,38.864,168.205,118.804,30.067,158.017,124.056,25.308,208.895,159.187,105.412,141.777,179.908,38.583,149.847,182.651,132.292,154.603,166.258,670.462,184.857,143.148,4.778,179.912,173.665,14.750,190.628,157.839,6.241,201.037,146.449,101.405,93.549,59.904,65.400,107.750,54.164,27.750,158.510,116.267,9.722,172.904,96.943,9.000,132.104,163.045,176.750,89.775,67.209,2.812,141.487,173.452
32,92.500,145.542,169.434,147.500,147.355,175.233,8.452,167.370,180.338,62.312,198.887,170.696,39.000,140.874,160.799,38.077,93.424,74.030,287.278,87.204,61.347,50.222,90.898,56.824,20.735,202.095,159.289,18.412,164.308,167.147,198.062,199.414,131.872,20.000,147.108,80.818,42.952,114.005,73.391,854.157,84.395,66.557,2383.278,87.782,74.707,64.378,94.846,68.197,28.431,163.835,161.143,144.367,152.967,170.989,18.333,128.228,70.286,10.188,115.741,65.852,32.409,115.254,47.801,26.129,139.789,133.657,114.541,157.378,182.617,190.471,142.676,157.099,133.529,195.284,108.749,108.598,134.147,174.750,276.667,95.146,178.957,82.077,127.273,171.414,43.455,140.075,107.020,65.000,193.189,127.188,7.333,195.650,91.427,14.270,174.236,78.397,11.885,111.246,70.314,126.172,171.266,161.503,75.138,113.587,137.405,44.909,167.978,118.934,22.000,158.320,123.965,36.308,208.754,159.153,110.353,141.825,179.904,52.417,149.887,182.161,172.167,154.708,166.329,122.692,184.875,142.995,0.944,180.192,173.171,18.875,190.313,157.891,6.655,200.589,147.134,109.892,93.469,59.611,86.167,107.657,54.269,13.250,158.847,117.069,2.250,172.928,97.338,7.000,131.889,162.910,198.250,89.899,67.143,0.125,141.205,173.445
33,66.727,145.609,169.559,196.222,147.213,175.239,1.613,167.704,180.315,93.312,198.870,170.636,1107.136,140.763,161.016,53.000,93.468,74.011,246.111,87.299,61.280,23.667,91.098,57.132,33.796,201.616,159.173,15.412,164.315,167.452,124.875,199.350,131.922,29.404,146.510,80.176,40.476,114.073,73.384,497.922,84.436,66.494,1294.444,87.764,74.737,94.324,94.913,68.391,40.863,163.978,161.518,152.567,153.221,170.901,20.400,128.322,69.604,28.188,116.109,66.422,29.000,115.452,48.075,3.935,139.701,133.191,131.405,157.560,182.590,165.412,142.739,157.337,85.412,195.149,108.619,96.742,134.085,174.665,316.567,95.138,178.867,62.692,127.174,171.289,47.636,139.886,106.925,51.615,193.138,127.242,18.222,196.514,91.519,15.243,174.089,77.941,16.038,110.497,69.329,99.241,171.105,161.261,54.069,113.513,137.312,25.500,167.764,118.838,26.600,157.867,124.089,40.654,208.993,159.157,87.176,141.770,179.817,64.250,149.835,182.181,132.083,154.681,166.242,30.462,185.072,143.440,32.556,180.179,174.000,6.938,190.805,158.554,8.897,200.254,147.085,109.622,93.626,59.972,70.400,107.619,54.239,13.062,158.747,116.918,8.028,172.574,97.368,2.235,132.068,162.791,163.875,89.924,67.229,0.000,NaN,NaN
34,109.318,145.482,169.463,167.333,147.258,175.184,3.935,167.011,180.041,51.312,198.639,170.865,255.727,140.862,160.851,30.231,93.479,74.124,242.556,87.210,61.314,42.361,90.923,56.551,15.265,201.558,159.376,38.235,164.598,166.871,173.438,199.440,132.169,54.596,146.839,80.503,47.905,113.878,73.345,511.137,84.349,66.478,315.722,87.796,74.818,92.270,94.548,68.044,24.510,163.875,161.377,174.267,153.174,170.993,5.233,127.709,70.006,11.625,116.498,65.948,35.545,115.380,47.483,20.258,140.028,133.761,89.514,157.096,182.631,164.706,142.603,157.130,108.353,195.279,108.563,117.155,133.956,174.679,319.900,95.275,178.888,98.077,127.286,171.277,30.318,139.978,106.552,41.077,193.033,127.064,39.056,196.725,91.786,16.324,174.211,78.506,6.731,111.069,69.671,135.759,171.266,161.291,66.931,113.567,137.483,48.500,167.927,118.864,15.933,157.936,123.992,35.615,208.839,159.278,88.235,142.009,179.855,69.833,149.912,182.008,149.667,154.679,166.194,5.846,185.192,143.387,20.722,179.697,173.486,13.375,190.892,158.055,9.379,200.160,147.092,119.676,93.490,59.785,68.167,107.519,54.186,10.562,158.642,116.585,9.250,172.817,96.859,3.412,132.808,162.285,189.812,89.893,67.237,0.000,NaN,NaN
35,113.864,145.403,169.381,143.222,147.167,175.247,14.129,167.597,180.334,57.688,198.780,170.620,38.636,140.951,160.911,35.538,93.631,74.291,101.611,87.366,61.033,32.417,90.800,56.683,19.510,201.458,159.345,12.588,164.122,167.091,142.188,199.397,132.036,26.468,146.308,80.447,56.190,113.806,73.458,152.353,84.359,66.512,164.611,87.716,74.697,107.946,94.887,67.921,39.608,164.170,161.461,108.567,153.084,171.207,14.500,128.472,69.366,22.875,116.297,66.678,37.409,115.425,47.782,8.258,138.880,133.436,63.189,157.627,182.581,130.176,142.641,157.032,119.686,195.082,108.674,107.732,133.832,174.617,237.133,95.235,179.002,130.615,127.259,171.433,21.591,140.056,106.669,25.000,193.113,127.494,15.444,196.345,91.291,12.541,174.839,78.084,15.231,111.125,69.819,99.517,171.501,161.193,88.086,112.997,137.298,40.909,167.870,118.880,35.867,157.581,124.084,50.231,209.103,159.139,82.235,141.800,179.779,40.833,149.886,182.395,168.000,154.893,166.352,10.846,184.486,142.606,11.889,180.324,173.500,22.500,190.375,158.032,6.103,201.030,146.445,105.892,93.531,59.664,70.067,107.684,54.203,30.875,158.844,116.884,11.806,173.090,96.915,2.765,132.294,162.773,170.375,89.877,67.101,0.250,141.205,173.135
36,115.409,145.390,169.306,140.111,147.314,175.001,4.065,167.004,179.930,43.688,198.914,170.580,43.682,141.048,161.063,35.538,93.591,74.073,126.722,87.313,61.259,45.333,90.724,56.973,20.408,201.606,159.481,14.353,164.311,167.446,175.938,199.453,132.150,31.404,146.554,80.437,64.571,113.770,73.265,126.784,84.422,66.547,218.889,87.842,74.706,805.405,95.016,68.050,35.098,164.075,161.605,266.700,153.178,170.785,19.767,128.769,69.644,23.312,116.078,66.410,34.818,115.318,47.829,32.065,139.510,133.534,100.270,157.637,182.716,138.471,142.639,157.068,98.745,195.193,108.716,126.969,133.960,174.717,307.267,95.137,178.910,67.000,127.280,171.568,41.364,139.969,106.902,52.692,193.063,127.109,13.222,196.381,90.937,19.081,174.141,77.908,14.846,110.970,69.242,101.241,171.219,161.306,77.897,113.413,137.375,60.409,167.925,119.089,28.267,157.886,124.044,37.462,209.076,159.272,43.176,141.672,179.863,50.083,149.860,182.474,196.458,154.637,166.338,9.923,184.872,143.005,27.500,179.798,173.231,14.062,191.001,158.066,8.690,200.632,146.085,98.324,93.564,59.665,58.233,107.740,54.259,21.875,158.712,116.642,11.417,172.182,97.239,8.529,131.616,162.738,189.688,90.015,67.182,2.688,140.982,173.359
37,91.136,145.422,169.341,164.389,147.301,175.340,5.742,166.820,180.540,37.438,198.568,170.457,55.364,140.686,160.641,42.308,93.502,73.808,88.722,87.356,61.194,28.694,90.797,56.923,30.245,201.297,159.256,14.412,164.293,167.217,167.062,199.436,131.919,23.021,147.022,80.485,53.619,113.693,73.236,108.902,84.447,66.558,265.111,87.849,74.640,164.108,94.923,68.147,47.294,163.933,161.934,166.067,153.073,170.903,19.667,128.168,69.521,3.562,115.812,66.103,26.818,115.720,47.560,4.903,139.582,133.479,112.703,157.394,182.693,88.824,142.622,157.119,105.843,195.236,108.556,136.021,133.852,174.590,286.767,95.220,179.070,136.846,127.383,171.424,25.864,139.805,107.082,29.769,192.965,126.878,13.889,196.497,91.769,12.000,173.628,78.383,33.423,110.560,69.639,130.586,171.337,161.157,91.897,113.559,137.260,53.500,167.780,118.821,27.033,157.988,123.949,64.038,209.061,159.181,124.706,141.884,180.002,47.417,149.672,182.321,162.000,154.600,166.287,14.846,184.494,143.046,6.389,180.203,173.547,18.750,190.574,158.453,10.517,200.147,146.480,124.270,93.381,59.888,78.133,107.659,54.442,24.625,158.877,116.343,11.472,171.902,97.092,11.647,132.542,162.727,170.812,89.800,67.176,4.188,141.205,174.139
38,49.773,145.413,169.624,181.667,147.076,175.247,15.097,166.792,180.424,24.500,198.971,170.528,44.364,140.671,160.704,20.769,93.349,74.099,101.389,87.510,61.014,31.889,90.773,56.990,30.041,200.788,159.297,18.176,164.268,167.041,126.188,199.523,132.049,30.170,146.678,80.239,59.619,113.765,73.250,145.176,84.400,66.567,166.222,87.716,74.788,101.946,94.798,68.236,23.608,163.684,161.967,151.333,153.084,171.011,14.267,127.685,69.663,14.562,116.453,66.241,35.545,115.402,47.738,11.226,139.780,133.330,81.135,157.419,182.612,139.059,142.753,157.182,91.098,195.066,108.602,105.216,134.005,174.753,250.800,95.246,178.956,73.308,127.079,171.191,41.636,140.003,106.743,38.154,193.079,127.322,18.278,196.373,91.888,14.108,174.045,78.377,321.308,110.849,69.636,152.034,171.209,161.306,68.034,113.449,137.357,53.273,168.018,118.691,13.467,157.604,124.120,56.500,209.110,159.163,112.471,141.985,180.016,31.417,149.740,181.983,144.042,154.690,166.139,30.000,184.592,143.214,7.833,179.942,173.845,7.938,190.698,158.519,2.310,200.563,147.405,145.189,93.393,59.897,63.167,107.636,54.244,28.312,158.826,116.769,11.889,172.674,97.067,13.588,132.184,162.447,223.438,89.999,67.267,0.375,140.895,174.375
