 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35
463,291.241,109.210,166.570,190.667,106.477,160.427,92.810,99.618,153.781,1494.190,108.199,214.263,224.290,100.744,145.553,224.433,105.997,151.790,24.820,93.081,193.616,411.273,112.682,162.363,10.250,94.614,116.164,161.500,134.692,171.337,1554.286,102.338,210.364,170.310,92.107,159.662,307.958,87.113,158.470,213.278,123.757,168.584,273.647,107.261,157.019,146.455,123.248,160.641,30.059,117.449,160.768,116.207,97.535,160.221,160.581,126.786,171.280,119.765,113.425,218.419,362.649,117.688,173.697,326.528,117.932,168.077,115.273,89.973,153.317,100.133,65.721,101.564,115.568,130.061,174.265,55.500,57.446,104.085,416.375,69.354,97.609,45.846,134.929,178.120,149.438,124.719,151.939,70.125,95.189,150.358,192.387,99.036,149.851,45.167,127.425,178.211,249.750,129.187,168.783,82.125,130.353,161.147,97.700,112.320,151.567
464,338.380,109.303,166.500,180.133,106.406,160.313,95.286,100.058,153.916,964.286,108.221,214.290,206.435,100.774,145.553,245.000,105.928,151.629,48.426,93.219,193.287,392.818,112.709,162.484,6.925,94.335,116.342,96.812,134.790,171.528,1058.381,102.332,210.329,147.138,92.193,159.677,196.667,87.165,158.531,110.111,123.634,168.650,333.588,107.245,157.076,119.273,123.444,160.491,40.647,117.801,160.899,124.414,97.573,160.141,127.097,126.688,171.470,117.588,113.584,218.448,257.081,117.589,173.741,338.722,118.109,168.033,107.682,89.991,153.292,66.133,65.509,101.442,186.162,130.115,173.963,114.273,57.162,104.020,415.375,69.369,97.615,24.231,134.670,177.990,158.750,124.803,151.694,41.500,95.218,150.289,279.548,99.053,149.897,40.667,127.469,178.040,146.875,129.147,168.695,105.125,130.071,160.847,122.900,112.076,151.458
465,326.177,109.376,166.532,149.700,106.371,160.063,67.333,99.802,153.885,131.143,108.241,214.287,203.623,100.759,145.498,244.800,106.050,151.776,45.607,93.300,193.292,399.273,112.741,162.360,11.900,94.817,115.984,129.125,135.088,171.394,313.524,102.342,210.514,180.483,92.120,159.724,245.167,87.095,158.635,120.889,123.629,168.666,266.588,107.314,157.167,96.682,123.396,160.583,89.529,117.450,161.033,130.345,97.457,160.411,171.355,126.655,171.326,88.765,113.448,218.462,231.351,117.595,173.608,321.306,118.055,168.026,100.091,89.997,153.279,84.100,65.733,101.485,106.216,130.053,174.481,66.545,57.209,104.138,406.292,69.315,97.660,11.308,134.436,178.053,59.125,124.918,151.966,38.125,95.141,150.299,173.032,98.944,149.792,42.167,127.527,178.112,190.125,129.063,168.683,115.750,130.250,160.884,81.200,112.333,151.779
466,2628.279,109.346,166.527,187.033,106.280,160.316,73.381,99.816,153.653,120.190,108.283,214.238,183.014,100.640,145.551,195.667,106.130,151.620,47.541,93.085,193.294,483.818,112.659,162.507,10.450,94.320,115.414,229.188,134.779,171.487,134.190,102.233,210.369,161.000,92.202,159.817,291.833,87.128,158.423,171.722,123.572,168.546,270.235,107.227,157.072,104.500,123.352,160.427,63.588,117.885,160.824,87.931,97.418,160.281,272.065,126.694,171.343,139.824,113.622,218.302,296.270,117.633,173.682,354.750,118.003,168.036,120.455,89.928,153.155,115.867,65.985,101.601,151.459,130.106,173.980,104.273,57.153,103.894,520.750,69.334,97.576,29.077,134.922,178.193,81.250,124.702,151.630,36.125,95.024,150.421,181.935,98.918,149.801,72.000,127.396,178.167,211.625,129.116,168.559,47.792,130.256,161.159,76.100,112.131,151.465
467,2425.165,109.324,166.615,180.400,106.227,160.240,56.524,100.153,153.858,78.333,108.246,214.384,268.145,100.817,145.428,244.733,106.040,151.715,36.393,93.420,192.971,454.455,112.714,162.568,24.500,95.079,116.160,128.625,134.771,171.436,133.667,102.345,210.207,177.345,92.283,159.772,225.042,87.218,158.411,110.889,123.731,168.442,316.353,107.218,156.973,102.864,123.359,160.297,67.941,117.515,160.750,85.931,97.700,160.282,207.419,126.634,171.218,75.941,113.474,218.258,239.459,117.703,173.762,338.306,118.003,168.000,112.545,89.825,153.474,74.767,65.676,101.448,127.351,130.061,174.216,87.182,57.287,103.834,312.917,69.301,97.588,29.077,134.871,178.220,115.562,124.625,151.999,29.250,95.473,149.939,252.903,98.977,149.807,52.389,127.629,177.848,205.688,129.174,168.549,85.458,130.362,160.844,109.800,112.046,151.575
468,1547.114,109.338,166.613,144.900,106.327,160.541,73.619,99.703,153.808,175.095,108.123,214.491,189.217,100.692,145.542,221.100,106.004,151.624,26.262,93.038,193.446,474.091,112.640,162.578,10.225,94.805,116.058,101.500,134.742,171.213,134.810,102.207,210.467,137.552,92.209,159.811,227.667,87.082,158.457,138.111,123.508,168.566,364.412,107.260,157.160,106.864,123.516,160.449,39.471,117.598,160.708,87.276,97.614,160.124,177.613,126.689,171.326,138.235,113.423,218.348,245.838,117.712,173.766,381.667,118.180,168.094,110.045,89.669,153.411,95.300,65.674,101.482,91.297,130.001,174.343,89.091,57.232,103.978,435.042,69.398,97.634,35.308,134.793,178.360,107.312,124.848,152.159,59.500,95.240,150.348,156.581,99.114,149.819,92.722,127.345,177.995,217.000,129.213,168.844,108.917,130.331,160.737,109.400,112.060,151.578
469,719.747,109.369,166.451,166.667,106.366,160.448,58.905,99.733,153.806,137.714,108.257,214.033,231.797,100.933,145.512,248.533,106.011,151.564,41.770,93.269,192.893,452.182,112.696,162.518,11.150,94.202,116.165,211.750,134.817,171.383,182.333,102.307,210.061,209.828,92.078,159.599,237.583,87.110,158.551,183.389,123.552,168.625,268.000,107.275,157.082,152.909,123.623,160.441,64.706,117.532,160.736,108.897,97.611,160.403,215.484,126.677,171.204,149.882,113.508,218.366,283.189,117.662,173.723,366.111,118.203,168.094,84.318,90.011,153.392,102.667,65.525,101.554,179.189,130.040,174.204,68.591,57.175,103.951,396.542,69.357,97.655,17.769,134.849,178.506,95.750,124.877,151.898,56.375,95.313,150.442,179.548,98.955,149.880,25.222,127.357,177.986,171.812,129.146,168.541,95.750,130.388,160.952,202.200,112.114,151.685
470,1964.557,109.383,166.499,173.033,106.455,160.344,91.429,99.923,153.692,206.429,108.337,214.219,201.188,100.721,145.434,203.367,106.084,151.817,69.410,93.107,192.911,507.636,112.643,162.492,21.925,94.902,115.976,136.312,134.653,171.439,170.857,102.462,210.462,131.793,92.160,159.668,161.167,87.171,158.301,152.667,123.686,168.687,270.529,107.325,157.083,88.318,123.423,160.573,50.471,117.751,161.009,97.931,97.675,160.223,201.226,126.588,171.449,115.765,113.576,218.050,339.730,117.604,173.717,352.833,118.049,168.125,106.727,90.006,153.469,130.500,65.771,101.322,88.324,130.152,174.147,82.364,56.924,103.943,385.583,69.299,97.598,26.385,135.385,178.158,125.688,124.794,151.655,95.250,95.329,150.356,212.581,98.986,149.659,21.944,127.806,178.069,219.188,129.193,168.686,89.125,130.312,161.169,82.800,112.089,151.493
471,1232.937,109.364,166.571,189.000,106.376,160.459,44.333,100.031,153.938,147.714,108.103,214.407,203.536,100.812,145.573,207.067,106.126,151.657,38.098,93.254,192.853,523.909,112.624,162.456,5.900,94.205,115.881,148.062,134.785,171.461,158.238,102.211,210.448,192.034,91.983,159.703,217.708,87.203,158.586,139.444,123.640,168.591,282.059,107.320,157.075,102.409,123.563,160.420,59.000,117.548,160.795,91.724,97.642,160.293,170.065,126.723,171.210,124.647,113.486,218.318,360.216,117.861,173.636,356.222,118.090,168.053,138.955,89.939,153.267,88.833,65.484,101.400,88.054,129.964,174.215,139.545,57.193,104.023,423.833,69.290,97.694,20.154,134.818,177.602,145.375,124.891,151.772,74.250,95.420,150.322,206.581,99.023,149.883,43.444,127.202,178.305,131.938,129.326,168.696,66.083,130.326,160.827,121.900,112.241,151.669
472,1277.570,109.372,166.568,259.567,106.273,160.392,70.286,99.676,153.592,147.476,108.165,214.236,199.275,100.470,145.443,198.900,105.965,151.738,45.541,93.283,193.625,390.682,112.611,162.468,6.475,94.074,115.797,167.188,134.763,171.290,208.905,102.311,210.280,194.069,92.162,159.651,280.333,87.020,158.550,153.833,123.639,168.569,268.941,107.236,157.146,109.682,123.549,160.381,61.000,117.717,160.821,97.103,97.673,160.274,284.774,126.719,171.446,106.647,113.415,218.283,289.730,117.638,173.767,370.444,118.152,168.026,88.727,90.070,153.178,127.500,65.730,101.387,134.432,130.129,174.583,114.545,57.210,104.003,396.958,69.251,97.587,18.923,134.669,177.783,139.000,124.775,152.022,56.375,95.326,150.162,195.742,99.219,149.671,95.056,127.481,177.961,185.000,129.078,168.831,88.542,130.090,161.179,131.200,112.277,151.560
473,1587.038,109.410,166.611,144.667,106.310,160.352,86.524,99.683,153.763,138.905,108.246,214.278,271.159,100.598,145.436,201.667,105.998,151.670,42.033,93.222,193.413,477.091,112.623,162.581,6.450,94.616,115.503,117.500,134.783,171.539,176.571,102.397,210.273,1043.207,92.160,159.572,544.417,87.329,158.854,99.111,123.626,168.531,264.118,107.348,157.003,328.000,123.274,160.352,71.176,117.484,160.917,101.345,97.492,160.202,205.226,126.682,171.425,156.235,113.399,218.415,330.649,117.690,173.720,331.528,117.953,168.009,156.682,90.142,153.399,117.067,65.718,101.324,92.486,130.132,174.299,83.909,57.286,103.940,431.500,69.316,97.596,41.769,134.871,178.192,131.438,124.809,151.939,38.500,95.535,150.227,229.161,99.028,149.840,56.167,127.404,178.047,176.438,129.126,168.704,59.125,130.200,161.064,57.600,112.284,151.932
474,528.127,109.355,166.507,188.300,106.303,160.353,103.048,99.879,153.874,212.190,108.217,214.286,200.348,100.847,145.608,226.500,106.070,151.567,47.246,93.304,192.985,463.045,112.615,162.458,13.800,94.370,116.082,166.688,134.718,171.613,165.619,102.221,210.440,1521.172,92.167,159.626,545.208,87.280,158.696,145.833,123.678,168.503,254.059,107.289,156.930,440.864,123.378,160.358,51.588,117.733,160.797,134.724,97.624,160.350,210.258,126.645,171.359,114.353,113.532,218.039,285.081,117.692,173.704,297.167,118.049,167.970,86.682,90.032,153.351,114.600,65.639,101.530,177.459,130.116,174.198,65.636,57.232,104.111,366.500,69.423,97.588,35.538,134.708,178.301,175.938,124.736,151.693,11.125,95.029,150.477,267.097,99.124,149.808,93.333,127.507,178.069,179.938,129.187,168.882,79.917,130.205,161.003,155.100,112.268,151.424
475,293.063,109.266,166.401,144.900,106.287,160.188,96.190,99.855,153.670,128.095,108.262,214.233,227.130,100.881,145.519,277.367,106.062,151.737,24.066,93.269,193.309,381.682,112.713,162.472,13.975,94.641,116.062,115.938,134.826,171.344,149.905,102.254,210.153,1052.517,92.196,159.600,2015.875,87.088,158.398,176.056,123.532,168.615,236.294,107.394,157.124,104.818,123.312,160.490,76.529,117.503,161.117,104.966,97.573,160.506,215.097,126.744,171.391,107.294,113.605,218.183,250.703,117.688,173.675,348.833,118.159,168.007,86.864,89.811,153.371,86.667,65.294,101.524,157.892,129.972,174.462,82.955,57.080,104.003,360.708,69.346,97.544,34.923,135.101,178.206,121.625,124.766,152.018,64.625,94.969,150.451,204.194,99.019,149.921,41.056,127.311,178.287,162.625,129.082,168.803,62.917,130.252,161.100,111.900,112.189,151.757
476,294.886,109.226,166.656,158.733,106.350,160.222,67.095,99.802,153.925,166.333,108.211,214.209,226.696,100.664,145.535,205.467,105.972,151.727,58.590,93.373,193.408,398.000,112.663,162.448,15.000,94.255,115.450,95.438,134.767,171.489,189.762,102.402,210.170,740.862,92.165,159.671,1375.833,87.125,158.350,142.389,123.646,168.352,249.118,107.267,156.956,130.773,123.093,160.348,65.353,117.810,161.109,87.621,97.240,160.347,257.871,126.836,171.389,104.882,113.480,218.465,331.459,117.675,173.824,341.722,118.223,167.999,82.273,90.155,153.609,93.700,65.739,101.391,99.784,129.737,174.361,73.818,56.931,103.807,335.667,69.312,97.560,31.615,134.442,177.849,185.750,124.692,151.900,88.250,95.287,150.232,217.355,98.877,149.861,33.833,127.494,178.216,204.625,129.028,168.729,80.333,130.296,161.108,129.800,112.102,151.508
477,371.899,109.368,166.565,163.600,106.319,160.318,63.571,99.945,153.824,126.714,108.191,214.420,192.957,100.758,145.575,210.567,106.019,151.639,47.311,93.409,193.165,419.955,112.576,162.385,9.750,94.325,115.787,152.500,134.858,171.287,174.857,102.319,210.357,154.862,92.033,159.713,215.708,87.198,158.401,139.056,123.609,168.511,152.824,107.286,157.076,125.182,123.212,160.506,99.059,117.840,160.631,77.414,97.532,160.246,175.484,126.537,171.265,99.706,113.510,218.313,255.784,117.733,173.707,320.750,118.049,167.962,109.273,90.053,153.369,89.533,65.966,101.440,161.459,130.105,174.426,75.591,57.140,103.791,316.500,69.220,97.582,15.077,134.809,178.177,121.625,124.820,151.742,61.125,95.217,150.412,220.258,99.133,149.903,50.667,127.684,178.014,149.250,129.284,168.776,75.625,130.218,161.241,50.300,112.213,151.693
478,300.658,109.362,166.538,189.733,106.392,160.284,64.667,100.137,153.693,133.286,108.272,214.296,208.725,100.597,145.560,173.067,105.883,151.703,50.689,93.164,193.212,382.682,112.600,162.521,17.575,94.300,116.450,152.062,134.859,171.259,164.143,102.388,210.514,284.759,92.198,159.528,227.208,87.123,158.527,103.722,123.642,168.664,205.412,107.321,156.953,87.318,123.395,160.065,53.529,117.871,160.917,105.172,97.607,160.335,212.774,126.636,171.217,123.000,113.445,218.295,249.514,117.846,173.686,366.528,118.120,168.082,150.182,89.921,153.436,87.767,65.470,101.529,117.135,130.174,174.267,110.273,56.865,104.212,389.458,69.343,97.603,22.769,134.491,178.403,98.500,124.930,151.920,82.750,95.080,150.355,215.419,99.065,149.904,33.944,127.327,178.386,162.062,129.104,168.701,101.875,129.932,160.866,80.800,112.064,151.545
479,336.709,109.320,166.566,212.533,106.282,160.416,55.905,99.661,153.655,146.238,108.110,214.376,202.841,100.537,145.466,188.733,106.106,151.735,32.459,93.155,193.179,466.318,112.729,162.519,3.200,94.581,116.238,165.812,134.685,171.343,123.238,102.429,210.143,188.379,92.083,159.725,206.542,87.186,158.450,201.056,123.529,168.723,293.235,107.282,156.898,109.455,123.390,160.348,73.353,118.060,160.981,127.655,97.437,160.325,1090.839,126.717,171.226,121.941,113.448,218.388,285.135,117.569,173.707,353.750,118.098,167.992,60.227,89.894,153.367,103.967,65.573,101.349,213.243,130.145,174.282,63.545,56.921,104.057,345.500,69.190,97.688,31.154,135.278,178.044,108.812,124.878,151.968,80.500,95.207,150.266,227.806,99.070,149.800,31.944,127.513,177.900,509.500,129.115,168.903,88.958,130.143,161.045,99.900,112.203,151.601
480,345.949,109.415,166.589,182.267,106.389,160.341,87.476,99.786,153.523,128.762,108.059,214.313,228.841,100.766,145.604,239.133,106.023,151.781,38.984,93.103,193.580,393.136,112.614,162.338,8.500,94.731,115.889,97.438,134.886,171.550,151.571,102.371,210.379,174.310,92.159,159.651,192.792,87.242,158.683,150.000,123.612,168.816,268.294,107.249,157.117,117.136,123.267,160.405,54.588,117.564,160.925,159.138,97.739,160.513,346.645,126.652,171.412,161.882,113.600,218.392,271.568,117.570,173.649,367.444,118.131,168.053,164.045,90.038,153.291,113.733,65.768,101.552,121.946,130.018,174.212,79.682,57.078,104.042,340.833,69.343,97.567,11.538,135.011,177.870,141.562,124.729,151.955,84.250,95.279,150.379,196.452,99.005,149.835,57.944,127.353,178.336,234.938,129.141,168.704,130.292,129.958,160.921,52.400,112.231,151.750
481,326.456,109.320,166.521,307.967,106.370,160.476,71.143,100.124,153.794,130.714,108.304,214.017,215.942,100.843,145.499,187.633,105.934,151.726,41.967,93.205,193.177,462.727,112.636,162.439,12.925,94.134,116.419,126.562,134.905,171.469,152.476,102.328,210.419,177.379,92.154,159.619,204.958,87.171,158.137,193.056,123.646,168.546,266.412,107.268,157.046,145.409,123.310,160.579,52.529,117.115,161.018,126.586,97.847,160.334,247.419,126.686,171.447,92.941,113.303,218.218,223.892,117.750,173.575,362.028,118.058,168.024,105.818,90.069,153.162,49.433,65.679,101.499,128.865,129.963,173.945,78.273,57.125,103.877,362.875,69.281,97.628,7.692,134.673,178.117,127.438,124.792,151.833,104.625,95.088,150.434,255.548,99.122,149.691,58.556,127.523,178.077,182.125,129.020,168.869,89.083,130.349,161.012,127.700,112.279,151.470
482,312.532,109.313,166.561,186.900,106.239,160.351,72.762,100.053,153.765,121.000,108.150,214.035,181.014,100.760,145.572,179.000,105.913,151.709,42.754,93.298,193.417,428.773,112.620,162.485,12.675,94.622,115.632,204.375,134.822,171.531,132.810,102.465,210.500,186.862,92.143,159.642,193.917,87.127,158.504,137.056,123.538,168.558,282.588,107.258,157.073,190.955,123.473,160.283,71.353,117.527,160.692,140.724,97.516,160.146,191.806,126.738,171.410,122.529,113.506,218.423,301.027,117.640,173.720,285.833,118.029,168.028,94.091,89.830,153.266,63.900,65.765,101.324,338.054,130.030,174.179,63.636,57.306,104.168,422.042,69.177,97.641,27.385,134.621,177.766,105.375,124.820,152.048,49.250,95.479,150.280,236.645,98.975,149.874,87.444,127.158,178.099,189.062,129.195,168.743,85.708,130.414,161.065,129.000,112.328,151.719
483,324.861,109.351,166.410,267.767,106.335,160.481,93.619,99.997,153.751,99.524,108.306,214.244,225.014,100.897,145.516,232.167,105.991,151.729,31.443,93.366,193.032,373.045,112.586,162.425,9.725,95.015,116.114,871.188,134.751,171.502,128.095,102.432,210.502,156.069,92.224,159.682,216.625,87.118,158.361,156.611,123.648,168.468,231.000,107.301,157.030,79.045,123.527,160.124,27.824,117.615,160.958,133.552,97.638,160.239,265.226,126.729,171.203,142.118,113.501,218.168,253.784,117.678,173.746,388.778,118.141,168.049,157.545,90.177,153.556,77.000,65.967,101.554,1034.432,130.081,174.293,99.273,57.129,104.121,417.000,69.300,97.638,18.077,134.368,177.780,137.625,124.674,151.723,71.000,95.446,150.232,180.903,99.037,149.984,51.778,127.433,178.152,499.812,129.239,169.085,55.125,130.213,161.201,133.900,112.149,151.673
484,297.190,109.249,166.485,216.533,106.379,160.364,94.238,99.780,153.778,143.762,108.340,214.016,244.087,100.681,145.537,164.167,106.097,151.660,44.852,93.483,192.704,354.545,112.575,162.336,8.400,94.683,116.102,537.375,134.819,171.528,186.238,102.235,210.268,176.448,92.202,159.548,232.083,87.147,158.547,134.389,123.554,168.521,217.529,107.103,157.044,72.000,122.929,160.443,65.235,117.826,160.935,150.310,97.655,160.286,191.613,126.665,171.352,100.647,113.638,218.427,326.757,117.697,173.656,315.667,117.912,168.088,178.955,90.128,153.324,75.200,65.520,101.434,855.351,130.072,174.321,66.182,57.339,103.908,426.333,69.329,97.672,51.077,134.856,178.186,114.688,124.621,151.729,103.625,95.170,150.411,221.806,99.240,149.748,73.667,127.420,178.419,354.688,129.256,169.133,81.125,130.251,160.671,118.000,112.210,151.336
485,313.595,109.427,166.595,216.800,106.362,160.589,61.762,99.797,153.708,129.381,108.079,214.232,185.768,100.768,145.486,204.833,106.049,151.744,44.328,93.178,193.229,425.591,112.683,162.466,39.950,94.251,115.458,191.875,134.789,171.491,186.238,102.224,210.208,167.621,92.087,159.551,312.292,87.126,158.516,168.833,123.635,168.624,291.882,107.272,157.028,73.182,123.349,160.321,84.118,117.725,160.954,112.483,97.596,160.443,208.516,126.705,171.272,146.529,113.451,218.118,280.270,117.689,173.738,330.167,118.082,168.022,175.682,90.122,153.352,84.667,65.525,101.548,252.595,130.172,174.279,96.455,57.132,104.027,386.083,69.249,97.552,15.923,135.354,178.387,140.250,124.803,152.030,58.125,95.522,150.234,206.452,99.040,149.723,90.889,127.561,177.988,273.750,129.191,168.783,93.750,130.043,160.936,139.600,112.129,151.480
