 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32
541,268.500,36.946,87.357,30.250,39.761,45.236,741.333,46.692,33.475,292.250,50.800,48.029,60.364,58.427,58.140,133.400,51.470,76.705,172.250,55.018,50.014,826.250,60.318,43.975,659.667,39.683,67.084,483.750,48.679,65.559,279.500,56.248,45.538,234.000,51.662,88.697,314.889,48.498,86.396,419.000,45.397,96.206,1156.667,44.127,68.625,176.500,39.670,72.288,136.333,34.719,68.955,145.556,60.532,81.409,138.000,54.582,80.341,105.636,61.221,48.806,147.500,65.397,43.230,95.810,61.807,40.246,333.250,55.479,104.242,231.200,57.966,77.616,123.833,47.028,38.948,287.500,44.917,100.727,584.500,51.295,98.592,150.375,63.641,52.191,335.625,62.007,76.714,561.000,56.008,65.723,173.000,32.545,74.166,535.556,53.761,26.867
542,202.000,36.872,87.370,35.000,39.835,45.211,652.333,46.583,33.452,245.250,50.893,47.956,98.545,58.581,58.222,158.700,51.542,76.735,129.500,55.009,49.786,810.750,60.293,43.994,439.667,39.673,67.061,812.250,48.724,65.523,424.000,56.234,45.588,165.636,51.595,88.754,145.556,48.613,86.248,398.571,45.402,96.223,778.444,44.208,68.661,129.750,39.546,72.487,62.000,34.662,69.075,182.444,60.545,81.358,134.750,54.484,80.564,133.091,61.214,48.850,72.750,65.122,43.257,128.286,61.754,40.288,185.250,55.590,104.356,216.600,57.992,77.645,234.500,47.169,39.079,253.333,44.896,100.769,598.000,51.308,98.538,104.125,63.572,52.373,378.125,62.085,76.767,543.750,56.018,65.712,196.500,32.401,74.193,699.333,53.802,26.789
543,392.250,36.838,87.314,26.500,39.940,45.105,585.667,46.615,33.454,295.000,50.847,48.155,142.909,58.488,58.182,132.500,51.454,76.774,113.250,54.978,49.899,847.125,60.324,44.003,503.333,39.713,67.118,651.500,48.703,65.542,273.000,56.237,45.538,255.091,51.626,88.795,210.444,48.703,86.340,439.714,45.392,96.088,945.333,44.177,68.670,138.750,39.830,72.417,117.667,34.780,68.893,220.222,60.645,81.352,190.000,54.429,80.519,38.000,60.862,48.809,92.250,64.999,43.139,96.000,61.976,40.183,305.500,55.506,104.284,197.200,57.986,77.673,507.500,47.131,39.089,335.667,44.951,100.784,561.000,51.383,98.635,91.500,63.557,52.540,338.625,61.972,76.639,316.500,55.942,65.695,202.500,32.636,74.355,566.222,53.726,26.840
544,387.000,36.829,87.192,74.750,39.702,44.791,897.333,46.718,33.444,330.000,50.866,47.995,112.182,58.446,57.906,121.000,51.488,76.804,171.250,55.121,49.954,806.500,60.249,44.005,506.333,39.673,67.014,617.750,48.721,65.546,289.500,56.209,45.553,200.545,51.640,88.853,134.000,48.598,86.246,391.857,45.420,96.151,945.111,44.208,68.681,117.750,39.717,72.301,212.667,34.701,68.798,227.111,60.523,81.269,132.500,54.566,80.486,117.455,61.040,48.829,52.250,65.206,43.076,147.429,61.597,40.183,254.750,55.486,104.382,227.400,57.951,77.704,770.833,47.146,39.102,295.167,44.897,100.826,866.500,51.364,98.633,108.500,63.787,52.425,384.625,62.017,76.752,222.500,55.956,65.768,261.750,32.431,74.291,719.556,53.710,26.808
545,342.250,36.838,87.236,70.000,39.813,45.165,790.333,46.532,33.485,394.250,50.802,47.935,140.000,58.451,57.999,99.600,51.475,76.809,98.000,55.133,49.716,731.875,60.316,44.018,598.667,39.635,67.137,500.750,48.726,65.594,337.750,56.250,45.547,437.273,51.632,88.815,235.111,48.640,86.315,478.429,45.366,96.126,766.444,44.178,68.684,94.000,39.842,72.399,109.333,34.578,68.966,208.667,60.631,81.352,212.500,54.563,80.411,223.273,61.416,48.839,76.750,65.067,43.284,112.667,61.989,40.278,145.250,55.498,104.308,365.600,57.998,77.740,973.833,47.103,39.068,312.500,44.972,100.633,654.000,51.355,98.534,82.125,63.771,52.416,306.375,61.870,76.741,179.250,55.855,65.763,229.250,32.562,74.325,808.000,53.783,26.786
546,222.500,36.959,87.244,54.750,39.868,44.886,537.000,46.637,33.492,335.250,50.796,48.143,101.818,58.374,58.265,200.100,51.409,76.889,125.000,54.914,49.898,794.500,60.304,44.035,441.667,39.710,67.100,602.500,48.764,65.587,299.750,56.195,45.630,193.455,51.617,88.734,194.222,48.533,86.244,472.429,45.430,96.125,838.000,44.133,68.620,116.750,39.620,72.352,95.333,34.618,68.888,217.778,60.610,81.392,220.250,54.571,80.527,138.364,61.051,48.799,120.250,65.163,43.311,98.000,61.901,40.072,236.750,55.393,104.238,270.400,57.950,77.588,893.000,47.064,39.068,367.167,44.907,100.723,462.500,51.366,98.636,154.250,63.787,52.406,346.625,62.005,76.576,116.750,55.950,65.528,163.250,32.626,74.405,606.000,53.798,26.841
547,220.250,36.883,87.280,27.750,39.757,44.801,630.000,46.682,33.514,250.750,50.810,48.011,128.182,58.528,58.046,179.000,51.509,76.922,222.250,55.058,49.886,847.500,60.267,44.080,439.333,39.728,67.071,611.000,48.680,65.514,294.250,56.290,45.628,292.000,51.560,88.744,276.444,48.562,86.409,447.143,45.427,96.109,1013.333,44.154,68.668,151.500,39.741,72.263,63.000,34.783,69.106,193.333,60.593,81.549,235.000,54.426,80.363,93.636,61.270,48.790,84.250,64.997,43.208,98.857,61.605,40.325,274.750,55.483,104.348,208.200,57.978,77.430,527.667,47.107,39.114,380.500,44.967,100.695,807.750,51.318,98.581,115.750,63.739,52.451,315.375,61.989,76.748,176.000,56.021,65.697,170.500,32.516,74.285,614.000,53.727,26.768
548,297.500,36.906,87.303,13.750,39.801,45.060,579.333,46.623,33.432,453.250,50.877,48.172,154.182,58.525,58.075,228.300,51.481,76.910,143.750,55.189,49.963,792.500,60.362,43.981,560.333,39.661,67.153,681.250,48.629,65.583,185.750,56.271,45.566,212.545,51.563,88.935,221.556,48.376,86.389,498.857,45.419,96.092,782.667,44.151,68.702,94.000,39.706,72.423,143.333,34.731,68.749,210.889,60.582,81.380,227.000,54.586,80.479,162.364,61.217,48.751,80.250,65.216,43.222,50.571,62.200,40.242,230.250,55.499,104.402,210.800,57.995,77.479,632.667,47.129,39.091,272.167,44.850,100.687,704.250,51.351,98.579,171.250,63.790,52.271,350.250,61.957,76.659,87.500,55.973,65.759,110.250,32.504,74.362,753.778,53.791,26.811
549,256.250,36.957,87.206,32.500,40.145,45.105,624.333,46.648,33.474,313.000,50.866,48.068,129.455,58.442,58.039,163.200,51.539,76.764,219.500,55.002,49.758,750.500,60.353,44.038,340.000,39.679,67.058,580.500,48.688,65.514,326.750,56.329,45.558,202.000,51.655,88.987,139.333,48.570,86.227,443.429,45.428,96.130,877.556,44.173,68.655,167.000,39.737,72.311,149.333,34.695,68.915,158.667,60.603,81.501,234.750,54.452,80.407,101.636,61.168,48.739,110.750,65.141,43.113,110.571,61.661,40.102,351.250,55.444,104.359,273.600,57.987,77.709,505.500,47.152,38.963,255.333,44.911,100.648,486.000,51.302,98.609,87.000,63.773,52.594,404.125,62.042,76.744,131.750,56.030,65.789,99.500,32.556,74.165,606.667,53.765,26.787
550,382.750,36.783,87.170,86.000,39.695,44.993,685.333,46.632,33.437,332.500,50.833,48.117,157.455,58.434,58.138,137.800,51.468,76.721,125.000,54.951,50.143,880.250,60.302,43.997,494.667,39.692,67.151,633.250,48.686,65.538,374.250,56.359,45.502,239.818,51.692,88.749,188.667,48.596,86.300,458.429,45.401,96.004,887.556,44.162,68.687,67.500,39.876,72.473,122.333,34.715,69.086,226.000,60.695,81.326,195.250,54.527,80.467,158.182,61.170,48.781,50.250,64.971,43.092,93.524,61.795,40.222,272.000,55.423,104.276,236.000,58.032,77.655,347.500,47.162,39.113,281.000,44.936,100.717,421.250,51.325,98.629,118.875,63.652,52.268,427.875,62.011,76.745,117.250,55.915,65.749,207.750,32.492,74.215,763.778,53.796,26.831
551,297.500,36.903,87.241,93.750,39.788,44.856,761.667,46.592,33.438,239.250,50.881,48.023,133.455,58.595,58.141,146.200,51.560,76.898,103.500,55.098,50.188,790.250,60.253,44.077,548.667,39.690,67.105,520.250,48.698,65.524,268.500,56.367,45.478,266.909,51.638,88.810,248.000,48.591,86.317,414.857,45.398,96.084,851.556,44.134,68.673,144.250,39.689,72.475,100.667,34.668,68.973,271.111,60.669,81.398,150.250,54.640,80.481,93.636,60.979,48.883,30.250,65.227,43.258,117.810,61.838,40.084,145.500,55.546,104.280,249.000,57.987,77.597,398.333,47.186,39.032,263.667,44.987,100.770,472.750,51.296,98.571,130.125,63.924,52.284,447.500,62.067,76.765,140.250,55.885,65.611,140.250,32.545,74.151,653.111,53.761,26.829
552,329.750,36.957,87.278,21.750,39.814,44.827,502.667,46.580,33.482,407.500,50.798,48.086,105.818,58.351,58.255,119.200,51.474,76.680,102.000,55.117,49.852,763.750,60.243,44.047,433.667,39.676,67.112,554.750,48.643,65.536,354.500,56.239,45.556,213.091,51.606,88.743,145.333,48.525,86.292,398.429,45.409,96.001,976.222,44.184,68.721,81.750,39.666,72.506,152.667,34.850,68.962,254.889,60.641,81.449,202.250,54.576,80.328,188.545,61.319,48.774,29.000,64.950,43.042,94.286,61.858,40.148,265.250,55.629,104.291,212.600,57.947,77.637,188.000,47.126,38.970,357.333,44.975,100.671,624.250,51.313,98.596,42.875,63.624,52.544,294.250,61.866,76.733,127.500,55.976,65.617,122.250,32.344,74.238,610.667,53.797,26.774
553,224.500,36.819,87.230,4.250,40.145,44.795,864.333,46.644,33.492,331.000,50.839,47.927,92.727,58.414,58.168,174.300,51.485,76.838,25.750,55.281,50.023,834.000,60.338,44.060,478.667,39.688,67.153,628.750,48.639,65.499,243.000,56.210,45.596,165.273,51.664,88.842,222.667,48.682,86.152,368.571,45.356,96.241,1064.667,44.143,68.651,122.250,39.695,72.304,64.000,34.735,69.254,231.111,60.615,81.449,184.250,54.490,80.429,149.091,61.321,48.727,67.250,64.822,43.227,109.714,61.930,40.306,301.000,55.479,104.425,250.200,57.966,77.805,193.333,47.211,39.057,201.667,45.030,100.579,557.500,51.391,98.622,125.250,63.757,52.255,306.125,61.956,76.629,197.500,55.961,65.802,104.750,32.587,74.254,617.111,53.764,26.777
554,197.250,36.946,87.182,4.250,39.908,44.868,644.000,46.620,33.525,322.250,50.842,47.961,121.455,58.485,58.071,150.700,51.502,76.762,121.750,55.000,49.971,954.125,60.209,44.026,446.333,39.665,67.206,848.500,48.693,65.536,359.500,56.234,45.680,324.909,51.624,88.719,146.667,48.621,86.382,440.571,45.395,96.069,1209.333,44.193,68.664,70.750,39.679,72.281,187.000,34.652,69.122,256.444,60.560,81.359,163.750,54.491,80.555,142.182,61.202,48.864,86.250,65.134,43.161,44.476,62.156,40.365,250.750,55.459,104.366,174.200,58.018,77.591,205.333,47.128,39.038,253.167,44.923,100.727,654.000,51.271,98.655,78.875,63.683,52.497,430.125,62.043,76.675,29.500,55.847,65.536,120.250,32.596,74.215,648.889,53.793,26.769
555,354.500,36.891,87.220,59.000,39.982,44.836,435.000,46.704,33.495,398.500,50.838,47.976,54.364,58.545,58.138,142.900,51.448,76.881,182.750,55.014,49.946,961.375,60.314,44.004,388.667,39.648,67.019,868.750,48.702,65.535,326.500,56.296,45.589,322.909,51.633,88.730,184.889,48.435,86.279,374.429,45.399,96.182,753.111,44.222,68.689,81.000,39.712,72.312,127.000,34.670,68.926,197.333,60.676,81.401,97.000,54.422,80.428,90.364,61.226,48.857,107.000,65.198,43.148,85.143,61.927,40.104,158.250,55.460,104.363,148.800,58.008,77.520,171.500,47.085,39.081,286.000,44.815,100.806,712.250,51.303,98.649,118.625,63.842,52.343,316.625,61.943,76.692,225.750,55.858,65.603,138.750,32.395,74.306,806.667,53.827,26.817
556,300.000,36.893,87.235,24.250,39.883,44.942,641.333,46.616,33.525,360.250,50.823,48.187,114.364,58.510,58.053,168.500,51.373,76.712,104.500,54.975,49.805,777.125,60.272,44.007,436.667,39.625,67.139,799.500,48.624,65.627,299.000,56.237,45.580,334.545,51.636,88.910,207.556,48.476,86.319,448.571,45.401,96.084,1330.667,44.164,68.666,61.500,39.529,72.277,111.667,34.788,69.045,118.444,60.539,81.220,183.250,54.649,80.416,113.091,61.148,48.814,52.500,65.104,43.186,86.857,61.801,40.301,301.000,55.390,104.387,181.000,57.995,77.669,229.000,47.205,39.196,265.500,44.948,100.851,477.000,51.287,98.634,77.500,63.578,52.389,427.375,62.061,76.674,213.750,55.933,65.739,188.250,32.551,74.244,794.889,53.713,26.840
557,392.000,36.960,87.239,30.750,39.901,44.737,888.333,46.625,33.491,333.250,50.823,48.062,124.364,58.323,57.907,125.600,51.486,76.760,87.000,55.139,49.792,999.875,60.231,44.024,511.333,39.678,67.127,943.500,48.669,65.593,264.500,56.382,45.674,233.273,51.599,88.752,211.111,48.533,86.329,358.571,45.437,96.066,677.333,44.122,68.675,95.500,39.733,72.430,241.333,34.814,68.876,180.000,60.624,81.283,123.000,54.451,80.576,126.364,61.262,48.856,66.500,65.037,43.353,110.571,61.780,40.211,157.250,55.525,104.403,133.200,57.940,77.763,146.833,47.115,39.047,365.667,44.938,100.798,451.750,51.285,98.507,62.625,63.862,52.362,365.625,61.961,76.764,185.500,55.916,65.599,130.500,32.472,74.278,678.222,53.815,26.838
558,298.500,36.880,87.226,143.000,39.772,44.909,758.333,46.613,33.498,375.000,50.866,48.095,91.636,58.505,58.120,152.100,51.314,76.750,139.250,55.091,50.018,848.500,60.277,43.989,454.000,39.680,67.199,799.500,48.690,65.505,218.250,56.268,45.545,146.000,51.622,88.772,186.889,48.551,86.225,431.143,45.446,96.128,760.889,44.188,68.680,162.500,39.760,72.378,141.000,34.704,69.067,188.444,60.649,81.374,306.500,54.521,80.441,288.000,61.094,48.926,26.250,65.107,43.015,111.714,61.880,40.208,247.750,55.451,104.448,225.400,57.928,77.587,303.000,47.118,39.111,328.667,44.884,100.699,558.750,51.328,98.557,97.750,63.589,52.405,432.125,61.936,76.656,84.750,55.941,65.742,129.000,32.555,74.357,654.667,53.733,26.820
559,341.500,36.846,87.312,86.750,39.721,45.005,689.333,46.679,33.498,251.750,50.856,48.021,84.364,58.502,58.306,118.100,51.470,77.012,196.500,55.120,49.824,864.625,60.314,44.049,577.667,39.660,67.038,760.000,48.654,65.511,258.500,56.314,45.524,353.091,51.652,88.742,289.556,48.508,86.391,385.714,45.374,96.247,876.667,44.177,68.679,51.750,39.709,72.412,238.000,34.739,68.839,237.333,60.618,81.374,125.500,54.539,80.476,143.091,61.062,48.850,104.500,65.135,43.097,93.524,61.956,40.032,398.500,55.466,104.278,144.600,57.978,77.685,172.000,47.088,39.157,255.000,44.952,100.695,580.250,51.280,98.492,112.625,63.611,52.337,437.125,61.979,76.775,188.250,55.992,65.719,163.750,32.556,74.225,746.222,53.730,26.754
560,272.250,36.837,87.315,57.500,39.657,45.104,706.333,46.659,33.474,285.250,50.866,48.140,82.000,58.379,58.134,118.600,51.419,76.671,207.250,54.997,49.812,747.000,60.214,44.027,323.667,39.691,67.142,480.750,48.758,65.585,273.500,56.230,45.545,382.182,51.589,88.831,279.556,48.496,86.377,461.429,45.392,96.131,839.778,44.177,68.635,153.000,39.732,72.303,108.000,34.694,68.876,229.556,60.592,81.416,372.000,54.486,80.459,187.818,61.025,48.832,87.750,65.170,43.163,92.667,62.035,40.106,173.750,55.403,104.245,307.000,57.942,77.722,189.833,47.004,39.163,290.667,44.951,100.774,551.250,51.310,98.589,147.875,63.810,52.434,329.250,61.922,76.733,137.500,55.758,65.657,80.000,32.507,74.332,742.889,53.792,26.819
561,301.750,36.803,87.234,37.500,39.746,44.661,616.667,46.666,33.496,325.250,50.851,48.147,81.455,58.518,58.105,91.600,51.449,76.895,59.750,54.994,49.724,719.500,60.322,44.033,330.667,39.682,67.098,423.500,48.649,65.586,220.500,56.279,45.594,463.091,51.661,88.829,233.556,48.535,86.302,380.000,45.438,96.268,935.111,44.210,68.671,100.250,39.558,72.347,108.333,34.651,68.927,292.889,60.525,81.350,246.000,54.389,80.383,203.091,61.244,48.916,63.500,64.979,43.085,114.000,61.986,40.128,221.750,55.392,104.323,189.600,57.923,77.683,236.000,47.075,39.039,155.000,44.924,100.786,541.000,51.333,98.567,102.000,63.794,52.327,393.000,62.078,76.709,210.250,55.949,65.789,210.500,32.456,74.228,533.556,53.791,26.797
562,272.000,36.868,87.341,72.500,39.771,44.991,671.333,46.599,33.481,277.500,50.812,47.948,212.909,58.478,58.338,161.400,51.411,76.765,244.000,54.938,49.998,713.250,60.312,44.002,445.667,39.693,67.165,585.500,48.707,65.519,326.500,56.241,45.558,226.545,51.629,88.939,210.444,48.537,86.256,368.571,45.444,96.177,766.000,44.143,68.717,147.250,39.606,72.321,136.000,34.643,68.970,144.222,60.637,81.357,258.000,54.585,80.418,130.182,61.270,48.935,89.750,65.200,43.228,71.238,61.892,40.110,131.000,55.434,104.366,203.000,57.946,77.656,208.167,47.088,39.192,202.167,44.984,100.725,551.500,51.295,98.531,100.500,63.751,52.370,218.250,61.995,76.714,136.250,55.836,65.700,137.500,32.677,74.123,585.333,53.866,26.874
563,424.250,36.826,87.246,26.750,39.600,45.021,761.667,46.636,33.473,283.000,50.843,48.134,83.455,58.343,58.405,104.700,51.430,76.726,305.000,55.076,49.812,941.750,60.282,44.004,444.667,39.713,67.016,458.500,48.724,65.570,296.500,56.255,45.637,253.818,51.634,88.725,396.889,48.460,86.296,332.714,45.421,96.233,1012.444,44.167,68.640,73.000,39.618,72.390,121.333,34.657,69.017,194.667,60.548,81.434,218.750,54.539,80.454,69.636,61.220,48.801,86.250,65.036,43.361,70.286,61.774,40.172,238.250,55.503,104.254,210.600,57.995,77.684,258.167,46.969,39.020,355.167,44.894,100.729,648.500,51.312,98.569,130.250,63.812,52.394,473.875,62.025,76.647,134.750,55.965,65.719,65.500,32.673,74.142,582.444,53.757,26.812
564,448.250,36.916,87.280,61.500,39.924,45.032,534.667,46.668,33.444,375.500,50.838,48.056,200.000,58.456,58.082,152.200,51.512,76.709,159.000,55.100,49.912,809.125,60.273,43.995,467.000,39.653,67.116,402.500,48.720,65.539,396.000,56.268,45.491,249.091,51.538,88.881,174.667,48.554,86.455,365.429,45.398,96.116,801.778,44.187,68.689,103.250,39.474,72.280,248.667,34.667,68.928,141.556,60.607,81.374,401.500,54.482,80.522,108.182,61.115,48.865,29.750,65.047,43.159,71.810,62.135,40.210,195.750,55.602,104.339,254.800,57.931,77.751,194.000,47.098,39.031,193.000,44.963,100.752,567.750,51.373,98.575,149.500,63.700,52.357,405.625,62.004,76.788,80.250,55.944,65.860,170.250,32.558,74.014,744.000,53.811,26.784
565,285.750,36.891,87.213,34.000,39.947,44.829,756.000,46.686,33.446,410.250,50.824,48.030,129.636,58.489,58.052,109.100,51.468,76.801,158.250,55.067,49.925,779.500,60.316,44.032,392.333,39.675,67.086,654.750,48.672,65.585,306.500,56.183,45.561,304.909,51.621,88.764,188.444,48.520,86.287,389.286,45.359,96.155,1158.222,44.163,68.601,40.750,39.730,72.617,187.000,34.767,68.916,226.000,60.698,81.490,197.000,54.532,80.371,56.909,61.127,48.795,137.750,65.080,43.504,161.143,61.817,40.201,376.750,55.538,104.255,184.400,57.938,77.514,166.667,47.021,39.110,378.833,44.817,100.700,373.500,51.285,98.612,142.750,63.700,52.452,371.750,61.973,76.818,274.000,55.903,65.820,208.500,32.643,74.322,888.444,53.769,26.796
566,413.000,36.953,87.251,97.250,39.804,44.766,731.000,46.646,33.490,192.750,50.846,48.028,198.000,58.422,58.071,120.100,51.459,76.798,182.500,55.019,49.749,978.750,60.292,43.987,209.667,39.686,67.185,634.750,48.681,65.525,300.000,56.285,45.567,351.455,51.600,88.796,173.333,48.391,86.271,563.714,45.448,96.154,839.556,44.200,68.677,76.250,39.741,72.385,219.667,34.712,68.836,205.111,60.799,81.400,173.000,54.492,80.536,162.182,61.311,48.814,21.750,64.988,43.291,81.238,61.835,40.207,160.750,55.508,104.373,235.600,57.991,77.518,223.500,47.129,39.063,282.000,44.943,100.665,571.000,51.294,98.642,110.625,63.770,52.349,283.125,61.970,76.709,212.000,55.901,65.621,133.500,32.462,74.145,831.111,53.787,26.798
567,314.000,36.878,87.262,121.000,40.017,45.014,654.333,46.620,33.451,312.500,50.918,48.081,166.000,58.373,57.967,105.600,51.399,76.774,85.750,54.984,49.919,760.750,60.280,44.004,504.333,39.693,67.148,584.500,48.600,65.533,423.000,56.223,45.642,256.545,51.635,88.924,179.556,48.634,86.285,440.857,45.421,96.284,781.111,44.185,68.697,44.750,39.780,72.186,139.667,34.760,68.963,216.667,60.539,81.353,232.750,54.559,80.450,123.091,61.131,48.930,15.250,64.909,43.235,128.190,61.894,40.167,239.500,55.541,104.261,262.200,57.982,77.677,181.333,47.094,39.036,273.167,44.931,100.842,500.000,51.333,98.638,170.875,63.703,52.325,385.125,61.972,76.659,213.500,55.858,65.799,189.250,32.580,74.314,709.556,53.793,26.826
568,359.500,36.922,87.327,68.250,39.947,45.169,540.000,46.600,33.534,260.750,50.824,48.077,97.273,58.421,58.209,111.100,51.480,76.968,47.250,54.995,50.172,771.125,60.303,44.086,438.000,39.658,67.139,737.000,48.688,65.484,281.250,56.238,45.513,211.091,51.647,88.674,126.667,48.479,86.244,354.000,45.421,96.100,736.444,44.156,68.712,83.000,39.581,72.284,109.667,34.625,68.795,182.889,60.526,81.288,292.500,54.503,80.437,105.273,61.118,48.802,25.000,65.224,42.985,94.381,61.825,40.271,263.000,55.537,104.264,224.000,57.995,77.702,243.333,47.134,39.004,289.833,44.968,100.828,523.000,51.328,98.577,77.125,63.766,52.402,379.250,61.998,76.578,273.500,55.873,65.791,173.000,32.490,74.282,683.556,53.836,26.829
569,417.500,37.019,87.257,44.250,39.781,45.130,598.667,46.697,33.484,253.750,50.848,48.029,78.545,58.535,58.022,168.100,51.372,76.905,140.250,55.068,49.864,805.750,60.255,44.047,458.333,39.755,67.070,691.500,48.701,65.541,374.250,56.260,45.612,213.091,51.598,88.782,253.556,48.512,86.233,591.571,45.391,96.109,803.778,44.177,68.704,130.000,39.747,72.364,119.000,34.759,69.112,123.778,60.521,81.496,271.750,54.579,80.415,115.455,61.301,48.741,85.250,65.005,43.232,74.762,61.833,40.112,252.000,55.577,104.340,240.400,57.968,77.553,153.000,47.177,39.000,231.833,44.943,100.714,624.500,51.329,98.662,63.250,63.676,52.292,339.000,61.929,76.664,136.250,56.039,65.777,99.250,32.541,74.272,792.222,53.770,26.818
