 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44
360,164.714,126.466,163.176,11.533,128.317,144.287,13.686,157.013,146.732,14.762,156.195,110.027,216.833,63.611,169.979,58.909,83.817,174.378,68.156,58.013,169.159,101.125,154.275,158.752,113.375,137.272,185.458,46.125,133.080,190.401,32.045,121.500,172.482,22.000,153.606,176.648,712.062,88.066,171.358,51.688,157.351,103.604,174.364,92.101,176.623,137.529,85.847,166.837,154.286,161.624,148.268,2.833,60.398,162.382,24.194,164.653,154.529,43.286,141.577,185.933,762.125,126.658,171.104,1720.745,127.800,166.668,69.045,125.345,177.754,25.000,146.153,175.597,33.529,122.566,184.817,71.692,137.588,179.678,66.278,142.895,178.903,12.065,147.665,183.944,4.188,157.371,173.625,40.438,137.234,170.179,61.882,149.825,180.055,50.649,94.126,170.693,16.774,96.540,166.353,359.750,143.999,182.894,50.176,117.712,161.650,50.773,132.230,184.252,18.000,128.238,138.167,31.250,98.583,175.751,24.973,130.154,150.335,25.176,150.689,172.233,77.000,126.797,134.547,59.000,132.279,179.001,24.944,140.338,159.784,24.541,160.852,182.432
361,164.238,126.541,163.034,20.700,127.788,144.666,16.980,156.816,146.814,5.524,156.326,110.475,709.933,63.557,170.048,93.636,83.570,174.687,202.375,58.187,169.169,105.125,154.622,158.468,64.750,137.016,185.785,42.250,132.643,190.348,54.955,121.468,172.853,74.649,153.486,176.125,975.812,87.980,171.497,23.406,157.136,103.653,179.636,92.068,176.819,152.882,85.735,166.665,89.190,161.175,148.407,22.000,60.556,163.301,20.129,164.571,154.827,19.762,141.612,186.207,521.875,126.658,170.997,1571.255,127.800,166.649,20.955,125.295,177.490,37.385,146.471,175.791,13.686,122.788,185.318,15.308,137.226,179.352,35.111,142.883,179.221,7.290,147.567,184.339,41.375,157.059,173.730,59.062,136.599,170.183,44.118,149.739,180.526,90.973,94.475,170.603,23.290,97.000,165.734,125.500,143.925,182.995,42.765,117.631,162.022,53.682,132.261,184.749,65.226,127.908,138.251,101.312,98.740,176.358,32.811,130.963,150.487,27.235,150.631,171.650,47.600,126.537,134.308,48.882,132.434,178.968,17.167,140.379,159.603,11.297,160.959,182.944
362,121.667,126.579,163.080,28.933,127.439,144.463,40.431,157.155,146.674,23.095,156.493,110.533,446.567,63.600,169.950,1094.545,83.602,174.456,120.969,58.372,169.033,148.438,154.279,158.780,123.812,137.107,185.678,28.375,132.696,189.716,20.500,121.534,172.449,43.946,153.164,175.925,959.562,87.953,171.386,62.000,157.527,103.548,214.273,92.029,176.758,64.000,85.867,166.791,188.048,161.610,148.303,3.500,60.113,163.407,18.645,164.609,155.333,38.667,141.350,186.614,783.625,126.713,171.103,1413.216,127.800,166.622,47.909,125.400,177.639,28.423,146.321,175.283,46.941,122.711,185.298,22.538,137.856,179.358,13.056,142.614,178.831,13.484,148.130,183.844,14.312,156.846,174.242,68.000,136.801,169.915,63.353,150.233,180.159,142.054,94.268,170.782,31.419,96.993,165.868,64.438,144.072,183.040,38.941,117.413,161.981,58.545,132.558,184.638,65.032,128.067,138.255,94.875,98.529,176.082,21.243,130.275,150.448,34.294,150.439,171.982,12.200,126.726,134.568,71.059,132.509,178.756,26.167,140.647,159.336,15.351,161.034,182.827
363,147.095,126.702,163.139,32.800,127.991,144.451,26.431,156.895,146.854,5.667,156.929,109.421,218.267,63.575,169.915,716.136,83.568,174.384,316.281,57.957,168.693,103.969,154.235,158.729,97.188,137.343,185.429,32.750,132.673,190.113,52.045,121.594,172.512,23.946,153.673,176.493,904.625,87.954,171.405,26.688,157.040,103.702,132.364,92.225,176.521,130.353,85.736,166.960,84.619,161.623,148.452,35.444,60.555,163.296,18.774,164.629,154.492,32.429,141.729,186.305,528.875,126.651,171.108,1163.020,127.849,166.712,28.727,125.259,177.838,21.115,146.201,175.845,47.333,123.141,185.038,30.000,137.475,179.456,39.611,142.544,178.622,4.323,148.506,183.795,9.812,157.007,173.475,26.375,136.804,169.976,35.647,149.932,179.996,59.946,94.464,170.750,49.677,97.006,165.902,41.250,144.190,182.857,36.235,117.556,162.037,69.318,132.386,184.866,44.065,128.086,137.946,72.875,98.374,175.994,26.595,130.475,150.197,63.706,150.739,171.348,31.200,126.952,134.388,47.647,132.439,178.777,31.500,140.562,159.542,2.432,160.852,182.504
364,130.000,126.650,162.927,22.267,127.741,143.869,20.784,156.332,146.693,15.857,156.894,110.400,227.567,63.562,169.992,700.591,83.598,174.398,187.250,57.877,168.835,97.969,154.307,158.878,46.000,137.246,185.272,58.250,133.080,189.967,24.591,121.759,172.512,28.595,153.674,176.320,1162.875,88.055,171.428,38.312,157.202,103.813,209.955,92.328,176.714,123.412,85.402,166.895,31.857,161.471,148.325,4.833,60.113,163.322,8.645,164.490,154.940,23.476,141.291,186.239,308.500,126.577,170.941,1070.784,127.854,166.643,44.409,125.302,177.659,9.038,146.219,175.326,15.490,122.395,184.947,4.538,137.984,179.414,32.000,142.667,179.362,16.258,147.794,184.270,23.438,156.612,173.526,96.562,136.945,169.955,37.353,150.061,180.207,71.622,94.483,170.671,37.032,96.963,166.195,43.688,144.055,182.670,48.941,117.864,162.050,77.091,132.115,184.713,51.097,128.105,137.943,50.688,98.275,176.525,34.054,130.671,150.535,64.647,150.701,172.205,48.100,126.965,134.527,36.941,132.767,178.935,31.556,140.313,160.096,6.432,160.771,183.118
365,83.381,126.602,163.002,30.267,127.992,143.954,13.333,156.330,146.758,17.000,156.443,109.488,287.633,63.521,170.065,568.091,83.651,174.448,145.781,57.997,168.981,102.125,154.432,158.431,27.312,137.354,185.768,60.250,132.995,189.766,39.818,121.423,172.433,44.486,153.901,176.501,828.000,88.113,171.466,42.500,157.152,103.527,1882.091,92.127,176.689,108.647,85.521,166.518,10.571,161.289,149.276,15.056,60.552,163.786,20.774,165.110,154.844,39.429,141.472,186.212,239.125,126.489,170.977,707.922,127.876,166.698,39.091,125.562,177.667,19.115,146.582,175.845,32.235,122.364,185.749,39.308,137.908,178.920,31.833,142.628,178.376,11.419,148.274,184.698,22.000,157.061,173.721,16.438,136.627,169.605,20.000,149.871,180.117,278.703,94.278,170.679,25.290,97.135,165.712,40.500,144.073,183.372,22.588,117.860,161.500,71.682,132.519,184.531,54.710,128.008,138.019,121.750,98.276,176.119,46.000,130.713,150.347,50.000,150.582,171.981,66.300,127.171,134.540,35.118,132.472,178.791,20.222,140.810,159.523,27.676,160.789,182.251
366,167.333,126.499,162.771,16.633,127.879,144.171,5.020,156.482,147.173,13.381,156.374,110.022,308.100,63.485,170.003,469.318,83.520,174.262,265.438,57.941,168.926,109.969,154.541,158.663,68.875,137.160,185.725,75.688,132.824,189.887,32.000,121.503,172.906,46.162,153.909,176.349,788.938,88.108,171.457,40.125,157.169,103.681,2329.682,92.215,176.716,75.647,85.514,166.857,7.905,161.512,148.257,15.833,60.870,163.131,22.516,164.828,154.367,29.048,141.350,186.422,220.125,126.786,170.954,1072.314,127.805,166.573,30.045,125.516,177.290,32.615,146.856,175.656,31.647,122.693,184.920,34.846,137.753,179.369,2.056,142.856,179.394,5.935,147.840,184.477,25.812,156.869,173.905,89.812,136.600,170.005,53.353,149.989,180.379,395.514,94.136,170.723,16.774,97.187,166.029,15.125,144.197,183.438,37.000,117.409,161.834,44.182,132.330,184.664,87.871,127.792,138.071,45.062,98.333,176.100,27.081,130.758,150.270,48.118,150.704,172.286,74.900,126.498,134.738,42.176,132.237,178.800,33.611,140.462,159.606,15.514,160.681,182.978
367,57.238,126.240,163.047,24.333,128.230,144.705,29.412,156.841,146.613,14.952,156.024,110.556,593.300,63.532,169.902,101.409,83.581,174.326,301.094,58.049,169.034,89.375,154.300,158.695,72.312,137.061,185.553,42.375,132.769,189.982,22.773,121.518,172.798,23.946,153.710,176.273,560.375,88.039,171.419,44.469,157.351,103.912,2032.045,92.213,176.691,45.059,85.575,166.895,65.000,161.657,149.515,14.000,60.488,163.851,22.452,165.048,155.102,25.524,141.425,186.077,136.250,126.576,171.196,558.275,127.845,166.636,31.318,125.593,177.291,27.077,146.494,175.597,56.706,122.373,185.199,23.385,138.029,179.337,23.222,142.620,178.496,3.935,147.715,184.915,28.438,157.659,173.589,24.562,136.472,169.828,36.824,150.196,179.890,309.135,94.150,170.799,26.258,96.925,166.200,52.125,144.249,182.951,40.412,117.547,161.659,43.136,132.517,184.763,44.581,127.679,138.003,130.188,98.353,175.874,42.703,130.984,150.531,26.882,150.553,172.101,56.700,126.776,134.448,33.529,132.429,178.896,12.833,140.945,159.770,10.216,161.235,182.353
368,116.381,126.634,163.254,24.067,127.711,144.377,24.039,156.383,146.779,1.762,156.362,110.314,481.700,63.576,170.070,61.818,83.202,174.831,180.094,58.205,169.062,83.781,154.408,158.564,60.375,137.470,185.167,35.812,132.877,189.825,14.227,120.897,172.131,77.405,153.526,176.093,252.812,88.124,171.524,39.719,157.322,103.648,1897.523,92.261,176.674,41.941,85.616,166.801,12.429,161.332,148.864,5.778,60.340,163.921,19.419,164.657,154.697,54.381,141.451,186.854,56.250,126.583,171.107,1260.745,127.857,166.670,25.591,125.102,177.580,22.846,146.703,175.219,30.314,122.610,185.312,21.308,137.754,179.026,37.056,142.799,178.499,19.226,148.217,183.805,48.188,156.984,173.501,81.312,137.114,169.635,81.824,149.834,180.196,309.676,94.289,170.756,35.097,96.979,166.039,30.938,144.073,182.343,39.176,117.747,161.813,45.136,132.170,184.438,54.581,127.640,138.152,96.688,98.396,175.890,55.838,130.518,150.729,21.529,150.530,171.806,59.700,126.609,134.189,48.176,132.758,178.765,22.333,140.557,159.800,17.189,161.073,182.245
369,70.429,126.797,162.646,21.100,127.782,144.764,27.765,156.623,146.563,11.714,156.884,109.685,87.000,63.415,169.753,39.091,83.505,174.645,136.688,57.714,169.384,57.031,154.433,158.590,127.375,137.251,185.359,31.375,133.130,189.504,25.318,121.291,172.075,37.189,153.865,176.389,286.312,88.105,171.510,31.844,157.082,103.533,1781.591,92.235,176.740,10.824,85.226,166.606,32.381,161.397,148.341,12.000,60.787,162.872,30.516,164.554,154.932,43.000,141.516,186.735,39.000,126.490,171.265,286.784,127.816,166.637,73.091,125.375,177.504,36.000,146.579,175.441,24.431,122.792,184.825,20.077,137.930,179.411,36.833,142.516,178.361,26.129,148.491,184.210,10.750,156.721,173.391,50.562,136.602,170.029,41.059,150.113,179.909,405.405,94.222,170.715,36.903,96.906,165.935,17.688,144.055,182.922,39.176,117.285,162.054,47.909,132.256,184.544,53.548,128.097,137.839,66.000,98.195,175.861,31.730,130.793,150.188,37.471,150.991,171.589,67.700,126.934,134.569,33.059,132.436,179.146,18.944,140.444,159.121,22.541,161.475,182.816
370,56.667,126.616,162.806,18.533,127.497,144.184,21.412,156.726,146.607,9.810,156.789,110.566,51.800,63.427,169.969,70.136,83.684,174.345,38.750,57.970,169.284,102.750,154.251,158.617,81.375,137.202,185.210,30.188,132.763,190.118,12.227,121.534,172.334,45.405,153.719,176.128,87.562,88.257,171.635,61.188,157.182,103.395,1799.364,92.195,176.688,6.588,85.798,167.347,11.619,160.964,148.672,7.889,60.304,162.990,24.258,164.477,154.591,50.905,141.468,186.805,71.750,127.008,171.032,129.137,127.883,166.571,57.000,125.333,177.773,25.923,146.062,175.287,32.118,122.786,185.026,42.538,137.778,179.259,23.000,142.351,178.720,0.258,147.793,184.993,19.688,157.123,173.292,61.250,136.980,169.431,39.412,149.712,179.790,335.676,94.308,170.745,43.742,96.835,165.896,15.750,143.936,183.163,19.353,116.980,161.840,89.773,132.636,184.765,54.710,127.910,137.898,60.188,98.334,176.071,11.297,130.727,150.772,42.353,150.153,172.075,68.500,126.948,134.638,47.647,132.226,178.637,25.833,140.702,159.737,13.297,160.874,182.208
371,17.476,126.556,162.922,37.767,127.987,144.427,10.824,156.760,147.085,27.000,156.534,109.743,43.300,63.655,170.015,87.545,83.696,174.393,25.312,58.115,168.743,102.094,154.282,158.790,62.000,137.156,185.673,84.938,133.024,190.117,40.682,121.409,172.646,56.432,153.194,176.322,95.625,88.036,171.494,92.969,157.008,103.452,1430.273,92.196,176.704,14.765,85.398,166.879,4.429,161.885,148.275,23.667,60.199,162.781,23.419,164.903,154.801,423.810,141.525,186.633,34.500,126.698,171.144,105.333,128.140,166.483,55.773,125.355,177.937,20.500,146.491,175.287,58.314,122.750,185.240,52.000,137.613,179.134,23.722,142.572,178.444,17.419,148.282,183.706,18.062,157.438,173.800,56.000,136.914,169.677,36.588,150.158,179.974,174.595,94.274,170.704,37.742,96.586,166.037,44.875,143.956,182.983,56.000,117.505,161.701,40.000,132.118,184.296,46.065,127.816,138.150,77.312,98.201,176.107,25.676,130.827,150.402,47.588,151.014,172.112,14.900,126.872,134.626,68.647,132.933,178.838,24.611,140.789,159.407,27.189,161.052,183.053
372,37.429,126.590,162.529,47.333,127.687,144.322,7.765,156.537,147.097,73.667,156.818,109.791,37.800,63.300,169.901,58.136,83.519,174.335,47.219,57.909,169.213,93.750,154.398,158.786,52.688,137.217,185.798,23.438,132.608,190.177,35.045,121.361,173.157,27.568,153.594,176.169,105.500,88.064,171.515,86.844,157.197,103.709,1541.409,92.215,176.699,25.353,85.683,166.028,9.667,161.399,147.973,21.167,60.250,163.236,19.742,164.757,154.618,295.000,141.609,186.543,69.375,126.857,171.206,117.882,128.070,166.428,35.318,125.492,177.622,32.962,146.620,175.394,59.529,122.809,184.994,16.308,137.650,179.139,27.611,142.735,178.604,0.000,NaN,NaN,6.812,157.618,173.368,1164.188,136.872,169.861,41.294,149.496,180.012,225.351,94.336,170.828,35.032,97.079,166.102,27.562,143.779,183.102,65.882,117.734,161.780,55.364,132.604,184.398,30.258,128.011,137.977,83.500,98.412,176.012,21.892,130.525,150.327,32.412,150.814,171.889,23.300,126.845,134.422,36.882,132.455,179.077,15.222,140.836,159.565,22.108,161.093,183.126
373,38.095,126.758,162.488,23.400,127.819,144.502,1.216,157.045,147.375,129.905,156.561,110.090,94.000,63.690,170.156,79.182,83.657,174.389,39.188,58.411,169.274,80.031,154.390,158.662,80.688,137.179,185.561,65.125,132.844,190.048,17.591,121.194,172.540,34.649,153.324,176.329,84.188,88.370,171.460,84.750,157.281,103.689,1406.045,92.237,176.720,18.353,85.530,166.171,9.524,162.018,148.420,10.889,60.616,163.253,554.645,164.807,154.705,234.095,141.477,186.492,98.500,126.587,171.075,78.000,127.913,166.760,58.273,125.750,177.658,23.231,146.544,175.721,30.000,122.616,185.170,43.846,137.764,179.369,39.056,142.808,178.475,2.645,147.405,184.295,30.812,157.241,173.329,992.688,136.814,169.827,31.529,149.783,180.255,217.784,94.253,170.803,19.226,97.014,166.251,21.312,144.298,182.730,103.706,117.386,161.889,74.091,132.529,184.577,54.774,128.043,137.959,40.750,98.508,176.105,11.135,130.357,150.838,27.000,150.471,171.949,69.800,126.837,134.479,26.294,132.388,178.691,40.833,140.485,159.673,4.432,161.332,183.641
374,29.095,126.600,162.272,22.800,127.669,144.021,12.627,157.239,146.460,98.619,156.692,109.573,53.167,63.787,170.099,57.818,83.578,174.691,49.594,58.234,169.413,91.844,154.326,158.494,81.562,137.044,185.564,31.250,132.988,190.093,23.227,121.565,172.792,28.595,153.537,176.318,91.000,88.041,171.597,80.219,156.997,103.528,1319.818,92.201,176.646,39.118,85.546,166.890,16.190,161.349,148.133,12.278,60.375,162.918,330.839,164.688,154.746,145.762,141.616,186.549,8.625,126.927,170.974,95.804,127.766,166.599,83.864,125.390,177.602,29.885,145.566,175.549,584.588,122.585,185.334,14.615,137.154,179.105,14.167,142.784,178.715,9.806,148.166,184.513,31.438,157.067,173.836,922.000,136.854,169.904,72.824,149.824,180.134,179.784,94.065,170.755,20.645,96.994,166.154,42.250,143.925,182.513,48.294,117.561,161.740,40.227,132.222,184.884,40.581,128.020,137.817,88.625,98.483,176.199,34.919,130.704,150.352,42.588,150.498,172.088,83.000,126.610,134.753,14.118,132.878,178.955,34.111,140.182,159.847,20.162,160.678,183.516
375,25.238,126.334,162.499,32.633,127.993,144.256,11.569,156.642,147.124,102.619,156.511,109.844,54.133,63.614,170.084,58.682,83.575,174.536,37.469,58.194,168.864,91.375,154.339,158.424,121.688,136.892,185.451,28.375,132.809,189.680,39.000,121.349,172.690,47.946,153.323,176.464,147.812,87.798,171.764,100.156,157.021,103.849,1141.364,92.236,176.705,18.471,85.427,166.422,24.000,161.264,148.260,12.722,60.313,163.641,292.065,164.868,154.810,144.143,141.705,186.606,45.250,126.451,171.043,111.451,127.956,166.497,34.455,125.491,177.570,50.731,146.298,175.505,596.549,122.569,185.178,20.615,137.493,179.520,7.167,141.914,178.355,20.129,147.894,184.161,15.812,157.726,173.506,925.438,136.824,169.989,52.059,149.436,180.254,171.784,94.271,170.734,62.903,96.500,165.753,47.250,143.999,182.770,36.294,117.711,161.860,68.182,132.431,184.599,27.484,127.836,138.159,64.500,98.550,176.133,32.324,130.378,150.721,51.353,150.635,171.883,32.400,126.793,134.463,33.176,132.448,178.929,19.778,140.394,159.255,20.703,161.120,182.552
376,15.571,126.501,162.149,29.267,127.694,144.084,36.392,156.459,146.544,56.524,156.449,110.144,79.667,63.502,170.343,47.818,83.668,174.183,41.062,57.872,169.227,79.344,154.286,158.329,69.688,137.097,185.875,60.625,132.775,190.241,24.000,121.556,172.627,46.649,153.633,175.991,127.000,87.961,171.303,70.875,157.030,103.477,1673.318,92.203,176.687,41.706,85.526,166.357,20.762,161.597,148.234,13.889,60.367,162.509,323.161,164.671,154.656,114.333,141.589,186.209,63.750,126.477,171.153,96.353,127.944,166.544,109.636,125.303,177.639,42.269,146.374,175.242,598.118,122.618,185.385,21.769,137.655,179.441,56.000,142.806,178.558,4.065,148.448,184.920,14.250,156.864,173.699,675.500,136.797,169.880,71.706,149.822,179.860,343.784,94.123,170.747,31.742,96.958,165.962,35.438,143.887,182.835,25.882,117.409,162.157,54.045,131.918,184.355,41.226,128.280,137.971,113.438,98.254,176.205,27.730,130.756,150.541,605.882,150.684,171.756,42.300,126.865,134.356,44.824,132.515,178.716,23.000,140.364,160.070,34.486,160.933,182.655
377,40.143,126.860,162.870,15.267,127.809,143.868,12.471,156.838,146.732,78.952,156.498,109.983,48.833,63.921,169.786,48.091,83.483,174.412,29.406,58.147,169.326,89.938,154.341,158.508,53.375,137.172,185.502,21.875,132.685,189.833,20.364,121.272,172.532,84.973,153.400,176.308,117.375,88.244,171.648,78.812,157.196,103.844,1447.500,92.211,176.736,20.235,85.475,166.269,21.381,161.626,148.491,9.500,60.079,163.929,235.419,164.689,154.565,250.286,141.620,186.469,29.375,126.601,170.965,109.686,127.830,166.570,64.318,125.251,177.302,31.731,146.387,175.694,563.412,122.529,185.313,32.846,137.987,179.172,13.889,142.575,178.766,7.871,148.002,184.529,32.812,156.700,173.582,427.375,136.850,169.839,26.118,149.871,180.088,245.405,94.038,170.745,26.774,97.168,166.176,19.312,143.857,182.928,46.765,117.548,161.802,55.364,132.264,184.814,55.871,127.878,138.072,101.375,98.230,175.815,74.973,130.522,150.666,860.647,150.683,171.819,44.600,126.223,134.385,50.059,132.770,178.818,29.278,140.370,159.764,26.541,161.062,182.751
