 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30
260,328.625,131.669,184.851,446.417,209.858,151.207,364.238,209.530,131.968,285.962,150.234,132.766,74.500,139.313,136.588,264.167,161.603,129.839,10.288,124.391,102.287,125.281,141.265,115.430,785.917,174.147,192.526,169.882,210.759,144.076,114.703,129.196,118.701,254.133,156.760,201.188,210.882,161.045,198.396,211.176,146.688,138.289,109.765,129.378,102.191,152.500,128.719,124.721,259.255,155.423,128.457,432.070,135.934,121.463,716.885,205.730,160.116,106.400,115.133,132.960,96.792,155.157,137.538,72.381,122.126,128.070,108.364,179.237,175.285,162.118,145.505,189.376,499.700,147.597,208.778,541.545,173.905,178.161,144.824,178.387,189.534,110.837,131.608,127.174,68.667,141.837,203.426,13.333,146.349,103.803
261,370.625,131.676,184.761,427.125,209.860,151.353,149.571,209.491,132.038,215.538,150.252,132.564,492.389,139.587,136.234,296.667,161.510,129.634,17.365,124.293,102.891,154.312,141.415,115.528,872.250,174.176,192.518,188.882,210.879,144.020,200.270,129.154,118.625,268.533,156.641,201.185,239.294,161.010,198.313,170.706,146.593,138.505,94.412,129.522,102.108,166.222,128.849,124.787,226.510,155.456,128.547,467.977,135.822,121.584,326.066,205.636,160.119,106.833,115.624,132.924,120.583,155.143,137.412,44.000,122.829,127.742,99.773,179.575,175.258,175.176,145.723,189.217,337.500,147.584,208.723,434.818,173.953,178.085,93.882,178.689,189.439,130.349,131.810,127.331,74.000,141.831,203.541,10.000,146.270,104.364
262,323.438,131.750,184.732,441.542,209.883,151.259,134.905,209.532,132.262,231.269,150.171,132.818,665.444,139.435,136.371,264.000,161.547,129.955,11.769,124.007,102.832,171.938,141.378,115.604,817.292,174.139,192.589,127.118,210.695,144.099,162.216,128.934,118.835,216.367,156.558,201.217,183.471,160.857,198.308,240.529,146.556,138.350,107.059,129.399,101.817,187.111,128.737,124.843,329.451,155.462,128.373,517.814,135.968,121.464,179.639,205.774,160.329,51.900,115.343,132.902,74.146,155.208,137.564,82.524,122.582,127.804,80.409,179.525,175.323,158.235,145.699,189.627,102.267,147.503,208.655,463.591,173.984,178.163,107.235,178.555,189.482,115.163,131.586,127.059,52.429,141.534,203.852,12.037,146.275,103.918
263,298.750,131.552,184.763,412.667,209.849,151.358,127.095,209.572,131.880,225.962,150.152,132.787,330.222,139.530,136.283,261.700,161.662,129.717,8.269,124.187,103.039,181.219,141.447,115.504,906.042,174.123,192.547,136.824,210.820,143.983,158.649,129.025,118.671,214.800,156.839,201.140,184.059,161.149,198.251,277.176,146.656,138.314,140.941,129.433,102.068,196.500,128.691,124.757,266.392,155.366,128.403,493.395,135.908,121.615,48.131,205.619,160.099,73.567,115.412,132.616,72.500,155.226,137.407,85.095,122.499,127.984,122.545,179.554,175.253,164.765,145.543,189.712,346.567,147.617,208.729,407.227,173.911,178.095,42.176,178.805,189.198,93.233,131.828,127.043,37.571,141.621,203.299,12.185,146.301,104.077
264,273.781,131.777,184.754,450.833,209.847,151.348,174.762,209.438,132.068,226.923,150.130,132.754,268.667,139.607,136.471,274.033,161.456,129.732,8.077,124.947,103.085,104.719,141.412,115.540,893.292,174.124,192.488,163.588,210.963,144.103,172.919,129.136,118.594,229.933,156.798,201.296,188.529,161.072,198.247,240.235,146.575,138.454,97.647,129.319,102.035,180.167,128.517,125.062,294.196,155.411,128.406,446.047,135.929,121.486,42.098,205.852,160.527,592.467,115.530,132.960,87.688,155.382,137.128,85.667,122.633,127.946,94.136,179.487,175.171,235.824,145.701,189.517,113.533,147.608,208.643,424.000,173.906,178.200,75.059,178.674,189.562,113.349,131.743,126.985,51.619,141.739,203.399,4.148,145.849,104.401
265,303.750,131.733,184.713,363.417,209.869,151.229,116.190,209.445,132.228,195.538,150.227,132.746,71.222,139.383,136.586,190.267,161.456,129.695,10.423,123.845,102.726,152.531,141.283,115.605,897.417,174.105,192.549,74.647,210.797,144.081,161.081,129.123,118.726,285.733,156.770,201.254,237.471,161.045,198.411,213.294,146.582,138.282,123.706,129.525,102.207,251.833,128.612,124.855,251.137,155.386,128.593,463.814,135.967,121.681,54.164,205.577,160.418,437.700,115.432,132.968,78.854,155.221,137.621,632.143,122.491,128.171,128.591,179.579,175.078,192.294,145.645,189.608,31.967,147.879,208.692,473.636,173.950,178.130,128.059,178.572,189.528,112.000,131.867,127.239,181.667,141.568,203.635,23.556,146.038,104.073
266,324.719,131.814,184.749,423.083,209.937,151.272,166.714,209.642,132.083,259.692,150.121,132.797,53.889,139.411,136.275,232.967,161.517,129.725,18.423,124.864,102.503,138.844,141.227,115.443,885.333,174.079,192.521,139.824,210.755,143.979,211.135,129.302,118.588,255.700,156.716,201.196,200.059,160.995,198.283,240.588,146.635,138.451,156.529,129.450,102.083,199.389,128.693,124.985,227.373,155.544,128.632,496.977,135.923,121.570,28.623,205.879,160.269,355.833,115.396,132.876,87.604,155.301,137.554,335.714,122.619,128.156,127.545,179.395,175.098,125.235,145.821,189.562,50.200,147.567,208.533,445.591,173.867,178.222,92.706,178.608,189.404,159.953,131.759,127.292,380.762,141.631,203.579,7.222,145.939,104.558
267,347.781,131.705,184.883,404.583,209.866,151.277,127.905,209.449,132.120,240.462,150.247,132.556,90.278,139.577,136.416,209.967,161.459,129.736,19.462,123.835,102.564,210.906,141.350,115.788,877.958,174.139,192.528,93.706,210.997,144.063,157.243,129.049,118.658,213.833,156.742,201.266,200.235,161.001,198.463,189.765,146.575,138.304,178.059,129.333,102.148,187.444,128.532,124.866,240.784,155.476,128.556,442.698,136.028,121.434,44.197,205.908,160.431,365.200,115.460,132.983,76.042,155.369,137.862,353.095,122.510,128.289,123.182,179.393,175.165,127.412,145.573,189.460,74.600,147.834,208.834,476.500,173.949,178.183,137.941,178.744,189.652,119.023,131.839,127.120,68.857,141.792,203.319,10.889,145.863,102.649
268,260.969,131.764,184.716,405.625,209.956,151.336,80.714,209.355,132.219,230.577,150.180,132.744,49.556,139.311,136.738,251.200,161.467,129.716,17.885,124.386,102.930,123.062,141.180,115.562,855.167,174.087,192.525,146.235,210.815,144.182,193.838,129.052,118.738,257.967,156.695,201.196,213.471,160.909,198.271,282.059,146.612,138.479,103.824,129.377,102.087,273.167,128.862,124.919,320.549,155.474,128.509,416.744,135.892,121.567,38.492,205.570,159.803,112.000,115.406,133.005,52.146,155.138,137.481,376.286,122.561,128.207,93.455,179.647,175.244,178.706,145.672,189.590,45.433,147.632,208.162,484.864,173.859,178.165,103.706,178.772,189.398,122.535,131.672,126.879,58.476,141.612,203.293,12.481,146.096,104.395
269,323.062,131.784,184.765,433.375,209.878,151.342,150.429,209.351,132.040,267.269,150.097,132.841,47.333,139.687,136.478,226.267,161.511,129.780,11.750,123.918,103.112,159.531,141.318,115.680,845.792,174.147,192.496,113.235,210.822,144.233,133.784,129.198,118.838,233.833,156.611,201.281,202.000,161.248,198.480,256.118,146.600,138.382,124.882,129.407,102.020,208.722,128.587,125.096,257.216,155.561,128.535,452.651,135.978,121.550,33.311,205.837,160.167,81.800,115.109,132.914,44.875,155.233,137.642,311.000,122.463,128.326,70.727,179.398,175.047,163.412,145.602,189.481,34.767,147.793,208.662,531.136,173.879,178.167,81.647,178.955,189.475,110.070,131.589,127.016,49.143,141.855,203.490,8.185,146.122,103.623
270,325.562,131.680,184.764,332.667,209.967,151.492,160.048,209.485,132.105,259.192,150.202,132.766,28.667,139.488,136.117,215.133,161.503,129.737,11.500,124.211,102.145,163.781,141.363,115.672,910.583,174.189,192.611,101.588,210.816,144.027,152.162,128.961,118.495,257.533,156.725,201.171,214.294,161.035,198.377,268.059,146.573,138.473,115.882,129.374,102.122,165.167,128.573,125.141,336.353,155.356,128.404,515.930,135.936,121.462,33.934,205.722,159.973,59.600,115.795,133.157,48.833,155.211,137.652,133.190,122.301,128.082,127.955,179.272,175.232,126.588,145.679,189.229,45.567,147.582,208.337,420.545,173.901,178.085,101.059,178.736,189.440,74.186,131.779,126.950,56.905,141.643,203.118,4.963,146.524,104.357
271,270.188,131.574,184.715,390.750,209.834,151.356,186.143,209.426,132.015,285.462,150.124,132.921,39.833,139.477,136.685,238.233,161.316,129.809,16.942,124.571,102.886,114.219,141.401,115.949,847.042,174.172,192.581,140.941,210.845,144.133,191.297,129.195,118.619,290.000,156.762,201.293,188.647,161.132,198.417,246.765,146.705,138.396,81.000,129.550,102.215,215.889,128.710,125.084,305.608,155.518,128.567,485.837,135.937,121.487,38.328,205.884,160.422,70.567,115.465,132.704,38.646,155.552,137.564,48.381,122.448,128.336,111.500,179.432,175.189,192.824,145.681,189.514,61.333,147.651,208.610,386.091,173.871,178.151,103.176,178.630,189.506,108.279,131.608,126.988,65.476,141.590,203.829,16.037,145.932,104.330
272,290.719,131.768,184.723,420.542,209.815,151.379,105.667,209.587,132.027,214.731,150.169,132.684,85.500,139.310,136.462,207.533,161.569,129.785,13.923,123.634,102.895,126.281,141.449,115.565,935.167,174.133,192.542,125.529,210.953,144.036,193.568,129.037,118.774,213.433,156.770,201.307,200.471,161.005,198.371,206.588,146.715,138.523,162.412,129.374,102.048,225.556,128.653,124.821,275.176,155.453,128.560,548.605,135.946,121.576,50.590,205.846,160.453,61.767,115.731,132.896,50.125,155.165,137.662,79.714,122.361,128.251,75.273,179.046,175.137,262.882,145.628,189.375,34.767,147.932,208.432,466.909,173.822,178.110,166.353,178.416,189.536,97.047,131.528,127.140,39.143,141.717,203.600,14.963,146.005,104.024
273,242.125,131.576,184.675,343.542,209.859,151.301,104.762,209.634,132.084,192.885,150.248,132.691,45.056,139.686,136.173,226.567,161.390,129.717,10.000,123.837,103.055,154.594,141.405,115.564,870.708,174.174,192.584,135.412,210.783,143.864,192.162,129.131,118.810,224.200,156.699,201.121,190.941,161.190,198.430,240.176,146.551,138.333,141.471,129.393,101.986,233.500,128.649,124.844,300.471,155.483,128.531,460.488,135.991,121.549,86.197,205.508,159.933,82.167,115.399,133.001,285.396,155.366,137.499,86.333,122.563,128.109,64.818,179.581,175.195,233.059,145.651,189.587,31.867,147.462,208.542,381.727,173.890,178.268,102.882,178.660,189.589,92.791,131.721,126.873,41.952,141.784,203.722,8.741,146.132,103.719
274,327.094,131.667,184.686,276.458,209.919,151.346,119.429,209.494,132.091,241.577,150.277,132.579,59.000,139.755,136.507,269.033,161.564,129.700,8.077,124.343,102.228,131.844,141.291,115.856,901.500,174.168,192.509,76.647,210.960,143.674,185.351,129.046,118.683,231.100,156.695,201.176,236.941,161.018,198.266,241.647,146.657,138.357,72.118,129.300,102.107,158.111,128.822,125.074,264.863,155.357,128.419,415.116,135.987,121.531,16.689,205.747,159.728,46.333,115.496,133.010,150.146,155.056,137.435,76.571,122.289,128.093,61.409,179.448,175.118,190.529,145.653,189.671,45.900,147.364,208.614,461.409,173.971,178.172,130.471,178.448,189.532,108.163,131.420,126.889,37.571,141.610,203.546,19.074,145.813,104.097
275,283.469,131.624,184.651,311.625,209.855,151.418,151.571,209.532,131.903,269.346,150.148,132.601,75.056,139.447,136.335,279.600,161.665,129.564,16.462,124.024,103.177,145.250,141.268,115.537,849.833,174.185,192.531,111.588,210.879,144.071,199.405,129.074,118.706,286.633,156.649,201.107,228.294,160.980,198.317,278.118,146.605,138.411,199.824,129.410,102.078,153.444,128.487,125.119,238.314,155.512,128.496,490.000,135.954,121.475,38.000,205.654,160.164,68.267,115.649,132.976,183.521,155.356,137.486,67.667,122.427,128.332,27.955,179.338,175.265,287.294,145.713,189.483,32.800,147.899,208.595,426.318,173.891,178.089,134.647,178.645,189.648,145.047,131.480,127.099,55.381,141.551,203.826,6.037,146.121,104.690
276,330.938,131.879,184.749,360.542,209.941,151.433,83.286,209.352,132.073,264.923,150.311,132.586,73.222,139.683,136.105,285.800,161.578,129.832,10.923,124.271,102.728,131.156,141.579,115.678,852.167,174.174,192.508,127.294,210.880,144.405,135.027,129.188,118.757,306.333,156.830,201.227,269.941,160.952,198.284,252.824,146.586,138.440,176.647,129.316,101.979,271.722,128.561,124.817,309.765,155.453,128.375,474.512,136.022,121.480,37.246,205.504,159.888,43.400,115.419,133.284,41.896,155.534,137.987,31.000,122.589,128.060,79.273,179.684,175.031,156.294,145.778,189.406,66.500,147.524,208.635,554.000,174.015,178.129,175.000,178.837,189.447,117.930,131.312,126.981,57.762,141.641,203.600,18.185,145.676,103.797
277,286.719,131.690,184.805,258.333,209.846,151.443,99.714,209.628,131.894,177.500,150.356,132.561,53.222,139.562,136.140,190.200,161.640,129.635,7.500,124.010,102.655,120.750,141.541,115.642,836.750,174.183,192.496,83.647,210.873,144.161,141.730,129.125,118.528,217.000,156.697,201.049,207.176,160.933,198.248,289.529,146.569,138.396,112.353,129.380,101.938,202.167,128.642,125.090,265.529,155.546,128.584,405.581,135.930,121.557,34.852,205.721,160.026,71.200,115.389,132.954,31.583,155.296,137.966,31.429,122.763,127.966,80.773,179.645,175.190,161.353,145.716,189.145,22.067,147.538,208.806,516.909,173.828,178.199,230.765,178.491,189.737,86.209,131.388,126.922,57.476,141.764,203.372,7.556,146.212,102.994
278,256.281,131.757,184.795,330.250,209.955,151.467,106.857,209.372,132.030,260.808,150.208,132.576,81.389,139.491,136.324,261.033,161.548,129.663,14.019,124.039,102.655,149.875,141.413,115.609,966.583,174.163,192.586,60.353,210.798,144.244,182.432,129.197,118.658,247.233,156.692,201.200,187.353,161.186,198.337,273.059,146.577,138.360,237.353,129.356,102.238,262.556,128.689,124.959,334.078,155.438,128.465,479.465,135.992,121.521,44.918,205.802,159.901,86.700,115.606,133.296,47.938,155.088,137.152,38.333,122.520,128.465,80.136,179.502,175.045,141.941,145.609,189.344,55.900,147.712,208.403,542.273,173.890,178.147,221.882,178.458,189.698,83.651,131.247,127.139,60.952,141.821,203.206,5.481,145.614,103.758
279,268.688,131.842,184.757,288.500,209.904,151.452,76.667,209.490,132.407,250.615,150.288,132.684,45.722,139.562,136.339,178.700,161.384,129.795,12.385,123.321,103.277,124.531,141.436,115.963,882.125,174.163,192.453,108.235,210.975,144.278,200.865,129.177,118.650,282.667,156.683,201.009,245.000,161.099,198.349,240.118,146.680,138.387,164.706,129.458,102.249,137.444,128.771,124.956,316.000,155.539,128.432,398.791,135.947,121.487,42.656,205.901,160.426,43.633,115.736,132.935,42.562,154.965,137.647,93.619,122.389,128.054,75.364,179.414,175.019,209.529,145.739,189.412,61.867,147.515,208.234,676.364,173.856,178.202,306.647,178.602,189.534,97.488,131.487,126.860,48.714,141.758,203.820,2.111,145.866,104.212
280,290.312,131.790,184.784,362.792,209.861,151.467,70.667,209.715,131.757,333.500,150.315,132.589,44.667,139.325,136.340,223.000,161.594,129.767,5.558,124.166,102.741,126.562,141.411,115.807,891.958,174.203,192.486,111.235,210.880,144.034,168.973,129.235,118.531,250.533,156.741,201.262,167.412,160.952,198.396,279.118,146.566,138.458,181.588,129.296,102.301,223.889,128.581,124.940,451.412,155.568,128.508,428.744,135.984,121.603,43.082,205.555,159.956,80.667,115.931,133.023,42.542,155.327,137.011,36.952,122.628,128.415,76.955,179.278,174.894,166.765,145.720,189.431,43.133,147.402,208.447,497.045,173.760,178.110,255.824,178.319,189.476,123.581,131.214,126.995,37.143,141.974,203.578,25.556,145.894,104.501
281,244.938,131.697,184.808,362.792,209.823,151.310,121.524,209.556,132.145,293.077,150.158,132.614,68.889,139.830,136.211,230.100,161.607,129.581,9.096,124.034,102.696,122.344,141.456,115.724,844.625,174.193,192.532,137.588,210.926,144.032,144.054,129.240,118.777,267.467,156.752,201.185,242.529,161.000,198.343,189.000,146.685,138.365,183.118,129.464,101.926,234.667,128.739,125.059,345.529,155.446,128.568,432.907,136.017,121.522,55.311,205.778,160.522,78.833,115.585,132.991,40.042,155.541,137.503,35.762,122.598,128.463,65.455,179.382,175.093,190.824,145.743,189.452,42.933,147.457,208.389,466.545,173.978,178.131,271.412,178.303,189.633,99.279,131.360,126.967,35.905,141.794,203.813,15.296,146.017,103.862
282,317.531,131.588,184.633,276.792,209.845,151.362,105.381,209.529,132.039,203.731,150.325,132.574,91.056,139.643,136.226,218.867,161.429,129.720,8.500,124.673,103.390,199.219,141.503,115.654,852.208,174.137,192.527,117.118,210.801,144.076,149.784,129.275,118.762,274.767,156.747,201.170,213.824,161.164,198.379,216.235,146.582,138.354,174.824,129.321,102.105,232.444,128.632,124.926,277.059,155.517,128.421,426.558,135.922,121.560,35.049,205.901,160.526,69.433,115.323,133.087,42.604,155.663,137.335,53.714,122.592,128.718,81.091,179.862,175.248,137.882,145.707,189.408,57.800,147.546,208.736,422.864,173.929,178.151,209.118,178.270,189.542,97.000,131.343,127.035,56.952,141.820,203.533,51.815,145.974,103.628
283,319.750,131.796,184.832,281.583,209.884,151.407,83.905,209.728,132.068,222.654,150.216,132.659,59.667,139.729,136.204,228.533,161.720,129.931,12.442,124.408,102.038,136.938,141.456,115.486,914.000,174.168,192.540,114.176,210.855,144.055,188.324,129.217,118.680,307.667,156.650,201.143,198.588,161.043,198.368,223.529,146.716,138.284,156.941,129.294,101.860,260.222,128.676,124.783,284.039,155.433,128.415,415.884,136.003,121.561,45.049,205.444,160.727,44.967,115.365,132.945,51.458,155.116,137.170,63.476,122.529,128.241,87.409,179.379,175.399,178.353,145.535,189.542,54.233,147.774,208.805,482.636,173.948,178.144,247.588,178.343,189.651,107.535,131.419,127.081,39.000,141.464,203.295,57.185,146.115,103.563
284,307.219,131.673,184.676,254.083,209.938,151.520,120.714,209.585,131.932,250.769,150.200,132.608,63.333,139.451,136.047,219.833,161.534,129.598,5.500,124.787,102.884,161.312,141.362,115.517,803.833,174.181,192.506,163.647,210.884,144.034,188.973,128.948,118.545,250.067,156.729,201.171,268.294,160.934,198.428,314.471,146.560,138.325,222.941,129.300,102.166,450.722,128.780,125.245,227.882,155.529,128.364,459.605,135.963,121.486,24.164,205.616,159.733,58.400,115.310,133.224,53.312,155.364,137.580,48.952,122.418,128.260,57.909,179.688,175.226,112.118,145.748,189.510,25.633,147.207,208.762,455.364,173.999,178.185,232.647,178.313,189.706,1093.837,131.506,127.197,51.905,141.832,203.587,19.296,146.319,104.065
285,304.906,131.661,184.725,313.625,209.828,151.464,133.286,209.587,131.981,228.846,150.042,132.764,42.389,139.810,136.380,251.233,161.566,129.867,9.712,124.428,102.960,167.250,141.331,115.815,1083.292,174.144,192.538,98.647,210.827,144.168,174.054,129.035,118.733,211.933,156.757,201.107,197.706,160.970,198.394,153.471,146.597,138.270,180.118,129.339,102.165,279.556,128.870,125.120,251.882,155.380,128.577,440.442,136.010,121.483,35.508,205.935,160.452,66.767,115.501,132.873,44.896,155.611,137.565,65.762,122.345,128.456,43.909,179.004,175.110,189.235,145.794,189.420,25.300,147.468,208.614,343.955,173.939,178.156,184.706,178.393,189.476,564.628,131.545,127.186,27.190,141.703,203.657,16.889,146.166,103.904
286,242.844,131.850,184.725,318.333,209.774,151.430,167.095,209.650,131.705,228.038,150.171,132.740,83.167,139.504,136.687,232.167,161.432,129.678,12.538,124.549,102.401,141.625,141.513,115.671,938.708,174.175,192.520,134.000,211.090,144.012,167.297,129.000,118.478,289.167,156.758,201.333,199.471,160.994,198.431,230.824,146.755,138.357,186.059,129.282,102.076,225.389,128.847,125.107,286.471,155.491,128.524,438.186,136.004,121.536,35.246,205.614,159.942,91.133,115.305,132.930,41.438,155.510,137.561,21.905,122.479,127.475,50.864,179.161,175.207,160.353,145.702,189.391,61.200,147.570,208.818,426.364,173.930,178.155,204.588,178.301,189.618,160.326,131.457,127.068,50.429,141.636,203.474,12.185,145.742,103.582
