 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39
577,9.706,98.359,111.535,16.667,93.721,110.995,30.308,95.663,103.768,108.516,99.638,103.055,86.095,114.938,44.905,21.200,86.872,98.073,59.938,125.505,109.080,24.476,128.540,112.277,58.294,81.860,76.870,54.649,135.510,41.142,77.727,156.251,86.177,78.722,98.354,69.073,74.000,101.956,49.260,180.314,142.653,78.136,134.250,135.717,78.520,147.355,139.092,74.522,1330.952,90.199,53.081,758.582,100.873,55.363,117.069,97.014,90.282,208.692,139.907,60.677,52.111,138.020,88.481,47.651,88.458,81.150,92.811,97.331,84.008,80.389,138.035,67.329,122.323,141.854,64.724,194.754,151.123,46.962,37.412,105.984,64.689,64.048,82.469,65.738,60.627,128.268,63.955,32.649,88.492,77.680,24.500,134.942,92.263,35.500,129.657,91.609,102.108,110.259,49.778,41.222,140.434,50.510,86.194,107.874,45.444,28.500,107.257,98.440,347.161,136.981,61.992,58.385,140.553,40.681,78.324,93.719,69.649
578,15.000,97.766,111.676,13.952,93.503,110.649,33.462,95.722,103.939,20.129,99.827,102.992,83.571,114.912,45.171,17.500,86.088,97.452,24.625,125.594,109.350,36.048,128.981,112.344,1315.177,81.905,77.028,66.324,135.613,40.875,52.000,156.031,86.359,57.667,98.297,69.111,47.275,101.582,49.406,175.059,142.646,78.115,167.312,135.614,78.620,208.774,139.219,74.564,881.048,90.214,53.101,631.038,100.856,55.344,93.138,97.110,90.295,175.846,140.229,60.581,58.222,138.377,88.326,19.558,88.242,81.153,114.973,97.482,83.709,131.333,138.348,67.023,125.419,141.819,64.664,132.928,151.126,47.050,43.137,105.676,64.677,34.857,82.545,65.745,42.235,128.439,64.430,56.595,87.931,77.384,35.818,134.494,92.160,25.611,129.888,91.444,81.730,110.569,49.957,68.407,140.573,51.141,164.452,107.766,45.525,48.556,107.136,98.688,172.774,136.854,62.223,66.269,140.346,40.702,43.946,93.398,69.217
579,7.353,98.244,111.708,25.286,93.645,110.826,7.615,95.175,103.698,33.355,99.191,102.947,112.238,115.215,45.158,12.233,86.303,97.679,33.938,125.620,109.334,11.619,128.968,111.956,671.294,81.840,77.110,92.324,135.624,41.091,54.273,155.927,85.687,92.389,98.511,68.971,56.261,101.783,49.291,126.510,142.810,78.196,157.688,135.753,78.522,149.290,139.008,74.289,967.048,90.262,53.133,291.266,101.113,55.516,38.759,97.237,90.469,131.923,139.704,60.642,81.278,138.177,88.331,47.349,89.086,80.743,88.703,97.380,83.804,117.333,138.242,66.903,86.645,141.915,64.508,97.449,151.277,47.104,78.196,105.671,64.814,24.381,82.318,65.701,51.686,128.481,64.402,84.811,88.032,77.364,33.955,134.732,91.992,45.056,129.755,91.079,77.081,110.473,49.678,62.852,140.614,51.236,120.645,107.818,45.434,37.444,107.126,98.461,257.742,136.910,62.114,55.923,140.466,40.851,69.405,93.252,69.303
580,11.824,98.021,111.599,3.286,93.708,111.261,19.385,95.329,103.804,77.032,99.376,102.744,48.857,114.928,45.078,35.433,86.736,97.785,40.438,125.554,109.179,17.857,128.918,112.174,415.000,82.040,77.108,88.703,135.659,41.421,30.818,155.995,86.213,66.833,98.580,68.753,67.536,101.714,49.419,180.235,142.755,78.108,195.188,135.744,78.595,200.710,138.936,74.536,1079.333,90.200,53.110,830.861,101.036,55.374,102.310,97.086,90.305,171.192,139.951,60.549,95.556,138.370,88.449,36.442,88.701,80.883,124.432,97.220,83.904,79.778,138.262,66.973,108.710,141.750,64.481,25.884,150.920,46.785,42.784,105.607,65.445,32.381,82.501,66.285,24.667,128.646,64.359,84.649,88.440,77.580,7.364,135.206,92.407,43.056,129.967,91.796,91.514,110.578,49.750,283.037,140.543,51.313,125.226,107.731,45.332,51.778,107.042,98.627,150.452,136.805,62.297,68.692,140.672,40.887,48.108,93.608,69.155
581,11.765,97.873,111.845,9.905,93.918,111.120,40.923,95.073,104.130,55.161,99.075,102.692,55.333,114.695,44.963,39.667,85.928,97.918,46.938,125.588,108.718,11.524,128.516,112.084,443.471,81.827,77.115,106.054,135.681,40.836,45.182,155.684,86.241,116.000,98.404,69.267,59.159,101.786,49.400,172.235,142.697,78.169,162.375,135.594,78.661,95.484,138.844,74.579,590.619,90.228,53.164,796.658,100.999,55.400,108.552,97.046,90.452,146.923,140.017,60.623,69.889,138.394,88.490,47.442,88.748,80.973,110.108,97.529,83.727,136.000,138.366,67.196,91.161,141.775,64.571,71.420,151.281,47.360,19.765,105.943,65.004,44.762,82.439,65.582,30.863,128.299,63.954,61.892,88.046,77.568,34.636,135.383,92.304,15.667,129.982,92.298,57.297,110.427,49.943,89.259,140.461,50.885,134.387,107.607,45.436,82.389,107.358,98.602,104.968,136.882,62.137,58.077,140.273,41.172,25.189,93.473,68.602
582,4.647,97.750,111.390,3.143,94.104,110.769,53.769,95.244,103.439,36.323,99.450,103.012,40.238,115.337,45.093,9.700,85.881,98.420,21.875,125.101,108.813,15.667,128.824,112.186,1106.294,81.850,77.026,59.838,135.709,41.103,78.273,155.983,85.728,109.111,98.190,69.004,48.638,101.877,49.500,158.275,142.744,78.242,146.062,136.010,78.515,133.032,138.936,74.468,677.762,90.234,53.218,509.367,100.916,55.330,90.552,97.138,90.303,128.923,139.837,60.464,54.333,138.198,88.200,111.140,89.076,80.617,75.838,97.313,83.744,131.500,138.175,67.240,140.323,141.683,64.398,31.333,150.948,46.980,39.882,105.539,64.905,61.524,82.229,65.869,58.588,128.534,64.558,96.811,88.060,77.779,33.136,135.204,92.280,18.778,129.744,91.883,99.405,110.381,49.729,147.593,140.408,51.193,123.097,107.716,45.402,36.500,107.052,98.366,205.290,136.939,62.143,27.846,140.046,40.821,37.459,93.581,69.074
583,12.588,98.256,111.236,1.905,94.077,111.104,13.385,95.357,103.494,86.710,99.640,103.113,54.143,115.280,44.847,13.033,86.054,97.826,19.000,125.610,108.893,17.667,128.128,111.962,764.353,81.874,77.058,82.000,135.711,40.796,44.091,156.118,85.920,75.056,98.206,69.049,66.000,101.640,49.181,151.137,142.548,78.275,161.125,135.945,78.529,125.097,139.082,74.299,892.095,90.284,53.185,641.747,100.980,55.387,66.000,97.344,89.993,204.846,139.771,60.780,69.444,138.027,88.437,54.791,88.990,80.850,94.324,97.333,83.777,75.500,138.264,67.166,84.710,141.756,64.114,43.420,151.051,47.526,78.471,105.869,65.251,16.810,82.568,65.449,46.471,128.587,64.162,53.297,88.414,77.766,51.500,134.937,92.076,28.611,129.736,91.533,121.459,110.674,49.523,115.852,140.597,50.891,114.387,107.664,45.451,25.444,107.267,98.668,250.645,136.841,62.302,57.000,140.376,40.908,65.135,93.393,69.428
584,11.412,98.053,110.688,25.667,94.293,110.559,10.538,95.572,103.833,72.968,99.224,102.788,66.000,114.961,44.905,24.100,86.177,98.420,19.938,125.156,108.846,15.762,127.930,112.020,525.353,81.796,77.069,115.351,135.694,41.216,44.091,155.915,86.186,94.333,98.251,68.871,60.609,102.053,49.554,114.118,142.748,78.359,197.000,135.634,78.715,144.452,138.967,74.474,1002.048,90.171,53.136,529.595,100.943,55.402,123.138,97.055,90.063,216.577,139.852,60.470,78.111,138.098,88.213,63.907,88.388,80.957,110.595,97.439,83.937,62.667,138.310,66.994,110.710,141.685,64.585,37.333,150.613,46.587,37.294,105.934,65.171,53.905,82.225,66.082,42.431,128.464,64.068,74.054,88.328,77.790,32.182,134.928,92.365,10.944,129.779,91.699,112.811,110.491,49.899,101.407,140.490,50.909,70.129,107.572,45.476,104.000,107.313,98.687,217.677,137.002,62.170,50.346,140.483,41.015,48.378,93.585,69.187
585,11.059,97.551,111.730,14.619,93.907,109.939,42.692,95.665,103.853,56.516,99.418,102.953,105.476,115.159,44.901,22.900,86.733,98.135,21.438,125.481,109.616,17.762,128.518,112.112,234.529,81.884,77.111,82.757,135.620,40.693,42.864,155.993,85.821,63.444,98.362,68.847,81.362,101.754,49.447,131.412,142.736,78.444,165.562,135.693,78.626,158.839,139.139,74.542,697.429,90.129,53.087,639.721,100.984,55.309,126.414,97.218,90.198,136.538,139.886,60.511,97.944,138.188,88.393,45.326,88.792,80.507,77.784,97.565,83.715,102.444,138.276,66.973,100.323,141.801,64.844,29.710,150.961,47.134,73.059,105.835,64.775,84.905,82.416,65.871,31.882,128.572,64.286,34.703,88.180,77.483,7.909,134.620,92.391,36.611,130.101,91.712,97.892,110.554,49.349,131.370,140.588,50.887,57.355,107.692,45.692,53.167,107.157,98.838,130.710,136.888,61.843,45.923,140.197,40.402,67.730,93.509,69.257
586,11.529,97.816,111.872,29.952,93.537,110.500,13.308,95.562,103.681,62.194,99.120,102.750,42.190,115.108,44.817,8.767,85.759,97.689,43.562,125.580,109.028,9.762,128.342,112.404,86.059,82.018,76.838,61.730,135.597,41.461,65.091,155.986,85.709,130.778,98.377,69.250,92.986,102.012,49.274,148.784,142.763,78.126,177.875,135.714,78.487,122.000,139.034,74.336,1026.048,90.277,53.180,591.620,100.885,55.352,94.241,97.132,90.198,141.731,140.153,60.562,47.722,138.136,88.247,24.349,88.507,81.017,120.000,97.315,83.945,158.056,138.304,67.135,99.290,141.754,64.768,60.116,151.014,46.988,82.980,105.576,64.916,49.000,82.551,65.851,38.588,128.383,64.507,59.514,88.258,77.549,29.273,134.992,91.670,46.611,129.916,92.080,98.595,110.491,49.845,93.630,140.329,50.749,64.452,107.775,45.502,49.278,107.149,98.637,227.097,136.803,62.215,53.346,140.550,41.356,616.649,93.471,69.242
587,10.412,97.854,112.035,47.476,93.691,110.345,8.154,95.617,104.473,55.032,99.480,102.981,74.571,115.258,44.704,10.767,86.504,98.270,35.062,125.843,108.980,40.190,128.414,111.810,66.824,81.825,76.857,90.541,135.676,41.049,42.091,155.640,86.104,125.444,98.216,68.873,64.435,101.959,49.332,141.059,142.812,78.315,137.125,135.821,78.611,194.645,139.093,74.450,785.190,90.197,53.131,331.165,100.857,55.479,68.586,97.187,90.343,154.192,140.126,60.378,77.778,138.134,88.587,31.930,88.483,80.621,130.595,97.325,83.722,107.167,138.353,67.153,183.548,141.899,64.524,24.058,150.811,46.993,82.980,106.154,65.457,42.952,82.212,66.015,33.451,128.794,64.452,40.378,88.289,77.674,48.636,135.228,91.874,22.667,129.873,92.434,65.622,110.430,49.775,115.259,140.343,50.683,57.419,107.774,45.569,30.333,107.321,98.633,164.774,136.723,62.131,45.692,140.645,40.777,355.189,93.414,69.208
588,14.588,97.408,111.129,27.714,93.470,110.488,22.077,95.777,104.008,96.581,99.456,102.923,68.571,114.951,45.014,10.600,86.374,97.924,51.938,125.415,108.902,12.667,128.518,111.624,49.529,81.840,77.080,99.135,135.565,40.970,54.000,156.072,85.934,42.944,98.302,68.914,81.565,101.738,49.385,168.275,142.520,78.284,144.188,135.729,78.498,221.871,139.133,74.425,283.714,90.292,53.202,91.038,100.864,55.166,55.172,97.067,90.000,154.962,140.067,60.595,62.389,138.236,88.359,35.395,88.480,81.262,96.865,97.542,83.782,82.944,138.229,66.891,192.774,141.904,64.612,46.261,150.707,46.658,58.235,105.969,64.805,52.905,82.487,65.888,34.157,128.447,64.431,62.919,88.440,77.580,22.455,135.093,91.946,22.556,129.916,91.916,80.865,110.627,49.707,129.852,140.426,50.771,38.710,107.939,45.210,39.667,107.418,98.647,115.742,137.026,62.104,51.385,140.303,40.584,179.892,93.420,69.115
589,15.765,98.039,111.194,35.714,93.357,110.487,36.385,95.737,103.961,85.226,99.449,102.978,59.714,115.260,45.111,13.033,86.197,97.985,24.938,125.328,109.402,47.143,128.830,112.386,64.353,82.222,77.224,83.892,135.579,41.033,39.500,156.187,85.685,77.556,98.280,68.993,67.101,101.955,49.385,146.745,142.587,78.122,199.062,135.747,78.698,187.871,139.067,74.529,133.190,90.234,53.242,86.278,100.825,55.253,91.138,97.159,89.982,146.654,139.990,60.602,71.833,138.611,88.460,44.884,88.092,81.077,147.351,97.451,83.823,90.611,138.234,67.085,103.806,141.919,64.639,40.493,150.896,47.060,70.980,105.776,64.955,59.952,82.575,65.700,65.176,128.703,64.961,39.405,88.522,77.359,14.455,135.219,92.101,28.778,129.949,91.605,67.892,110.678,49.589,148.593,140.443,50.966,73.097,107.659,45.668,57.333,107.274,98.406,159.806,136.761,62.267,52.192,140.281,40.963,107.189,93.575,69.375
590,5.176,97.890,111.649,7.143,93.975,110.178,1.923,95.635,104.315,73.935,99.503,102.903,68.381,114.967,45.062,14.000,86.667,98.627,30.812,125.118,108.644,45.810,128.956,112.090,58.588,81.811,77.014,111.838,135.459,41.102,42.409,156.027,85.754,84.389,98.309,68.873,92.435,101.891,49.601,169.608,142.595,78.212,141.500,135.410,78.774,235.290,139.037,74.431,108.286,90.275,53.116,56.278,101.093,55.520,87.621,97.102,90.164,140.769,139.891,60.712,43.611,138.285,88.641,23.581,89.234,80.751,74.324,97.390,83.718,137.167,138.102,67.250,161.484,141.788,64.506,36.406,150.955,46.954,95.098,105.896,64.987,71.238,82.296,65.611,36.314,128.807,64.346,66.324,87.994,77.675,37.227,134.887,92.877,26.611,129.679,91.237,84.541,110.262,49.659,163.481,140.269,51.109,76.258,107.933,45.199,66.833,107.128,98.623,141.742,136.983,62.199,61.538,140.690,40.724,428.486,93.618,69.483
591,10.941,97.870,111.935,32.667,93.550,110.588,32.692,94.984,103.805,65.935,99.513,102.968,46.000,114.783,45.097,13.500,86.794,97.617,33.375,125.761,109.247,21.143,128.408,112.158,61.765,81.955,77.011,74.162,135.642,40.896,59.500,155.876,85.930,92.778,98.276,68.984,54.464,101.853,49.305,226.275,142.634,78.255,149.062,135.831,78.726,165.290,138.876,74.538,115.429,90.145,52.988,88.051,101.059,55.077,80.897,97.397,90.137,128.885,139.997,60.662,55.556,137.985,88.466,47.767,88.569,80.862,117.243,97.455,83.807,103.944,138.347,67.421,62.065,141.834,64.781,37.101,150.491,46.581,21.373,106.119,64.807,31.286,82.420,65.880,61.137,128.409,64.383,42.973,88.542,77.675,45.864,134.953,91.862,37.444,130.014,92.076,66.595,110.072,50.100,101.630,140.358,50.828,45.355,107.778,45.449,50.944,107.159,98.158,162.000,136.778,62.292,23.769,140.510,41.345,187.784,93.501,69.177
592,9.471,97.982,111.742,2.667,94.284,110.792,18.077,95.347,103.710,117.226,99.346,102.858,59.429,115.224,44.900,20.100,87.000,97.699,26.625,125.413,108.873,36.810,128.215,112.320,56.941,82.015,76.809,81.027,135.669,41.151,19.500,155.789,85.685,47.167,98.419,68.906,47.913,101.716,49.404,140.235,142.594,78.040,156.750,135.681,78.564,183.032,139.140,74.573,118.333,90.297,53.117,57.316,100.948,55.231,95.379,97.167,90.063,153.154,139.885,60.720,48.333,138.183,88.215,29.233,88.760,80.782,152.811,97.367,83.817,87.944,138.112,67.053,233.097,141.945,64.626,55.594,151.199,46.943,67.176,105.918,65.150,31.286,82.732,65.893,21.686,128.364,63.948,52.378,88.243,77.625,20.727,135.188,92.246,21.389,130.023,90.791,48.432,110.568,49.899,58.111,140.045,51.061,126.387,107.744,45.321,40.167,106.861,98.912,198.516,136.812,62.116,67.115,140.417,41.233,131.514,93.390,69.391
593,3.235,98.307,110.966,8.190,93.806,110.515,36.154,95.508,103.620,59.806,99.502,102.581,46.762,114.981,44.970,26.000,86.181,97.460,47.938,125.532,109.285,14.571,128.181,112.548,72.176,81.848,77.125,72.000,135.608,41.345,24.773,156.231,85.749,86.167,98.230,69.042,47.507,101.797,49.547,139.686,142.658,78.201,166.438,135.864,78.706,142.581,138.987,74.557,55.571,90.313,52.885,76.658,101.019,55.430,54.034,97.052,90.593,150.269,140.025,60.521,61.667,138.334,88.335,37.767,88.640,80.563,99.243,97.253,83.669,98.333,138.408,67.218,132.774,141.878,64.665,49.826,151.096,47.020,52.706,105.861,64.844,57.048,82.493,65.578,14.784,128.701,64.514,51.730,88.622,77.667,42.773,134.921,92.147,69.333,129.811,91.862,107.514,110.202,49.922,45.963,140.515,51.321,48.258,107.705,45.746,29.111,107.340,98.342,142.452,136.769,62.179,39.462,139.882,40.863,195.676,93.587,69.365
594,7.824,97.882,111.217,13.571,93.753,111.106,142.923,95.684,103.653,180.387,99.351,102.664,96.476,115.021,44.981,25.400,86.596,97.973,34.625,125.419,109.265,39.048,127.905,112.181,115.941,81.935,77.111,83.027,135.516,40.816,49.364,156.130,85.795,139.000,98.220,68.885,77.014,101.712,49.353,142.706,142.585,78.231,148.500,135.579,78.611,185.032,138.910,74.453,67.381,90.171,52.903,54.962,101.206,55.182,60.138,97.273,90.267,302.885,139.905,60.666,64.611,138.360,88.683,38.791,88.578,80.811,87.514,97.308,83.920,125.722,138.169,67.030,90.387,141.678,64.417,31.536,151.274,46.747,49.529,106.046,65.313,32.714,82.380,66.085,31.922,128.348,63.840,56.595,88.302,77.636,23.773,134.489,91.716,13.833,129.716,92.350,88.541,110.326,49.809,40.037,140.426,50.791,37.742,107.752,45.094,68.167,107.086,98.505,367.355,136.812,62.027,52.731,140.544,40.899,91.514,93.457,69.223
595,14.647,97.770,111.891,20.905,93.959,110.624,143.385,95.372,103.876,266.516,99.210,102.774,45.619,115.014,45.090,33.900,86.658,97.537,72.688,125.350,109.043,26.810,128.542,112.189,99.647,81.744,77.181,76.757,135.779,41.603,37.818,156.199,85.722,69.778,98.348,69.167,57.188,101.829,49.403,107.843,142.754,78.137,128.312,135.625,78.531,184.581,138.997,74.463,94.333,90.403,53.121,83.570,101.233,55.489,69.207,97.158,90.330,533.538,139.969,60.682,68.833,138.332,88.614,39.093,88.456,80.828,157.135,97.415,83.696,112.889,138.181,67.167,212.710,141.984,64.609,53.478,150.934,46.981,57.647,105.802,65.006,54.714,82.535,65.900,47.922,128.316,64.318,34.973,88.270,77.483,25.818,135.224,92.526,31.333,129.785,91.457,36.000,110.728,49.242,46.000,140.642,50.979,55.161,107.670,45.288,74.500,107.053,98.426,719.806,136.880,62.131,74.192,140.358,40.938,78.000,93.492,69.016
596,19.412,97.806,111.765,16.286,93.422,110.815,159.231,95.621,103.797,290.903,99.171,102.814,49.524,114.947,44.935,36.067,86.439,97.633,72.875,125.564,108.934,51.190,128.523,112.282,60.765,81.881,77.042,106.757,135.588,41.182,28.727,156.146,85.986,93.056,98.180,68.988,56.841,101.785,49.466,130.706,142.479,78.180,183.750,135.774,78.565,178.194,138.889,74.457,88.857,90.335,53.085,73.848,100.741,55.417,82.276,96.941,90.379,473.962,139.813,60.706,78.667,138.309,88.543,41.581,88.704,81.100,132.216,97.384,83.583,109.389,138.324,66.824,107.806,141.806,64.864,21.246,151.293,47.048,66.863,105.837,65.252,47.905,82.337,65.571,49.294,128.572,64.721,69.730,88.567,77.856,25.818,135.071,92.115,52.111,129.862,91.497,73.838,110.622,49.745,40.148,140.406,51.035,49.226,107.716,45.138,70.889,107.219,98.665,829.355,136.833,62.187,281.038,140.472,40.856,47.892,93.416,69.511
597,8.000,97.620,111.140,7.905,93.534,110.448,83.846,95.376,103.693,253.742,99.262,102.796,90.048,114.851,44.745,23.600,86.457,97.976,64.875,125.276,108.927,24.952,128.874,112.299,81.176,81.842,77.120,143.730,135.685,40.921,37.273,156.363,85.404,103.278,98.413,69.087,72.174,101.816,49.319,150.863,142.792,78.233,144.938,135.685,78.590,104.903,139.088,74.615,57.905,90.308,53.225,77.494,100.836,55.299,78.655,97.047,90.167,416.231,139.822,60.684,62.111,138.317,88.717,46.581,88.437,80.928,165.243,97.333,83.669,138.667,138.081,66.802,71.484,141.653,64.737,36.000,150.922,47.086,35.843,105.774,65.253,88.238,82.751,65.681,51.412,128.595,64.345,52.973,88.162,77.799,44.591,134.711,92.087,34.667,130.136,92.333,58.973,110.522,49.719,37.407,140.289,51.093,164.258,107.767,45.420,38.722,107.087,98.491,700.000,136.791,62.017,437.923,140.330,40.789,81.838,93.425,69.177
598,11.588,98.274,111.465,6.000,93.987,110.562,102.154,95.689,103.793,132.387,99.247,102.826,83.143,114.909,44.846,24.967,86.282,97.803,20.625,125.600,108.963,42.286,128.249,112.248,71.824,82.073,77.191,109.838,135.643,41.163,36.455,155.605,85.695,79.056,98.376,68.963,80.696,101.637,48.943,151.255,142.624,78.319,110.375,135.843,78.607,219.161,138.913,74.535,67.952,90.267,53.182,90.025,100.758,55.078,53.483,97.320,90.187,297.385,139.975,60.732,87.278,138.312,88.433,56.791,88.477,80.516,141.351,97.266,83.638,96.389,138.508,67.136,143.161,141.886,64.562,31.623,151.172,47.177,95.608,105.881,65.152,41.095,82.461,66.020,46.902,128.354,63.916,22.054,88.396,77.451,53.636,135.247,92.492,40.889,129.922,91.904,67.892,110.510,49.548,37.407,140.392,50.888,781.097,107.734,45.478,64.500,107.142,98.746,398.839,136.848,62.108,200.654,140.353,40.633,35.568,93.571,69.271
599,19.765,97.573,111.748,25.000,94.003,110.254,223.154,95.709,103.825,160.774,99.368,102.888,66.857,114.928,45.051,25.267,86.404,97.284,30.875,125.258,109.554,31.286,128.398,112.327,99.353,82.120,76.979,77.730,135.644,41.067,48.091,156.003,85.964,90.167,98.205,69.353,67.101,101.692,49.223,188.431,142.548,78.026,173.938,135.696,78.610,150.452,138.878,74.819,62.333,90.181,53.165,70.278,100.891,55.538,49.793,97.322,89.942,223.846,139.989,60.428,63.444,138.426,88.169,41.535,89.119,80.761,80.595,97.293,83.862,88.000,138.409,66.949,174.516,141.894,64.689,35.130,151.318,46.969,70.510,106.030,65.121,40.619,82.270,65.909,39.216,128.643,64.564,30.541,88.372,77.951,43.136,134.974,91.893,63.000,129.942,91.463,64.432,110.706,49.808,19.000,140.810,50.956,442.645,107.715,45.455,47.611,106.857,98.386,162.258,136.871,62.218,80.923,140.368,40.791,26.432,93.656,69.634
600,23.353,98.045,111.457,18.524,93.353,111.022,102.231,95.638,103.833,180.387,99.259,102.636,1041.238,115.056,44.965,22.100,86.297,98.110,95.750,125.590,109.012,3.143,128.279,112.192,157.824,81.652,76.790,66.054,135.523,41.147,91.955,156.032,85.799,83.556,98.182,68.914,82.058,101.725,49.342,151.529,142.495,78.305,133.688,135.545,78.521,139.871,139.079,74.512,93.048,90.057,53.083,77.620,101.132,55.401,92.655,97.275,90.105,137.654,140.010,60.639,35.889,138.456,88.223,24.372,88.654,80.928,157.784,97.450,83.601,102.556,138.226,66.775,145.161,141.885,64.814,36.609,150.859,47.143,70.941,105.536,64.720,36.000,82.437,65.472,59.333,128.628,64.347,36.541,88.338,77.575,11.091,134.934,91.738,12.278,130.004,92.518,68.108,110.516,49.625,21.630,140.512,51.010,665.677,107.620,45.391,65.222,107.400,98.532,151.935,136.747,62.106,102.462,140.254,40.994,83.676,93.649,69.087
