 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43
142,264.865,244.733,61.495,296.396,227.329,73.961,218.412,244.346,22.259,189.462,242.827,29.766,67.300,250.387,32.203,122.500,252.094,20.119,116.000,214.700,22.154,178.800,212.216,29.701,302.968,237.404,35.059,243.688,235.713,27.197,817.300,245.193,80.919,490.647,235.498,59.850,251.312,224.599,66.745,233.233,231.389,61.014,339.353,211.714,78.345,80.692,244.199,75.369,59.214,239.735,71.634,81.278,223.275,57.858,212.529,173.060,70.644,372.700,171.074,75.878,198.286,239.288,65.207,158.308,238.419,51.837,65.688,233.808,55.423,190.438,219.293,31.669,88.462,254.043,79.634,121.875,237.921,56.539,325.250,227.868,56.170,168.444,228.758,19.902,136.667,205.877,75.275,250.757,183.046,75.572,41.400,250.179,76.905,89.917,228.000,15.029,119.312,223.570,20.074,149.714,249.092,20.772,93.769,244.742,67.430,84.381,247.563,72.397,144.387,211.126,34.505,120.412,243.352,32.818,500.312,232.415,70.387,64.353,254.896,18.941,243.200,174.905,75.350,286.129,231.050,82.777,275.000,240.593,84.663
143,254.216,244.783,61.493,311.354,227.487,73.898,174.765,244.350,22.190,181.231,242.785,29.998,93.500,250.334,31.942,112.891,252.212,20.114,155.905,214.655,21.957,169.500,212.310,29.558,351.484,237.364,34.960,166.812,235.872,27.214,715.800,245.210,80.866,543.529,235.445,59.818,327.000,224.566,66.879,242.000,231.447,61.065,371.882,211.697,78.300,89.923,244.243,75.100,92.714,239.986,71.278,59.889,223.426,57.734,202.118,172.985,70.666,293.900,171.155,76.016,77.714,239.115,65.493,71.231,238.627,51.906,99.188,233.824,55.292,173.938,219.378,31.581,59.462,253.860,79.575,110.250,237.768,56.797,307.583,227.822,56.109,168.056,228.826,19.829,120.333,205.802,74.891,314.865,182.969,75.505,47.200,250.113,77.076,98.500,227.817,14.886,127.875,223.431,20.197,143.143,249.131,20.819,73.846,244.742,67.320,84.476,247.433,72.532,137.677,211.018,34.671,136.824,243.363,32.683,476.938,232.493,70.321,17.235,255.131,18.912,281.000,174.787,75.249,208.452,231.095,82.845,211.235,240.579,84.697
144,338.108,244.660,61.581,304.438,227.475,73.957,209.824,244.415,22.335,184.538,242.920,29.767,72.400,250.379,32.281,71.152,252.062,20.689,138.286,214.507,22.046,164.300,212.420,29.318,316.645,237.358,34.868,270.125,235.752,27.067,850.900,245.199,80.851,454.000,235.492,59.803,1831.062,224.564,66.960,252.333,231.445,61.233,409.765,211.699,78.454,83.231,243.930,75.169,109.286,240.080,71.279,39.056,223.425,57.882,236.118,172.990,70.583,281.800,171.210,75.908,167.429,239.151,65.365,102.538,238.839,51.702,108.438,233.875,55.485,148.812,219.481,31.558,86.154,254.309,79.588,82.375,237.872,56.555,181.833,227.812,56.168,156.667,228.800,19.990,157.917,205.744,74.750,250.324,183.072,75.465,17.100,249.894,77.590,75.250,227.932,14.605,74.062,223.569,20.126,156.857,249.080,20.932,55.769,245.020,67.579,55.429,247.332,72.622,155.355,210.789,34.549,158.706,243.321,32.847,559.188,232.503,70.341,48.588,255.234,18.860,293.400,174.748,75.344,158.581,231.177,82.676,258.941,240.626,84.705
145,208.649,244.759,61.522,306.500,227.512,73.854,208.882,244.298,22.285,251.154,242.796,29.616,86.900,250.664,31.990,79.652,252.194,20.069,148.952,214.694,22.251,151.300,212.314,29.370,325.290,237.308,35.023,217.562,235.853,26.998,740.400,245.209,80.896,476.000,235.504,59.749,1167.438,224.628,66.878,286.767,231.359,61.075,380.118,211.656,78.329,69.692,243.950,75.319,121.000,239.863,71.466,28.944,223.164,57.589,129.529,172.950,70.747,249.800,171.072,76.085,85.524,239.214,65.326,102.000,238.590,51.858,103.938,233.577,55.424,186.938,219.489,31.692,85.615,254.166,79.601,101.500,237.737,56.709,186.500,227.878,55.966,101.778,228.753,20.053,146.333,205.786,75.273,210.865,182.964,75.636,59.400,250.263,76.991,99.583,227.801,14.631,118.812,223.507,20.001,160.571,248.901,20.746,51.538,244.863,67.561,98.571,247.534,72.374,152.129,210.985,34.466,157.765,243.171,32.958,549.688,232.433,70.427,70.000,255.134,18.858,348.500,174.854,75.300,228.065,231.215,82.769,195.706,240.699,84.804
146,312.649,244.794,61.515,294.917,227.377,73.828,219.706,244.262,22.228,180.692,243.033,29.912,66.600,250.550,32.098,78.891,252.044,20.200,190.762,214.740,22.266,110.200,212.340,29.527,334.387,237.382,34.904,203.688,235.777,27.176,851.400,245.211,80.940,419.176,235.503,59.795,1130.500,224.600,66.926,309.700,231.378,61.154,350.706,211.656,78.434,58.923,244.161,75.362,145.429,239.922,71.450,43.389,223.361,57.718,225.882,172.997,70.479,298.800,171.115,75.826,128.952,239.187,65.332,44.462,238.548,51.944,115.812,233.661,55.552,217.688,219.483,31.557,84.769,254.270,79.472,131.000,237.927,56.669,217.417,227.789,56.296,183.667,228.812,19.967,143.500,205.979,74.960,296.486,183.089,75.536,26.200,250.168,76.855,113.500,227.909,14.747,123.000,223.459,20.176,103.238,249.223,21.009,85.154,244.909,67.640,100.571,247.405,72.554,151.677,211.024,34.670,115.706,243.299,32.945,519.562,232.459,70.376,55.647,254.910,18.599,320.500,174.821,75.252,119.548,231.021,82.496,281.353,240.662,84.657
147,320.757,244.866,61.519,285.042,227.485,74.028,181.471,244.332,22.262,170.154,242.841,29.917,80.500,250.485,32.021,85.543,251.940,20.314,147.143,214.536,22.049,158.200,212.291,29.494,298.452,237.345,34.868,239.625,235.725,27.048,730.200,245.251,80.829,471.412,235.331,59.846,670.938,224.553,67.039,183.233,231.518,61.129,343.529,211.603,78.318,93.923,244.191,75.463,121.500,239.944,71.284,82.500,223.329,57.705,155.412,172.867,70.704,308.500,171.066,75.848,60.952,239.381,65.448,66.308,238.625,52.141,146.438,233.906,55.538,151.688,219.448,31.574,108.923,254.075,79.698,122.875,237.895,56.453,205.167,227.827,56.131,143.278,228.884,19.861,123.750,205.925,75.193,290.703,183.004,75.446,37.300,250.019,77.531,74.583,227.910,14.617,148.000,223.417,20.311,152.381,249.116,20.940,61.615,244.779,67.403,71.429,247.831,72.307,225.161,210.965,34.450,117.882,243.235,32.981,556.500,232.481,70.352,36.118,255.364,18.999,188.700,174.750,75.367,221.097,231.122,82.659,261.706,240.547,84.549
148,258.973,244.749,61.534,306.312,227.491,73.972,200.412,244.354,22.141,207.538,242.793,29.781,47.300,250.781,32.012,99.935,252.169,20.234,97.143,214.517,22.100,152.400,212.439,29.617,409.548,237.393,34.976,145.000,235.755,27.150,821.100,245.188,80.887,416.529,235.414,59.895,1488.188,224.545,66.943,298.800,231.302,61.245,411.235,211.692,78.261,70.077,244.096,75.498,107.500,239.940,71.503,68.222,223.201,57.521,209.235,172.872,70.624,323.900,171.100,75.950,139.619,239.191,65.092,49.308,238.550,51.827,106.625,233.879,55.406,154.062,219.366,31.593,45.154,254.113,79.501,125.125,237.834,56.552,268.500,227.849,56.190,113.889,228.717,19.992,139.167,205.855,75.145,261.135,183.091,75.553,29.800,250.041,76.665,90.583,227.735,14.799,115.875,223.660,20.139,208.667,249.089,20.878,50.615,244.817,67.433,100.190,247.413,72.363,216.258,211.024,34.356,87.294,243.374,32.911,458.000,232.476,70.287,80.706,255.046,18.810,325.600,174.782,75.473,160.839,231.118,82.834,316.647,240.497,84.759
149,257.243,244.802,61.562,302.104,227.409,73.925,187.471,244.346,22.267,198.692,242.870,29.900,79.700,250.387,31.985,108.174,252.119,20.052,79.429,214.457,22.026,154.000,212.396,29.481,309.290,237.372,34.879,203.438,235.728,27.067,725.900,245.170,80.864,456.647,235.585,59.825,778.875,224.632,67.012,304.300,231.453,61.184,492.882,211.674,78.269,106.000,244.108,75.467,133.857,239.987,71.264,80.222,223.253,57.934,188.000,172.980,70.668,268.900,171.127,76.028,118.476,239.342,65.409,106.846,238.632,51.821,125.250,233.694,55.453,147.250,219.449,31.609,83.385,253.928,79.640,132.125,237.693,56.641,240.750,227.845,56.181,109.278,228.724,19.880,133.000,205.824,75.315,277.730,183.063,75.542,60.900,250.181,77.276,98.167,227.948,14.745,126.812,223.453,20.087,232.571,249.059,21.019,71.692,244.760,67.597,71.905,247.413,72.516,229.226,210.934,34.803,110.471,243.287,32.830,511.750,232.523,70.384,63.412,254.969,18.842,237.300,174.772,75.358,177.032,231.156,82.705,326.588,240.629,84.599
150,265.784,244.729,61.579,274.583,227.429,73.982,242.765,244.285,21.974,232.769,242.840,29.760,72.700,250.578,31.940,95.630,252.126,20.097,101.524,214.599,21.978,144.300,212.305,29.571,344.581,237.323,34.874,187.062,235.885,27.420,815.300,245.220,80.878,488.000,235.436,59.798,356.750,224.644,66.895,234.933,231.421,61.146,383.588,211.626,78.296,112.692,244.100,75.243,76.357,239.869,71.330,61.944,223.339,57.843,193.000,172.917,70.626,318.600,171.175,75.873,103.429,239.398,65.177,106.385,238.587,51.878,112.000,233.796,55.497,184.688,219.342,31.496,63.538,253.933,79.774,105.125,237.755,56.785,187.667,227.838,56.244,120.611,228.713,19.906,79.167,205.689,75.164,304.216,183.028,75.558,53.500,250.108,77.202,71.083,227.924,14.724,169.875,223.601,20.158,147.143,249.141,20.931,86.615,244.551,67.345,58.190,247.503,72.298,145.935,211.038,34.501,76.824,243.443,33.061,599.750,232.441,70.313,31.882,255.208,19.061,320.000,174.810,75.317,238.774,231.128,82.441,332.471,240.631,84.689
151,278.486,244.776,61.578,253.188,227.376,73.886,176.235,244.231,22.182,200.769,242.928,29.884,84.900,250.435,32.109,81.087,252.274,20.179,179.429,214.745,21.988,194.300,212.327,29.502,350.968,237.294,34.838,175.250,235.813,27.160,873.400,245.237,80.854,555.235,235.501,59.843,242.875,224.658,66.749,270.467,231.330,61.151,399.824,211.697,78.305,91.538,244.065,75.225,100.357,239.912,71.397,94.833,223.347,57.585,171.529,172.952,70.594,237.900,171.237,75.873,130.667,239.070,65.284,47.462,238.651,51.865,87.188,233.714,55.457,190.125,219.386,31.486,56.154,253.945,79.846,82.125,237.728,56.814,212.583,227.808,56.159,89.333,228.543,19.937,145.333,205.779,74.978,276.162,182.963,75.509,33.600,250.145,77.505,91.667,227.882,14.932,79.750,223.591,20.159,144.476,249.017,20.917,55.615,244.668,67.366,109.714,247.471,72.489,163.548,211.008,34.594,98.176,243.361,32.795,502.938,232.469,70.358,45.882,255.146,18.827,254.200,174.832,75.197,182.710,231.153,82.826,285.824,240.704,84.632
152,258.216,244.783,61.490,292.688,227.353,73.830,191.176,244.332,22.193,168.385,242.931,29.800,59.500,250.484,32.144,92.152,252.136,20.187,107.714,214.722,22.143,167.800,212.288,29.347,326.323,237.331,34.998,206.500,235.895,27.078,831.000,245.210,80.832,384.529,235.414,59.760,229.750,224.686,66.993,276.700,231.361,61.032,343.176,211.682,78.306,94.154,244.150,75.534,111.143,239.990,71.419,106.833,223.282,57.572,157.471,172.974,70.813,217.000,171.127,75.974,161.333,239.266,65.156,100.231,238.591,51.839,95.125,233.622,55.571,161.188,219.496,31.590,67.462,254.095,79.367,115.375,237.578,56.814,250.000,227.868,56.201,138.833,228.794,20.026,158.917,205.773,75.314,248.703,183.031,75.469,45.400,250.167,77.215,117.833,227.900,14.718,110.062,223.475,20.120,168.571,249.084,20.975,66.231,244.963,67.714,71.048,247.502,72.606,162.774,210.994,34.586,130.176,243.217,32.918,512.375,232.493,70.449,93.294,255.098,18.921,294.800,174.860,75.455,227.935,231.132,82.594,280.118,240.626,84.660
153,283.405,244.696,61.622,286.729,227.408,73.799,184.529,244.223,22.313,154.000,242.900,29.651,135.300,250.481,32.090,64.565,252.039,20.001,107.048,214.638,22.409,126.600,212.432,29.339,329.484,237.340,35.070,181.125,235.780,27.212,921.300,245.211,80.894,494.588,235.437,59.783,191.188,224.657,66.798,276.900,231.345,61.068,348.294,211.659,78.341,102.923,244.136,75.153,121.214,239.994,71.562,70.833,223.207,57.704,240.235,172.914,70.680,257.500,171.162,76.112,140.571,239.241,65.166,88.769,238.542,51.740,111.500,233.852,55.577,187.188,219.478,31.668,79.000,253.806,79.520,138.375,237.840,56.700,218.167,227.817,56.243,158.611,228.705,19.866,73.833,205.643,75.149,316.649,183.084,75.470,42.900,250.386,77.089,93.750,227.922,14.620,70.938,223.196,20.327,209.429,249.048,20.926,69.538,244.867,67.499,75.810,247.380,72.227,187.097,210.991,34.608,117.471,243.262,32.924,447.562,232.463,70.298,56.706,255.243,18.947,308.700,174.784,75.403,204.065,231.203,82.509,316.235,240.562,84.736
154,245.514,244.815,61.574,328.354,227.508,73.899,188.294,244.237,22.010,192.538,242.823,29.762,52.600,250.380,31.851,111.196,252.063,20.334,143.524,214.728,22.209,224.400,212.318,29.227,349.032,237.398,34.947,181.500,235.795,27.055,1032.300,245.182,80.847,475.353,235.415,59.825,184.875,224.598,66.619,299.000,231.487,61.111,318.824,211.617,78.236,135.231,244.153,75.292,94.786,239.873,71.353,58.722,223.570,57.639,147.765,172.969,70.587,206.000,171.196,75.720,120.667,239.263,65.159,80.538,238.787,51.954,154.250,233.694,55.330,180.562,219.468,31.664,74.154,253.987,79.727,71.250,237.973,56.508,198.750,227.857,56.181,158.778,228.577,19.856,108.083,205.897,75.062,300.649,183.156,75.553,53.600,249.820,77.380,87.667,228.022,14.652,138.062,223.605,20.140,222.286,249.168,21.018,53.000,244.773,67.436,73.238,247.579,72.460,210.839,210.987,34.599,116.000,243.265,32.783,537.812,232.524,70.377,20.882,255.292,19.190,265.700,174.761,75.357,190.968,231.169,82.674,255.176,240.689,84.642
155,285.568,244.714,61.581,334.688,227.608,73.892,159.588,244.240,22.193,257.846,242.767,29.769,56.900,250.695,32.021,75.652,252.174,20.186,80.000,214.834,22.010,118.600,212.278,29.512,337.871,237.403,34.950,192.312,235.692,27.168,775.000,245.163,80.891,451.059,235.543,59.883,238.250,224.666,66.968,200.733,231.530,61.077,359.176,211.637,78.276,96.231,244.226,75.081,62.143,239.983,71.533,58.111,222.989,57.436,182.118,172.938,70.609,304.300,171.105,75.820,110.667,239.030,65.190,59.077,238.642,51.821,123.250,233.810,55.433,165.375,219.466,31.519,85.154,254.127,79.681,156.750,237.698,56.774,193.250,227.800,56.150,127.444,228.704,19.868,106.667,205.821,75.157,238.432,183.122,75.496,53.300,250.230,77.257,97.917,228.007,14.939,89.562,223.482,20.168,202.857,249.006,20.993,37.846,244.855,67.491,30.381,247.569,72.208,173.484,210.941,34.453,116.647,243.297,32.806,626.562,232.495,70.359,41.000,254.921,18.924,315.700,174.811,75.328,227.677,231.009,82.815,227.235,240.633,84.687
156,298.757,244.754,61.467,307.292,227.519,73.859,179.882,244.313,22.157,154.462,242.870,29.835,122.400,250.511,31.881,68.217,252.192,20.186,111.048,214.521,22.274,160.300,212.278,29.472,277.548,237.403,34.791,129.688,235.878,27.281,864.100,245.196,80.857,528.471,235.433,59.827,186.688,224.552,66.848,234.867,231.389,61.066,336.000,211.776,78.242,153.385,244.176,75.166,90.071,240.000,71.456,78.333,223.403,57.852,187.529,173.036,70.556,351.300,171.109,75.950,133.333,239.150,65.184,91.000,238.648,51.756,103.375,233.650,55.331,148.438,219.448,31.549,82.077,254.308,79.425,148.125,237.885,56.637,204.583,227.870,56.221,146.667,228.775,19.992,106.167,205.780,75.277,302.865,183.184,75.425,38.500,250.112,77.048,109.333,227.851,14.755,111.688,223.642,20.048,191.905,249.020,20.870,65.923,244.668,67.448,70.952,247.456,72.648,147.742,211.067,34.432,101.118,243.344,32.764,569.750,232.575,70.306,74.647,254.790,18.850,214.300,174.801,75.363,227.032,231.119,82.904,399.000,240.533,84.740
157,326.541,244.748,61.621,316.979,227.490,73.877,143.588,244.187,22.100,210.231,242.870,29.831,89.800,250.656,31.971,108.957,252.265,20.145,99.619,214.729,22.082,220.000,212.360,29.538,318.516,237.452,35.034,160.438,235.780,27.015,826.200,245.209,80.911,473.941,235.427,59.846,180.562,224.533,66.843,968.700,231.166,61.261,352.176,211.772,78.322,101.769,244.215,75.281,99.214,239.939,71.468,137.278,223.358,57.931,170.765,172.739,70.496,356.200,171.085,75.982,161.905,239.115,65.214,59.077,238.558,51.766,130.375,233.739,55.332,181.625,219.440,31.643,58.154,253.913,79.642,109.125,237.747,56.445,271.667,227.799,56.093,140.111,228.746,19.850,130.500,205.741,75.088,357.730,182.975,75.570,89.300,250.133,77.241,68.083,227.746,14.762,136.500,223.606,20.201,150.286,248.960,20.916,21.692,244.798,67.324,135.905,247.505,72.604,172.387,211.000,34.528,163.294,243.346,32.874,538.562,232.564,70.350,30.000,255.436,18.776,252.100,174.736,75.218,172.903,231.101,82.652,302.353,240.690,84.620
158,304.919,244.761,61.604,372.021,227.563,73.850,160.235,244.356,22.188,174.462,242.904,29.698,144.300,250.420,32.044,85.870,252.281,20.349,165.619,214.799,22.093,120.500,212.335,29.418,293.355,237.449,34.859,167.125,235.795,27.208,840.700,245.215,80.910,458.235,235.430,59.905,208.125,224.612,66.627,626.667,231.241,61.285,380.941,211.658,78.204,181.077,244.090,75.493,84.357,240.053,71.558,84.333,223.250,57.828,213.294,172.995,70.754,1350.300,171.132,76.012,870.095,239.157,65.244,93.538,238.564,51.964,126.312,233.851,55.563,158.125,219.469,31.598,135.692,254.023,79.526,144.375,237.626,56.598,296.333,227.825,56.273,119.056,228.689,19.770,92.333,205.770,74.943,298.378,183.079,75.524,120.700,250.213,77.256,119.667,227.888,14.825,151.812,223.467,20.046,170.381,249.064,21.056,62.000,245.028,67.314,124.667,247.573,72.349,201.290,210.985,34.426,81.882,243.292,32.951,566.812,232.408,70.331,33.529,254.982,18.819,214.600,174.786,75.377,277.548,231.101,82.586,354.059,240.494,84.552
159,291.243,244.732,61.582,319.271,227.432,73.873,178.118,244.441,22.390,212.231,242.833,29.806,145.700,250.454,31.960,77.870,252.048,20.247,133.810,214.513,22.133,150.300,212.315,29.427,207.226,237.354,34.913,165.062,235.863,27.048,868.300,245.208,80.868,492.059,235.404,59.794,153.750,224.550,66.873,450.467,231.249,61.105,341.294,211.686,78.298,81.154,244.117,75.436,72.714,240.068,71.182,75.222,223.421,57.844,339.706,173.087,70.738,1191.100,171.128,75.988,228.857,239.021,65.186,123.000,238.562,51.987,141.375,233.726,55.585,148.000,219.329,31.807,92.923,254.171,79.799,154.500,237.769,56.822,256.000,227.812,56.207,137.889,228.693,19.967,181.083,205.899,75.439,271.514,183.032,75.533,28.800,250.257,77.236,60.167,227.893,14.629,123.250,223.419,20.144,140.667,249.134,20.845,34.308,244.708,67.556,159.238,247.453,72.598,191.871,211.048,34.520,121.824,243.304,32.743,534.750,232.458,70.408,62.706,254.946,19.127,312.100,174.858,75.291,256.581,231.134,82.903,247.765,240.614,84.710
160,277.243,244.627,61.499,322.750,227.508,73.854,175.706,244.360,22.136,244.769,242.901,29.719,82.700,250.527,32.087,104.152,252.115,20.025,148.095,214.833,22.240,166.600,212.333,29.475,317.290,237.400,34.913,153.062,235.781,27.081,897.500,245.199,80.894,451.647,235.454,59.822,182.250,224.666,66.804,299.267,231.356,61.065,319.882,211.737,78.234,193.846,244.214,75.176,120.571,240.009,71.672,58.389,223.318,57.497,854.941,173.040,70.634,949.200,171.141,75.891,138.857,239.209,65.288,104.769,238.571,51.878,88.500,233.689,55.573,139.000,219.444,31.669,75.154,254.075,79.488,143.375,237.892,56.642,245.750,227.796,56.157,114.778,228.837,20.056,125.000,205.923,75.065,294.595,183.091,75.524,65.700,250.056,77.253,101.333,227.747,14.580,110.688,223.518,19.876,187.048,249.175,21.078,69.692,244.730,67.429,115.905,247.565,72.405,159.226,211.067,34.523,87.412,243.425,33.028,520.938,232.500,70.426,56.588,255.129,18.913,299.700,174.859,75.389,242.968,231.034,82.731,398.059,240.509,84.648
161,326.973,244.812,61.599,279.250,227.488,73.897,181.353,244.253,22.105,156.769,242.793,29.811,60.800,250.446,31.929,153.804,251.975,21.018,106.667,214.708,22.318,204.100,212.298,29.337,369.226,237.384,35.088,171.625,235.694,26.992,793.300,245.225,80.919,517.706,235.454,59.873,191.250,224.675,66.869,239.367,231.426,61.099,323.529,211.670,78.245,92.538,244.144,75.291,134.714,239.871,71.564,60.444,222.989,58.004,537.294,172.972,70.612,502.600,171.170,75.976,176.000,239.211,65.417,134.769,238.460,51.691,124.062,233.935,55.598,204.062,219.350,31.640,55.385,253.947,79.607,161.125,237.786,56.499,290.500,227.796,56.193,152.889,228.794,19.752,194.250,205.898,75.206,330.216,183.168,75.455,123.100,250.135,77.179,45.000,227.905,15.035,164.562,223.532,20.122,270.286,249.068,20.829,36.308,245.035,67.737,97.429,247.374,72.400,195.742,211.003,34.625,91.000,243.351,32.906,546.938,232.395,70.324,53.353,255.128,19.028,201.600,174.810,75.176,209.935,231.193,82.575,320.588,240.710,84.608
162,229.784,244.832,61.619,289.354,227.340,73.882,172.471,244.238,22.315,195.231,242.886,29.687,43.000,250.433,32.134,106.109,252.011,20.269,129.238,214.628,22.002,198.300,212.311,29.341,358.129,237.401,34.775,167.625,235.736,27.127,849.000,245.185,80.897,579.941,235.454,59.837,169.875,224.619,66.834,260.967,231.409,61.059,301.176,211.670,78.237,99.615,244.012,75.468,113.786,239.983,71.466,37.222,223.011,58.035,281.941,172.990,70.551,253.700,171.133,76.078,137.238,239.229,65.113,126.077,238.579,51.697,150.625,233.878,55.624,126.125,219.376,31.468,63.000,253.972,79.369,81.000,237.630,56.859,299.500,227.862,56.157,217.278,228.641,20.027,132.250,205.953,75.247,277.892,182.993,75.490,95.000,249.989,77.268,65.583,227.850,14.786,134.188,223.565,20.007,263.333,249.142,20.980,45.308,244.825,67.153,111.333,247.380,72.381,218.323,210.944,34.548,154.588,243.349,32.955,514.938,232.472,70.400,53.647,255.028,18.910,296.900,174.749,75.209,291.032,231.130,82.552,316.706,240.605,84.767
